eval/success_rate,eval/mean_reward,env/completion_counter,env/n_steps,time/total_timesteps,eval/mean_ep_length,env/current_idx,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,train/n_updates,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss
,,,,7680,,,1.7,0.73,29189,-0.26753337,256,0,,,,,,,,,,
0.88,-0.07188192835077643,0,7710,7710,1.34,4741,,,,,,,2560,0.21893971860408784,1.083761459099719e-05,-0.0724567450582981,4.3710074e-08,0.0,0.001,0.2,0.22341573238372803,0.0915631353855133
,,,,7710,,,1.68,0.72,29305,-0.25665582,257,0,,,,,,,,,,
0.9,-0.0897061274619773,0,7740,7740,1.24,4759,,,,,,,2570,0.1810437932610512,-1.3587872202514006e-05,-0.06393961980938911,4.172325e-08,0.0,0.001,0.2,0.20548689365386963,0.07586385309696198
,,,,7740,,,1.66,0.74,29409,-0.22561795,258,0,,,,,,,,,,
0.94,-0.04893824015278369,0,7770,7770,1.16,4785,,,,,,,2580,0.20114426612854003,-6.543388023292352e-05,-0.06994681805372238,2.2053719e-07,0.0,0.001,0.2,0.11966824531555176,0.0906032994389534
,,,,7770,,,1.51,0.79,29517,-0.17926567999999996,259,0,,,,,,,,,,
0.92,-0.04933001263532787,0,7800,7800,1.22,4804,,,,,,,2590,0.11027723588049412,-4.022116472999215e-05,-0.06577092185616493,1.8676123e-07,0.0,0.001,0.2,0.49918556213378906,0.03002651035785675
,,,,7800,,,1.55,0.78,29631,-0.20783793000000003,260,0,,,,,,,,,,
0.92,-0.08992567790672183,0,7830,7830,1.18,4818,,,,,,,2600,0.25481346994638443,-0.006099731968715804,-0.05678696371614933,0.010354177,0.06000000089406967,0.001,0.2,0.2492702603340149,0.09265542030334473
,,,,7830,,,1.62,0.75,29731,-0.22874683999999995,261,0,,,,,,,,,,
0.8,-0.18072929191403092,0,7860,7860,1.44,4839,,,,,,,2610,0.2457289293408394,-3.5575627665096476e-05,-0.04960989840328693,1.2318293e-07,0.0,0.001,0.2,-0.17491722106933594,0.11620282381772995
,,,,7860,,,1.56,0.79,29853,-0.20190297,262,0,,,,,,,,,,
0.9,-0.06954140534158797,0,7890,7890,1.24,4859,,,,,,,2620,0.19949734956026077,-4.63475786105505e-06,-0.044997286051511765,0.0,0.0,0.001,0.2,0.02428823709487915,0.09254739433526993
,,,,7890,,,1.5,0.82,29961,-0.1703448,263,0,,,,,,,,,,
0.92,-0.06942849858663976,0,7920,7920,1.2,4875,,,,,,,2630,0.08187929019331933,-1.0733803198270664e-05,-0.04373176209628582,0.0,0.0,0.001,0.2,0.024614155292510986,0.03729240968823433
,,,,7920,,,1.58,0.78,30073,-0.20796984000000002,264,0,,,,,,,,,,
0.9,-0.09065034289844334,0,7950,7950,1.28,4895,,,,,,,2640,0.23768752664327622,-2.498129986641118e-05,-0.04599639475345611,1.9868216e-08,0.0,0.001,0.2,0.16881060600280762,0.09188743680715561
,,,,7950,,,1.63,0.78,30186,-0.19946116,265,0,,,,,,,,,,
0.96,-0.007959125712513924,0,7980,7980,1.12,4914,,,,,,,2650,0.23607695996761321,7.084210749752628e-06,-0.04752071276307106,3.576279e-08,0.0,0.001,0.2,0.01854342222213745,0.0700114294886589
,,,,7980,,,1.58,0.8,30292,-0.19664050000000002,266,0,,,,,,,,,,
0.8,-0.21378684091847389,0,8010,8010,1.44,4932,,,,,,,2660,0.2348004087805748,-1.054565115961026e-05,-0.051268427073955535,0.0,0.0,0.001,0.2,-0.03471815586090088,0.10522376745939255
,,,,8010,,,1.61,0.78,30415,-0.20475912999999998,267,0,,,,,,,,,,
0.88,-0.12924917704425753,0,8040,8040,1.26,4950,,,,,,,2670,0.22081247270107268,-3.6131938488104257e-05,-0.051636986434459686,1.1920929e-08,0.0,0.001,0.2,-0.004247307777404785,0.09862349182367325
,,,,8040,,,1.64,0.76,30528,-0.25579998,268,0,,,,,,,,,,
0.96,-0.028485743794590235,0,8070,8070,1.16,4969,,,,,,,2680,0.27005178332328794,-9.050568095503309e-06,-0.04862293899059296,1.9868216e-09,0.0,0.001,0.2,0.1609671711921692,0.11831136047840118
,,,,8070,,,1.62,0.77,30626,-0.24049951,269,0,,,,,,,,,,
0.9,-0.07103389895521105,0,8100,8100,1.26,4988,,,,,,,2690,0.18658168315887452,-0.007497477099144234,-0.06271015778183937,0.0057446,0.020000001043081285,0.001,0.2,0.3145943284034729,0.05709581822156906
,,,,8100,,,1.61,0.77,30739,-0.22853046,270,0,,,,,,,,,,
0.94,-0.04842796499840915,0,8130,8130,1.16,5007,,,,,,,2700,0.1227748341858387,-5.255917732629456e-05,-0.0398584458976984,3.7749608e-08,0.0,0.001,0.2,0.18475914001464844,0.05129183083772659
,,,,8130,,,1.57,0.78,30841,-0.21759456999999993,271,0,,,,,,,,,,
0.86,-0.13219229231588542,0,8160,8160,1.36,5024,,,,,,,2710,0.17723518908023833,-0.002046852737209548,-0.038814452663064006,0.007861825,0.01666666753590107,0.001,0.2,0.09085351228713989,0.07863429188728333
,,,,8160,,,1.63,0.75,30962,-0.25005396,272,0,,,,,,,,,,
0.9,-0.1128824513219297,0,8190,8190,1.32,5043,,,,,,,2720,0.20522036999464036,-0.013654642968128083,-0.08437130376696586,0.0016187072,0.026666668057441712,0.001,0.2,0.032373011112213135,0.06638821214437485
,,,,8190,,,1.64,0.75,31074,-0.25583102,273,0,,,,,,,,,,
0.88,-0.07221357334405183,0,8220,8220,1.32,5062,,,,,,,2730,0.10595394223928452,-2.05260514469785e-05,-0.06102104969322682,7.2717665e-07,0.0,0.001,0.2,0.5075811743736267,0.04312525689601898
,,,,8220,,,1.59,0.78,31186,-0.21506416999999994,274,0,,,,,,,,,,
0.96,-0.048806075286120174,0,8250,8250,1.16,5082,,,,,,,2740,0.20753927677869796,-0.008307763283762171,-0.1493431434035301,0.008219351,0.023333334550261497,0.001,0.2,0.12202101945877075,0.0688876062631607
,,,,8250,,,1.61,0.76,31291,-0.24864515999999998,275,0,,,,,,,,,,
0.9,-0.11109110303223133,0,8280,8280,1.2,5099,,,,,,,2750,0.21934665590524674,-0.008861956447362828,-0.13204718083143235,0.01564343,0.030000001564621924,0.001,0.2,0.1421058177947998,0.07440775632858276
,,,,8280,,,1.66,0.72,31398,-0.2900167,276,0,,,,,,,,,,
0.9,-0.08945091133005917,0,8310,8310,1.22,5117,,,,,,,2760,0.11275971755385399,-0.008822998370354385,-0.19112400710582733,0.019441333,0.05000000223517418,0.001,0.2,0.5282584428787231,0.032860711216926575
,,,,8310,,,1.64,0.72,31503,-0.29328115,277,0,,,,,,,,,,
0.92,-0.09062390610575675,0,8340,8340,1.22,5136,,,,,,,2770,0.23433930277824402,-0.006084233623308321,-0.2948406532406807,0.06352608,0.026666668057441712,0.001,0.2,-0.006794452667236328,0.08786618709564209
,,,,8340,,,1.59,0.74,31616,-0.26155054,278,0,,,,,,,,,,
0.9,-0.07045021942351014,0,8370,8370,1.24,5158,,,,,,,2780,0.13516573309898378,-0.007788442629777492,-0.5052449762821197,0.011411464,0.040000001713633535,0.001,0.2,0.46637481451034546,0.0353701114654541
,,,,8370,,,1.57,0.76,31725,-0.24299273,279,0,,,,,,,,,,
0.92,-0.06973120189737529,0,8400,8400,1.24,5173,,,,,,,2790,0.10576980039477349,-0.010248341183178144,-0.45090066492557523,0.060100276,0.07666666805744171,0.001,0.2,0.18723320960998535,0.026264045387506485
,,,,8400,,,1.58,0.76,31839,-0.26355134999999996,280,0,,,,,,,,,,
0.92,-0.030903964834287763,0,8430,8430,1.24,5189,,,,,,,2800,0.2711776629090309,-0.016492843444769534,-0.5923012733459473,0.016350346,0.06666666977107524,0.001,0.2,0.0200883150100708,0.07802213728427887
,,,,8430,,,1.7,0.7,31952,-0.3009681,281,0,,,,,,,,,,
0.92,-0.09037561275064945,0,8460,8460,1.2,5208,,,,,,,2810,0.3508267104625702,-0.02618658938445151,-0.5586391270160675,0.025964022,0.09666666984558106,0.001,0.2,0.033922791481018066,0.08199623972177505
,,,,8460,,,1.65,0.74,32067,-0.25902917,282,0,,,,,,,,,,
0.8,-0.11675419580191373,0,8490,8490,1.44,5225,,,,,,,2820,0.21798508614301682,-0.0007547505707285573,-0.29775952994823457,0.000893873,0.02333333417773247,0.001,0.2,0.0977926254272461,0.08992204815149307
,,,,8490,,,1.68,0.74,32197,-0.25053220000000004,283,0,,,,,,,,,,
0.9,-0.09040427769999951,0,8520,8520,1.24,5241,,,,,,,2830,0.1938313826918602,-0.0021089490254720287,-0.35088481903076174,0.0046500764,0.020000001043081285,0.001,0.2,0.17453843355178833,0.08248788118362427
,,,,8520,,,1.73,0.72,32305,-0.26156491,284,0,,,,,,,,,,
0.86,-0.06979340700432658,0,8550,8550,1.28,5262,,,,,,,2840,0.2408149480819702,-0.004204539839799226,-0.4407064616680145,0.0006859799,0.07333333641290665,0.001,0.2,0.1399403214454651,0.08117051422595978
,,,,8550,,,1.72,0.72,32415,-0.25320626999999996,285,0,,,,,,,,,,
0.84,-0.11052303672768175,0,8580,8580,1.38,5279,,,,,,,2850,0.12736276015639306,-0.006249867550214105,-0.37529676258563993,0.021392073,0.07333333566784858,0.001,0.2,0.08742856979370117,0.03686995804309845
,,,,8580,,,1.71,0.74,32544,-0.21142282999999995,286,0,,,,,,,,,,
0.94,-0.048223538026213646,0,8610,8610,1.18,5296,,,,,,,2860,0.12633370906114577,-0.0001255034438994329,-0.2780983865261078,4.3833257e-05,0.0,0.001,0.2,-0.32700443267822266,0.06058644875884056
,,,,8610,,,1.67,0.76,32652,-0.18688459000000002,287,0,,,,,,,,,,
1.0,-0.0065535549772903325,0,8640,8640,1.04,5315,,,,,,,2870,0.33714050948619845,-0.005840813170652837,-0.3111578345298767,0.0065843365,0.04000000208616257,0.001,0.2,0.2426164746284485,0.10107601433992386
,,,,8640,,,1.66,0.76,32758,-0.15922609,288,0,,,,,,,,,,
0.98,-0.007914422918111086,0,8670,8670,1.1,5337,,,,,,,2880,0.2160393252968788,-0.01037003433642294,-0.30036420226097105,0.015832033,0.07000000141561032,0.001,0.2,0.006255149841308594,0.08568033576011658
,,,,8670,,,1.58,0.77,32873,-0.16839283000000002,289,0,,,,,,,,,,
0.9,-0.0698691987991333,0,8700,8700,1.3,5354,,,,,,,2890,0.16014798432588578,-0.00613280351040899,-0.33674617409706115,0.028021092,0.023333334550261497,0.001,0.2,0.2010793685913086,0.061720531433820724
,,,,8700,,,1.59,0.76,32988,-0.16512999999999997,290,0,,,,,,,,,,
0.84,-0.11099661951884628,0,8730,8730,1.34,5370,,,,,,,2900,0.1522957757115364,-0.03185031394163769,-0.4875602126121521,0.02222077,0.12333333641290664,0.001,0.2,0.2426733374595642,0.02175765484571457
,,,,8730,,,1.65,0.71,33101,-0.23183543999999998,291,0,,,,,,,,,,
0.92,-0.07029407927766443,0,8760,8760,1.22,5388,,,,,,,2910,0.14712220951914787,-0.009845863047133552,-0.47473615407943726,0.0070793806,0.04333333447575569,0.001,0.2,0.43369030952453613,0.030269822105765343
,,,,8760,,,1.64,0.7,33209,-0.27508332,292,0,,,,,,,,,,
0.94,-0.07003828465007246,0,8790,8790,1.22,5409,,,,,,,2920,0.24671292603015899,-0.017231843688835367,-0.37457355856895447,0.051548503,0.15333333611488342,0.001,0.2,0.08024269342422485,0.08456838876008987
,,,,8790,,,1.62,0.7,33327,-0.28239917000000003,293,0,,,,,,,,,,
0.88,-0.11072625377681106,0,8820,8820,1.28,5429,,,,,,,2930,0.14915518909692765,-0.018810539742310794,-0.2555617973208427,0.02201184,0.12666667029261588,0.001,0.2,0.42596179246902466,0.04317421466112137
,,,,8820,,,1.58,0.73,33445,-0.28014114,294,0,,,,,,,,,,
0.96,-0.028790401360020042,0,8850,8850,1.12,5445,,,,,,,2940,0.17964981645345687,-0.011875786841070735,-0.17634576708078384,0.02751773,0.07000000104308128,0.001,0.2,0.1544642448425293,0.05961064621806145
,,,,8850,,,1.67,0.69,33543,-0.31163529,295,0,,,,,,,,,,
0.96,-0.028399735484272243,0,8880,8880,1.16,5464,,,,,,,2950,0.1704764783382416,-0.005821251356974244,-0.11631134375929833,0.012055616,0.0733333345502615,0.001,0.2,0.17206788063049316,0.06850676983594894
,,,,8880,,,1.62,0.73,33652,-0.27650824,296,0,,,,,,,,,,
0.86,-0.11147309580352158,0,8910,8910,1.34,5480,,,,,,,2960,0.12214032039046288,-3.482937815224574e-05,-0.07233667299151421,3.651778e-06,0.0,0.001,0.2,0.3376666307449341,0.045766379684209824
,,,,8910,,,1.62,0.74,33764,-0.24576783999999996,297,0,,,,,,,,,,
0.94,-0.050803815624676646,0,8940,8940,1.14,5500,,,,,,,2970,0.13791922181844712,-2.6452541074473147e-06,-0.06486620604991913,2.4636586e-07,0.0,0.001,0.2,0.360198974609375,0.05638302117586136
,,,,8940,,,1.63,0.74,33874,-0.24404643000000004,298,0,,,,,,,,,,
0.9,-0.09074162004515529,0,8970,8970,1.3,5521,,,,,,,2980,0.17709675580263137,1.9138058524603707e-07,-0.06130403392016888,0.0,0.0,0.001,0.2,-0.10656893253326416,0.0656447485089302
,,,,8970,,,1.63,0.74,33986,-0.23443438,299,0,,,,,,,,,,
0.96,-0.028023825753480197,0,9000,9000,1.14,5537,,,,,,,2990,0.12206978052854538,-3.9235849929575294e-05,-0.06233949363231659,1.9868216e-08,0.0,0.001,0.2,0.35005444288253784,0.038509465754032135
,,,,9000,,,1.69,0.71,34089,-0.28226148,300,0,,,,,,,,,,
0.9,-0.0900297357654199,0,9030,9030,1.22,5554,,,,,,,3000,0.27761327624320986,-1.0427137098290018e-05,-0.061360614374279976,1.39077505e-08,0.0,0.001,0.2,-0.035918593406677246,0.11173345893621445
,,,,9030,,,1.65,0.73,34198,-0.27000687999999995,301,0,,,,,,,,,,
0.9,-0.10872291281353683,0,9060,9060,1.24,5574,,,,,,,3010,0.235497884452343,-1.2346854145306452e-06,-0.06133182793855667,0.0,0.0,0.001,0.2,0.03799116611480713,0.1037207618355751
,,,,9060,,,1.59,0.77,34310,-0.22664797000000003,302,0,,,,,,,,,,
0.86,-0.09054462968837469,0,9090,9090,1.32,5591,,,,,,,3020,0.09946685060858726,-0.0012843361406703834,-0.06917381733655929,0.0033233722,0.01666666753590107,0.001,0.2,0.19098395109176636,0.0382174476981163
,,,,9090,,,1.63,0.74,34435,-0.23750032,303,0,,,,,,,,,,
0.98,-0.027347935722209515,0,9120,9120,1.1,5615,,,,,,,3030,0.2366372287273407,3.0851362225803313e-06,-0.09601688981056214,1.1114279e-05,0.0,0.001,0.2,0.21130424737930298,0.09420660883188248
,,,,9120,,,1.6,0.76,34541,-0.22786029,304,0,,,,,,,,,,
0.94,-0.07071457309182733,0,9150,9150,1.14,5634,,,,,,,3040,0.20338539481163026,-2.8185049465001553e-06,-0.11010882332921028,1.1642774e-06,0.0,0.001,0.2,-0.2734098434448242,0.08078373223543167
,,,,9150,,,1.55,0.79,34648,-0.20045551999999997,305,0,,,,,,,,,,
0.9,-0.11258072847966105,0,9180,9180,1.28,5648,,,,,,,3050,0.21110404133796692,-0.004742805139006379,-0.13094305768609046,0.0048968336,0.020000001043081285,0.001,0.2,0.221113383769989,0.07593069970607758
,,,,9180,,,1.62,0.74,34757,-0.2333708,306,0,,,,,,,,,,
0.96,-0.027785708671435715,0,9210,9210,1.16,5667,,,,,,,3060,0.20140050798654557,-0.006059053535185122,-0.17779727280139923,0.0013573945,0.020000001043081285,0.001,0.2,0.10020089149475098,0.08633016049861908
,,,,9210,,,1.61,0.74,34857,-0.22058051000000004,307,0,,,,,,,,,,
1.0,-0.00800948110409081,0,9240,9240,1.08,5688,,,,,,,3070,0.26602393090724946,0.0003240464102901797,-0.15175592601299287,3.329913e-05,0.0,0.001,0.2,-0.041281819343566895,0.0981723815202713
,,,,9240,,,1.56,0.76,34960,-0.22021603999999992,308,0,,,,,,,,,,
0.94,-0.028773530954495072,0,9270,9270,1.22,5710,,,,,,,3080,0.12643981501460075,-0.007530838733849343,-0.1905194789171219,0.041127183,0.053333336114883424,0.001,0.2,0.10618126392364502,0.0413602776825428
,,,,9270,,,1.54,0.77,35071,-0.20991306999999998,309,0,,,,,,,,,,
0.94,-0.07129792132414878,0,9300,9300,1.2,5728,,,,,,,3090,0.1332536093890667,-0.006463520306715509,-0.18774825930595399,0.0110399285,0.020000001043081285,0.001,0.2,0.3425825238227844,0.04558821767568588
,,,,9300,,,1.6,0.74,35179,-0.23180992,310,0,,,,,,,,,,
0.88,-0.12010809659026563,0,9330,9330,1.3,5746,,,,,,,3100,0.14793588519096373,-0.007923086142788449,-0.13087241351604462,0.07916751,0.053333336114883424,0.001,0.2,0.22619879245758057,0.053090088069438934
,,,,9330,,,1.53,0.78,35282,-0.19717685,311,0,,,,,,,,,,
0.9,-0.10897264360450208,0,9360,9360,1.26,5770,,,,,,,3110,0.1560515359044075,-1.828352625432572e-05,-0.060163556784391406,2.404054e-06,0.0,0.001,0.2,0.252785861492157,0.06180693954229355
,,,,9360,,,1.45,0.81,35398,-0.18558159,312,0,,,,,,,,,,
0.9,-0.06883617258630693,0,9390,9390,1.22,5785,,,,,,,3120,0.13332057669758796,-0.0007199784118467889,-0.05868835300207138,0.0014070292,0.010000000521540642,0.001,0.2,0.15178483724594116,0.051006149500608444
,,,,9390,,,1.54,0.76,35509,-0.22112587,313,0,,,,,,,,,,
0.9,-0.11070898826699704,0,9420,9420,1.22,5807,,,,,,,3130,0.13015714511275292,-1.7458995013530653e-05,-0.07615556418895722,2.6245912e-06,0.0,0.001,0.2,0.4280717968940735,0.048184700310230255
,,,,9420,,,1.58,0.75,35616,-0.22918424999999998,314,0,,,,,,,,,,
0.82,-0.15291557906195521,0,9450,9450,1.4,5826,,,,,,,3140,0.1403207689523697,2.27361917204405e-06,-0.08333734199404716,3.695488e-07,0.0,0.001,0.2,-0.23638463020324707,0.05507643520832062
,,,,9450,,,1.54,0.78,35730,-0.188232,315,0,,,,,,,,,,
0.94,-0.047503426345065235,0,9480,9480,1.14,5841,,,,,,,3150,0.18220608085393905,-0.005073782963833295,-0.1059118814766407,0.0060231783,0.01666666753590107,0.001,0.2,-0.17700612545013428,0.06907953321933746
,,,,9480,,,1.58,0.76,35831,-0.21535047000000002,316,0,,,,,,,,,,
0.86,-0.14991364053916187,0,9510,9510,1.32,5860,,,,,,,3160,0.2234000325202942,-0.00298036615441859,-0.16836245507001876,0.0074466965,0.023333334550261497,0.001,0.2,0.01073300838470459,0.10341571271419525
,,,,9510,,,1.62,0.75,35956,-0.22420621999999996,317,0,,,,,,,,,,
0.94,-0.07214596024248748,0,9540,9540,1.2,5876,,,,,,,3170,0.19462124407291412,-0.0003412623183248087,-0.23990196734666824,0.00014815331,0.0,0.001,0.2,0.21289801597595215,0.08728764206171036
,,,,9540,,,1.65,0.74,36063,-0.23632063000000003,318,0,,,,,,,,,,
0.94,-0.0511563205299899,0,9570,9570,1.24,5898,,,,,,,3180,0.19891736060380935,-0.010258203623816442,-0.3696690648794174,0.038855027,0.056666669249534604,0.001,0.2,0.14148032665252686,0.07024811953306198
,,,,9570,,,1.64,0.76,36170,-0.2243832,319,0,,,,,,,,,,
0.98,-0.02700718343257904,0,9600,9600,1.06,5915,,,,,,,3190,0.20014645755290986,0.0006176865620851401,-0.5346873760223388,0.0010236005,0.05666666850447655,0.001,0.2,0.24151957035064697,0.03751397877931595
,,,,9600,,,1.7,0.72,36271,-0.26698773000000003,320,0,,,,,,,,,,
0.84,-0.13781492240726947,0,9630,9630,1.42,5937,,,,,,,3200,0.36371279656887057,-0.007263476566101446,-0.2999472230672836,0.02390926,0.0800000011920929,0.001,0.2,-0.038849830627441406,0.14780552685260773
,,,,9630,,,1.57,0.8,36397,-0.20647332,321,0,,,,,,,,,,
0.9,-0.06893659182824194,0,9660,9660,1.24,5953,,,,,,,3210,0.06538369916379452,-0.004923515939929857,-0.38962008953094485,0.021518063,0.06666666939854622,0.001,0.2,0.5832902193069458,0.011651714332401752
,,,,9660,,,1.57,0.79,36499,-0.20887740000000005,322,0,,,,,,,,,,
0.8,-0.17071574581321328,0,9690,9690,1.4,5973,,,,,,,3220,0.2080463320016861,-0.007341060981852898,-0.5131507962942123,0.006866924,0.05666666962206364,0.001,0.2,0.2309134602546692,0.06172773614525795
,,,,9690,,,1.58,0.78,36609,-0.22404224999999997,323,0,,,,,,,,,,
0.9,-0.0509407789260149,0,9720,9720,1.26,5992,,,,,,,3230,0.19914647489786147,-0.04794173405195288,-0.5025009155273438,0.015659414,0.10000000260770321,0.001,0.2,0.24324262142181396,-0.0003978535532951355
,,,,9720,,,1.6,0.77,36717,-0.23542349000000004,324,0,,,,,,,,,,
0.9,-0.10897240784484893,0,9750,9750,1.2,6008,,,,,,,3240,0.15351479202508928,-0.029291667075206716,-0.31461026668548586,0.06597471,0.14333333522081376,0.001,0.2,0.31120216846466064,0.024521928280591965
,,,,9750,,,1.61,0.77,36822,-0.24888718,325,0,,,,,,,,,,
0.86,-0.13005456508602947,0,9780,9780,1.32,6026,,,,,,,3250,0.19412772953510285,-0.018102071015164256,-0.42589534521102906,0.007653141,0.06000000238418579,0.001,0.2,0.21039456129074097,0.04728294536471367
,,,,9780,,,1.65,0.76,36961,-0.24998367999999999,326,0,,,,,,,,,,
0.9,-0.10975781837012619,0,9810,9810,1.22,6045,,,,,,,3260,0.23879776000976563,-0.053268635260561935,-0.3665205866098404,0.04655995,0.1633333381265402,0.001,0.2,-0.06018936634063721,0.03286140412092209
,,,,9810,,,1.65,0.74,37067,-0.28074677,327,0,,,,,,,,,,
0.88,-0.11033636699430645,0,9840,9840,1.28,6061,,,,,,,3270,0.18266261667013167,-0.004130113110877609,-0.14986654072999955,0.00013372899,0.0,0.001,0.2,0.2749476432800293,0.0686585009098053
,,,,9840,,,1.66,0.74,37177,-0.28892728,328,0,,,,,,,,,,
0.88,-0.11181048875674605,0,9870,9870,1.34,6078,,,,,,,3280,0.18826410472393035,-0.0006040755885866833,-0.14532863795757295,6.187757e-05,0.0,0.001,0.2,0.1445099115371704,0.08141466230154037
,,,,9870,,,1.72,0.71,37280,-0.31691015,329,0,,,,,,,,,,
0.86,-0.1298664774885401,0,9900,9900,1.3,6094,,,,,,,3290,0.22131190896034242,-0.029387587470312893,-0.25395811796188356,0.04473642,0.13000000417232513,0.001,0.2,0.04664278030395508,0.05996280908584595
,,,,9900,,,1.74,0.7,37393,-0.32231724,330,0,,,,,,,,,,
0.82,-0.15573429570998998,0,9930,9930,1.4,6114,,,,,,,3300,0.18805733174085618,-0.01907046119682505,-0.30298211574554446,0.00630161,0.09000000432133674,0.001,0.2,0.22383832931518555,0.045484717935323715
,,,,9930,,,1.71,0.71,37510,-0.30516932,331,0,,,,,,,,,,
0.84,-0.17209173182025553,0,9960,9960,1.38,6135,,,,,,,3310,0.1402776397764683,-0.015048009341892765,-0.46172389984130857,0.0142652355,0.06333333477377892,0.001,0.2,0.23798930644989014,0.026654299348592758
,,,,9960,,,1.65,0.75,37623,-0.26214619,332,0,,,,,,,,,,
0.9,-0.09000311487354339,0,9990,9990,1.28,6151,,,,,,,3320,0.23444341272115707,-0.020182972854624205,-0.4916022211313248,0.01480455,0.08333333656191826,0.001,0.2,-0.09988272190093994,0.06753767281770706
,,,,9990,,,1.68,0.74,37730,-0.26281588,333,0,,,,,,,,,,
0.92,-0.06859516450203955,0,10020,10020,1.2,6173,,,,,,,3330,0.17136325389146806,-0.04316056915869311,-0.49807209968566896,0.03495454,0.13666667006909847,0.001,0.2,0.1527162790298462,-0.008018553256988525
,,,,10020,,,1.57,0.78,37832,-0.19925390999999998,334,0,,,,,,,,,,
0.92,-0.06883093411568553,0,10050,10050,1.2,6195,,,,,,,3340,0.1467936858534813,-0.06511592846363783,-0.4096108257770538,0.056516405,0.2666666738688946,0.001,0.2,0.24196010828018188,-0.03899262100458145
,,,,10050,,,1.48,0.81,37934,-0.17240783,335,0,,,,,,,,,,
0.9,-0.09031879283953458,0,10080,10080,1.28,6211,,,,,,,3350,0.13830871731042862,-0.03291940349930265,-0.3018023058772087,0.046130527,0.10333333499729633,0.001,0.2,0.28599709272384644,-0.003487326204776764
,,,,10080,,,1.53,0.78,38046,-0.19322335000000002,336,0,,,,,,,,,,
0.94,-0.048057502685114745,0,10110,10110,1.16,6230,,,,,,,3360,0.1826861709356308,-0.046251018817226174,-0.4501571387052536,0.056580044,0.19000000655651092,0.001,0.2,0.09275412559509277,0.0053379833698272705
,,,,10110,,,1.59,0.73,38151,-0.24164767,337,0,,,,,,,,,,
0.88,-0.1309169784747064,0,10140,10140,1.36,6247,,,,,,,3370,0.1778415247797966,-0.05130345327158768,-0.3613762855529785,0.14348544,0.36333333551883695,0.001,0.2,0.31760847568511963,-0.002593591809272766
,,,,10140,,,1.57,0.75,38267,-0.2358285,338,0,,,,,,,,,,
0.92,-0.09111217884346842,0,10170,10170,1.28,6264,,,,,,,3380,0.1686602883040905,-0.06755081839859489,-0.5009759843349457,0.040992472,0.3266666725277901,0.001,0.2,0.28585416078567505,-0.03465534374117851
,,,,10170,,,1.59,0.74,38374,-0.24721623999999995,339,0,,,,,,,,,,
0.92,-0.08935327709652484,0,10200,10200,1.22,6283,,,,,,,3390,0.13944128900766373,-0.04771679572761052,-0.34742537438869475,0.12685472,0.17666666880249976,0.001,0.2,0.327609121799469,-0.01286817342042923
,,,,10200,,,1.63,0.73,38481,-0.22748716,340,0,,,,,,,,,,
0.88,-0.13529522184748202,0,10230,10230,1.26,6299,,,,,,,3400,0.08937978520989417,-0.029430425303677676,-0.3845160484313965,0.04016751,0.1500000052154064,0.001,0.2,-0.10970580577850342,-0.015367262065410614
,,,,10230,,,1.73,0.68,38593,-0.27236409,341,0,,,,,,,,,,
0.92,-0.08920316827483475,0,10260,10260,1.26,6315,,,,,,,3410,0.222062885761261,-0.056570608429611015,-0.44193253219127654,0.07859307,0.24000000730156898,0.001,0.2,0.1278265118598938,0.010607913136482239
,,,,10260,,,1.69,0.71,38705,-0.24138090000000006,342,0,,,,,,,,,,
0.9,-0.11197421199642121,0,10290,10290,1.36,6333,,,,,,,3420,0.1629302680492401,-0.03363107991094392,-0.3406749486923218,0.06952408,0.15666666962206363,0.001,0.2,0.22247833013534546,0.02228344976902008
,,,,10290,,,1.74,0.69,38810,-0.23239145000000005,343,0,,,,,,,,,,
0.88,-0.09330400277394801,0,10320,10320,1.34,6354,,,,,,,3430,0.19103278815746308,-0.04131006157025681,-0.4179487466812134,0.05336174,0.12666667029261588,0.001,0.2,-0.07941138744354248,0.016044341027736664
,,,,10320,,,1.64,0.73,38915,-0.19174773999999994,344,0,,,,,,,,,,
0.94,-0.0698919477360323,0,10350,10350,1.18,6372,,,,,,,3440,0.18344153314828873,-0.016572257441779214,-0.34681581556797025,0.0050079585,0.06666666939854622,0.001,0.2,0.31400877237319946,0.028880402445793152
,,,,10350,,,1.65,0.72,39023,-0.21832363000000002,345,0,,,,,,,,,,
0.94,-0.04838868111371994,0,10380,10380,1.18,6393,,,,,,,3450,0.17392181158065795,-0.03011516847337283,-0.31971003115177155,0.029949015,0.12000000365078449,0.001,0.2,0.2346113920211792,0.024917468428611755
,,,,10380,,,1.63,0.73,39136,-0.23764907000000002,346,0,,,,,,,,,,
0.9,-0.09171279219444842,0,10410,10410,1.28,6412,,,,,,,3460,0.10324682742357254,-0.04692197616522513,-0.3314577966928482,0.06118559,0.1133333370089531,0.001,0.2,0.48182350397109985,-0.049832914024591446
,,,,10410,,,1.55,0.76,39242,-0.23098421,347,0,,,,,,,,,,
