env/current_idx,eval/mean_ep_length,eval/mean_reward,env/completion_counter,env/n_steps,eval/success_rate,time/total_timesteps,rollout/success_rate,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_range,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/n_updates
1392,1.12,-0.027385924169793727,0,2850,0.96,2850,,,,,,,0.0,0.003237009048461914,-0.0014662613533431568,0.22669547498226167,0.2,0.10604277998209,0.0001,5.6773424e-05,-0.9728097438812255,470
,,,,,,2850,0.65,95,11055,-0.33021868,0,1.82,,,,,,,,,,
1414,1.2,-0.04892848349642009,0,2880,0.94,2880,,,,,,,0.0,0.2655196785926819,-0.0013188755318211064,0.2191743105649948,0.2,0.09948529303073883,0.0001,7.4175994e-05,-0.9631632566452026,475
,,,,,,2880,0.66,96,11171,-0.2978854799999999,0,1.81,,,,,,,,,,
1431,1.12,-0.06941921243444085,0,2910,0.94,2910,,,,,,,0.0,0.053164541721343994,-0.0003436684573534521,0.2051638126373291,0.2,0.0981706902384758,0.0001,1.0053317e-05,-0.9498300909996032,480
,,,,,,2910,0.68,97,11280,-0.27775022000000005,0,1.77,,,,,,,,,,
1449,1.34,-0.15407375301700085,0,2940,0.84,2940,,,,,,,0.0,-0.0036388635635375977,-0.0017831977216214768,0.21953191757202148,0.2,0.09975040704011917,0.0001,8.275509e-05,-0.9365112781524658,485
,,,,,,2940,0.67,98,11403,-0.27700546000000004,0,1.78,,,,,,,,,,
1463,1.18,-0.09263540386222303,0,2970,0.92,2970,,,,,,,0.0,0.418163001537323,-0.001389601634970461,0.13670673668384553,0.2,0.06173013150691986,0.0001,0.00011330843,-0.9189472675323487,490
,,,,,,2970,0.68,99,11529,-0.27779634000000003,0,1.76,,,,,,,,,,
1480,1.14,-0.06834372133016586,0,3000,0.94,3000,,,,,,,0.0,0.030967652797698975,-0.0016019920562392541,0.2660237789154053,0.2,0.12448452413082123,0.0001,7.0279835e-05,-0.9059494018554688,495
,,,,,,3000,0.7,100,11641,-0.25945878,0,1.69,,,,,,,,,,
1495,1.12,-0.047340221712365745,0,3030,0.96,3030,,,,,,,0.0,0.1686851978302002,0.00020884116063832892,0.2613550305366516,0.2,0.119286447763443,0.0001,3.6889316e-05,-0.9017027974128723,500
,,,,,,3030,0.66,101,11749,-0.28768199000000005,0,1.77,,,,,,,,,,
1513,1.32,-0.07032206386327744,0,3060,0.88,3060,,,,,,,0.0,0.19830912351608276,-0.00040520271596813375,0.18671456277370452,0.2,0.08410422503948212,0.0001,4.4624012e-05,-0.9043299078941345,505
,,,,,,3060,0.64,102,11868,-0.32093776999999996,0,1.81,,,,,,,,,,
1533,1.1,-0.04971059567295015,0,3090,0.96,3090,,,,,,,0.0,-0.05372464656829834,-8.736610297397363e-05,0.30442704558372496,0.2,0.15223783254623413,0.0001,1.9542376e-05,-0.9120132565498352,510
,,,,,,3090,0.66,103,11969,-0.30311658,0,1.77,,,,,,,,,,
1550,1.42,-0.09208514032885433,0,3120,0.82,3120,,,,,,,0.0,-0.06703221797943115,-5.829016282703492e-05,0.26968902349472046,0.2,0.11899358034133911,0.0001,3.906091e-06,-0.9121236205101013,515
,,,,,,3120,0.67,104,12085,-0.29481914,0,1.77,,,,,,,,,,
1570,1.2,-0.04857407786417753,0,3150,0.94,3150,,,,,,,0.0,0.12997525930404663,-0.0005363178209517372,0.20755508542060852,0.2,0.09286823123693466,0.0001,1.5757481e-05,-0.9126791715621948,520
,,,,,,3150,0.69,105,12190,-0.28687726,0,1.7,,,,,,,,,,
1588,1.28,-0.09034704136196524,0,3180,0.92,3180,,,,,,,0.0,0.17877262830734253,-0.000815515924865906,0.18929192125797273,0.2,0.0909268781542778,0.0001,2.6762486e-05,-0.9059123039245606,525
,,,,,,3180,0.74,106,12305,-0.19771176000000001,0,1.62,,,,,,,,,,
1604,1.16,-0.04790821060538292,0,3210,0.96,3210,,,,,,,0.0,0.2198200821876526,-0.002115782878827588,0.11763529479503632,0.2,0.049930840730667114,0.0001,5.060037e-05,-0.8965061664581299,530
,,,,,,3210,0.74,107,12414,-0.19802719,0,1.62,,,,,,,,,,
1620,1.22,-0.07050304188858718,0,3240,0.92,3240,,,,,,,0.0,-0.14690935611724854,0.00046113013134672085,0.2736706852912903,0.2,0.13044677674770355,0.0001,8.97646e-06,-0.8835965275764466,535
,,,,,,3240,0.7,108,12527,-0.24902608,0,1.7,,,,,,,,,,
1641,1.2,-0.06866770524997264,0,3270,0.92,3270,,,,,,,0.0,0.1553850769996643,-5.033810290555607e-06,0.32600813508033755,0.2,0.1441641002893448,0.0001,1.428922e-05,-0.8786442279815674,540
,,,,,,3270,0.72,109,12642,-0.2248415,0,1.64,,,,,,,,,,
1657,1.34,-0.052372998101636765,0,3300,0.9,3300,,,,,,,0.0,-0.3246375322341919,-0.0005005200756322381,0.22440675795078277,0.2,0.1107582375407219,0.0001,1.861453e-05,-0.8806042671203613,545
,,,,,,3300,0.73,110,12751,-0.22940670000000005,0,1.67,,,,,,,,,,
1674,1.08,-0.026821291488595307,0,3330,0.98,3330,,,,,,,0.0,0.2651638984680176,-0.0011893451407864574,0.18309909403324126,0.2,0.08203018456697464,0.0001,5.832513e-05,-0.8857095956802368,550
,,,,,,3330,0.7,111,12858,-0.25120252,0,1.73,,,,,,,,,,
1692,1.28,-0.11034574599005281,0,3360,0.88,3360,,,,,,,0.0,0.1266435980796814,4.90625699658409e-06,0.22481681406497955,0.2,0.1097552478313446,0.0001,1.6560158e-05,-0.891765558719635,555
,,,,,,3360,0.7,112,12988,-0.25460876,0,1.72,,,,,,,,,,
1708,1.14,-0.06897425042465329,0,3390,0.94,3390,,,,,,,0.0,-0.09594416618347168,-0.0011933195680228436,0.22591437697410582,0.2,0.10528215020895004,0.0001,8.104046e-05,-0.8854538798332214,560
,,,,,,3390,0.71,113,13091,-0.23972944000000002,0,1.69,,,,,,,,,,
1725,1.2,-0.04929925193078816,0,3420,0.94,3420,,,,,,,0.0,0.1785416603088379,-0.00013812025155246488,0.18256835043430328,0.2,0.08364063501358032,0.0001,3.5975376e-05,-0.8739285111427307,565
,,,,,,3420,0.71,114,13200,-0.23578322,0,1.7,,,,,,,,,,
1747,1.16,-0.04947564879897982,0,3450,0.92,3450,,,,,,,0.0,0.10042160749435425,-0.0006653750086357491,0.20428433418273925,0.2,0.09951640665531158,0.0001,3.0038755e-05,-0.8636008501052856,570
,,,,,,3450,0.73,115,13315,-0.23737289,0,1.68,,,,,,,,,,
1766,1.28,-0.07128049994818866,0,3480,0.9,3480,,,,,,,0.0,-0.004900574684143066,-0.0002038721219285833,0.16637092232704162,0.2,0.0715813934803009,0.0001,1.6643604e-05,-0.8560794353485107,575
,,,,,,3480,0.73,116,13435,-0.24857926,0,1.67,,,,,,,,,,
1781,1.34,-0.12981996388174594,0,3510,0.84,3510,,,,,,,0.0,0.2718294858932495,-0.00038811007764412154,0.17322639524936675,0.2,0.08410320430994034,0.0001,1.4243523e-05,-0.8530730843544007,580
,,,,,,3510,0.74,117,13548,-0.26275078,0,1.67,,,,,,,,,,
1799,1.12,-0.04821799210738391,0,3540,0.96,3540,,,,,,,0.0,0.32461148500442505,-0.0006437995017037679,0.24814870655536653,0.2,0.11336801201105118,0.0001,2.8411547e-05,-0.8465996980667114,585
,,,,,,3540,0.74,118,13658,-0.28517630000000005,0,1.68,,,,,,,,,,
1815,1.26,-0.09014888898003846,0,3570,0.92,3570,,,,,,,0.0,0.12610137462615967,-0.001975395315483297,0.2536346673965454,0.2,0.1127244383096695,0.0001,6.369551e-05,-0.8384066820144653,590
,,,,,,3570,0.73,119,13773,-0.30756165,0,1.71,,,,,,,,,,
1832,1.12,-0.027326965774409472,0,3600,0.96,3600,,,,,,,0.0,-0.018902063369750977,-0.0017090272189427935,0.2481754958629608,0.2,0.11555663496255875,0.0001,7.861058e-05,-0.8206517100334167,595
,,,,,,3600,0.74,120,13880,-0.30117841,0,1.68,,,,,,,,,,
1852,1.34,-0.11144201460760086,0,3630,0.9,3630,,,,,,,0.0,-0.08650946617126465,-0.0009838954615407403,0.31751837730407717,0.2,0.15348848700523376,0.0001,0.000112273294,-0.7984571099281311,600
,,,,,,3630,0.7,121,14004,-0.33139864,0,1.74,,,,,,,,,,
1871,1.5,-0.15779531580861658,0,3660,0.8,3660,,,,,,,0.0,0.07564890384674072,-0.0022130243154244054,0.24604446887969972,0.2,0.10624520480632782,0.0001,8.6591645e-05,-0.7770016551017761,605
,,,,,,3660,0.72,122,14139,-0.3084628,0,1.7,,,,,,,,,,
1889,1.2,-0.06851257598493249,0,3690,0.9,3690,,,,,,,0.0,0.3725352883338928,-0.003114947032493376,0.166316020488739,0.2,0.07370666414499283,0.0001,0.00012903611,-0.7557042598724365,610
,,,,,,3690,0.73,123,14245,-0.28248332,0,1.66,,,,,,,,,,
1905,1.2,-0.06959756553173065,0,3720,0.92,3720,,,,,,,0.0,0.19805186986923218,-0.0016539382880246477,0.20557881295681,0.2,0.09658406674861908,0.0001,0.00025594432,-0.7285712242126465,615
,,,,,,3720,0.71,124,14355,-0.28476866,0,1.67,,,,,,,,,,
1926,1.2,-0.06886341182515025,0,3750,0.92,3750,,,,,,,0.0,0.22897469997406006,-0.0013601509784351151,0.21278135478496552,0.2,0.09615416824817657,0.0001,5.4174663e-05,-0.7027778148651123,620
,,,,,,3750,0.73,125,14476,-0.26840532,0,1.63,,,,,,,,,,
1946,1.32,-0.07250983909703791,0,3780,0.86,3780,,,,,,,0.0,0.4396979808807373,0.00010159571975236759,0.15244598984718322,0.2,0.07413375377655029,0.0001,6.265044e-05,-0.6799783706665039,625
,,,,,,3780,0.74,126,14590,-0.24113880999999995,0,1.6,,,,,,,,,,
1962,1.3,-0.11142772399820387,0,3810,0.86,3810,,,,,,,0.0,-0.08260178565979004,2.7171770678346975e-06,0.18205443620681763,0.2,0.0803757980465889,0.0001,3.8703283e-06,-0.6682570099830627,630
,,,,,,3810,0.73,127,14720,-0.25259895,0,1.63,,,,,,,,,,
1983,1.28,-0.09019727166276426,0,3840,0.9,3840,,,,,,,0.0,0.13531994819641113,-0.0015536348909760632,0.3068069338798523,0.2,0.15366557240486145,0.0001,3.3287208e-05,-0.6564016342163086,635
,,,,,,3840,0.75,128,14840,-0.24433792999999998,0,1.59,,,,,,,,,,
2000,1.4,-0.1312045472301543,0,3870,0.84,3870,,,,,,,0.0,0.34023040533065796,0.0002653121975405348,0.13985160291194915,0.2,0.06649138033390045,0.0001,2.5669733e-06,-0.6484124660491943,640
,,,,,,3870,0.76,129,14958,-0.21869275000000002,0,1.58,,,,,,,,,,
2018,1.32,-0.0916202433919534,0,3900,0.86,3900,,,,,,,0.0,-0.03710770606994629,-0.0005070312787211151,0.21840259432792664,0.2,0.10501483827829361,0.0001,6.5068402e-06,-0.6484428405761719,645
,,,,,,3900,0.74,130,15071,-0.21704484999999998,0,1.61,,,,,,,,,,
2036,1.3,-0.07122599767055363,0,3930,0.86,3930,,,,,,,0.0,0.22706347703933716,-0.0010179150038553074,0.17536075711250304,0.2,0.08117455244064331,0.0001,6.385446e-05,-0.6429517030715942,650
,,,,,,3930,0.73,131,15182,-0.25624797,0,1.62,,,,,,,,,,
2057,1.22,-0.049473280687816444,0,3960,0.92,3960,,,,,,,0.0,0.3294145464897156,-0.002762243400017539,0.1636951446533203,0.2,0.07347498089075089,0.0001,9.850462e-05,-0.6286668062210083,655
,,,,,,3960,0.74,132,15300,-0.24555474,0,1.6,,,,,,,,,,
2073,1.3,-0.11442523693665863,0,3990,0.86,3990,,,,,,,0.0,0.31950855255126953,-0.0009084538770064654,0.18065635859966278,0.2,0.08371788263320923,0.0001,0.00014944871,-0.6089386701583862,660
,,,,,,3990,0.74,133,15419,-0.23569819000000006,0,1.62,,,,,,,,,,
2091,1.2,-0.08916278667747975,0,4020,0.92,4020,,,,,,,0.0,0.1385936141014099,-0.0004744438417645824,0.18859298527240753,0.2,0.08915694802999496,0.0001,6.597241e-05,-0.5888322234153748,665
,,,,,,4020,0.72,134,15531,-0.2631873,0,1.65,,,,,,,,,,
2109,1.16,-0.04888640709687024,0,4050,0.92,4050,,,,,,,0.0,0.3550422191619873,0.0006273390818387625,0.18528669476509094,0.2,0.09082367271184921,0.0001,4.327297e-06,-0.5766700983047486,670
,,,,,,4050,0.73,135,15634,-0.27371153,0,1.64,,,,,,,,,,
2131,1.22,-0.029068091292865573,0,4080,0.94,4080,,,,,,,0.0,0.05369526147842407,-0.0005234213648755315,0.21262291371822356,0.2,0.10028295964002609,0.0001,2.6847918e-05,-0.5790482282638549,675
,,,,,,4080,0.77,136,15743,-0.21504895,0,1.58,,,,,,,,,,
2148,1.28,-0.10961285611148924,0,4110,0.86,4110,,,,,,,0.0,0.04073977470397949,-0.0010879011840245311,0.13368232250213624,0.2,0.054951734840869904,0.0001,2.981623e-05,-0.5901898384094239,680
,,,,,,4110,0.74,137,15863,-0.24104319999999999,0,1.66,,,,,,,,,,
2164,1.06,-0.006851787827908993,0,4140,1.0,4140,,,,,,,0.0,0.6049256324768066,-0.0006362985066759918,0.12077568024396897,0.2,0.05535218492150307,0.0001,5.7160854e-05,-0.6030030488967896,685
,,,,,,4140,0.73,138,15962,-0.24457294999999998,0,1.66,,,,,,,,,,
2181,1.22,-0.06876781437546015,0,4170,0.94,4170,,,,,,,0.0,0.1964457631111145,0.00023223419712543604,0.21618326008319855,0.2,0.10462518036365509,0.0001,1.2207031e-05,-0.6118518710136414,690
,,,,,,4170,0.71,139,16076,-0.25434548999999995,0,1.7,,,,,,,,,,
2200,1.28,-0.09107646792661399,0,4200,0.88,4200,,,,,,,0.0,-0.0488433837890625,-0.0004719797821117311,0.2151006728410721,0.2,0.10019513219594955,0.0001,1.605153e-05,-0.6192822098731995,695
,,,,,,4200,0.71,140,16193,-0.25938698,0,1.67,,,,,,,,,,
2215,1.3,-0.09018527353182434,0,4230,0.86,4230,,,,,,,0.0,0.2390335202217102,-0.00011358161667889277,0.20334697961807252,0.2,0.0935654416680336,0.0001,1.235803e-06,-0.6129575490951538,700
,,,,,,4230,0.69,141,16318,-0.252322,0,1.74,,,,,,,,,,
2229,1.22,-0.09102806373499334,0,4260,0.9,4260,,,,,,,0.0,0.3603782057762146,-0.0007316803893381518,0.18397874236106873,0.2,0.08978354930877686,0.0001,2.2574266e-05,-0.6169728994369507,705
,,,,,,4260,0.64,142,16442,-0.32954859,0,1.82,,,,,,,,,,
2248,1.08,-0.02730891717132181,0,4290,0.98,4290,,,,,,,0.0,0.2272016406059265,-0.0007200090057448705,0.17604631185531616,0.2,0.08216272294521332,0.0001,1.000166e-05,-0.6216771960258484,710
,,,,,,4290,0.66,143,16553,-0.31074588999999997,0,1.78,,,,,,,,,,
2267,1.3,-0.13324776587542148,0,4320,0.86,4320,,,,,,,0.0,0.2705170512199402,-0.0021102809424817792,0.18154736757278442,0.2,0.0832132026553154,0.0001,4.784465e-05,-0.6190953969955444,715
,,,,,,4320,0.68,144,16686,-0.31450351,0,1.73,,,,,,,,,,
2286,1.18,-0.029164035050198437,0,4350,0.96,4350,,,,,,,0.0,0.1739283800125122,-0.0008412973144245939,0.24423222839832306,0.2,0.11500944942235947,0.0001,3.314813e-05,-0.6167812466621398,720
,,,,,,4350,0.7,145,16819,-0.28238084,0,1.68,,,,,,,,,,
2302,1.1,-0.05221165916882455,0,4380,0.96,4380,,,,,,,0.0,0.06055259704589844,-0.00023805061529884596,0.22540849447250366,0.2,0.10455697774887085,0.0001,2.4674337e-05,-0.6079899072647095,725
,,,,,,4380,0.68,146,16922,-0.31250637000000003,0,1.74,,,,,,,,,,
2317,1.24,-0.07192246792837978,0,4410,0.92,4410,,,,,,,0.0,0.14584362506866455,-0.0014503450839157494,0.2343419909477234,0.2,0.10815953463315964,0.0001,3.9702652e-05,-0.5997205257415772,730
,,,,,,4410,0.68,147,17037,-0.30920859,0,1.74,,,,,,,,,,
2336,1.12,-0.02758372297976166,0,4440,0.98,4440,,,,,,,0.0,0.03084433078765869,7.158796099240305e-05,0.23286038339138032,0.2,0.11111635714769363,0.0001,5.85715e-06,-0.5934993743896484,735
,,,,,,4440,0.69,148,17141,-0.29323689,0,1.71,,,,,,,,,,
2357,1.28,-0.05295094376895577,0,4470,0.88,4470,,,,,,,0.0,0.4882262945175171,-0.0009351746396472294,0.1317272424697876,0.2,0.06123005971312523,0.0001,2.6241938e-05,-0.5886955380439758,740
,,,,,,4470,0.73,149,17269,-0.2508426,0,1.65,,,,,,,,,,
2380,1.18,-0.0287057420052588,0,4500,0.94,4500,,,,,,,0.0,0.2681760787963867,-0.0005986571354632986,0.1914465993642807,0.2,0.08936566859483719,0.0001,2.9464563e-05,-0.5778140783309936,745
,,,,,,4500,0.75,150,17390,-0.23323296,0,1.61,,,,,,,,,,
2404,1.3,-0.050682177925482394,0,4530,0.88,4530,,,,,,,0.0,0.015415072441101074,-0.0010031783693314367,0.113371941447258,0.2,0.04642627015709877,0.0001,1.5491247e-05,-0.5668811678886414,750
,,,,,,4530,0.8,151,17510,-0.18454109999999996,0,1.47,,,,,,,,,,
2421,1.08,-0.04713987005874515,0,4560,0.96,4560,,,,,,,0.0,0.3497164249420166,-4.892865799774881e-05,0.14557247757911682,0.2,0.07123231887817383,0.0001,1.9915899e-05,-0.5562909364700317,755
,,,,,,4560,0.83,152,17616,-0.17111792,0,1.4,,,,,,,,,,
2439,1.32,-0.11251646901480854,0,4590,0.88,4590,,,,,,,0.0,0.2616366744041443,-0.001290967465222792,0.24559901058673858,0.2,0.10775206238031387,0.0001,2.3480256e-05,-0.5509016633033752,760
,,,,,,4590,0.8,153,17733,-0.20080125999999995,0,1.45,,,,,,,,,,
2456,1.32,-0.11450529411435127,0,4620,0.86,4620,,,,,,,0.0,0.35050666332244873,-0.0006591558440902645,0.16217557191848755,0.2,0.07302141934633255,0.0001,2.083381e-05,-0.5452424764633179,765
,,,,,,4620,0.77,154,17882,-0.20503621,0,1.51,,,,,,,,,,
2475,1.32,-0.0912003424577415,0,4650,0.86,4650,,,,,,,0.0,-0.3357396125793457,-0.0013434110030841496,0.3187551736831665,0.2,0.1554027646780014,0.0001,3.888011e-05,-0.5333212375640869,770
,,,,,,4650,0.75,155,18006,-0.23689863000000003,0,1.58,,,,,,,,,,
2491,1.24,-0.03029192265123129,0,4680,0.92,4680,,,,,,,0.0,0.2542874217033386,-0.0006295744673115777,0.17001053392887117,0.2,0.0783330500125885,0.0001,4.5438606e-05,-0.5193899989128112,775
,,,,,,4680,0.71,156,18117,-0.27648872999999996,0,1.67,,,,,,,,,,
2510,1.28,-0.05142239309381694,0,4710,0.9,4710,,,,,,,0.0,0.06572133302688599,2.339283638885803e-06,0.2193225234746933,0.2,0.10317005217075348,0.0001,1.9073486e-06,-0.5079584360122681,780
,,,,,,4710,0.71,157,18228,-0.27266088,0,1.68,,,,,,,,,,
2534,1.1,-0.027569248615764083,0,4740,0.98,4740,,,,,,,0.0,-0.15711629390716553,-7.359782592777364e-05,0.2605640649795532,0.2,0.12274887412786484,0.0001,3.606081e-06,-0.5008863091468811,785
,,,,,,4740,0.76,158,18337,-0.2154325,0,1.6,,,,,,,,,,
2554,1.26,-0.04935039034113288,0,4770,0.92,4770,,,,,,,0.0,-64.1223373413086,-5.32865517754999e-07,0.22381376922130586,0.2,0.09532897174358368,0.0001,5.9604645e-07,-0.4949983894824982,790
,,,,,,4770,0.79,159,18457,-0.20892966000000002,0,1.53,,,,,,,,,,
2573,1.42,-0.17341777191963048,0,4800,0.82,4800,,,,,,,0.0,0.2991288900375366,-0.0019778084545396977,0.17745939195156096,0.2,0.08450596034526825,0.0001,4.6636662e-05,-0.4890393853187561,795
,,,,,,4800,0.77,160,18580,-0.19160055,0,1.54,,,,,,,,,,
2590,1.18,-0.04870591327548027,0,4830,0.94,4830,,,,,,,0.0,-0.6612473726272583,4.317720672908365e-05,0.1922689437866211,0.2,0.08920750766992569,0.0001,3.914038e-06,-0.4814083337783813,800
,,,,,,4830,0.78,161,18690,-0.18471502000000004,0,1.52,,,,,,,,,,
2607,1.56,-0.23480797129217534,0,4860,0.74,4860,,,,,,,0.0,0.15772026777267456,0.0001519457465231966,0.26671273708343507,0.2,0.1334639936685562,0.0001,2.4219355e-06,-0.47301721572875977,805
,,,,,,4860,0.76,162,18824,-0.19559802000000004,0,1.54,,,,,,,,,,
2626,1.2,-0.06898013588041067,0,4890,0.92,4890,,,,,,,0.0,-0.14557039737701416,-0.0003073851257795468,0.2962434530258179,0.2,0.13795773684978485,0.0001,5.1140787e-06,-0.47025575041770934,810
,,,,,,4890,0.74,163,18934,-0.22069921,0,1.59,,,,,,,,,,
2642,1.24,-0.05039028343744576,0,4920,0.9,4920,,,,,,,0.0,0.14496999979019165,-0.000989334572805234,0.15417330861091613,0.2,0.0742972195148468,0.0001,5.9696038e-05,-0.46432376503944395,815
,,,,,,4920,0.7,164,19048,-0.24458415,0,1.66,,,,,,,,,,
2657,1.24,-0.07118894403800369,0,4950,0.9,4950,,,,,,,0.0,0.24564975500106812,-0.0010552267338304945,0.1953092098236084,0.2,0.09153684973716736,0.0001,4.4182936e-05,-0.4528467535972595,820
,,,,,,4950,0.66,165,19161,-0.27930403000000004,0,1.75,,,,,,,,,,
2678,1.14,-0.02835287565365434,0,4980,0.98,4980,,,,,,,0.0,0.08062827587127686,-0.000556408362851002,0.2506765931844711,0.2,0.1170002743601799,0.0001,4.335443e-05,-0.4388873279094696,825
,,,,,,4980,0.69,166,19267,-0.27889148,0,1.71,,,,,,,,,,
2696,1.32,-0.07175252616871149,0,5010,0.88,5010,,,,,,,0.0,0.21907562017440796,0.0006289219941635338,0.21402953565120697,0.2,0.10981849581003189,0.0001,2.6963155e-05,-0.43111844062805177,830
,,,,,,5010,0.7,167,19382,-0.25836590000000004,0,1.69,,,,,,,,,,
2712,1.2,-0.029724260130897164,0,5040,0.94,5040,,,,,,,0.0,0.18376946449279785,-0.0003426965044734942,0.20439302325248718,0.2,0.09537158906459808,0.0001,1.0913611e-05,-0.42264567613601683,835
,,,,,,5040,0.69,168,19489,-0.2603231,0,1.72,,,,,,,,,,
2728,1.3,-0.09076408660970628,0,5070,0.92,5070,,,,,,,0.0,-0.12556326389312744,-0.00025112151626665024,0.25634864866733553,0.2,0.1242179423570633,0.0001,9.290377e-06,-0.4176653683185577,840
,,,,,,5070,0.66,169,19607,-0.30173171,0,1.76,,,,,,,,,,
2749,1.44,-0.15664534700568766,0,5100,0.84,5100,,,,,,,0.0,-0.008553743362426758,-0.0009863444409958788,0.2828542053699493,0.2,0.1322442591190338,0.0001,1.8884739e-05,-0.4144443809986115,845
,,,,,,5100,0.72,170,19735,-0.25282603000000003,0,1.65,,,,,,,,,,
2766,1.3,-0.07440350533928722,0,5130,0.88,5130,,,,,,,0.0,-0.05958437919616699,-0.0005916792150431505,0.25220576524734495,0.2,0.12211332470178604,0.0001,1.23520695e-05,-0.411867094039917,850
,,,,,,5130,0.69,171,19850,-0.26274074,0,1.68,,,,,,,,,,
2785,1.28,-0.09271431973669678,0,5160,0.88,5160,,,,,,,0.0,-0.05577421188354492,-6.165901750154746e-06,0.23353886604309082,0.2,0.11178817600011826,0.0001,6.298224e-07,-0.4123542129993439,855
,,,,,,5160,0.7,172,19962,-0.24090739,0,1.68,,,,,,,,,,
2800,1.16,-0.08862156732939183,0,5190,0.92,5190,,,,,,,0.0,-0.07485151290893555,-5.074342038113854e-07,0.21323096454143525,0.2,0.10007207840681076,0.0001,0.0,-0.4136263132095337,860
,,,,,,5190,0.67,173,20069,-0.28818470999999996,0,1.74,,,,,,,,,,
2821,1.12,-0.028485025260597468,0,5220,0.96,5220,,,,,,,0.0,0.01967853307723999,-0.0008942982608758143,0.25817111134529114,0.2,0.12623567879199982,0.0001,2.1541118e-05,-0.4115811884403229,865
,,,,,,5220,0.74,174,20179,-0.22257257,0,1.61,,,,,,,,,,
2840,1.24,-0.1100326566491276,0,5250,0.9,5250,,,,,,,0.0,0.33802133798599243,-0.000723561441991194,0.14027958810329438,0.2,0.06535454839468002,0.0001,2.8985738e-05,-0.404443496465683,870
,,,,,,5250,0.71,175,20295,-0.23330694999999999,0,1.65,,,,,,,,,,
2860,1.3,-0.13212357101030647,0,5280,0.86,5280,,,,,,,0.0,-0.0032886266708374023,-9.691715124660049e-07,0.2052362382411957,0.2,0.0985933467745781,0.0001,1.1046727e-06,-0.3986505627632141,875
,,,,,,5280,0.74,176,20416,-0.22237645,0,1.6,,,,,,,,,,
2876,1.22,-0.06936752502806484,0,5310,0.9,5310,,,,,,,0.0,0.2765578627586365,-0.0005844072516387299,0.13985171020030976,0.2,0.06468971073627472,0.0001,2.5894244e-05,-0.3886923551559448,880
,,,,,,5310,0.73,177,20525,-0.24692777,0,1.61,,,,,,,,,,
2893,1.2,-0.09130347090773284,0,5340,0.9,5340,,,,,,,0.0,0.14029008150100708,-0.0020575994323010606,0.25538869202136993,0.2,0.1165691390633583,0.0001,5.0189097e-05,-0.37998523116111754,885
,,,,,,5340,0.69,178,20634,-0.27237382000000004,0,1.66,,,,,,,,,,
2915,1.14,-0.008162067350931466,0,5370,0.96,5370,,,,,,,0.0,0.17614972591400146,-0.0006565054164578754,0.2024141728878021,0.2,0.09356610476970673,0.0001,4.677971e-05,-0.3680383741855621,890
,,,,,,5370,0.73,179,20743,-0.23902472,0,1.58,,,,,,,,,,
2935,1.22,-0.07089151915628462,0,5400,0.9,5400,,,,,,,0.0,0.3622211813926697,0.0004537367937160752,0.1635226458311081,0.2,0.0848633274435997,0.0001,4.927317e-06,-0.3582691550254822,895
,,,,,,5400,0.74,180,20864,-0.23961563000000002,0,1.57,,,,,,,,,,
2957,1.24,-0.07017054950818419,0,5430,0.92,5430,,,,,,,0.0,0.2666873335838318,-5.826354000113554e-05,0.18280164301395416,0.2,0.08770248293876648,0.0001,2.8649965e-06,-0.35327927470207215,900
,,,,,,5430,0.75,181,20979,-0.23320603,0,1.56,,,,,,,,,,
2980,1.2,-0.029238722808659075,0,5460,0.94,5460,,,,,,,0.0,-0.07042694091796875,-0.0015915624533469953,0.2066715568304062,0.2,0.09310536831617355,0.0001,2.0480156e-05,-0.34881714582443235,905
,,,,,,5460,0.82,182,21090,-0.17353854999999999,0,1.43,,,,,,,,,,
2999,1.44,-0.05277525410056114,0,5490,0.88,5490,,,,,,,0.0,0.18849265575408936,-0.0012718224385753097,0.1359992191195488,0.2,0.059392768889665604,0.0001,4.983942e-05,-0.3416437923908234,910
,,,,,,5490,0.82,183,21214,-0.15442969,0,1.43,,,,,,,,,,
3020,1.28,-0.09151503254193813,0,5520,0.88,5520,,,,,,,0.0,0.10523080825805664,-0.000919845908647332,0.1916007101535797,0.2,0.09090672433376312,0.0001,1.660188e-05,-0.33525362610816956,915
,,,,,,5520,0.84,184,21329,-0.14364432999999996,0,1.43,,,,,,,,,,
3038,1.28,-0.07036121857352555,0,5550,0.9,5550,,,,,,,0.0,0.00447237491607666,-0.0005657670932123438,0.14822773039340972,0.2,0.07011294364929199,0.0001,1.7829736e-05,-0.3304561674594879,920
,,,,,,5550,0.81,185,21441,-0.15575788999999998,0,1.46,,,,,,,,,,
3055,1.32,-0.11147634342312812,0,5580,0.86,5580,,,,,,,0.0,0.17354422807693481,3.5965045584251955e-05,0.23705399334430693,0.2,0.11309821903705597,0.0001,2.724727e-05,-0.3330731689929962,925
,,,,,,5580,0.79,186,21566,-0.17311838,0,1.51,,,,,,,,,,
3076,1.22,-0.049036742853932086,0,5610,0.94,5610,,,,,,,0.0,0.09042161703109741,-0.0005105189395059106,0.22975618541240692,0.2,0.10543154180049896,0.0001,3.553629e-05,-0.3385185480117798,930
