eval/mean_reward,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,env/completion_counter,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,rollout/success_rate,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/clip_range,train/learning_rate
-0.09213831169530749,1648,1.34,2820,0.84,2820,0,,,,,,,930,0.04583991318941116,0.2268754243850708,-0.04764807522296906,0.11431427523493767,-8.304099316465141e-05,0.0,1.4901161e-07,0.2,0.001
,,,2820,,,,1.48,-0.18550896999999997,94,0,11006,0.81,,,,,,,,,,
-0.06961641078814865,1664,1.24,2850,0.92,2850,0,,,,,,,940,0.0954587310552597,-0.28427207469940186,-0.047160379216074945,0.25121009945869444,2.105752617351797e-05,0.0,5.9604646e-09,0.2,0.001
,,,2850,,,,1.54,-0.19832300000000003,95,0,11124,0.79,,,,,,,,,,
-0.06766121638938785,1685,1.12,2880,0.94,2880,0,,,,,,,950,0.0926911011338234,-0.04214060306549072,-0.04801875725388527,0.21336285173892974,-4.7593116999777864e-05,0.0,6.357829e-08,0.2,0.001
,,,2880,,,,1.56,-0.19934528,96,0,11238,0.77,,,,,,,,,,
-0.06792853186838328,1701,1.16,2910,0.92,2910,0,,,,,,,960,0.021776381880044937,-0.013691186904907227,-0.1550123043358326,0.14145212918519973,-0.017324325116351246,0.04666666835546494,0.01273459,0.2,0.001
,,,2910,,,,1.65,-0.23660263,97,0,11350,0.73,,,,,,,,,,
-0.02727301805280149,1715,1.1,2940,0.98,2940,0,,,,,,,970,0.11610980331897736,0.07933914661407471,-0.05649876482784748,0.2989444673061371,-7.070521496643778e-05,0.0,8.602937e-07,0.2,0.001
,,,2940,,,,1.75,-0.31037500000000007,98,0,11464,0.68,,,,,,,,,,
-0.05238759330939501,1732,1.32,2970,0.9,2970,0,,,,,,,980,0.08261159807443619,0.07136571407318115,-0.05677937082946301,0.1764530584216118,-0.0004735889066917576,0.0,7.2518983e-06,0.2,0.001
,,,2970,,,,1.78,-0.32365843999999994,99,0,11591,0.65,,,,,,,,,,
-0.05057669837027788,1750,1.28,3000,0.9,3000,0,,,,,,,990,0.11371780186891556,0.033640503883361816,-0.08248600736260414,0.3116164803504944,-0.010391246527433395,0.026666668057441712,0.009455749,0.2,0.001
,,,3000,,,,1.76,-0.31364926,100,0,11719,0.67,,,,,,,,,,
-0.027221321244724095,1767,1.1,3030,0.96,3030,0,,,,,,,1000,0.0921093225479126,-0.2353048324584961,-0.11077110394835472,0.2737500905990601,-0.014919877393792014,0.026666668057441712,0.01132433,0.2,0.001
,,,3030,,,,1.77,-0.33791245,101,0,11833,0.66,,,,,,,,,,
-0.0488655368424952,1783,1.16,3060,0.94,3060,0,,,,,,,1010,0.05717838183045387,0.2343616485595703,-0.05543665960431099,0.1646583415567875,-7.988154925744339e-05,0.0,1.5894572e-07,0.2,0.001
,,,3060,,,,1.81,-0.36502215,102,0,11948,0.65,,,,,,,,,,
-0.11166265377774835,1802,1.28,3090,0.88,3090,0,,,,,,,1020,0.06059213727712631,-0.008347272872924805,-0.0625715721398592,0.218655726313591,-0.005399290104396925,0.026666668057441712,0.01992568,0.2,0.001
,,,3090,,,,1.78,-0.35133391,103,0,12067,0.67,,,,,,,,,,
-0.06903456082567573,1819,1.22,3120,0.92,3120,0,,,,,,,1030,0.04225093126296997,0.2925439476966858,-0.07026971355080605,0.1467757746577263,-0.0038599283318035303,0.020000001043081285,0.006844459,0.2,0.001
,,,3120,,,,1.71,-0.3074376,104,0,12183,0.7,,,,,,,,,,
-0.050263680568896234,1838,1.32,3150,0.9,3150,0,,,,,,,1040,0.03098398633301258,0.063118577003479,-0.05460839718580246,0.14754365459084512,-0.00020542065331636828,0.0,7.390976e-07,0.2,0.001
,,,3150,,,,1.66,-0.27846446,105,0,12300,0.73,,,,,,,,,,
-0.11293349049054086,1859,1.26,3180,0.88,3180,0,,,,,,,1050,0.04294567182660103,-0.049730658531188965,-0.050438341498374936,0.15218430310487746,1.5977422720769853e-05,0.0,2.9802322e-08,0.2,0.001
,,,3180,,,,1.66,-0.2875243,106,0,12411,0.72,,,,,,,,,,
-0.13047645336948335,1878,1.3,3210,0.86,3210,0,,,,,,,1060,0.05386827141046524,0.019734740257263184,-0.10120589211583138,0.17261918783187866,-0.0037916407598337365,0.013333334028720856,0.0036160727,0.2,0.001
,,,3210,,,,1.61,-0.27501243000000003,107,0,12532,0.74,,,,,,,,,,
-0.04743504440877586,1899,1.12,3240,0.96,3240,0,,,,,,,1070,0.035432349890470505,0.369570255279541,-0.1499064415693283,0.12769568115472793,-0.002377150378742954,0.01666666753590107,0.003675421,0.2,0.001
,,,3240,,,,1.56,-0.24655681999999998,108,0,12650,0.76,,,,,,,,,,
-0.030387415308505295,1914,1.1,3270,0.98,3270,0,,,,,,,1080,0.025326456874608994,0.5327064394950867,-0.046512000262737274,0.09168649576604367,-3.6866466505891536e-05,0.0,2.1855037e-08,0.2,0.001
,,,3270,,,,1.6,-0.26807928999999997,109,0,12752,0.74,,,,,,,,,,
-0.0971537672681734,1929,1.44,3300,0.8,3300,0,,,,,,,1090,0.07006953656673431,-0.08529269695281982,-0.057239558175206186,0.20721522718667984,-9.689967061898841e-05,0.0,8.1459683e-07,0.2,0.001
,,,3300,,,,1.67,-0.31335299,110,0,12878,0.7,,,,,,,,,,
-0.02976323965471238,1953,1.2,3330,0.9,3330,0,,,,,,,1100,0.07338763773441315,0.07478129863739014,-0.04669118672609329,0.21012625098228455,-1.2291570442357624e-05,0.0,1.5894573e-08,0.2,0.001
,,,3330,,,,1.57,-0.26004693,111,0,12990,0.75,,,,,,,,,,
-0.02999449631664902,1972,1.26,3360,0.9,3360,0,,,,,,,1110,0.030326761305332184,0.33987903594970703,-0.0379992987960577,0.09872519560158252,-1.656492528283593e-05,0.0,3.973643e-09,0.2,0.001
,,,3360,,,,1.59,-0.26185530999999995,112,0,13115,0.75,,,,,,,,,,
-0.13217543285340072,1990,1.34,3390,0.86,3390,0,,,,,,,1120,0.06460373848676682,0.07476043701171875,-0.0509991355240345,0.19208237379789353,-0.00018329819487314936,0.0,6.8942705e-07,0.2,0.001
,,,3390,,,,1.62,-0.27362034,113,0,13241,0.74,,,,,,,,,,
-0.04752047561574727,2003,1.1,3420,0.96,3420,0,,,,,,,1130,0.041140273213386536,0.16071242094039917,-0.05525399036705494,0.1860968679189682,-0.01058338613559826,0.036666668578982355,0.01280001,0.2,0.001
,,,3420,,,,1.73,-0.32763554,114,0,13347,0.69,,,,,,,,,,
-0.1706587156560272,2024,1.36,3450,0.84,3450,0,,,,,,,1140,0.03383633494377136,0.34244805574417114,-0.04882253482937813,0.11101980805397034,-4.766573461143508e-05,0.0,1.9947688e-06,0.2,0.001
,,,3450,,,,1.56,-0.22842575999999998,115,0,13468,0.78,,,,,,,,,,
-0.17430161108262837,2040,1.38,3480,0.84,3480,0,,,,,,,1150,0.019672632217407227,0.34257274866104126,-0.033913334086537364,0.09750623144209385,-4.9751201743930554e-05,0.0,9.536743e-08,0.2,0.001
,,,3480,,,,1.64,-0.24970560000000006,116,0,13584,0.75,,,,,,,,,,
-0.06887832243461162,2060,1.18,3510,0.94,3510,0,,,,,,,1160,0.06116943433880806,-0.7333738803863525,-0.03673944883048534,0.20665352046489716,-0.00013274570269155016,0.0,1.1006991e-06,0.2,0.001
,,,3510,,,,1.67,-0.26662331,117,0,13693,0.73,,,,,,,,,,
-0.008356818603351713,2079,1.18,3540,0.96,3540,0,,,,,,,1170,0.06322135776281357,0.26289182901382446,-0.044040064141154286,0.16466574668884276,-0.00527406031110651,0.026666668057441712,0.02753086,0.2,0.001
,,,3540,,,,1.68,-0.27449519,118,0,13810,0.71,,,,,,,,,,
-0.1540253429207951,2099,1.36,3570,0.84,3570,0,,,,,,,1180,0.06445460766553879,0.2229093313217163,-0.069758789986372,0.1707183077931404,-3.559549552551999e-05,0.0,3.1769275e-06,0.2,0.001
,,,3570,,,,1.59,-0.22725269999999997,119,0,13960,0.75,,,,,,,,,,
-0.07344383653253317,2117,1.22,3600,0.92,3600,0,,,,,,,1190,0.03141402453184128,0.10298436880111694,-0.10171965286135673,0.16529739871621132,-0.009687367198251539,0.020000001043081285,0.007947526,0.2,0.001
,,,3600,,,,1.6,-0.22511450000000002,120,0,14073,0.74,,,,,,,,,,
-0.11032288082875312,2134,1.28,3630,0.88,3630,0,,,,,,,1200,0.0486820749938488,0.016948044300079346,-0.14618745371699332,0.16212183386087417,-0.002669537069547445,0.026666668057441712,0.024193767,0.2,0.001
,,,3630,,,,1.62,-0.25733732,121,0,14185,0.73,,,,,,,,,,
-0.049166258960030976,2150,1.2,3660,0.9,3660,0,,,,,,,1210,-0.03798538073897362,0.2407885193824768,-0.5669908642768859,0.1414297454059124,-0.04689807358508311,0.19000000655651092,0.025103556,0.2,0.001
,,,3660,,,,1.68,-0.3041584,122,0,14307,0.69,,,,,,,,,,
-0.07030547074042261,2166,1.2,3690,0.92,3690,0,,,,,,,1220,0.04756154865026474,0.3047460913658142,-0.23183879107236863,0.18296872079372406,-0.014263747977092577,0.06333333551883698,0.03626373,0.2,0.001
,,,3690,,,,1.7,-0.30751303,123,0,14417,0.68,,,,,,,,,,
-0.029753209459595382,2188,1.18,3720,0.96,3720,0,,,,,,,1230,0.043652329593896866,0.32906973361968994,-0.43954403400421144,0.2302798256278038,-0.01797837956522308,0.036666668578982355,0.010553684,0.2,0.001
,,,3720,,,,1.65,-0.28591870999999996,124,0,14524,0.7,,,,,,,,,,
-0.07291843990795314,2203,1.38,3750,0.84,3750,0,,,,,,,1240,-0.012960642576217651,0.33226555585861206,-0.5512765124440193,0.1276739940047264,-0.034598030808071376,0.17333333976566792,0.13141605,0.2,0.001
,,,3750,,,,1.73,-0.3265256899999999,125,0,14642,0.65,,,,,,,,,,
-0.06938646723981946,2219,1.2,3780,0.94,3780,0,,,,,,,1250,-0.028164051473140717,-0.08317053318023682,-0.8985884189605713,0.1977061852812767,-0.06831166053811692,0.2600000038743019,0.11186277,0.2,0.001
,,,3780,,,,1.74,-0.32615955999999996,126,0,14769,0.65,,,,,,,,,,
-0.10915436018258333,2238,1.26,3810,0.9,3810,0,,,,,,,1260,-0.05634336918592453,0.14440876245498657,-1.0035516440868377,0.18645249754190446,-0.08592663182566547,0.33000000566244125,0.13001594,0.2,0.001
,,,3810,,,,1.72,-0.30984272,127,0,14888,0.66,,,,,,,,,,
-0.07075482305139304,2253,1.34,3840,0.88,3840,0,,,,,,,1270,-0.03234204649925232,-0.0025821924209594727,-1.0550876200199126,0.22483610957860947,-0.08012283124029622,0.2933333393186331,0.07941829,0.2,0.001
,,,3840,,,,1.74,-0.31076465,128,0,15042,0.65,,,,,,,,,,
-0.06931459879968316,2269,1.22,3870,0.92,3870,0,,,,,,,1280,-0.03271213918924332,0.0220145583152771,-1.0669754803180695,0.21696389317512513,-0.0914340862383444,0.4100000001490116,0.18617162,0.2,0.001
,,,3870,,,,1.77,-0.31467736999999996,129,0,15147,0.64,,,,,,,,,,
-0.1923978250939399,2286,1.5,3900,0.82,3900,0,,,,,,,1290,-0.0029241815209388733,0.13594621419906616,-0.9022768378257752,0.23047931641340255,-0.07327074930071831,0.3166666716337204,0.12068204,0.2,0.001
,,,3900,,,,1.82,-0.31666563000000003,130,0,15272,0.63,,,,,,,,,,
-0.06873554856050759,2300,1.16,3930,0.94,3930,0,,,,,,,1300,0.010856002569198608,-0.08083176612854004,-0.729760867357254,0.21168188601732255,-0.056044437661767074,0.21666667312383653,0.030884255,0.2,0.001
,,,3930,,,,1.87,-0.34655752,131,0,15381,0.62,,,,,,,,,,
-0.21367078006267548,2313,1.5,3960,0.8,3960,0,,,,,,,1310,-0.028482817113399506,0.15844577550888062,-1.309246563911438,0.23812277019023895,-0.07919147885094091,0.3500000059604645,0.15036926,0.2,0.001
,,,3960,,,,1.93,-0.38957647,132,0,15513,0.58,,,,,,,,,,
-0.07056015376001597,2331,1.26,3990,0.9,3990,0,,,,,,,1320,-0.03885789215564728,0.06203335523605347,-1.2715479493141175,0.1653228610754013,-0.07583394654095166,0.356666674092412,0.20170255,0.2,0.001
,,,3990,,,,1.92,-0.37634792999999994,133,0,15626,0.59,,,,,,,,,,
-0.06859177286736667,2350,1.22,4020,0.92,4020,0,,,,,,,1330,0.006142877042293549,0.010404706001281738,-0.83316929936409,0.2711456999182701,-0.047368713219960765,0.2033333394676447,0.08467253,0.2,0.001
,,,4020,,,,1.84,-0.33622055,134,0,15768,0.65,,,,,,,,,,
-0.13076960429549217,2371,1.3,4050,0.86,4050,0,,,,,,,1340,0.0016937479376792908,0.1623358130455017,-0.8893676578998566,0.2004223957657814,-0.06288879805554952,0.28000000305473804,0.06202753,0.2,0.001
,,,4050,,,,1.76,-0.30262708,135,0,15884,0.69,,,,,,,,,,
-0.09230770457535982,2386,1.28,4080,0.9,4080,0,,,,,,,1350,-0.06924926489591599,0.2795398235321045,-1.1056355476379394,0.16000465154647828,-0.08631113683183997,0.3833333387970924,0.093150936,0.2,0.001
,,,4080,,,,1.82,-0.34158647,136,0,15999,0.66,,,,,,,,,,
-0.13005216650664805,2400,1.34,4110,0.86,4110,0,,,,,,,1360,-0.045086830854415894,0.1407673954963684,-1.069932323694229,0.19556247740983962,-0.07751634849856295,0.30000000521540643,0.07983042,0.2,0.001
,,,4110,,,,1.79,-0.32004242,137,0,16125,0.67,,,,,,,,,,
-0.0906288032932207,2418,1.24,4140,0.9,4140,0,,,,,,,1370,-0.010592073202133179,-0.2577294111251831,-1.0504059731960296,0.3102973163127899,-0.0925696357215445,0.4233333423733711,0.16484734,0.2,0.001
,,,4140,,,,1.72,-0.28891904,138,0,16235,0.7,,,,,,,,,,
-0.10945110759232193,2437,1.24,4170,0.88,4170,0,,,,,,,1380,-0.028269551694393158,0.1447933316230774,-0.6958010017871856,0.18403997868299485,-0.06999819473673892,0.2866666719317436,0.14599176,0.2,0.001
,,,4170,,,,1.74,-0.31062168,139,0,16350,0.68,,,,,,,,,,
-0.07021208404563367,2451,1.24,4200,0.9,4200,0,,,,,,,1390,-0.026800833642482758,0.03735548257827759,-0.6151551723480224,0.20549782365560532,-0.07942234606792535,0.29333333745598794,0.10273773,0.2,0.001
,,,4200,,,,1.77,-0.33798102,140,0,16478,0.65,,,,,,,,,,
-0.12997464127838612,2472,1.32,4230,0.84,4230,0,,,,,,,1400,-0.005166046321392059,0.14462566375732422,-0.5654733955860138,0.18128156214952468,-0.045773723646998124,0.2966666743159294,0.079881094,0.2,0.001
,,,4230,,,,1.79,-0.3434407099999999,141,0,16598,0.65,,,,,,,,,,
-0.02919167989399284,2489,1.22,4260,0.92,4260,0,,,,,,,1410,-0.012085769325494766,0.27693772315979004,-0.24258246421813964,0.11771928891539574,-0.02905208393931389,0.12666667029261588,0.05611794,0.2,0.001
,,,4260,,,,1.75,-0.34184502999999994,142,0,16723,0.65,,,,,,,,,,
-0.08998188028577715,2507,1.3,4290,0.9,4290,0,,,,,,,1420,0.006423383951187134,0.20488512516021729,-0.28175505101680753,0.1670126773416996,-0.02822854451214276,0.11000000312924385,0.052411165,0.2,0.001
,,,4290,,,,1.73,-0.30947225999999994,143,0,16847,0.67,,,,,,,,,,
-0.0911318290932104,2527,1.2,4320,0.9,4320,0,,,,,,,1430,-0.015155375003814697,-0.6572153568267822,-0.49182772934436797,0.20681747496128083,-0.046906648458291754,0.1666666716337204,0.054203633,0.2,0.001
,,,4320,,,,1.68,-0.28312309999999996,144,0,16963,0.7,,,,,,,,,,
-0.05122458584606648,2545,1.26,4350,0.9,4350,0,,,,,,,1440,-0.029232781380414963,0.17983859777450562,-0.5077983409166336,0.11650596410036088,-0.050115046948194575,0.21666667461395264,0.3017536,0.2,0.001
,,,4350,,,,1.64,-0.26553281,145,0,17080,0.73,,,,,,,,,,
-0.04766984606161714,2565,1.14,4380,0.96,4380,0,,,,,,,1450,0.05969862639904022,-0.017914533615112305,-0.4072833120822906,0.32861425280570983,-0.04995409960548116,0.2300000075250864,0.12825197,0.2,0.001
,,,4380,,,,1.61,-0.24873886000000003,146,0,17188,0.75,,,,,,,,,,
-0.007707743304781616,2583,1.1,4410,0.98,4410,0,,,,,,,1460,0.06398813426494598,0.07125627994537354,-0.2547042042016983,0.2635596662759781,-0.034478587998698185,0.16333333626389504,0.121663176,0.2,0.001
,,,4410,,,,1.62,-0.24795439999999996,147,0,17301,0.74,,,,,,,,,,
-0.07169244652613997,2602,1.26,4440,0.88,4440,0,,,,,,,1470,0.02364182099699974,0.2623611092567444,-0.2436230704188347,0.15509579628705977,-0.02695932708680644,0.1066666703671217,0.32653272,0.2,0.001
,,,4440,,,,1.58,-0.23243694000000004,148,0,17442,0.76,,,,,,,,,,
-0.09016193652059883,2626,1.2,4470,0.92,4470,0,,,,,,,1480,0.01617235317826271,0.05237334966659546,-0.3592048943042755,0.19384438693523406,-0.0379640094997983,0.14333333522081376,0.10567735,0.2,0.001
,,,4470,,,,1.52,-0.22639391,149,0,17549,0.79,,,,,,,,,,
-0.12962903384119273,2650,1.3,4500,0.86,4500,0,,,,,,,1490,0.028896985575556755,0.16504281759262085,-0.10134579390287399,0.12284043431282043,-0.020067941630259156,0.0766666702926159,0.014540827,0.2,0.001
,,,4500,,,,1.39,-0.16483177,150,0,17676,0.84,,,,,,,,,,
-0.04948180076666176,2670,1.22,4530,0.94,4530,0,,,,,,,1500,0.013633355498313904,0.17954754829406738,-0.09068937078118325,0.10910398811101914,-0.0238310121620696,0.063333335891366,0.031229654,0.2,0.001
,,,4530,,,,1.39,-0.12682770999999998,151,0,17789,0.85,,,,,,,,,,
-0.11584668393246829,2690,1.3,4560,0.88,4560,0,,,,,,,1510,0.016514349728822708,-0.01749396324157715,-0.04864140935242176,0.08166295886039734,-0.009673756019522983,0.030000001564621924,0.047893938,0.2,0.001
,,,4560,,,,1.38,-0.13035217000000002,152,0,17909,0.86,,,,,,,,,,
-0.07020518166944384,2706,1.28,4590,0.9,4590,0,,,,,,,1520,0.05165181681513786,0.36020684242248535,-0.052605632320046426,0.14520053938031197,-0.005087847219159158,0.026666668057441712,0.07843976,0.2,0.001
,,,4590,,,,1.43,-0.14071854,153,0,18022,0.84,,,,,,,,,,
-0.06882628293707967,2723,1.2,4620,0.92,4620,0,,,,,,,1530,0.06798447668552399,0.2677765488624573,-0.07093286216259002,0.17276133447885514,-0.00033957177657919504,0.0,2.622207e-05,0.2,0.001
,,,4620,,,,1.53,-0.19428660999999997,154,0,18142,0.78,,,,,,,,,,
-0.10972498795948922,2746,1.28,4650,0.88,4650,0,,,,,,,1540,0.05227510631084442,0.26459264755249023,-0.05783701427280903,0.16442873924970627,-0.005847144005092541,0.0,0.00027655362,0.2,0.001
,,,4650,,,,1.56,-0.1943832,155,0,18260,0.78,,,,,,,,,,
-0.02771164685487747,2765,1.12,4680,0.96,4680,0,,,,,,,1550,0.0887950137257576,-0.32484233379364014,-0.018418905138969422,0.21560256630182267,4.7775904531555115e-05,0.0,1.1404355e-06,0.2,0.001
,,,4680,,,,1.61,-0.22590134000000006,156,0,18364,0.75,,,,,,,,,,
-0.04921636230312288,2786,1.22,4710,0.92,4710,0,,,,,,,1560,0.10142040252685547,0.12225604057312012,-0.0162224218249321,0.24088328033685685,6.336033326075352e-05,0.0,3.1789146e-08,0.2,0.001
,,,4710,,,,1.56,-0.23335027000000003,157,0,18475,0.75,,,,,,,,,,
-0.09035766803659499,2805,1.18,4740,0.92,4740,0,,,,,,,1570,0.0936836376786232,0.10604816675186157,-0.01628209687769413,0.2086709499359131,-2.3758609997237555e-05,0.0,7.947286e-09,0.2,0.001
,,,4740,,,,1.52,-0.20957543,158,0,18586,0.77,,,,,,,,,,
-0.11552402076777071,2824,1.3,4770,0.88,4770,0,,,,,,,1580,0.05493634194135666,0.17111414670944214,-0.03800628967583179,0.13963291123509408,-0.0029003363490724965,0.030000001564621924,0.10066513,0.2,0.001
,,,4770,,,,1.47,-0.17872345999999997,159,0,18701,0.79,,,,,,,,,,
-0.05031558462418616,2843,1.26,4800,0.9,4800,0,,,,,,,1590,0.024347832426428795,0.4351711869239807,-0.02282396871596575,0.08049875721335412,2.831617954002219e-06,0.0,3.0994414e-07,0.2,0.001
,,,4800,,,,1.54,-0.21284316999999997,160,0,18815,0.76,,,,,,,,,,
-0.0923547552106902,2862,1.34,4830,0.86,4830,0,,,,,,,1600,0.07070507854223251,0.12798458337783813,-0.03150184098631144,0.18096842169761657,-0.002027744079435534,0.0,4.058679e-05,0.2,0.001
,,,4830,,,,1.54,-0.22256914000000003,161,0,18929,0.76,,,,,,,,,,
-0.09391409378498793,2878,1.28,4860,0.88,4860,0,,,,,,,1610,0.07067830115556717,0.0902450680732727,-0.015451026894152165,0.1792935311794281,-5.959073748718069e-06,0.0,3.973643e-08,0.2,0.001
,,,4860,,,,1.59,-0.21490187999999996,162,0,19041,0.74,,,,,,,,,,
-0.11122538571711629,2898,1.26,4890,0.88,4890,0,,,,,,,1620,0.06224089860916138,0.028491854667663574,-0.01929549127817154,0.1871902883052826,-0.0004193480768298841,0.0,3.5564105e-06,0.2,0.001
,,,4890,,,,1.62,-0.23611802999999998,163,0,19158,0.73,,,,,,,,,,
-0.09118142497725784,2917,1.32,4920,0.88,4920,0,,,,,,,1630,0.047914110124111176,0.3966165781021118,-0.016348673775792123,0.11774174273014068,1.5930731848756708e-05,0.0,1.9868216e-08,0.2,0.001
,,,4920,,,,1.61,-0.21562494000000001,164,0,19274,0.75,,,,,,,,,,
-0.06978516946546734,2938,1.18,4950,0.94,4950,0,,,,,,,1640,0.05056413635611534,0.1275007724761963,-0.01435378435999155,0.13791130855679512,-1.1421044619019938e-05,0.0,1.1920929e-08,0.2,0.001
,,,4950,,,,1.58,-0.20582422,165,0,19382,0.76,,,,,,,,,,
-0.08982989101670683,2961,1.22,4980,0.92,4980,0,,,,,,,1650,0.057774145156145096,-0.39851701259613037,-0.011396734416484833,0.1706514336168766,-3.0719439522131074e-05,0.0,3.576279e-08,0.2,0.001
,,,4980,,,,1.52,-0.18736799,166,0,19496,0.78,,,,,,,,,,
-0.09024086287710816,2981,1.26,5010,0.9,5010,0,,,,,,,1660,0.07460812479257584,0.14505267143249512,-0.015522507205605506,0.18893481492996217,-1.8011529886452493e-05,0.0,3.7749608e-08,0.2,0.001
,,,5010,,,,1.46,-0.17609145,167,0,19616,0.82,,,,,,,,,,
-0.033056224226020274,3002,1.2,5040,0.94,5040,0,,,,,,,1670,0.06182708963751793,0.11218011379241943,-0.013906662352383137,0.16000751182436942,-5.154709063326379e-06,0.0,0.0,0.2,0.001
,,,5040,,,,1.43,-0.15509270000000006,168,0,19719,0.84,,,,,,,,,,
-0.027287003491073845,3020,1.06,5070,0.98,5070,0,,,,,,,1680,0.04803682491183281,-0.020311474800109863,-0.01231707986444235,0.13934048041701316,-2.605418296397488e-06,0.0,0.0,0.2,0.001
,,,5070,,,,1.47,-0.15774122000000002,169,0,19823,0.82,,,,,,,,,,
-0.17061311405152083,3039,1.36,5100,0.84,5100,0,,,,,,,1690,0.05253322049975395,0.09068453311920166,-0.010026624146848916,0.12403357848525047,-9.458462350941942e-06,0.0,0.0,0.2,0.001
,,,5100,,,,1.48,-0.15712776,170,0,19947,0.82,,,,,,,,,,
-0.08993494949303567,3059,1.28,5130,0.9,5130,0,,,,,,,1700,0.058438293635845184,0.13416004180908203,-0.01710363384336233,0.15622106865048407,-2.743403155136548e-06,0.0,1.9868216e-08,0.2,0.001
,,,5130,,,,1.52,-0.16967137999999998,171,0,20072,0.81,,,,,,,,,,
-0.1095491904579103,3080,1.26,5160,0.9,5160,0,,,,,,,1710,0.06749122589826584,0.3292028307914734,-0.015023649297654628,0.16891514658927917,-0.00328402995403545,0.023333334550261497,0.007212132,0.2,0.001
,,,5160,,,,1.51,-0.18126442,172,0,20187,0.8,,,,,,,,,,
-0.14923503200989216,3098,1.3,5190,0.86,5190,0,,,,,,,1720,0.07940886914730072,0.24433308839797974,-0.020723716355860233,0.18703713566064833,-4.1365623358924355e-05,0.0,1.11262004e-07,0.2,0.001
,,,5190,,,,1.57,-0.22047081999999998,173,0,20304,0.78,,,,,,,,,,
-0.07136193453799933,3122,1.24,5220,0.9,5220,0,,,,,,,1730,0.06876680254936218,0.20162153244018555,-0.024438056349754333,0.18395814746618272,7.251550750808633e-06,0.0,9.934108e-09,0.2,0.001
,,,5220,,,,1.48,-0.20490833000000003,174,0,20419,0.82,,,,,,,,,,
-0.05011010067537427,3141,1.24,5250,0.92,5250,0,,,,,,,1740,0.06551073491573334,0.04735732078552246,-0.021565301343798637,0.15617705732584,-4.415015405356826e-06,0.0,0.0,0.2,0.001
,,,5250,,,,1.48,-0.21274695000000002,175,0,20529,0.81,,,,,,,,,,
-0.027039098078384994,3156,1.06,5280,0.98,5280,0,,,,,,,1750,0.10156470537185669,-0.05035758018493652,-0.019377629831433298,0.23417129814624787,-5.604724102781233e-06,0.0,0.0,0.2,0.001
,,,5280,,,,1.54,-0.25359406999999995,176,0,20638,0.77,,,,,,,,,,
-0.04886157345492393,3174,1.18,5310,0.92,5310,0,,,,,,,1760,0.05157172307372093,0.42875832319259644,-0.03494188711047173,0.11729520261287689,-0.0001527380945541168,0.0,1.0410945e-06,0.2,0.001
,,,5310,,,,1.58,-0.26448933999999996,177,0,20746,0.76,,,,,,,,,,
-0.11311349182855338,3194,1.36,5340,0.86,5340,0,,,,,,,1770,0.09695818275213242,0.21016758680343628,-0.024732027016580106,0.21840750873088838,8.928776058070298e-07,0.0,0.0,0.2,0.001
,,,5340,,,,1.57,-0.24916107,178,0,20874,0.76,,,,,,,,,,
-0.04796468632295728,3213,1.16,5370,0.94,5370,0,,,,,,,1780,0.07905694097280502,0.05226695537567139,-0.021535948291420935,0.18039740473031998,-7.275938893336331e-06,0.0,0.0,0.2,0.001
,,,5370,,,,1.59,-0.25188025,179,0,20989,0.75,,,,,,,,,,
-0.1539924026746303,3230,1.4,5400,0.84,5400,0,,,,,,,1790,0.031163707375526428,0.24302810430526733,-0.06878656968474388,0.11508166715502739,-0.009191776169464028,0.026666668057441712,0.005179242,0.2,0.001
,,,5400,,,,1.67,-0.28689752,180,0,21107,0.72,,,,,,,,,,
-0.09067128084599972,3247,1.3,5430,0.9,5430,0,,,,,,,1800,0.08270935714244843,0.20623153448104858,-0.013946291524916887,0.1853454127907753,2.626438881025983e-05,0.0,1.9868216e-08,0.2,0.001
,,,5430,,,,1.7,-0.27736401,181,0,21226,0.71,,,,,,,,,,
-0.10897020167671144,3263,1.24,5460,0.9,5460,0,,,,,,,1810,0.09434857964515686,0.03758901357650757,-0.015421877428889275,0.21618598699569702,2.2870798623841893e-07,0.0,0.0,0.2,0.001
,,,5460,,,,1.66,-0.24470043,182,0,21345,0.74,,,,,,,,,,
-0.0524431136297062,3280,1.18,5490,0.92,5490,0,,,,,,,1820,0.10891612619161606,0.08172976970672607,-0.017266196385025977,0.25159792602062225,1.8739700127667902e-06,0.0,0.0,0.2,0.001
,,,5490,,,,1.67,-0.25217078,183,0,21462,0.72,,,,,,,,,,
-0.08999431676231325,3294,1.24,5520,0.92,5520,0,,,,,,,1830,0.07861462980508804,0.24041736125946045,-0.01358996070921421,0.17686439752578736,-5.591909251645432e-07,0.0,0.0,0.2,0.001
,,,5520,,,,1.78,-0.31300795,184,0,21576,0.66,,,,,,,,,,
-0.051721644140779975,3312,1.24,5550,0.92,5550,0,,,,,,,1840,0.07585855573415756,0.17144876718521118,-0.014495221991091966,0.17783208191394806,-3.9120515373802787e-07,0.0,0.0,0.2,0.001
,,,5550,,,,1.8,-0.34568618,185,0,21687,0.65,,,,,,,,,,
