time/total_timesteps,env/n_steps,time/time_elapsed,time/fps,env/current_idx,env/completion_counter,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/entropy_loss,train/value_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,eval/mean_ep_length,eval/mean_reward,eval/success_rate
76000,,204178,0,,,-0.05332063,1.18,0.99,760,,,,,,,,,,,,,
76100,76100,204310,0,2577,12,-0.02330372,1.04,1.0,761,-0.03880953341722489,0.13930061981081962,0.001,7600,-0.007201820300077077,0.5135023593902588,0.04471815004944801,0.2,0.008351794,0.01699999962002039,,,
76200,76200,204445,0,2676,12,-0.015356379999999998,1.01,1.0,762,-0.026051387004554272,0.022916589956730606,0.001,7610,-0.010458905596286172,-7.770277976989746,-0.004248127806931734,0.2,0.0053865123,0.017999999597668646,,,
76300,76300,204577,0,2767,12,-0.028397139999999998,1.09,1.0,763,-0.04317856766283512,0.004716636845842004,0.001,7620,-0.013088578309863763,-11.664702415466309,-0.014339041896164417,0.2,0.034974936,0.028999999165534973,,,
76400,76400,204704,0,2850,12,-0.05522845999999999,1.17,0.99,764,-0.027423341386020185,0.020524299889802932,0.001,7630,-0.004486393893137564,-0.002785801887512207,-1.6868114471435547e-05,0.2,0.009865794,0.02799999937415123,,,
76500,76500,204837,0,2949,12,-0.01442642,1.01,1.0,765,-0.04295237734913826,0.24194564819335937,0.001,7640,-0.02639367044717069,0.10143440961837769,0.04511851444840431,0.2,0.2567584,0.059999997913837436,,,
76600,76600,204958,0,3022,12,-0.08865939999999999,1.27,0.99,766,-0.009664366347715258,0.02083710776641965,0.001,7650,-0.0018556906492449344,-4.152467727661133,0.0041835252195596695,0.2,0.0016431707,0.01699999962002039,,,
76700,76700,205083,0,3093,12,-0.11318875999999997,1.31,0.97,767,-0.059394083172082904,0.29557481706142424,0.001,7660,-0.01714659754186911,0.38993358612060547,0.10276792198419571,0.2,0.024030117,0.06999999769032002,,,
76800,76800,205212,0,3175,12,-0.08802033000000002,1.27,0.98,768,-0.026548084616661072,0.24898647964000703,0.001,7670,-0.003411409103777263,0.4903860092163086,0.10134782642126083,0.2,0.0038382912,0.004999999888241291,,,
76900,76900,205338,0,3255,12,-0.06308763,1.25,0.99,769,-0.05393162406980991,0.2618027850985527,0.001,7680,-0.021026454471051715,0.3041096329689026,0.09174998104572296,0.2,0.006891706,0.0389999981969595,,,
77000,77000,,,3343,12,,,,,-0.03503745384514332,0.0849337786436081,0.001,7690,-0.008248152814805464,0.5738080739974976,0.02478926256299019,0.2,0.0024927938,0.014999999664723873,1.05,-0.0244224961171858,1.0
77000,,205605,0,,,-0.05399296999999999,1.18,0.99,770,,,,,,,,,,,,,
77100,77100,205728,0,3438,12,-0.020131009999999998,1.05,1.0,771,-0.03851565830409527,0.07291015796363354,0.001,7700,-0.007994435286149404,0.574724555015564,0.0030192285776138306,0.2,0.004649367,0.019999999552965164,,,
77200,77200,205854,0,3518,12,-0.06654493000000002,1.21,0.98,772,-0.014439064543694258,0.015222029015421867,0.001,7710,-2.833342971282349e-05,-7.172828674316406,0.0018481903243809938,0.2,4.1462183e-05,0.0,,,
77300,77300,205979,0,3612,12,-0.0255948,1.06,1.0,773,-0.08503345102071762,0.12847389429807662,0.001,7720,-0.013461017701774835,0.7013643980026245,0.04487251490354538,0.2,0.023549812,0.05099999979138374,,,
77400,77400,206110,0,3700,12,-0.034767040000000006,1.15,1.0,774,-0.02423696592450142,0.06963909305632114,0.001,7730,-0.005181265801191159,-3.682739734649658,0.016054943203926086,0.2,0.0035993396,0.014999999664723873,,,
77500,77500,206237,0,3793,12,-0.025953340000000002,1.07,1.0,775,-0.049762895330786705,0.06242808923125267,0.001,7740,-0.005887174146250018,-0.5411639213562012,0.015699006617069244,0.2,0.0043043494,0.02799999937415123,,,
77600,77600,206366,0,3890,12,-0.019598430000000003,1.03,1.0,776,-0.029020731151103974,0.05210290364921093,0.001,7750,-0.008806688308715805,-1.2006800174713135,0.00740438885986805,0.2,0.003462671,0.008999999798834323,,,
77700,77700,206484,0,3966,12,-0.06461992999999999,1.24,0.99,777,-0.026156389713287355,0.01571604935452342,0.001,7760,-0.011486345389857888,-1.482851505279541,-0.011031091213226318,0.2,0.007067008,0.020999999530613423,,,
77800,77800,206615,0,4059,12,-0.03294574,1.07,1.0,778,-0.09730970114469528,0.1285371959209442,0.001,7770,-0.01496559444535528,0.3345721364021301,0.016858849674463272,0.2,0.024377603,0.04699999839067459,,,
77900,77900,206732,0,4134,12,-0.08399606999999999,1.26,0.98,779,-0.031129180639982223,0.029338226653635502,0.001,7780,-0.011995595715939977,0.4811437129974365,-0.0033259866759181023,0.2,0.010657022,0.007999999821186066,,,
78000,78000,,,4228,12,,,,,-0.0921346977353096,0.36449246406555175,0.001,7790,-0.0207624701661989,0.23227238655090332,0.10563629865646362,0.2,0.010475676,0.04299999922513962,1.18,-0.045840003760531545,1.0
78000,,207010,0,,,-0.028698579999999998,1.09,1.0,780,,,,,,,,,,,,,
78100,78100,207134,0,4307,12,-0.06134593,1.21,0.99,781,-0.08537264242768287,0.08847937136888503,0.001,7800,-0.005850978464353318,-0.904241681098938,0.019577497616410255,0.2,0.012055261,0.03699999880045653,,,
78200,78200,207262,0,4388,12,-0.04818121,1.19,1.0,782,-0.11141207814216614,0.15545932054519654,0.001,7810,-0.010841517744585883,0.40780436992645264,0.05476599186658859,0.2,0.012463486,0.053999999351799485,,,
78300,78300,207390,0,4481,12,-0.032897380000000004,1.12,1.0,783,-0.11288840994238854,0.05313928760588169,0.001,7820,-0.022854099124669958,-0.859566330909729,-0.01737523265182972,0.2,0.06175306,0.06299999840557576,,,
78400,78400,207517,0,4571,12,-0.029920480000000006,1.1,1.0,784,-0.07111157923936844,0.004366324748843908,0.001,7830,-0.016300124136730966,0.05331510305404663,-0.023993417620658875,0.2,0.013685976,0.03899999912828207,,,
78500,78500,207640,0,4659,12,-0.048983799999999994,1.14,0.99,785,-0.0888953186571598,0.006118450779467821,0.001,7840,-0.012122945290058862,-0.6063487529754639,-0.014177924022078514,0.2,0.038067646,0.08899999856948852,,,
78600,78600,207762,0,4732,12,-0.07824547,1.28,0.99,786,-0.1223984569311142,0.21490073204040527,0.001,7850,-0.017214206580538162,0.0854029655456543,0.06902281194925308,0.2,0.024355106,0.05899999886751175,,,
78700,78700,207894,0,4816,12,-0.10363606999999998,1.38,0.98,787,-0.10991674661636353,0.27261077910661696,0.001,7860,-0.031467571217566714,0.035653531551361084,0.08009620010852814,0.2,0.19400524,0.15299999732524155,,,
78800,78800,208029,0,4907,12,-0.024817579999999995,1.09,1.0,788,-0.11860046088695526,0.15128634572029115,0.001,7870,-0.032114044621586756,0.13682717084884644,0.007666472345590591,0.2,0.028570859,0.09099999703466892,,,
78900,78900,208153,0,4994,12,-0.0399529,1.13,1.0,789,-0.044183242693543436,0.02808085549622774,0.001,7880,-0.006872728197835354,-0.22542798519134521,0.004113459959626198,0.2,0.02333208,0.022999999485909937,,,
79000,79000,,,65,13,,,,,-0.11941648796200752,0.05651729889214039,0.001,7890,-0.022830833164974963,0.20511335134506226,-0.003176778554916382,0.2,0.03260127,0.06199999842792749,1.13,-0.034076712867245076,1.0
79000,,208431,0,,,-0.09140644,1.31,0.98,790,,,,,,,,,,,,,
79100,79100,208558,0,162,13,-0.016609530000000004,1.03,1.0,791,-0.13041070997714996,0.2914494052529335,0.001,7900,-0.020428150808438517,0.2598925828933716,0.0872035026550293,0.2,0.01778431,0.057999998517334464,,,
79200,79200,208685,0,247,13,-0.05121996,1.15,0.99,792,-0.06838752739131451,0.06431613676249981,0.001,7910,-0.009609252530615819,-10.064254760742188,-0.00398850254714489,0.2,0.008482475,0.02299999911338091,,,
79300,79300,208816,0,336,13,-0.03008458,1.11,1.0,793,-0.07285619974136352,0.19682978987693786,0.001,7920,-0.010061864232644524,0.42593228816986084,0.06439612805843353,0.2,0.025376994,0.03899999856948853,,,
79400,79400,208942,0,410,13,-0.09200770999999999,1.3,0.98,794,-0.05689889527857304,0.05983140207827091,0.001,7930,-0.006706827032379792,-1.609950304031372,0.007104198448359966,0.2,0.024998073,0.04099999889731407,,,
79500,79500,209072,0,496,13,-0.04256064,1.17,1.0,795,-0.09939465150237084,0.3285796999931335,0.001,7940,-0.013155218295753102,0.38865524530410767,0.11589481681585312,0.2,0.040478848,0.07799999769777059,,,
79600,79600,209199,0,587,13,-0.03184287,1.1,1.0,796,-0.08871551975607872,0.08369193337857724,0.001,7950,-0.018959946713410326,-0.6406890153884888,-0.0012853126972913742,0.2,0.029598016,0.049999997951090336,,,
79700,79700,209323,0,663,13,-0.08582970000000001,1.24,0.98,797,-0.11146682649850845,0.02136995941400528,0.001,7960,-0.02526779992878474,-0.14825749397277832,-0.03044099733233452,0.2,0.011289729,0.07399999797344207,,,
79800,79800,209449,0,750,13,-0.07469637999999999,1.22,0.98,798,-0.08475827649235726,0.35871684551239014,0.001,7970,-0.014393525566905829,0.3526436686515808,0.1234244555234909,0.2,0.030994074,0.07399999797344207,,,
79900,79900,209571,0,821,13,-0.07331943000000002,1.29,0.99,799,-0.10292749032378197,0.1633310116827488,0.001,7980,-0.015878515098243985,0.5446045398712158,0.022522887215018272,0.2,0.011258044,0.03599999900907278,,,
80000,80000,,,905,13,,,,,-0.09613971412181854,0.12000811249017715,0.001,7990,-0.014568065627478078,0.43667006492614746,0.02399156428873539,0.2,0.007602929,0.039999999292194846,1.16,-0.04897906892932952,0.99
80000,,209859,0,,,-0.04814228,1.24,1.0,800,,,,,,,,,,,,,
80100,80100,209983,0,987,13,-0.06936459,1.19,0.98,801,-0.06642855815589428,0.06084074266254902,0.001,8000,-0.007868527189595654,-1.0804698467254639,0.0023756129667162895,0.2,0.0070581287,0.020999999530613423,,,
80200,80200,210103,0,1067,13,-0.06105834999999999,1.2,0.99,802,-0.06262825578451156,0.2768169119954109,0.001,8010,-0.003513294147793289,0.552278995513916,0.09291945397853851,0.2,0.008117284,0.021999999508261682,,,
80300,80300,210227,0,1156,13,-0.04614609,1.12,0.99,803,-0.06440506242215634,0.20411567091941835,0.001,8020,-0.009110024093650271,0.2308768630027771,0.06393260508775711,0.2,0.06630032,0.05199999883770943,,,
80400,80400,210352,0,1251,13,-0.02264821,1.06,1.0,804,-0.02988357450813055,0.1403449520468712,0.001,8030,-0.002851142850471655,0.06372612714767456,0.045297764241695404,0.2,0.010824801,0.015999999642372132,,,
80500,80500,210475,0,1332,13,-0.07737327000000001,1.2,0.98,805,-0.02173514273017645,0.04767702370882034,0.001,8040,-0.0024070120269898965,-13.123315811157227,0.011827245354652405,0.2,0.0010934758,0.006999999843537807,,,
80600,80600,210607,0,1427,13,-0.023325839999999997,1.05,1.0,806,-0.05440024361014366,0.1433966688811779,0.001,8050,-0.005492878001648905,0.7688279151916504,0.044074565172195435,0.2,0.005663225,0.017999999597668646,,,
80700,80700,210726,0,1502,13,-0.07592326999999999,1.25,0.98,807,-0.059250973910093305,0.03744360115379095,0.001,8060,-0.009041978782042293,-0.48003172874450684,0.0038596922531723976,0.2,0.011963329,0.02799999937415123,,,
80800,80800,210852,0,1591,13,-0.041891440000000016,1.14,0.99,808,-0.1733061596751213,0.2413830816745758,0.001,8070,-0.031081613793969166,0.313581645488739,0.02297590672969818,0.2,0.08097466,0.08199999742209911,,,
80900,80900,210979,0,1662,13,-0.11798208999999998,1.38,0.96,809,-0.04550148621201515,0.15595409497618676,0.001,8080,-0.004770752435782555,0.5534182190895081,0.044214773923158646,0.2,0.015315039,0.011999999731779098,,,
81000,81000,,,1748,13,,,,,-0.09340627118945122,0.526129561662674,0.001,8090,-0.015001984023489002,0.3228852152824402,0.1752849519252777,0.2,0.026183113,0.05899999849498272,1.33,-0.10728561435826123,0.97
81000,,211270,0,,,-0.046129360000000015,1.14,0.99,810,,,,,,,,,,,,,
81100,81100,211395,0,1827,13,-0.03836075,1.15,1.0,811,-0.039443391188979146,0.10260451659560203,0.001,8100,-0.010533608190715249,0.6028498411178589,0.021207734942436218,0.2,0.01123712,0.025999999418854714,,,
81200,81200,211522,0,1916,13,-0.06058685,1.2,0.99,812,-0.03003776352852583,0.13115566000342369,0.001,8110,-0.010598188009113052,0.3050839304924011,0.03716675192117691,0.2,0.002371056,0.007999999821186066,,,
81300,81300,211653,0,1996,13,-0.06774809999999999,1.21,1.0,813,-0.03394334279000759,0.04868617802858353,0.001,8120,-0.01959810412302616,0.2204163670539856,-0.0023326873779296875,0.2,0.026450071,0.029999999329447746,,,
81400,81400,211776,0,2077,13,-0.07000949,1.19,0.99,814,-0.06038289703428745,0.12226055338978767,0.001,8130,-0.014360119532793902,0.06566619873046875,0.03419824689626694,0.2,0.0255309,0.03799999877810478,,,
81500,81500,211907,0,2155,13,-0.09810051,1.31,0.98,815,-0.06641718745231628,0.2570401728153229,0.001,8140,-0.015658142102882255,0.15792906284332275,0.0755985677242279,0.2,0.025280748,0.04499999899417162,,,
81600,81600,212037,0,2251,13,-0.018988279999999996,1.04,1.0,816,-0.07393329963088036,0.16643938422203064,0.001,8150,-0.01249439799226799,0.30509424209594727,0.05497928708791733,0.2,0.0075533907,0.048999998904764655,,,
81700,81700,212168,0,2333,13,-0.048495309999999986,1.18,1.0,817,-0.024491135403513907,0.033720295131206515,0.001,8160,-0.009711507650092256,-30.113340377807617,-0.0033742105588316917,0.2,0.009537138,0.015999999642372132,,,
81800,81800,212295,0,2419,13,-0.05665856000000002,1.19,1.0,818,-0.03753238841891289,0.03579694405198097,0.001,8170,-0.002105429327115438,-0.2442413568496704,0.01144177932292223,0.2,0.0016632616,0.017999999597668646,,,
81900,81900,212415,0,2503,13,-0.05864932,1.21,0.99,819,-0.055586903169751165,0.027950072661042213,0.001,8180,-0.026220052234828463,0.42620205879211426,-0.023705828934907913,0.2,0.013490564,0.0699999975040555,,,
82000,82000,,,2589,13,,,,,-0.04059850051999092,0.14472735971212386,0.001,8190,-0.01147107218718162,0.1694626808166504,0.0382465161383152,0.2,0.03910444,0.02299999911338091,1.14,-0.03867899385979399,1.0
82000,,212681,0,,,-0.06027259999999999,1.16,0.99,820,,,,,,,,,,,,,
82100,82100,212806,0,2674,13,-0.04029617,1.16,1.0,821,-0.057464858144521715,0.188896144926548,0.001,8200,-0.012568468939513,0.2406003475189209,0.06552568078041077,0.2,0.009665678,0.05199999883770943,,,
82200,82200,212927,0,2761,13,-0.039621460000000004,1.13,1.0,822,-0.041460315510630605,0.032325975596904755,0.001,8210,-0.005774086253251864,0.07968813180923462,0.00555423554033041,0.2,0.0018694055,0.013999999687075614,,,
82300,82300,213043,0,2838,13,-0.061453100000000004,1.25,0.99,823,-0.040546919032931325,0.05779597572982311,0.001,8220,-0.008576543810777437,0.03570222854614258,0.00809694454073906,0.2,0.02559047,0.03499999847263098,,,
82400,82400,213162,0,2920,13,-0.06635242999999999,1.25,0.99,824,-0.05414090268313885,0.10326211676001548,0.001,8230,-0.00517519620759419,0.5067590475082397,0.038783539086580276,0.2,0.009590397,0.023999999463558196,,,
82500,82500,213283,0,2996,13,-0.09794458,1.33,0.97,825,-0.04092241860926151,0.08341821879148484,0.001,8240,-0.007080992875620718,0.5052308440208435,0.023703590035438538,0.2,0.03988747,0.024999999441206455,,,
82600,82600,213405,0,3088,13,-0.027701869999999996,1.08,1.0,826,-0.030419509299099444,0.24322068244218825,0.001,8250,-0.0034838261734693177,0.16600793600082397,0.07573416829109192,0.2,0.0035065787,0.005999999865889549,,,
82700,82700,213524,0,3172,13,-0.04090177,1.17,1.0,827,-0.022392852790653707,0.10257015749812126,0.001,8260,-0.005021298327716073,-0.1285398006439209,0.03730618208646774,0.2,0.023333633,0.004999999888241291,,,
82800,82800,213642,0,3256,13,-0.04508056,1.18,0.99,828,-0.05594708323478699,0.08292406946420669,0.001,8270,-0.014950336212292293,-4.688187599182129,0.0006425380706787109,0.2,0.011313014,0.03599999956786633,,,
82900,82900,213763,0,3340,13,-0.08654293999999998,1.28,0.98,829,-0.09693932086229325,0.08595519214868545,0.001,8280,-0.028204818516969966,0.4590409994125366,-0.00651169940829277,0.2,0.05730517,0.08099999707192182,,,
83000,83000,,,3432,13,,,,,-0.0768502552062273,0.21260290294885636,0.001,8290,-0.006603141140192737,0.18053185939788818,0.07629146426916122,0.2,0.05883599,0.04299999885261059,1.33,-0.09704612629953772,0.99
83000,,214056,0,,,-0.0293053,1.08,1.0,830,,,,,,,,,,,,,
83100,83100,214183,0,3515,13,-0.05363206999999999,1.17,0.99,831,-0.022719412855803967,0.015921984799206257,0.001,8300,-0.01079881421104072,0.2580028772354126,-0.00736248167231679,0.2,0.006525905,0.028999999351799487,,,
83200,83200,214309,0,3609,13,-0.02664251999999999,1.08,1.0,832,-0.01835178229957819,0.1295587256550789,0.001,8310,-0.0035709868781268915,0.43168967962265015,0.0511384978890419,0.2,0.012985091,0.015999999642372132,,,
83300,83300,214440,0,3700,13,-0.03105831,1.09,1.0,833,-0.016161461360752583,0.031775130145251754,0.001,8320,-0.005459500730037625,-3.261162757873535,0.003909175284206867,0.2,0.0027950834,0.010999999754130841,,,
83400,83400,214560,0,3777,13,-0.07968911000000001,1.26,0.98,834,-0.05436124317348003,0.014386749267578125,0.001,8330,-0.005926336837932489,0.44939422607421875,-0.0017967009916901588,0.2,0.0140809715,0.025999999418854714,,,
83500,83500,214681,0,3854,13,-0.11732953999999998,1.41,0.97,835,-0.10767226070165634,0.34423748254776,0.001,8340,-0.008627938546240266,0.17718398571014404,0.13176706433296204,0.2,0.05200133,0.0769999984651804,,,
83600,83600,214803,0,3949,13,-0.03371444999999999,1.08,1.0,836,-0.06372712813317775,0.17125921696424484,0.001,8350,-0.005372179625555873,0.2694685459136963,0.06042148545384407,0.2,0.029550208,0.029999999329447746,,,
83700,83700,214925,0,4033,13,-0.05714151,1.16,0.99,837,-0.05269636139273644,0.02058849511668086,0.001,8360,-0.003641019450122229,-0.39147722721099854,0.003446202725172043,0.2,0.004502963,0.013999999687075614,,,
83800,83800,215047,0,4118,13,-0.03192377,1.14,1.0,838,-0.02983286138623953,0.17068883553147315,0.001,8370,-0.005356070219771958,0.23555701971054077,0.05309312045574188,0.2,0.005116578,0.011999999731779098,,,
83900,83900,215171,0,4206,13,-0.04138427,1.15,1.0,839,-0.04361709915101528,0.09756614044308662,0.001,8380,-0.003110741316006127,-0.489895224571228,0.023567069321870804,0.2,0.0029263054,0.014999999664723873,,,
84000,84000,,,4291,13,,,,,-0.0640673317015171,0.06615697108209133,0.001,8390,-0.009557947074063123,-2.661555290222168,0.009509831666946411,0.2,0.006722108,0.020999999530613423,1.04,-0.019722906560637056,1.0
84000,,215426,0,,,-0.02900067,1.1,1.0,840,,,,,,,,,,,,,
84100,84100,215553,0,4375,13,-0.059855539999999985,1.21,0.99,841,-0.03853146210312843,0.05625094696879387,0.001,8400,-0.00944565908983357,0.23227190971374512,0.010208872146904469,0.2,0.017183486,0.021999999508261682,,,
84200,84200,215679,0,4462,13,-0.04070900000000001,1.13,1.0,842,-0.09291900247335434,0.06939111724495887,0.001,8410,-0.013541168885305589,0.6274997591972351,-0.008127173408865929,0.2,0.0072016823,0.043999999202787875,,,
84300,84300,215796,0,4542,13,-0.06951166,1.22,0.99,843,-0.034663799405097964,0.056141702085733415,0.001,8420,-0.008995352327823624,-0.2564884424209595,0.015443715266883373,0.2,0.042410098,0.024999999441206455,,,
84400,84400,215916,0,4632,13,-0.05034246,1.19,1.0,844,-0.08886471018195152,0.17943276166915895,0.001,8430,-0.018514209678862237,0.33548855781555176,0.029626213014125824,0.2,0.0098539535,0.05299999956041575,,,
84500,84500,216033,0,4711,13,-0.05464435999999999,1.17,0.99,845,-0.04495941810309887,0.06500962600111962,0.001,8440,-0.007750099770724805,-2.126838445663452,0.013636932708323002,0.2,0.008606145,0.03399999812245369,,,
84600,84600,216164,0,4800,13,-0.06763409000000001,1.19,0.99,846,-0.09227473512291909,0.18695234507322311,0.001,8450,-0.018983771366998782,0.4905707836151123,0.03593317046761513,0.2,0.027806249,0.0529999976977706,,,
84700,84700,216296,0,4898,13,-0.015394209999999998,1.02,1.0,847,-0.019178363494575024,0.10236265063285828,0.001,8460,-0.005853997584432236,0.20882409811019897,0.02853510156273842,0.2,0.007348866,0.007999999821186066,,,
84800,84800,216420,0,4979,13,-0.06080706999999999,1.19,0.99,848,-0.002527272212319076,0.006706658657640219,0.001,8470,-1.5129029294236318e-05,-1.0345890522003174,0.0009992483537644148,0.2,2.9802322e-08,0.0,,,
84900,84900,216551,0,43,14,-0.14535565999999997,1.46,0.96,849,-0.04944880902767181,0.17123069912195205,0.001,8480,-0.010679779601283367,0.38177794218063354,0.05437178537249565,0.2,0.0035443185,0.014999999664723873,,,
85000,85000,,,127,14,,,,,-0.09275488331913948,0.2894953995943069,0.001,8490,-0.010618794426321899,0.5004463195800781,0.1133243665099144,0.2,0.026109997,0.04599999934434891,1.15,-0.05737781311152503,0.99
85000,,216827,0,,,-0.07014923,1.26,0.99,850,,,,,,,,,,,,,
85100,85100,216952,0,211,14,-0.04315581000000001,1.16,1.0,851,-0.061784093454480174,0.17039452120661736,0.001,8500,-0.007495972551987506,-0.6344016790390015,0.044997431337833405,0.2,0.0017149609,0.009999999776482582,,,
85200,85200,217080,0,303,14,-0.034540770000000005,1.12,1.0,852,-0.03736935779452324,0.10396340787410736,0.001,8510,-0.009808638731017894,-1.205113172531128,0.029021739959716797,0.2,0.0033365416,0.009999999776482582,,,
85300,85300,217207,0,393,14,-0.030082309999999994,1.1,1.0,853,-0.008992985519580544,0.04983521588146687,0.001,8520,-0.014534471862018172,0.25170034170150757,0.006769994273781776,0.2,0.081584185,0.01699999962002039,,,
85400,85400,217337,0,470,14,-0.08311028999999999,1.24,0.99,854,-0.025262238457798958,0.02890825178474188,0.001,8530,-0.01566441900655624,-1.5943286418914795,-0.009099573828279972,0.2,0.009849605,0.028999999351799487,,,
85500,85500,217465,0,557,14,-0.05146645000000001,1.13,0.99,855,-0.0905955821275711,0.24235135912895203,0.001,8540,-0.015260809825733367,0.5350431203842163,0.07656921446323395,0.2,0.030945303,0.04699999876320362,,,
85600,85600,217587,0,650,14,-0.03540219,1.08,1.0,856,-0.0506235733628273,0.07941239811480046,0.001,8550,-0.029744277878664425,0.7207239866256714,-0.01999722421169281,0.2,0.1269136,0.0589999970048666,,,
85700,85700,217722,0,722,14,-0.08298188,1.28,0.99,857,-0.02449117265641689,0.053071311116218566,0.001,8560,-0.021967843834310764,0.00987553596496582,-0.0038565676659345627,0.2,0.1847191,0.04399999864399433,,,
85800,85800,217845,0,817,14,-0.024900260000000004,1.05,1.0,858,-0.0717951875180006,0.1292917363345623,0.001,8570,-0.015159390637418113,0.5332726836204529,0.031128138303756714,0.2,0.010847787,0.03499999884516001,,,
85900,85900,217966,0,895,14,-0.05420341000000001,1.22,1.0,859,-0.013645737152546644,0.01256859079003334,0.001,8580,-0.0230835513174533,-0.7720766067504883,-0.021005738526582718,0.2,0.010101461,0.024999999441206455,,,
86000,86000,,,982,14,,,,,-0.043944995105266574,0.1149808794260025,0.001,8590,-0.008844067610800277,0.21335166692733765,0.0392361618578434,0.2,0.04159514,0.021999999508261682,1.04,-0.02006278312765062,1.0
86000,,218234,0,,,-0.046988140000000005,1.15,0.99,860,,,,,,,,,,,,,
86100,86100,218354,0,1059,14,-0.062172609999999996,1.24,0.99,861,-0.047786471992731096,0.053253380581736565,0.001,8600,-0.011926573051139755,0.7129650115966797,0.0023758411407470703,0.2,0.061984327,0.07299999743700028,,,
86200,86200,218486,0,1147,14,-0.03395517000000001,1.13,1.0,862,-0.08463677689433098,0.14434586092829704,0.001,8610,-0.028490264561027344,0.08866769075393677,0.0078036487102508545,0.2,0.037362218,0.06899999752640724,,,
86300,86300,218609,0,1232,14,-0.05526117999999999,1.15,0.99,863,-0.028395080752670766,0.040181207656860354,0.001,8620,-0.012825641695875589,-2.113037586212158,-0.008557319641113281,0.2,0.012880859,0.022999999299645423,,,
86400,86400,218733,0,1312,14,-0.07231776999999999,1.2,0.98,864,-0.06415722891688347,0.08721572607755661,0.001,8630,-0.007178945376537804,0.6361160278320312,0.025662574917078018,0.2,0.021755101,0.052999998815357684,,,
86500,86500,218861,0,1399,14,-0.04766828,1.14,0.99,865,-0.032317911833524705,0.33466081917285917,0.001,8640,-0.0028017474655062102,0.274922251701355,0.13094881176948547,0.2,0.0027779287,0.008999999798834323,,,
86600,86600,218985,0,1489,14,-0.04531923999999999,1.11,0.99,866,-0.06372885480523109,0.19010040909051895,0.001,8650,-0.006691385105135872,0.41386979818344116,0.0525570884346962,0.2,0.0018627757,0.007999999821186066,,,
86700,86700,219117,0,1579,14,-0.05546895,1.19,0.99,867,-0.07562238015234471,0.06635108925402164,0.001,8660,-0.01758266263641417,0.1622115969657898,-0.008823487907648087,0.2,0.011648036,0.03499999884516001,,,
86800,86800,219237,0,1655,14,-0.07508795,1.25,0.99,868,-0.10973854139447212,0.04511095769703388,0.001,8670,-0.022724872648715966,-1.7684557437896729,-0.015942299738526344,0.2,0.011622175,0.05799999888986349,,,
86900,86900,219359,0,1749,14,-0.028780970000000003,1.06,1.0,869,-0.1246681958436966,0.1115027718245983,0.001,8680,-0.012475991647690598,0.5276360511779785,0.02250717394053936,0.2,0.043251723,0.08699999768286944,,,
87000,87000,,,1826,14,,,,,-0.07587291598320008,0.019903964828699827,0.001,8690,-0.006702703100163632,-3.3024792671203613,-0.0030597709119319916,0.2,0.008864473,0.029999999329447746,1.14,-0.042261984169017525,0.99
87000,,219631,0,,,-0.06407908999999999,1.23,0.99,870,,,,,,,,,,,,,
87100,87100,219768,0,1914,14,-0.05516409000000001,1.13,0.99,871,-0.08231228515505791,0.15508941188454628,0.001,8700,-0.012590227345470328,0.3817262053489685,0.03732415661215782,0.2,0.06101833,0.06599999833852052,,,
87200,87200,219892,0,2010,14,-0.02037312,1.04,1.0,872,-0.09681413695216179,0.08546966835856437,0.001,8710,-0.022822954129427586,0.779788076877594,-0.012561311945319176,0.2,0.008523055,0.03599999919533729,,,
87300,87300,220012,0,2081,14,-0.10388915000000001,1.32,0.98,873,-0.03613564521074295,0.013547405134886503,0.001,8720,-0.021675011828541813,-8.936064720153809,-0.02427225187420845,0.2,0.019897116,0.024999999441206455,,,
87400,87400,220134,0,2167,14,-0.07103846000000001,1.24,0.99,874,-0.08051030039787292,0.36315555274486544,0.001,8730,-0.011139989309012676,0.4947751760482788,0.13733872771263123,0.2,0.040009536,0.050999999046325684,,,
87500,87500,220251,0,2248,14,-0.06588348000000001,1.21,0.99,875,-0.03069931659847498,0.08852546401321888,0.001,8740,-0.005824871275573784,-0.726252555847168,0.01453608088195324,0.2,0.0006170571,0.0009999999776482583,,,
87600,87600,220370,0,2329,14,-0.07836177000000001,1.27,0.99,876,-0.044100981578230856,0.19639922231435775,0.001,8750,-0.0014293491338321473,0.2385350465774536,0.06318368762731552,0.2,0.0018002903,0.014999999664723873,,,
87700,87700,220488,0,2395,14,-0.10664735,1.41,0.98,877,-0.03521010540425777,0.20717973709106446,0.001,8760,-0.0010964901327388255,0.13025301694869995,0.089828722178936,0.2,0.0030130243,0.008999999798834323,,,
87800,87800,220607,0,2469,14,-0.13251016,1.44,0.97,878,-0.06029662378132343,0.2559694692492485,0.001,8770,-0.007432673472911056,0.36268866062164307,0.0985787957906723,0.2,0.0017977798,0.049999999813735485,,,
87900,87900,220739,0,2556,14,-0.047266979999999986,1.15,0.99,879,-0.048074832931160924,0.27815497368574144,0.001,8780,-0.004334340023808192,0.2805648446083069,0.08812401443719864,0.2,0.018386306,0.026999999396502973,,,
