eval/mean_reward,env/n_steps,env/current_idx,eval/success_rate,time/total_timesteps,eval/mean_ep_length,env/completion_counter,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/iterations,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/clip_range
,,,,8190,,,31689,1.59,0,-0.17535148000000003,0.76,273,,,,,,,,,,
-0.047604343444108965,8220,5022,0.96,8220,1.12,0,,,,,,,0.1876545548439026,0.001,0.19792718887329103,0.0,-0.023965062387287617,0.08972904831171036,2730,-5.159775437135749e-07,0.0,0.2
,,,,8220,,,31797,1.62,0,-0.18060235999999996,0.74,274,,,,,,,,,,
-0.06844192148651927,8250,5044,0.94,8250,1.16,0,,,,,,,-0.040967464447021484,0.001,0.15539662390947342,0.0,-0.024375887215137483,0.06500289589166641,2740,-1.1527886221474049e-05,0.0,0.2
,,,,8250,,,31910,1.59,0,-0.18573975999999998,0.74,275,,,,,,,,,,
-0.11132912120316178,8280,5063,0.84,8280,1.38,0,,,,,,,0.0414767861366272,0.001,0.2197289541363716,0.023333334550261497,-0.028546927869319914,0.08846402913331985,2750,-0.004375651701508732,0.010824138,0.2
,,,,8280,,,32037,1.57,0,-0.19793082000000006,0.75,276,,,,,,,,,,
-0.05072688620071858,8310,5080,0.9,8310,1.3,0,,,,,,,0.40069007873535156,0.001,0.10996640250086784,0.0,-0.03565072007477284,0.0376194603741169,2760,-9.488870691711781e-05,6.3379605e-07,0.2
,,,,8310,,,32163,1.56,0,-0.22698513000000006,0.74,277,,,,,,,,,,
-0.048469927818514405,8340,5098,0.94,8340,1.18,0,,,,,,,-0.22321391105651855,0.001,0.25999020636081693,0.0,-0.041957147791981696,0.10310574620962143,2770,2.4686754034819457e-05,8.145968e-08,0.2
,,,,8340,,,32284,1.6,0,-0.24495474,0.72,278,,,,,,,,,,
-0.13316361842676996,8370,5114,0.86,8370,1.32,0,,,,,,,0.24171048402786255,0.001,0.1795865699648857,0.026666668057441712,-0.02930939495563507,0.06374441832304001,2780,-0.006573900775983965,0.016104527,0.2
,,,,8370,,,32403,1.63,0,-0.28970351,0.7,279,,,,,,,,,,
-0.007199426391161978,8400,5135,1.0,8400,1.1,0,,,,,,,0.2933998107910156,0.001,0.13849574625492095,0.0,-0.02338762376457453,0.04919750988483429,2790,8.038481232652828e-06,1.3510386e-07,0.2
,,,,8400,,,32512,1.59,0,-0.25840482000000004,0.74,280,,,,,,,,,,
-0.04985992143396288,8430,5155,0.92,8430,1.26,0,,,,,,,-1.414010763168335,0.001,0.19736143499612807,0.0,-0.01682628449052572,0.08195587992668152,2800,-6.597936214403077e-06,0.0,0.2
,,,,8430,,,32626,1.63,0,-0.27010133,0.73,281,,,,,,,,,,
-0.12942405906505883,8460,5175,0.88,8460,1.3,0,,,,,,,0.331556499004364,0.001,0.1759556122124195,0.0,-0.016263082064688204,0.062062766402959824,2810,-1.3685723614820233e-06,0.0,0.2
,,,,8460,,,32743,1.58,0,-0.23355025,0.76,282,,,,,,,,,,
-0.04896999190095812,8490,5193,0.94,8490,1.18,0,,,,,,,0.2841382622718811,0.001,0.1318924307823181,0.0,-0.016491237096488476,0.043402299284935,2820,-2.199212694797836e-06,0.0,0.2
,,,,8490,,,32863,1.57,0,-0.20663908999999997,0.78,283,,,,,,,,,,
-0.030542032388038935,8520,5213,0.94,8520,1.24,0,,,,,,,0.023099958896636963,0.001,0.16082512512803077,0.0,-0.016174554452300073,0.052843570709228516,2830,-4.363258726769459e-06,0.0,0.2
,,,,8520,,,32973,1.52,0,-0.16023023999999997,0.8,284,,,,,,,,,,
-0.06877923972904681,8550,5231,0.92,8550,1.18,0,,,,,,,-0.2004460096359253,0.001,0.21341393887996674,0.0,-0.015682333800941705,0.0845322385430336,2840,-2.6131669496276545e-06,0.0,0.2
,,,,8550,,,33089,1.56,0,-0.21094813,0.77,285,,,,,,,,,,
-0.0519235063996166,8580,5253,0.9,8580,1.22,0,,,,,,,0.17013990879058838,0.001,0.174063141644001,0.0,-0.017070434987545013,0.06572560966014862,2850,-1.6736984162157854e-06,0.0,0.2
,,,,8580,,,33207,1.54,0,-0.20699284999999995,0.76,286,,,,,,,,,,
-0.05050072049722076,8610,5269,0.94,8610,1.14,0,,,,,,,0.21154946088790894,0.001,0.17634402960538864,0.0,-0.016448603384196757,0.07702962309122086,2860,-4.716614860456048e-06,0.0,0.2
,,,,8610,,,33322,1.63,0,-0.22138976999999996,0.72,287,,,,,,,,,,
-0.1330091749643907,8640,5290,0.88,8640,1.3,0,,,,,,,-0.09425616264343262,0.001,0.19794035255908965,0.0,-0.018549254350364208,0.07424379885196686,2870,-3.1996766587383263e-06,0.0,0.2
,,,,8640,,,33444,1.56,0,-0.20362842999999997,0.74,288,,,,,,,,,,
-0.10981951910536736,8670,5311,0.88,8670,1.28,0,,,,,,,-0.0640798807144165,0.001,0.127032832801342,0.0,-0.014770785346627235,0.04464508965611458,2880,-5.063613220723795e-06,0.0,0.2
,,,,8670,,,33558,1.51,0,-0.20091338,0.77,289,,,,,,,,,,
-0.06915399667806924,8700,5333,0.94,8700,1.14,0,,,,,,,0.043416500091552734,0.001,0.14665173292160033,0.0,-0.01637387853115797,0.04471348226070404,2890,-8.076628136066688e-06,0.0,0.2
,,,,8700,,,33664,1.48,0,-0.17423652,0.8,290,,,,,,,,,,
-0.17215172958560288,8730,5349,0.84,8730,1.38,0,,,,,,,0.34456372261047363,0.001,0.11930921226739884,0.0,-0.01735521014779806,0.038345400243997574,2900,-6.419122252854237e-06,0.0,0.2
,,,,8730,,,33784,1.55,0,-0.19857935999999998,0.77,291,,,,,,,,,,
-0.049268023492768404,8760,5367,0.9,8760,1.22,0,,,,,,,-0.27778172492980957,0.001,0.2185010701417923,0.0,-0.018076596222817896,0.078800268471241,2910,-5.9031941916032334e-06,0.0,0.2
,,,,8760,,,33888,1.54,0,-0.21134466999999998,0.77,292,,,,,,,,,,
-0.04837180521339178,8790,5385,0.94,8790,1.16,0,,,,,,,0.11159324645996094,0.001,0.19478982537984849,0.0,-0.016890811361372472,0.07314387708902359,2920,9.832779747753762e-07,0.0,0.2
,,,,8790,,,34006,1.61,0,-0.24606448999999997,0.74,293,,,,,,,,,,
-0.027174631198868156,8820,5402,0.98,8820,1.08,0,,,,,,,-0.18159210681915283,0.001,0.2101479008793831,0.0,-0.01908270698040724,0.06674239784479141,2930,-5.404154481425394e-06,0.0,0.2
,,,,8820,,,34110,1.63,0,-0.26822359,0.73,294,,,,,,,,,,
-0.15280805460177363,8850,5419,0.84,8850,1.36,0,,,,,,,0.16549837589263916,0.001,0.16554768085479737,0.0,-0.019738717749714852,0.05614525079727173,2940,-1.781801391640414e-05,0.0,0.2
,,,,8850,,,34232,1.69,0,-0.30363411,0.69,295,,,,,,,,,,
-0.09100125968456269,8880,5439,0.84,8880,1.34,0,,,,,,,-0.06872832775115967,0.001,0.22659348398447038,0.0,-0.016759346611797808,0.08556477725505829,2950,-4.488627103338416e-06,0.0,0.2
,,,,8880,,,34345,1.68,0,-0.31152840000000004,0.69,296,,,,,,,,,,
-0.007646620408631861,8910,5459,0.98,8910,1.1,0,,,,,,,0.4021186828613281,0.001,0.12080042436718941,0.0,-0.01796851698309183,0.0484965555369854,2960,-6.514141837232756e-06,0.0,0.2
,,,,8910,,,34457,1.66,0,-0.2885038100000001,0.71,297,,,,,,,,,,
-0.08867304887622594,8940,5477,0.92,8940,1.16,0,,,,,,,-0.38118183612823486,0.001,0.21592138409614564,0.0,-0.020966069214046,0.0839158296585083,2970,-8.865396067214704e-06,0.0,0.2
,,,,8940,,,34563,1.63,0,-0.26238014,0.72,298,,,,,,,,,,
-0.15276906066574156,8970,5496,0.84,8970,1.4,0,,,,,,,0.1824740171432495,0.001,0.20376842021942138,0.026666668057441712,-0.018993702344596387,0.0848461240530014,2980,-0.00468809196880704,0.0063397964,0.2
,,,,8970,,,34684,1.63,0,-0.2577961099999999,0.72,299,,,,,,,,,,
-0.0491874626558274,9000,5512,0.96,9000,1.16,0,,,,,,,0.2533131241798401,0.001,0.1433776117861271,0.0,-0.01563523979857564,0.053902529180049896,2990,4.9550334077608225e-06,0.0,0.2
,,,,9000,,,34788,1.61,0,-0.23084016000000002,0.73,300,,,,,,,,,,
-0.03308758845552802,9030,5528,0.88,9030,1.3,0,,,,,,,-0.03765881061553955,0.001,0.22787061035633088,0.0,-0.015807441622018813,0.10322434455156326,3000,-3.5139918599824684e-06,0.0,0.2
,,,,9030,,,34922,1.67,0,-0.25076566999999994,0.7,301,,,,,,,,,,
-0.02921798116993159,9060,5545,0.92,9060,1.26,0,,,,,,,0.0011046528816223145,0.001,0.2222380593419075,0.0,-0.014887450914829969,0.0964849665760994,3010,-5.3912400892031085e-06,0.0,0.2
,,,,9060,,,35040,1.71,0,-0.29300222000000004,0.68,302,,,,,,,,,,
-0.13321852836757897,9090,5562,0.86,9090,1.36,0,,,,,,,0.23802000284194946,0.001,0.1746351897716522,0.0,-0.016472417674958707,0.07373418658971786,3020,-4.735191629778868e-06,0.0,0.2
,,,,9090,,,35154,1.75,0,-0.31318561999999994,0.65,303,,,,,,,,,,
-0.03013737975154072,9120,5584,0.98,9120,1.06,0,,,,,,,0.27920740842819214,0.001,0.20313705801963805,0.0,-0.016153911501169203,0.0846625417470932,3030,-2.0739436447314575e-06,0.0,0.2
,,,,9120,,,35279,1.73,0,-0.29959339,0.67,304,,,,,,,,,,
-0.048317889887839555,9150,5608,0.92,9150,1.18,0,,,,,,,0.5025017261505127,0.001,0.0641521692276001,0.0,-0.015127407852560282,0.01905176229774952,3040,-1.5464127197972742e-05,0.0,0.2
,,,,9150,,,35392,1.56,0,-0.22213447000000003,0.75,305,,,,,,,,,,
-0.06943883233703672,9180,5626,0.92,9180,1.2,0,,,,,,,0.4272124767303467,0.001,0.049579402059316637,0.0,-0.013674280047416687,0.019052721560001373,3050,8.669992102028345e-07,0.0,0.2
,,,,9180,,,35508,1.52,0,-0.21287979999999995,0.77,306,,,,,,,,,,
-0.02738142299000174,9210,5643,0.96,9210,1.1,0,,,,,,,-0.0202028751373291,0.001,0.23701295852661133,0.0,-0.013617716543376446,0.09268628805875778,3060,-1.1026859369600573e-06,0.0,0.2
,,,,9210,,,35609,1.54,0,-0.20777806000000001,0.76,307,,,,,,,,,,
-0.050730703035369515,9240,5664,0.92,9240,1.24,0,,,,,,,-0.0074214935302734375,0.001,0.22403415739536287,0.026666668057441712,-0.010721233114600182,0.08483613282442093,3070,-0.006160388998687339,0.015061722,0.2
,,,,9240,,,35718,1.43,0,-0.16872575999999997,0.81,308,,,,,,,,,,
-0.114046564954333,9270,5681,0.86,9270,1.34,0,,,,,,,0.13377296924591064,0.001,0.15154072418808937,0.0,-0.007065646583214402,0.05675480142235756,3080,1.62212054176436e-05,0.0,0.2
,,,,9270,,,35830,1.53,0,-0.22449670000000005,0.76,309,,,,,,,,,,
-0.13097345233429222,9300,5697,0.86,9300,1.34,0,,,,,,,0.11866945028305054,0.001,0.20445021241903305,0.0,-0.0062029664404690266,0.08867508172988892,3090,9.292364190116587e-07,0.0,0.2
,,,,9300,,,35949,1.63,0,-0.26360304,0.72,310,,,,,,,,,,
-0.11112450494430959,9330,5714,0.88,9330,1.24,0,,,,,,,0.2719925045967102,0.001,0.16224550902843476,0.0,-0.0061911181546747684,0.06641405820846558,3100,-6.248553674481627e-08,0.0,0.2
,,,,9330,,,36056,1.72,0,-0.2791910100000001,0.67,311,,,,,,,,,,
-0.13309677422512323,9360,5731,0.84,9360,1.36,0,,,,,,,-0.10228979587554932,0.001,0.23455851674079894,0.0,-0.00652805445715785,0.09807287901639938,3110,-6.317347343465229e-07,0.0,0.2
,,,,9360,,,36170,1.66,0,-0.26134430000000003,0.7,312,,,,,,,,,,
-0.08927476291079074,9390,5751,0.9,9390,1.24,0,,,,,,,0.19678586721420288,0.001,0.210634483397007,0.0,-0.00599150825291872,0.08603770285844803,3120,-2.2590160462243602e-07,0.0,0.2
,,,,9390,,,36275,1.69,0,-0.27445508,0.69,313,,,,,,,,,,
-0.08973477717489003,9420,5771,0.92,9420,1.22,0,,,,,,,0.12230885028839111,0.001,0.20831578373908996,0.0,-0.005848358618095517,0.07896830886602402,3130,-7.748603954027544e-08,0.0,0.2
,,,,9420,,,36378,1.69,0,-0.26740436,0.7,314,,,,,,,,,,
-0.07187300863675773,9450,5790,0.9,9450,1.24,0,,,,,,,0.3081181049346924,0.001,0.16530304700136184,0.0,-0.005345987016335129,0.06708590686321259,3140,-1.450379696343873e-07,0.0,0.2
,,,,9450,,,36495,1.62,0,-0.23620932000000003,0.74,315,,,,,,,,,,
-0.050231868643313644,9480,5810,0.92,9480,1.26,0,,,,,,,0.43028974533081055,0.001,0.10112279430031776,0.0,-0.006041621463373304,0.03729432076215744,3150,-5.252162653013314e-07,0.0,0.2
,,,,9480,,,36604,1.56,0,-0.23188619000000002,0.77,316,,,,,,,,,,
-0.10931740970816463,9510,5830,0.88,9510,1.26,0,,,,,,,-0.0029938220977783203,0.001,0.2286885917186737,0.0,-0.006276132771745324,0.08507707715034485,3160,-1.6295909708752276e-06,0.0,0.2
,,,,9510,,,36711,1.51,0,-0.23457924000000002,0.8,317,,,,,,,,,,
-0.06937946418300271,9540,5843,0.92,9540,1.24,0,,,,,,,0.02810072898864746,0.001,0.23232064843177797,0.0,-0.005854500830173493,0.09628946334123611,3170,2.5629998257059582e-08,0.0,0.2
,,,,9540,,,36818,1.66,0,-0.28640439000000006,0.74,318,,,,,,,,,,
-0.06819776051677763,9570,5862,0.94,9570,1.18,0,,,,,,,0.2797542214393616,0.001,0.17105257362127305,0.0,-0.006368203554302454,0.0753033384680748,3180,-1.173019408051701e-06,0.0,0.2
,,,,9570,,,36925,1.63,0,-0.23438333999999997,0.76,319,,,,,,,,,,
-0.11242625009268523,9600,5887,0.86,9600,1.34,0,,,,,,,-0.2593015432357788,0.001,0.18595808297395705,0.0,-0.0060404324904084206,0.07353141158819199,3190,9.448329576500214e-07,0.0,0.2
,,,,9600,,,37040,1.53,0,-0.21518536000000002,0.79,320,,,,,,,,,,
-0.04957436597440392,9630,5905,0.94,9630,1.18,0,,,,,,,-0.09832382202148438,0.001,0.19394793957471848,0.0,-0.005033793719485402,0.07593477517366409,3200,-8.960564947813055e-08,0.0,0.2
,,,,9630,,,37143,1.58,0,-0.24417951999999998,0.77,321,,,,,,,,,,
-0.09257671522442251,9660,5923,0.88,9660,1.28,0,,,,,,,0.1329120397567749,0.001,0.267333510518074,0.0,-0.006105089047923684,0.12606681883335114,3210,-1.3728936507639843e-07,0.0,0.2
,,,,9660,,,37250,1.6,0,-0.23063713000000002,0.75,322,,,,,,,,,,
-0.11079115984030068,9690,5941,0.88,9690,1.28,0,,,,,,,0.06223219633102417,0.001,0.2171148404479027,0.0,-0.005955941788852215,0.07785608619451523,3220,-1.0708968112282946e-07,0.0,0.2
,,,,9690,,,37357,1.54,0,-0.18773868,0.77,323,,,,,,,,,,
-0.049290313087403774,9720,5957,0.94,9720,1.2,0,,,,,,,0.26883465051651,0.001,0.18798862993717194,0.0,-0.006078815180808305,0.07460663467645645,3230,-1.1761983191860281e-07,0.0,0.2
,,,,9720,,,37472,1.55,0,-0.21748608,0.77,324,,,,,,,,,,
-0.09545772179961204,9750,5974,0.84,9750,1.32,0,,,,,,,0.06772959232330322,0.001,0.22165317237377166,0.0,-0.006312003964558244,0.10172043740749359,3240,-1.7007192028017925e-07,0.0,0.2
,,,,9750,,,37594,1.64,0,-0.27505970999999996,0.72,325,,,,,,,,,,
-0.15545870412141086,9780,5989,0.84,9780,1.38,0,,,,,,,0.2204906940460205,0.001,0.18013374805450438,0.0,-0.0059207241982221605,0.07486998289823532,3250,-3.9140383449876027e-07,0.0,0.2
,,,,9780,,,37708,1.73,0,-0.30003138999999995,0.67,326,,,,,,,,,,
-0.09196019558701664,9810,6006,0.9,9810,1.26,0,,,,,,,0.2980760931968689,0.001,0.17242976129055024,0.0,-0.005758768459782004,0.06996716558933258,3260,-2.686182641653545e-07,0.0,0.2
,,,,9810,,,37817,1.79,0,-0.30376138,0.63,327,,,,,,,,,,
-0.028010023320093752,9840,6022,0.96,9840,1.16,0,,,,,,,0.11987870931625366,0.001,0.1783669501543045,0.0,-0.0057949526235461235,0.07737093418836594,3270,-1.7007191903672948e-07,0.0,0.2
,,,,9840,,,37919,1.8,0,-0.33329542,0.62,328,,,,,,,,,,
-0.048838448100723325,9870,6042,0.92,9870,1.2,0,,,,,,,0.5465210676193237,0.001,0.10631261467933655,0.0,-0.006773950904607773,0.03812616318464279,3280,-1.8694003625974175e-06,0.0,0.2
,,,,9870,,,38023,1.78,0,-0.31294022,0.64,329,,,,,,,,,,
-0.049864396564662454,9900,6061,0.96,9900,1.1,0,,,,,,,0.11796838045120239,0.001,0.11878495663404465,0.0,-0.006621966231614351,0.04371323436498642,3290,-1.4074643358341631e-06,0.0,0.2
,,,,9900,,,38122,1.72,0,-0.25740406,0.68,330,,,,,,,,,,
-0.16183554351329804,9930,6081,0.84,9930,1.4,0,,,,,,,-0.30497610569000244,0.001,0.1802070587873459,0.0,-0.005937764048576355,0.07922960817813873,3300,-2.994139993495182e-07,0.0,0.2
,,,,9930,,,38241,1.65,0,-0.22329216,0.72,331,,,,,,,,,,
-0.02809717456344515,9960,6101,0.94,9960,1.14,0,,,,,,,0.4082137942314148,0.001,0.13758185282349586,0.0,-0.006534649524837732,0.05754021927714348,3310,-2.8004248999735635e-07,0.0,0.2
,,,,9960,,,38356,1.55,0,-0.1615115,0.78,332,,,,,,,,,,
-0.07058653431013226,9990,6117,0.88,9990,1.3,0,,,,,,,-1.1323213577270508,0.001,0.18123365938663483,0.0,-0.006676998687908053,0.06805939972400665,3320,-1.9569198169477885e-06,0.0,0.2
,,,,9990,,,38470,1.6,0,-0.15368822999999998,0.77,333,,,,,,,,,,
-0.1546019330015406,10020,6136,0.84,10020,1.4,0,,,,,,,0.4379647970199585,0.001,0.20182308703660964,0.0,-0.007247555116191506,0.06330197304487228,3330,1.0800361607721242e-06,0.0,0.2
,,,,10020,,,38596,1.59,0,-0.17353007000000006,0.77,334,,,,,,,,,,
-0.02925691890064627,10050,6149,0.96,10050,1.18,0,,,,,,,0.43459177017211914,0.001,0.14636795818805695,0.0,-0.006647882098332047,0.0592612624168396,3340,-3.009041118939848e-07,0.0,0.2
,,,,10050,,,38699,1.66,0,-0.22624712000000002,0.72,335,,,,,,,,,,
-0.04945211843121797,10080,6171,0.9,10080,1.26,0,,,,,,,0.09237539768218994,0.001,0.21604218930006028,0.0,-0.006388378702104092,0.08686577528715134,3350,-2.1855036935747308e-08,0.0,0.2
,,,,10080,,,38808,1.66,0,-0.2550110500000001,0.7,336,,,,,,,,,,
-0.11131552569102496,10110,6191,0.9,10110,1.22,0,,,,,,,0.36916399002075195,0.001,0.14706376045942307,0.0,-0.006084047723561525,0.06170359253883362,3360,-5.020697928515006e-07,0.0,0.2
,,,,10110,,,38934,1.64,0,-0.23655305000000001,0.72,337,,,,,,,,,,
-0.13241988622583448,10140,6205,0.84,10140,1.34,0,,,,,,,0.11685800552368164,0.001,0.14857908487319946,0.0,-0.006210288126021623,0.06106443330645561,3370,-1.6908347377331268e-06,0.0,0.2
,,,,10140,,,39055,1.71,0,-0.24961525,0.69,338,,,,,,,,,,
-0.08843404601793736,10170,6222,0.9,10170,1.22,0,,,,,,,-0.4422522783279419,0.001,0.17780272513628007,0.0,-0.006406252365559339,0.06730056554079056,3380,-5.328655148240102e-07,0.0,0.2
,,,,10170,,,39174,1.7,0,-0.23860652999999998,0.7,339,,,,,,,,,,
-0.06988195152953267,10200,6242,0.9,10200,1.26,0,,,,,,,-0.05009043216705322,0.001,0.2165192425251007,0.0,-0.006514808675274253,0.0926886573433876,3390,-7.981061973971748e-07,0.0,0.2
,,,,10200,,,39293,1.65,0,-0.20490063,0.73,340,,,,,,,,,,
-0.09228997407015413,10230,6260,0.92,10230,1.22,0,,,,,,,0.14981091022491455,0.001,0.16881123185157776,0.0,-0.0068853446282446384,0.08072829991579056,3400,-6.828705475747654e-07,0.0,0.2
,,,,10230,,,39400,1.65,0,-0.17756882000000004,0.75,341,,,,,,,,,,
-0.08994490747340024,10260,6277,0.9,10260,1.28,0,,,,,,,0.10696810483932495,0.001,0.13185524344444274,0.0,-0.006127705704420805,0.05882295221090317,3410,-3.862380985708569e-07,0.0,0.2
,,,,10260,,,39517,1.71,0,-0.18979166,0.72,342,,,,,,,,,,
-0.007903052149340511,10290,6298,0.98,10290,1.12,0,,,,,,,0.16760367155075073,0.001,0.16264382600784302,0.0,-0.006746766064316035,0.07231561839580536,3420,-1.3663371539962555e-06,0.0,0.2
,,,,10290,,,39612,1.65,0,-0.16613517999999997,0.74,343,,,,,,,,,,
-0.007353866519406438,10320,6322,0.98,10320,1.1,0,,,,,,,0.376741886138916,0.001,0.07268571183085441,0.0,-0.007015729742124677,0.03250209614634514,3430,-1.0401010595018079e-06,0.0,0.2
,,,,10320,,,39711,1.5,0,-0.14449419,0.8,344,,,,,,,,,,
-0.11243843250907957,10350,6344,0.82,10350,1.44,0,,,,,,,0.21696126461029053,0.001,0.1436721481382847,0.0,-0.006194882886484265,0.052458371967077255,3440,-1.5628337997952712e-06,0.0,0.2
,,,,10350,,,39831,1.47,0,-0.13798155,0.82,345,,,,,,,,,,
-0.07116240850184113,10380,6361,0.86,10380,1.32,0,,,,,,,0.41871124505996704,0.001,0.161295598000288,0.0,-0.0070728248916566375,0.05383379012346268,3450,-4.325310387187642e-07,0.0,0.2
,,,,10380,,,39950,1.49,0,-0.17886688999999997,0.79,346,,,,,,,,,,
-0.09242467030417174,10410,6382,0.86,10410,1.32,0,,,,,,,-0.09314095973968506,0.001,0.39266828894615174,0.0,-0.007267075730487705,0.1530582755804062,3460,6.059805519598172e-08,0.0,0.2
,,,,10410,,,40065,1.41,0,-0.17877078000000002,0.83,347,,,,,,,,,,
-0.13046990508679301,10440,6403,0.88,10440,1.3,0,,,,,,,0.37880194187164307,0.001,0.14783221781253814,0.0,-0.007092278078198433,0.06514298170804977,3470,-4.4236580869494447e-07,0.0,0.2
,,,,10440,,,40175,1.44,0,-0.20432593000000002,0.81,348,,,,,,,,,,
-0.05045716564171016,10470,6419,0.94,10470,1.2,0,,,,,,,-0.08658456802368164,0.001,0.24684282541275024,0.0,-0.00604091789573431,0.10722286999225616,3480,-2.2287170047263772e-07,0.0,0.2
,,,,10470,,,40277,1.51,0,-0.2273962,0.78,349,,,,,,,,,,
-0.029716307925991715,10500,6439,0.94,10500,1.18,0,,,,,,,0.2984088063240051,0.001,0.1666644260287285,0.0,-0.006952939089387655,0.07105345278978348,3490,-1.823902107123132e-07,0.0,0.2
,,,,10500,,,40384,1.55,0,-0.25644374999999997,0.75,350,,,,,,,,,,
-0.08906187392305583,10530,6462,0.92,10530,1.2,0,,,,,,,0.38715946674346924,0.001,0.12663693502545356,0.0,-0.0062436629086732864,0.04661890119314194,3500,-3.256400434192841e-07,0.0,0.2
,,,,10530,,,40492,1.49,0,-0.22377695999999997,0.79,351,,,,,,,,,,
-0.008569923005998134,10560,6479,0.94,10560,1.16,0,,,,,,,-0.04295694828033447,0.001,0.18202751278877258,0.0,-0.006845887983217835,0.06831753253936768,3510,-4.4584273855008406e-07,0.0,0.2
,,,,10560,,,40595,1.55,0,-0.23702704,0.76,352,,,,,,,,,,
-0.09103469176683575,10590,6496,0.92,10590,1.2,0,,,,,,,0.22827059030532837,0.001,0.15432978570461273,0.0,-0.006815297808498144,0.06295448541641235,3520,-6.462633592718703e-07,0.0,0.2
,,,,10590,,,40705,1.58,0,-0.24272831,0.75,353,,,,,,,,,,
-0.04836733137257397,10620,6519,0.94,10620,1.18,0,,,,,,,-0.023299217224121094,0.001,0.1982487440109253,0.0,-0.00676824627444148,0.07467681169509888,3530,-2.597570399665017e-06,0.0,0.2
,,,,10620,,,40804,1.51,0,-0.19523629,0.79,354,,,,,,,,,,
-0.029093954702839254,10650,6537,0.96,10650,1.2,0,,,,,,,0.15364807844161987,0.001,0.10753147304058075,0.0,-0.006099242065101862,0.02779771015048027,3540,6.586313414658206e-08,0.0,0.2
,,,,10650,,,40907,1.53,0,-0.20221154,0.78,355,,,,,,,,,,
-0.09249119388870895,10680,6557,0.9,10680,1.3,0,,,,,,,0.05420982837677002,0.001,0.2599423438310623,0.0,-0.006614919379353523,0.11051853746175766,3550,-1.005331661474429e-07,0.0,0.2
,,,,10680,,,41017,1.56,0,-0.20989054,0.77,356,,,,,,,,,,
-0.04970943585038185,10710,6575,0.92,10710,1.26,0,,,,,,,0.24632304906845093,0.001,0.14182703271508218,0.0,-0.006675512343645096,0.05792176350951195,3560,-6.363789268881703e-07,0.0,0.2
,,,,10710,,,41127,1.56,0,-0.19298002000000003,0.78,357,,,,,,,,,,
-0.04873867556452751,10740,6595,0.94,10740,1.14,0,,,,,,,-0.0077800750732421875,0.001,0.15342645943164826,0.0,-0.007281221030279994,0.0651058778166771,3570,5.761782073676614e-09,0.0,0.2
,,,,10740,,,41226,1.54,0,-0.18567662999999995,0.79,358,,,,,,,,,,
-0.050768381366506216,10770,6613,0.96,10770,1.14,0,,,,,,,-0.2342449426651001,0.001,0.248626010119915,0.0,-0.006146216858178377,0.08677086979150772,3580,-8.314847876889075e-08,0.0,0.2
,,,,10770,,,41328,1.6,0,-0.23477624,0.77,359,,,,,,,,,,
-0.1521174013102427,10800,6629,0.82,10800,1.38,0,,,,,,,-0.06931173801422119,0.001,0.29099702537059785,0.0,-0.00629964885301888,0.13327057659626007,3590,-4.354119222060859e-07,0.0,0.2
,,,,10800,,,41443,1.63,0,-0.25516454000000005,0.75,360,,,,,,,,,,
-0.06867573705967515,10830,6648,0.92,10830,1.24,0,,,,,,,0.14760982990264893,0.001,0.2242619127035141,0.0,-0.006376325292512775,0.10202406346797943,3600,-3.3189853456683236e-07,0.0,0.2
,,,,10830,,,41549,1.65,0,-0.24743296,0.74,361,,,,,,,,,,
-0.09048426289111376,10860,6664,0.86,10860,1.3,0,,,,,,,0.27874523401260376,0.001,0.19545399844646455,0.0,-0.006188911525532604,0.08016984164714813,3610,5.578001385231346e-08,0.0,0.2
,,,,10860,,,41667,1.67,0,-0.26605983,0.72,362,,,,,,,,,,
-0.0712840042822063,10890,6679,0.88,10890,1.26,0,,,,,,,-0.03617238998413086,0.001,0.28996692299842836,0.0,-0.006649575894698501,0.11655950546264648,3620,-2.453724540885105e-07,0.0,0.2
,,,,10890,,,41783,1.75,0,-0.29088448000000006,0.69,363,,,,,,,,,,
-0.09222639027517289,10920,6698,0.88,10920,1.34,0,,,,,,,0.09918230772018433,0.001,0.21285496801137924,0.0,-0.007232194719836116,0.09309696406126022,3630,-1.657009149091948e-06,0.0,0.2
,,,,10920,,,41901,1.75,0,-0.28958234,0.7,364,,,,,,,,,,
-0.13270075269974768,10950,6715,0.88,10950,1.34,0,,,,,,,0.34085512161254883,0.001,0.16015848964452745,0.0,-0.0065074792131781575,0.07165556401014328,3640,-1.8099943028815345e-07,0.0,0.2
,,,,10950,,,42015,1.78,0,-0.28290099999999996,0.69,365,,,,,,,,,,
-0.08931914107874035,10980,6737,0.92,10980,1.24,0,,,,,,,0.23465561866760254,0.001,0.1684207335114479,0.0,-0.006665825750678778,0.07540366798639297,3650,-3.638863517174684e-07,0.0,0.2
,,,,10980,,,42121,1.66,0,-0.24355994,0.75,366,,,,,,,,,,
-0.07017744849435985,11010,6760,0.94,11010,1.26,0,,,,,,,0.2730162739753723,0.001,0.1417448937892914,0.0,-0.005936117889359593,0.06428445875644684,3660,-1.5715758054923868e-07,0.0,0.2
