rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,env/completion_counter,rollout/ep_rew_mean,env/current_idx,env/n_steps,rollout/success_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/clip_range,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate
1.16,370,22200,0,27183,1,-0.03872325,625,22200,0.96,-1.8046299560481317e-06,3690,0.048956692963838574,0.0,0.17047303915023804,-0.12290464565157891,0.02265908196568489,1.81516e-05,0.2,0.0001,,,
1.28,371,22260,0,27255,1,-0.07046453999999999,667,22260,0.93,-1.8725792423346376e-07,3700,0.07141470611095428,0.0,0.30312639474868774,-0.12739458680152893,0.03223075717687607,5.9604645e-08,0.2,0.0001,,,
1.29,372,22320,0,27332,1,-0.06026839,717,22320,0.94,-0.0001070812344369898,3710,0.10542192831635475,0.0,0.4312506318092346,-0.12947122156620025,0.04449409991502762,8.806586e-06,0.2,0.0001,,,
1.4,373,22380,0,27408,1,-0.08137598000000003,754,22380,0.91,-7.643625152926603e-05,3720,0.04761895127594471,0.0,-0.9711309671401978,-0.1354016035795212,0.02104923129081726,2.4298827e-06,0.2,0.0001,,,
1.41,374,22440,0,27477,1,-0.09099482000000002,799,22440,0.9,2.779563265775664e-07,3730,0.1874210625886917,0.0,0.1661188006401062,-0.1334126591682434,0.08745735883712769,0.0,0.2,0.0001,,,
1.39,375,22500,0,27546,1,-0.08210472,844,22500,0.9,-0.0005978592310080799,3740,0.0769949734210968,0.0,0.48184770345687866,-0.1357617899775505,0.034193918108940125,7.5513126e-05,0.2,0.0001,,,
1.34,376,22560,0,27618,1,-0.09318227999999998,891,22560,0.9,3.916303280373512e-05,3750,0.10133548751473427,0.0,-0.038231611251831055,-0.14327740520238877,0.04557395353913307,3.8683415e-06,0.2,0.0001,,,
1.31,377,22620,0,27699,1,-0.10485201000000002,933,22620,0.91,-2.443790476647223e-08,3760,0.11100763007998467,0.0,0.49395233392715454,-0.14656757861375808,0.04895872622728348,5.9604645e-08,0.2,0.0001,,,
1.34,378,22680,0,27769,1,-0.09650716000000002,980,22680,0.92,-0.00043099652774500894,3770,0.171736541390419,0.0,0.19969922304153442,-0.14892274886369705,0.06793137639760971,5.1929554e-05,0.2,0.0001,,,
1.3,379,22740,0,27837,1,-0.06521964000000001,1026,22740,0.94,2.1522740450219403e-05,3780,0.16123134642839432,0.0,-0.1724635362625122,-0.1549384593963623,0.07746350765228271,6.1243773e-06,0.2,0.0001,,,
1.33,380,22800,0,27906,1,-0.05209119999999998,1069,22800,0.93,5.433857455372504e-06,3790,0.06830688640475273,0.0,0.49061113595962524,-0.15794218331575394,0.02662135846912861,1.1920929e-08,0.2,0.0001,,,
1.44,381,22860,0,27977,1,-0.07363079000000003,1108,22860,0.9,-0.0004984039095143444,3800,0.04933282621204853,0.0,0.5459750890731812,-0.15952305793762206,0.021329719573259354,7.67529e-05,0.2,0.0001,,,
1.39,382,22920,0,28046,1,-0.08214460999999998,1153,22920,0.91,-0.0023090093932114364,3810,0.10870004519820213,0.0,0.35091233253479004,-0.16640634983778,0.04413875937461853,0.00035384396,0.2,0.0001,,,
1.27,383,22980,0,28115,1,-0.06106906,1202,22980,0.94,8.619427565648153e-06,3820,0.04857754483819008,0.0,0.6362437009811401,-0.17649102360010147,0.021659016609191895,4.1037797e-06,0.2,0.0001,,,
1.27,384,23040,0,28196,1,-0.06209711,1249,23040,0.93,-0.003063893221745673,3830,0.0831497497856617,0.0,0.24156653881072998,-0.18691255897283554,0.029301835224032402,0.00050971506,0.2,0.0001,,,
1.34,385,23100,0,28270,1,-0.09354325,1289,23100,0.9,-0.0006426500782254152,3840,0.08931993022561073,0.001666666753590107,0.4193410277366638,-0.20296560376882553,0.039540231227874756,0.00032984317,0.2,0.0001,,,
1.4,386,23160,0,28342,1,-0.10343295,1330,23160,0.89,-0.0004076669083829643,3850,0.12959469780325888,0.0,0.3901044726371765,-0.2156939685344696,0.058146629482507706,4.6462814e-05,0.2,0.0001,,,
1.43,387,23220,0,28410,1,-0.12553634,1371,23220,0.88,-0.0009520562412582478,3860,0.11497665867209435,0.0,0.4587787389755249,-0.224051271378994,0.04889775067567825,3.7638347e-05,0.2,0.0001,,,
1.48,388,23280,0,28478,1,-0.14663471,1414,23280,0.87,-0.0006500858141103904,3870,0.18146374225616455,0.0,0.24611729383468628,-0.22485065162181855,0.08394753187894821,0.00012352863,0.2,0.0001,,,
1.44,389,23340,0,28544,1,-0.12346633999999997,1456,23340,0.88,-0.0010713528529354478,3880,0.10180571004748344,0.0,0.5066637992858887,-0.23479097634553908,0.043868567794561386,0.00012225608,0.2,0.0001,,,
1.37,390,23400,0,28612,1,-0.10189070999999998,1501,23400,0.89,-0.00302246531318513,3890,0.11846868544816971,0.0,0.3316314220428467,-0.2538243368268013,0.0468275211751461,0.00095730025,0.2,0.0001,,,
1.49,391,23460,0,28682,1,-0.15507573,1538,23460,0.85,0.0008953206732016383,3900,0.06343594528734683,0.0,0.598505973815918,-0.27345684766769407,0.029267355799674988,0.00012764931,0.2,0.0001,,,
1.54,392,23520,0,28751,1,-0.16497408,1576,23520,0.84,0.00011009981042056082,3910,0.15822683423757553,0.0,0.4002721309661865,-0.2726657807826996,0.06871242076158524,1.172324e-05,0.2,0.0001,,,
1.57,393,23580,0,28823,1,-0.16521847999999997,1618,23580,0.85,-0.0009053042594556748,3920,0.20683538913726807,0.0,-0.014905691146850586,-0.27604858577251434,0.08621152490377426,9.761651e-05,0.2,0.0001,,,
1.36,394,23640,0,28894,1,-0.09118130999999999,1664,23640,0.92,-0.00012180004872792693,3930,0.14105805158615112,0.0,0.2518606185913086,-0.28370563983917235,0.0637536346912384,4.5957167e-05,0.2,0.0001,,,
1.26,395,23700,0,28962,1,-0.07130503,1713,23700,0.94,-0.00016438250631232166,3940,0.07327209636569024,0.0,0.33066314458847046,-0.2693860918283463,0.033401984721422195,3.5178662e-05,0.2,0.0001,,,
1.26,396,23760,0,29026,1,-0.081211,1759,23760,0.93,2.2204617938159642e-05,3950,0.07756643891334533,0.0,0.5393201112747192,-0.2591730713844299,0.03558933362364769,2.9186408e-06,0.2,0.0001,,,
1.37,397,23820,0,29094,1,-0.11366868000000001,1797,23820,0.9,-5.863909963710334e-05,3960,0.07598692923784256,0.0,0.4739856719970703,-0.26184282302856443,0.03536108881235123,9.812911e-06,0.2,0.0001,,,
1.36,398,23880,0,29160,1,-0.11452288999999999,1850,23880,0.9,-7.070258320709399e-05,3970,0.15518803000450135,0.0,0.4113767743110657,-0.266340434551239,0.06372072547674179,1.07040005e-05,0.2,0.0001,,,
1.15,399,23940,0,29225,1,-0.03943141,1902,23940,0.97,-3.324578164516367e-05,3980,0.1321579024195671,0.0,-0.08375835418701172,-0.2701135277748108,0.06167774647474289,8.527438e-06,0.2,0.0001,,,
,,24000,,,1,,1940,24000,,-0.0020676475484166625,3990,0.05564074218273163,0.0,0.16427135467529297,-0.26708791851997377,0.016139619052410126,0.0002188156,0.2,0.0001,1.25,-0.07003232227172702,0.94
1.3,400,24000,0,29438,,-0.07224471000000002,,,0.93,,,,,,,,,,,,,
1.38,401,24060,0,29505,1,-0.09324579999999999,1988,24060,0.91,0.0009955733570190973,4000,0.11469636857509613,0.0,0.48746258020401,-0.24784623384475707,0.05157496780157089,0.00014410118,0.2,0.0001,,,
1.37,402,24120,0,29571,1,-0.09262174,2027,24120,0.91,-0.00101789962369363,4010,0.07615270018577576,0.0,0.31958824396133423,-0.24977143853902817,0.03232048824429512,8.614163e-05,0.2,0.0001,,,
1.41,403,24180,0,29641,1,-0.09527122,2071,24180,0.89,-0.002197408562254388,4020,0.13909638524055482,0.0,0.32706230878829956,-0.2517213821411133,0.05824444815516472,0.00038281182,0.2,0.0001,,,
1.32,404,24240,0,29709,1,-0.0630496,2119,24240,0.92,9.987454019899645e-06,4030,0.10883547961711884,0.0,0.29995256662368774,-0.2503019914031029,0.051402319222688675,5.5805842e-05,0.2,0.0001,,,
1.25,405,24300,0,29782,1,-0.04175185000000001,2166,24300,0.94,-0.0024948626710102673,4040,0.07904512882232666,0.0,-0.3992077112197876,-0.24363588839769362,0.026569772511720657,0.0006766568,0.2,0.0001,,,
1.23,406,24360,0,29850,1,-0.04117058999999999,2216,24360,0.95,0.00023527810650794123,4050,0.09007153138518334,0.0,0.14233815670013428,-0.22740007191896439,0.041691944003105164,2.3881594e-05,0.2,0.0001,,,
1.24,407,24420,0,29916,1,-0.06024250000000001,2262,24420,0.95,-4.4588620603480675e-05,4060,0.0607771959155798,0.0,-0.18812930583953857,-0.22167184203863144,0.02796255424618721,6.7710876e-06,0.2,0.0001,,,
1.33,408,24480,0,29980,1,-0.07169286000000001,2306,24480,0.92,-0.00014719088528476477,4070,0.10680471733212471,0.0,0.4375690221786499,-0.22000105828046798,0.04728977009654045,1.1797746e-05,0.2,0.0001,,,
1.32,409,24540,0,30047,1,-0.07189772,2356,24540,0.92,-0.0014194528270550677,4080,0.11050098314881325,0.0,0.04822349548339844,-0.22939724177122117,0.04855883866548538,0.0002321422,0.2,0.0001,,,
1.28,410,24600,0,30114,1,-0.06101504,2398,24600,0.93,-0.0006484721498541291,4090,0.0811276949942112,0.0,0.22335577011108398,-0.24072820991277694,0.036764051765203476,8.976161e-05,0.2,0.0001,,,
1.36,411,24660,0,30178,1,-0.09190838,2442,24660,0.9,-3.267794829913129e-05,4100,0.06606734879314899,0.0,0.335726797580719,-0.23349596560001373,0.02886980026960373,1.0285775e-05,0.2,0.0001,,,
1.42,412,24720,0,30249,1,-0.12244153000000002,2484,24720,0.88,-1.30376222992723e-05,4110,0.11514127179980278,0.0,0.4257773160934448,-0.22876678705215453,0.04840731993317604,1.458327e-06,0.2,0.0001,,,
1.46,413,24780,0,30320,1,-0.12390758,2523,24780,0.88,-0.0003073819500999164,4120,0.13781280666589737,0.0,0.33104485273361206,-0.23094047904014586,0.06158067286014557,3.049771e-05,0.2,0.0001,,,
1.32,414,24840,0,30388,1,-0.08255702000000001,2575,24840,0.92,-0.00035923351931455016,4130,0.17434671968221666,0.0,0.07760047912597656,-0.23671380579471588,0.07798599451780319,2.4164716e-05,0.2,0.0001,,,
1.19,415,24900,0,30455,1,-0.049318989999999986,2624,24900,0.96,-0.0009258746618192148,4140,0.06447196714580058,0.0,0.5475157499313354,-0.22760435044765473,0.02341766282916069,0.00019239089,0.2,0.0001,,,
1.16,416,24960,0,30522,1,-0.028481710000000007,2679,24960,0.98,8.957823248540997e-05,4150,0.09342781305313111,0.0,0.08677160739898682,-0.21449678689241408,0.04449669271707535,9.752313e-06,0.2,0.0001,,,
1.24,417,25020,0,30592,1,-0.03936165,2720,25020,0.96,-6.793379612037853e-05,4160,0.017405189480632542,0.0,-159.02957153320312,-0.20950025618076323,0.005906947888433933,6.9886446e-06,0.2,0.0001,,,
1.27,418,25080,0,30661,1,-0.059779200000000005,2772,25080,0.94,3.9815902992401674e-07,4170,0.08610833510756492,0.0,0.37557005882263184,-0.2060623809695244,0.035515911877155304,4.2319297e-07,0.2,0.0001,,,
1.2,419,25140,0,30732,1,-0.04926277,2819,25140,0.96,-0.001222208157463056,4180,0.03754487298429012,0.0,0.6116698384284973,-0.20111380368471146,0.013157510198652744,0.0001893123,0.2,0.0001,,,
1.24,420,25200,0,30797,1,-0.06061099999999999,2869,25200,0.95,0.0005194688117868829,4190,0.09111353456974029,0.0,0.13609087467193604,-0.18941982537508012,0.04424556717276573,6.026526e-05,0.2,0.0001,,,
1.33,421,25260,0,30859,1,-0.08170105,2912,25260,0.92,-0.00013621926222184833,4200,0.0907058946788311,0.0,0.2878904938697815,-0.18940333724021913,0.041760481894016266,1.632174e-05,0.2,0.0001,,,
1.27,422,25320,0,30923,1,-0.06018136000000001,2962,25320,0.94,-0.0005095550604649723,4210,0.11724110320210457,0.0,0.11201494932174683,-0.19586714804172517,0.050400510430336,9.880662e-05,0.2,0.0001,,,
1.26,423,25380,0,30986,1,-0.0403665,3005,25380,0.96,-0.0002105700451163983,4220,0.04245102405548096,0.0,0.6038489937782288,-0.20605037808418275,0.01715659163892269,6.626248e-05,0.2,0.0001,,,
1.28,424,25440,0,31058,1,-0.04995696000000001,3054,25440,0.95,-1.0775526259720892e-06,4230,0.055685360357165335,0.0,0.05666053295135498,-0.21449328809976578,0.024478459730744362,6.0796737e-07,0.2,0.0001,,,
1.32,425,25500,0,31122,1,-0.08160919,3098,25500,0.93,-6.828208833908889e-07,4240,0.14224310368299484,0.0,-0.045447349548339844,-0.21842617094516753,0.06077464669942856,5.9604645e-08,0.2,0.0001,,,
1.33,426,25560,0,31188,1,-0.09172753,3146,25560,0.92,-1.0546545022194209e-06,4250,0.10442323461174965,0.0,0.40741831064224243,-0.21933725327253342,0.04670995846390724,0.0,0.2,0.0001,,,
1.19,427,25620,0,31255,1,-0.0389848,3199,25620,0.96,-0.0003283593594824552,4260,0.10423234701156617,0.0,0.33268439769744873,-0.2210401326417923,0.04574193060398102,4.4045846e-05,0.2,0.0001,,,
1.15,428,25680,0,31320,1,-0.028980309999999995,3251,25680,0.97,-0.00028195515321094433,4270,0.02410966847091913,0.0,-48.17316818237305,-0.2250582605600357,0.006432708818465471,1.6679367e-05,0.2,0.0001,,,
1.29,429,25740,0,31389,1,-0.08062941,3290,25740,0.92,-0.00020446956026720642,4280,0.05131613947451115,0.0,0.5824490785598755,-0.22310045808553697,0.018869057297706604,2.5657813e-05,0.2,0.0001,,,
1.33,430,25800,0,31458,1,-0.08137018,3341,25800,0.92,-0.0028950645144991682,4290,0.150416299700737,0.0,0.30398309230804443,-0.22838410288095473,0.057135581970214844,0.00019177794,0.2,0.0001,,,
1.28,431,25860,0,31526,1,-0.05071116,3382,25860,0.95,0.00037475258393291353,4300,0.07542431503534316,0.0,-1.377915382385254,-0.21441060155630112,0.03275322541594505,0.00014354885,0.2,0.0001,,,
1.43,432,25920,0,31594,1,-0.11390884999999999,3420,25920,0.89,2.676293267236396e-05,4310,0.15968891829252244,0.0,-0.12165021896362305,-0.21073296219110488,0.0737495869398117,7.947286e-09,0.2,0.0001,,,
1.42,433,25980,0,31661,1,-0.12585043,3468,25980,0.89,-0.00021673748600665733,4320,0.1961677223443985,0.0,0.3305090665817261,-0.21241728067398072,0.08280555158853531,7.955233e-06,0.2,0.0001,,,
1.34,434,26040,0,31732,1,-0.09478014,3509,26040,0.92,-0.00013092627006692226,4330,0.10293224081397057,0.0,0.29951030015945435,-0.2141665205359459,0.04535515233874321,1.8703937e-05,0.2,0.0001,,,
1.43,435,26100,0,31798,1,-0.12422052999999998,3549,26100,0.88,-0.00025304714209295476,4340,0.12176396176218987,0.0,0.3259891867637634,-0.21892949044704438,0.054950278252363205,2.1600723e-05,0.2,0.0001,,,
1.46,436,26160,0,31860,1,-0.11437155,3593,26160,0.87,-0.0006343657866455743,4350,0.15140061527490617,0.0,0.34999972581863403,-0.2233650803565979,0.06212321296334267,4.7383706e-05,0.2,0.0001,,,
1.44,437,26220,0,31927,1,-0.09473455,3634,26220,0.88,0.00019524454818267145,4360,0.10149669423699378,0.0,0.1990630030632019,-0.21442232578992843,0.044112592935562134,3.4125645e-05,0.2,0.0001,,,
1.47,438,26280,0,31994,1,-0.10824473,3676,26280,0.87,-3.957857582008728e-05,4370,0.14635461270809175,0.0,0.12275058031082153,-0.2112679198384285,0.0648728609085083,3.971656e-06,0.2,0.0001,,,
1.3,439,26340,0,32057,1,-0.06366225,3725,26340,0.93,-0.0006737336525111104,4380,0.12244923636317254,0.0,0.2673322558403015,-0.21585335284471513,0.05028383061289787,5.6595603e-05,0.2,0.0001,,,
1.31,440,26400,0,32123,1,-0.05020909,3768,26400,0.94,-0.0014523687032245824,4390,0.07778949066996574,0.0,0.21707689762115479,-0.22913206666707991,0.03161698952317238,0.0003712654,0.2,0.0001,,,
1.33,441,26460,0,32195,1,-0.030986450000000002,3814,26460,0.94,-0.001958092680239787,4400,0.04288266077637672,0.0,0.18727630376815796,-0.24354683458805085,0.01351979747414589,0.000691396,0.2,0.0001,,,
1.34,442,26520,0,32258,1,-0.051073139999999996,3857,26520,0.93,0.0002726381301181746,4410,0.07030039355158806,0.0,-0.3926345109939575,-0.25114857852458955,0.03026798740029335,0.000101133184,0.2,0.0001,,,
1.31,443,26580,0,32326,1,-0.06144743999999999,3905,26580,0.94,-0.00023974140461788807,4420,0.08991330116987228,0.0,0.40071016550064087,-0.2529319852590561,0.03718124330043793,4.211664e-05,0.2,0.0001,,,
1.34,444,26640,0,32394,1,-0.07197835999999999,3949,26640,0.93,-1.786738625861872e-05,4430,0.07070931568741798,0.0,0.374674916267395,-0.26297374069690704,0.0320407971739769,1.296401e-06,0.2,0.0001,,,
1.31,445,26700,0,32468,1,-0.06209321,3994,26700,0.92,-0.001032257309561757,4440,0.12318156957626343,0.0,0.11864840984344482,-0.2628356695175171,0.054614681750535965,7.341902e-05,0.2,0.0001,,,
1.4,446,26760,0,32532,1,-0.0645473,4037,26760,0.91,-0.0002195933452943777,4450,0.06780711263418197,0.0,0.3272051215171814,-0.2526922732591629,0.030538314953446388,0.00010808905,0.2,0.0001,,,
1.45,447,26820,0,32602,1,-0.08437634,4080,26820,0.91,-1.3150672152661969e-05,4460,0.09349218979477883,0.0,0.12725752592086792,-0.24595014452934266,0.04181401804089546,1.88152e-06,0.2,0.0001,,,
1.25,448,26880,0,32668,1,-0.050970430000000004,4132,26880,0.95,-0.0004938320230939653,4470,0.1295116052031517,0.0,0.0568162202835083,-0.24561031460762023,0.05807594209909439,4.6063462e-05,0.2,0.0001,,,
1.29,449,26940,0,32734,1,-0.04267611999999999,4172,26940,0.94,-0.0009334810481231414,4480,0.05500402338802814,0.0,0.042634546756744385,-0.25100570917129517,0.020737122744321823,9.263356e-05,0.2,0.0001,,,
1.4,450,27000,0,32804,1,-0.06457364,4214,27000,0.91,-3.144281580409469e-05,4490,0.0825610876083374,0.0,-0.6670471429824829,-0.24084536880254745,0.03692195564508438,2.1755695e-06,0.2,0.0001,,,
1.35,451,27060,0,32873,1,-0.07483655,4260,27060,0.91,-0.00013007293159397192,4500,0.13124290257692336,0.0,0.29101741313934326,-0.23473916500806807,0.058439113199710846,1.5356143e-05,0.2,0.0001,,,
1.33,452,27120,0,32936,1,-0.09406273000000001,4302,27120,0.92,-0.00199993389736246,4510,0.07850385755300522,0.0,0.25767093896865845,-0.23641832917928696,0.029413443058729172,0.00025218626,0.2,0.0001,,,
1.32,453,27180,0,33001,1,-0.0842298,4353,27180,0.93,-0.0022748332307674034,4520,0.12540458440780639,0.0,0.3840561509132385,-0.23188797235488892,0.048919301480054855,0.00028440356,0.2,0.0001,,,
1.33,454,27240,0,33070,1,-0.07313083,4391,27240,0.94,-2.3188143962471486e-05,4530,0.0814431942999363,0.0,0.13770759105682373,-0.22099728435277938,0.03632097318768501,1.1671583e-05,0.2,0.0001,,,
1.38,455,27300,0,33137,1,-0.09176269,4435,27300,0.92,-0.0019859993677043162,4540,0.14778518229722976,0.0,0.2411474585533142,-0.20929116606712342,0.06364282220602036,0.0003262063,0.2,0.0001,,,
1.32,456,27360,0,33210,1,-0.09026788,4482,27360,0.92,0.0001665616004418169,4550,0.12447700202465058,0.0,0.12881946563720703,-0.19109780788421632,0.05818336829543114,5.995333e-05,0.2,0.0001,,,
1.27,457,27420,0,33282,1,-0.08002989,4529,27420,0.93,-0.00014687354333244861,4560,0.1693216696381569,0.0,0.09101319313049316,-0.18342984169721605,0.07853837311267853,3.807942e-05,0.2,0.0001,,,
1.22,458,27480,0,33348,1,-0.049736390000000005,4580,27480,0.95,-1.1815627370292958e-06,4570,0.09362749680876732,0.0,0.3585411310195923,-0.17877112627029418,0.04276524484157562,1.1920929e-07,0.2,0.0001,,,
1.32,459,27540,0,33410,1,-0.06098254999999999,4622,27540,0.92,-0.0015268122594473965,4580,0.03855737559497356,0.0,0.3248799443244934,-0.18053035885095597,0.01256552990525961,0.00020560026,0.2,0.0001,,,
1.36,460,27600,0,33474,1,-0.061852519999999994,4666,27600,0.92,-0.0016213870919695949,4590,0.08757372945547104,0.0,0.13827985525131226,-0.1972115844488144,0.038235582411289215,0.000482589,0.2,0.0001,,,
1.52,461,27660,0,33539,1,-0.07408205999999999,4705,27660,0.9,-0.0004992095697283538,4600,0.07324198111891747,0.0,0.30826669931411743,-0.2189486116170883,0.03367120400071144,0.00014573733,0.2,0.0001,,,
1.45,462,27720,0,33603,1,-0.08362935000000002,4750,27720,0.91,-0.0001139157986108419,4610,0.10245023295283318,0.0,0.2597656846046448,-0.22995002418756486,0.046547673642635345,2.1260978e-05,0.2,0.0001,,,
1.29,463,27780,0,33667,1,-0.07063741999999999,4797,27780,0.93,-0.0005103310969328589,4620,0.06159100569784641,0.0,0.5998139381408691,-0.2401449277997017,0.028023673221468925,0.0001347214,0.2,0.0001,,,
1.3,464,27840,0,33732,1,-0.06028907,4844,27840,0.94,-0.0005749564394257334,4630,0.08254307582974434,0.0,0.16382694244384766,-0.25233750194311144,0.037566062062978745,0.0001418372,0.2,0.0001,,,
1.3,465,27900,0,33808,1,-0.040701049999999996,4892,27900,0.95,-0.001085595072072465,4640,0.12724346071481704,0.0,-0.5342618227005005,-0.2609650522470474,0.051150377839803696,0.000105859835,0.2,0.0001,,,
1.23,466,27960,0,33872,1,-0.04193377,4942,27960,0.95,7.714560691951533e-05,4650,0.023654254525899886,0.0,-53.027557373046875,-0.27175041735172273,0.006563639733940363,4.7689675e-05,0.2,0.0001,,,
1.25,467,28020,0,33938,1,-0.07231597000000002,4988,28020,0.94,-0.0009237199142808183,4660,0.13805356323719026,0.0,0.3877529501914978,-0.26614378988742826,0.05970088765025139,5.3229927e-05,0.2,0.0001,,,
1.3,468,28080,0,34005,1,-0.061066779999999994,5033,28080,0.95,-0.0005764079014989321,4670,0.11756785437464715,0.0,0.2445473074913025,-0.26431745290756226,0.048793334513902664,0.00010344088,0.2,0.0001,,,
1.34,469,28140,0,34067,1,-0.07174773,5075,28140,0.93,-0.0031855698081198367,4680,0.09810163229703903,0.0,0.07472610473632812,-0.2777407616376877,0.03878535330295563,0.00045276087,0.2,0.0001,,,
1.36,470,28200,0,34133,1,-0.08259000999999999,5121,28200,0.92,-0.0024399571854155865,4690,0.13669757395982743,0.003333333507180214,0.2236531376838684,-0.31791846454143524,0.05671093240380287,0.00066964823,0.2,0.0001,,,
1.31,471,28260,0,34201,1,-0.06271965,5169,28260,0.94,-0.0034563998866360634,4700,0.11818625777959824,0.011666667275130748,0.18293362855911255,-0.37168886959552766,0.04826480522751808,0.0020555705,0.2,0.0001,,,
1.28,472,28320,0,34266,1,-0.07194426,5217,28320,0.94,-0.011482829030913777,4710,0.06605295725166797,0.041666668839752674,0.4345734119415283,-0.45493127703666686,0.010055404156446457,0.005994575,0.2,0.0001,,,
1.26,473,28380,0,34335,1,-0.06099639000000002,5264,28380,0.95,-0.0034316675683172095,4720,0.09525575935840606,0.018333334103226663,0.3927786350250244,-0.5676836550235749,0.036060936748981476,0.0027039617,0.2,0.0001,,,
1.33,474,28440,0,34405,1,-0.08443889999999998,5306,28440,0.93,8.906254889251564e-05,4730,0.08356036841869355,0.0,0.18392109870910645,-0.6428780972957611,0.037636544555425644,0.0002034386,0.2,0.0001,,,
1.25,475,28500,0,34473,1,-0.07299324,5359,28500,0.94,-0.0041701420675963165,4740,0.1056939959526062,0.005000000260770321,0.5241540670394897,-0.6652189791202545,0.03983216732740402,0.0010641803,0.2,0.0001,,,
1.25,476,28560,0,34551,1,-0.06220802000000001,5401,28560,0.95,-0.0005816885810054018,4750,0.06365850679576397,0.011666667275130748,0.20676195621490479,-0.7379298210144043,0.0253287423402071,0.004181996,0.2,0.0001,,,
1.3,477,28620,0,34620,1,-0.07232441,5449,28620,0.94,-0.005028659546903036,4760,0.08248574286699295,0.005000000074505806,0.5727356672286987,-0.7256996035575867,0.02787279337644577,0.002477632,0.2,0.0001,,,
1.25,478,28680,0,34684,1,-0.03992849,5496,28680,0.96,0.000427843930762406,4770,0.09897908568382263,0.0,0.01747375726699829,-0.6660915911197662,0.04365766420960426,0.000109880166,0.2,0.0001,,,
1.28,479,28740,0,34747,1,-0.06357851,5541,28740,0.93,-0.007443609795106254,4780,0.05912381783127785,0.003333333507180214,0.2994353175163269,-0.6453976631164551,0.00871380977332592,0.003107077,0.2,0.0001,,,
1.33,480,28800,0,34816,1,-0.07474053,5586,28800,0.91,-0.010276694176718592,4790,0.16704768389463426,0.03833333384245634,-0.0664834976196289,-0.5270647168159485,0.06353042274713516,0.0071052522,0.2,0.0001,,,
1.26,481,28860,0,34882,1,-0.06186364999999999,5635,28860,0.93,-0.001591553159887482,4800,0.05577207989990711,0.0,0.4597480893135071,-0.4657691031694412,0.019543394446372986,0.0003350238,0.2,0.0001,,,
1.36,482,28920,0,34947,1,-0.08487954,5676,28920,0.91,-0.0031205421897659846,4810,0.11786675825715065,0.003333333507180214,0.21468466520309448,-0.49121547639369967,0.04701969027519226,0.0012415389,0.2,0.0001,,,
1.4,483,28980,0,35020,1,-0.08531706,5718,28980,0.91,-0.00045749533329701996,4820,0.14615363627672195,0.0,-0.012717723846435547,-0.5380178689956665,0.06417059153318405,0.00017771026,0.2,0.0001,,,
1.38,484,29040,0,35085,1,-0.06201105000000002,5762,29040,0.93,-0.0036708813265430964,4830,0.09406123161315919,0.0,0.38707292079925537,-0.5006666898727417,0.035742055624723434,0.0011826197,0.2,0.0001,,,
1.28,485,29100,0,35151,1,-0.050454439999999996,5812,29100,0.95,-0.003069664517515758,4840,0.10399097353219985,0.001666666753590107,-0.03346610069274902,-0.48551309406757354,0.039295997470617294,0.00092782476,0.2,0.0001,,,
1.16,486,29160,0,35218,1,-0.03848844,5865,29160,0.97,-0.005053779837520089,4850,0.0913684420287609,0.011666667088866234,0.10780858993530273,-0.554748809337616,0.03171055391430855,0.0021903494,0.2,0.0001,,,
1.23,487,29220,0,35286,1,-0.05138432000000001,5909,29220,0.96,-0.0007146061597450348,4860,0.03633924126625061,0.0,0.376301109790802,-0.6351314961910248,0.014286018908023834,0.0004088819,0.2,0.0001,,,
1.37,488,29280,0,35361,1,-0.09870015,5950,29280,0.91,-0.002136453553005779,4870,0.10867624655365944,0.0,0.284759521484375,-0.6357684910297394,0.0442686453461647,0.00029351315,0.2,0.0001,,,
1.33,489,29340,0,35428,1,-0.09587285999999998,5997,29340,0.91,-0.0014080390453454327,4880,0.14081037491559983,0.0,0.3271907567977905,-0.6209150433540345,0.05428197234869003,0.00010311802,0.2,0.0001,,,
1.19,490,29400,0,35492,1,-0.03907439,6051,29400,0.97,-0.0006763840319731429,4890,0.14950876981019973,0.0,0.02794438600540161,-0.6049567818641662,0.06549905240535736,0.0001246214,0.2,0.0001,,,
1.27,491,29460,0,35555,1,-0.07079639000000001,6093,29460,0.94,-0.002859449857108487,4900,0.02212690096348524,0.0,-129.0044708251953,-0.5892966091632843,-0.002128800842911005,0.0005876422,0.2,0.0001,,,
1.35,492,29520,0,35621,1,-0.10229793000000001,6136,29520,0.91,-9.33488252456982e-06,4910,0.1797578364610672,0.0,0.28255605697631836,-0.5535355269908905,0.0821118950843811,0.00013554096,0.2,0.0001,,,
1.32,493,29580,0,35692,1,-0.08128261999999997,6184,29580,0.93,-0.0023335291811963366,4920,0.10405425876379013,0.0,0.4042651653289795,-0.52609983086586,0.040249332785606384,0.00029512643,0.2,0.0001,,,
1.36,494,29640,0,35761,1,-0.07199586000000001,6226,29640,0.94,-0.005948140289013537,4930,0.08942736014723777,0.008333333767950535,0.22635090351104736,-0.518083781003952,0.029194317758083344,0.0005427122,0.2,0.0001,,,
