time/iterations,env/current_idx,time/fps,time/total_timesteps,env/n_steps,env/completion_counter,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/loss,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
708,127,0,42480,42480,2,1.28,-0.050216210000000004,51831,0.94,0.0,-2.124908018075189e-05,1.949072e-06,0.0001,0.03091328591108322,0.2,0.06957306116819381,-0.15523757189512252,0.15499913692474365,7070,,,
709,172,0,42540,42540,2,1.32,-0.051943840000000005,51895,0.93,0.003333333507180214,-0.0026307544936813978,0.00034948986,0.0001,0.01922633871436119,0.2,0.05127990208566189,-0.185154889523983,0.05814969539642334,7080,,,
710,220,0,42600,42600,2,1.27,-0.04085932999999999,51962,0.96,0.0,-0.00037041927593239876,4.787445e-05,0.0001,0.035563766956329346,0.2,0.07795633301138878,-0.15859904289245605,0.21910303831100464,7090,,,
711,268,0,42660,42660,2,1.22,-0.05006799000000001,52033,0.96,0.0,7.788091778948569e-06,3.5077333e-05,0.0001,0.02949749305844307,0.2,0.06421869695186615,-0.1644441232085228,-0.25238144397735596,7100,,,
712,316,0,42720,42720,2,1.24,-0.05089639,52097,0.94,0.0,-0.0007430116302566958,0.00013071795,0.0001,0.021073177456855774,0.2,0.05470147132873535,-0.16921961456537246,0.6515296697616577,7110,,,
713,368,0,42780,42780,2,1.22,-0.04032199999999999,52164,0.95,0.0,-3.723373053912127e-05,8.145968e-06,0.0001,0.02867920882999897,0.2,0.06640098169445992,-0.1785152330994606,-0.02487635612487793,7120,,,
714,416,0,42840,42840,2,1.17,-0.0507733,52231,0.96,0.0,-2.712508034186101e-07,0.0,0.0001,0.039253052324056625,0.2,0.08507270961999894,-0.18115562349557876,0.2281409502029419,7130,,,
715,463,0,42900,42900,2,1.25,-0.051554659999999995,52296,0.95,0.0,-7.189611543552132e-05,9.302298e-06,0.0001,0.034846603870391846,0.2,0.07295718640089036,-0.18244580924510956,0.34244275093078613,7140,,,
716,505,0,42960,42960,2,1.38,-0.06298954999999999,52366,0.92,0.0,-0.0002773482153376694,4.978478e-05,0.0001,0.036567408591508865,0.2,0.08031151369214058,-0.1875474214553833,-0.15716826915740967,7150,,,
717,552,0,43020,43020,2,1.38,-0.056044019999999986,52433,0.93,0.0,7.39244131545913e-05,9.510914e-06,0.0001,0.023176278918981552,0.2,0.053263812139630315,-0.19438339918851852,0.042487919330596924,7160,,,
718,603,0,43080,43080,2,1.23,-0.04469605000000001,52499,0.97,0.0,-2.145456751012631e-06,0.0,0.0001,0.040450211614370346,0.2,0.08975803703069687,-0.19586639553308488,0.3220752477645874,7170,,,
719,649,0,43140,43140,2,1.23,-0.05050339,52565,0.96,0.0,-2.7577082430951803e-07,0.0,0.0001,0.02228057198226452,0.2,0.04491936527192593,-0.19568101912736893,0.33936864137649536,7180,,,
720,692,0,43200,43200,2,1.36,-0.07284087000000002,52636,0.93,0.0,-0.0006030080721393105,3.7604572e-05,0.0001,0.03411753103137016,0.2,0.07884111702442169,-0.19388469457626342,0.4572911262512207,7190,,,
721,733,0,43260,43260,2,1.36,-0.08217597999999998,52700,0.91,0.0,-0.00014832367257140434,5.3080916e-05,0.0001,0.03978151082992554,0.2,0.08481402397155761,-0.18810121417045594,0.21545714139938354,7200,,,
722,776,0,43320,43320,2,1.36,-0.08214618,52767,0.91,0.0,-0.0008833894077300286,8.04315e-05,0.0001,0.05276167020201683,0.2,0.12200527265667915,-0.18164783269166945,0.4258403182029724,7210,,,
723,824,0,43380,43380,2,1.39,-0.06216046999999999,52839,0.92,0.0,9.603532698139183e-05,5.1857034e-05,0.0001,0.04415595903992653,0.2,0.09631627202033996,-0.17218133956193923,0.16044926643371582,7220,,,
724,867,0,43440,43440,2,1.31,-0.06117867000000001,52910,0.94,0.0,-2.1979212441181062e-07,0.0,0.0001,0.018309811130166054,0.2,0.03922408744692803,-0.16908123791217805,0.28624337911605835,7230,,,
725,913,0,43500,43500,2,1.34,-0.07153019,52984,0.93,0.0,-3.394981200610658e-08,0.0,0.0001,0.04670083522796631,0.2,0.1086342066526413,-0.1680801033973694,0.47414636611938477,7240,,,
726,960,0,43560,43560,2,1.34,-0.06235520000000001,53053,0.94,0.0,-0.000331643271359372,2.7884047e-05,0.0001,0.037915073335170746,0.2,0.0819926992058754,-0.16969361603260041,0.2538565993309021,7250,,,
727,1003,0,43620,43620,2,1.36,-0.07383595,53127,0.93,0.0,2.916867561606473e-05,9.3281267e-07,0.0001,0.020375847816467285,0.2,0.048263180255889895,-0.17600951492786407,0.2524365782737732,7260,,,
728,1048,0,43680,43680,2,1.32,-0.10203984999999999,53193,0.91,0.0,-0.00036055097449816387,1.6226371e-05,0.0001,0.04631548747420311,0.2,0.10298194885253906,-0.17663755565881728,0.5287189483642578,7270,,,
729,1097,0,43740,43740,2,1.32,-0.10135370999999999,53264,0.9,0.0,-0.000499365337976343,3.024439e-05,0.0001,0.04679006338119507,0.2,0.11598306074738503,-0.17021117657423018,0.4720044732093811,7280,,,
730,1144,0,43800,43800,2,1.21,-0.05103249,53329,0.94,0.0,2.6337355338945655e-05,6.5965454e-05,0.0001,0.05144364759325981,0.2,0.10858445167541504,-0.16044719219207765,0.2429242730140686,7290,,,
731,1185,0,43860,43860,2,1.35,-0.10686761,53396,0.9,0.001666666753590107,-0.00321987421736889,0.00055207807,0.0001,0.040175214409828186,0.2,0.10400270223617554,-0.15577835738658904,0.16295653581619263,7300,,,
732,1234,0,43920,43920,2,1.42,-0.11809902,53461,0.89,0.0,-0.0008919683432517366,6.0420236e-05,0.0001,0.054081931710243225,0.2,0.13164424374699593,-0.14467400014400483,0.4434713125228882,7310,,,
733,1275,0,43980,43980,2,1.33,-0.06149514000000001,53530,0.93,0.0,7.879406137369926e-05,7.536014e-06,0.0001,0.048491209745407104,0.2,0.10520197749137879,-0.13569463193416595,0.16836947202682495,7320,,,
734,1318,0,44040,44040,2,1.37,-0.07186754,53602,0.92,0.0,-0.00011859208526701081,9.542704e-06,0.0001,0.04543275386095047,0.2,0.10480324327945709,-0.13337271213531493,0.28048038482666016,7330,,,
735,1364,0,44100,44100,2,1.36,-0.08164211999999998,53669,0.92,0.0,-7.212758043806389e-06,1.2417634e-07,0.0001,0.037504591047763824,0.2,0.08909641578793526,-0.13661205172538757,0.4123431444168091,7340,,,
736,1418,0,44160,44160,2,1.21,-0.04916751,53739,0.95,0.0,-1.5593667649227426e-05,1.6023715e-06,0.0001,0.03994246572256088,0.2,0.08692259564995766,-0.1378309026360512,0.3974716067314148,7350,,,
737,1469,0,44220,44220,2,1.15,-0.02882047,53804,0.98,0.013333334028720856,-0.005161534574193239,0.009716833,0.0001,0.008764604106545448,0.2,0.03777249380946159,-0.15715070366859435,0.2814486026763916,7360,,,
738,1522,0,44280,44280,2,1.16,-0.02008898,53877,0.99,0.0,-9.111910942918299e-05,1.4659762e-05,0.0001,0.018445191904902458,0.2,0.0425369493663311,-0.13881756812334062,0.23656535148620605,7370,,,
739,1566,0,44340,44340,2,1.23,-0.041411010000000005,53951,0.97,0.0,-1.2417704692957443e-06,5.8829783e-06,0.0001,0.00714839156717062,0.2,0.017829364538192748,-0.13770851939916612,-26.518619537353516,7380,,,
740,1611,0,44400,44400,2,1.32,-0.07279462,54016,0.93,0.0,-0.00022289385308500443,3.5244226e-05,0.0001,0.038245219737291336,0.2,0.09685368090867996,-0.14063732028007508,0.3689683675765991,7390,,,
741,1657,0,44460,44460,2,1.33,-0.07308072999999998,54086,0.91,0.0,-0.0006074195002049975,0.00018491645,0.0001,0.028789764270186424,0.2,0.06452982015907764,-0.14745312482118605,0.5481184720993042,7400,,,
742,1702,0,44520,44520,2,1.31,-0.05167248999999999,54157,0.94,0.0,-0.003417309737997165,0.0006839037,0.0001,0.036700181663036346,0.2,0.10169743448495865,-0.15983461290597917,0.19669592380523682,7410,,,
743,1747,0,44580,44580,2,1.33,-0.05116714,54227,0.94,0.0,-0.0009055565443122582,0.00025357207,0.0001,0.04530007019639015,0.2,0.10442039221525193,-0.18047498315572738,-0.04012751579284668,7420,,,
744,1803,0,44640,44640,2,1.19,-0.028975310000000004,54291,0.97,0.0,-0.0021600427848170512,0.00032455722,0.0001,0.028913412243127823,0.2,0.07190682888031005,-0.1966528296470642,0.3164796829223633,7430,,,
745,1854,0,44700,44700,2,1.11,-0.008098270000000001,54357,1.0,0.0,-4.937499781592081e-05,5.6094923e-05,0.0001,0.004485991783440113,0.2,0.011145808547735215,-0.20733459591865538,-284.780517578125,7440,,,
746,1906,0,44760,44760,2,1.17,-0.018403799999999998,54425,0.99,0.0,-0.00074848451934173,0.000262024,0.0001,0.006468426901847124,0.2,0.025980255380272866,-0.20867748856544494,-18.843799591064453,7450,,,
747,1951,0,44820,44820,2,1.26,-0.03966131,54493,0.96,0.0,0.00029606401469202127,8.393427e-05,0.0001,0.02292579412460327,0.2,0.049628975242376326,-0.196908201277256,0.2284390926361084,7460,,,
748,2003,0,44880,44880,2,1.24,-0.03986369,54559,0.96,0.0,-0.003705261537494664,0.00037719807,0.0001,0.026790034025907516,0.2,0.08299244493246079,-0.19104986041784286,0.14344489574432373,7470,,,
749,2053,0,44940,44940,2,1.18,-0.02874178,54624,0.97,0.0,-2.672274918680273e-07,6.000201e-07,0.0001,0.01312020979821682,0.2,0.030736985988914965,-0.18276419192552568,0.45778852701187134,7480,,,
750,2102,0,45000,45000,2,1.21,-0.039294579999999996,54689,0.96,0.0,-9.745411550130534e-05,7.3879955e-06,0.0001,0.01309242658317089,0.2,0.03020134773105383,-0.18080021142959596,0.4462505578994751,7490,,,
751,2142,0,45060,45060,2,1.31,-0.07250726,54771,0.94,0.0,-0.0014778404140573186,0.00028390784,0.0001,0.045450884848833084,0.2,0.10511381924152374,-0.1878524452447891,0.049429118633270264,7500,,,
752,2186,0,45120,45120,2,1.37,-0.09284273999999999,54836,0.91,0.0,0.0004698679916327997,1.4412403e-05,0.0001,0.04830198734998703,0.2,0.11375683024525643,-0.19779023230075837,0.39226585626602173,7510,,,
753,2230,0,45180,45180,2,1.35,-0.07248524999999999,54907,0.91,0.0,0.0002793679629879087,4.2085845e-05,0.0001,0.06710141897201538,0.2,0.13970704525709152,-0.18656280189752578,0.19306284189224243,7520,,,
754,2276,0,45240,45240,2,1.33,-0.05154724000000001,54984,0.93,0.0,-6.794552003448473e-05,3.359715e-06,0.0001,0.04941390082240105,0.2,0.12160797491669655,-0.181595778465271,-0.5152431726455688,7530,,,
755,2326,0,45300,45300,2,1.27,-0.052382859999999996,55060,0.93,0.0,-0.0016331470185347642,0.00014381707,0.0001,0.026917913928627968,0.2,0.06426185518503189,-0.17614783346652985,0.4015918970108032,7540,,,
756,2360,0,45360,45360,2,1.4,-0.07398727,55124,0.91,0.0,2.77046799904479e-05,7.490317e-07,0.0001,0.026375342160463333,0.2,0.05951470695436001,-0.16757771968841553,0.4664151072502136,7550,,,
757,2407,0,45420,45420,2,1.45,-0.09576153000000001,55190,0.9,0.0,-7.558738200339477e-05,3.2360356e-05,0.0001,0.0543641671538353,0.2,0.12176780924201011,-0.16889578402042388,0.2593017816543579,7560,,,
758,2453,0,45480,45480,2,1.3,-0.07181601,55261,0.93,0.0,-0.002254419419502085,0.0001446416,0.0001,0.032726433128118515,0.2,0.08111908957362175,-0.16812758892774582,0.2601832151412964,7570,,,
759,2498,0,45540,45540,2,1.29,-0.08110339999999999,55331,0.92,0.0,0.0009821087168529808,0.00019605258,0.0001,0.053244929760694504,0.2,0.11208747029304504,-0.1551918640732765,0.21298545598983765,7580,,,
760,2538,0,45600,45600,2,1.35,-0.09474868,55400,0.92,0.0,-1.4106432795202294e-07,0.0,0.0001,0.06809492409229279,0.2,0.151572984457016,-0.1540382146835327,0.1368311047554016,7590,,,
761,2589,0,45660,45660,2,1.35,-0.09423495000000001,55468,0.92,0.0,-5.702177814370657e-08,0.0,0.0001,0.04996033385396004,0.2,0.1083370365202427,-0.15476336926221848,0.4670053720474243,7600,,,
762,2634,0,45720,45720,2,1.25,-0.07040404,55541,0.94,0.0,-7.452666774199202e-06,7.609526e-07,0.0001,0.02213846519589424,0.2,0.05019382126629353,-0.15536913126707078,0.5651702284812927,7610,,,
763,2678,0,45780,45780,2,1.34,-0.09188141,55607,0.9,0.0,-0.00010790426341680259,9.348989e-06,0.0001,0.034891918301582336,0.2,0.07840520218014717,-0.15702055394649506,0.6186720132827759,7620,,,
764,2731,0,45840,45840,2,1.27,-0.05050394000000002,55676,0.94,0.0,-1.2566646034883888e-08,1.1920929e-07,0.0001,0.048581529408693314,0.2,0.10853102207183837,-0.16034343838691711,0.2318333387374878,7630,,,
765,2774,0,45900,45900,2,1.24,-0.060637109999999994,55748,0.95,0.0,-0.00015023996237086834,2.198418e-05,0.0001,0.005726058501750231,0.2,0.01691324869170785,-0.16061661541461944,-116.80692291259766,7640,,,
766,2814,0,45960,45960,2,1.38,-0.09329986000000001,55823,0.9,0.0,0.00020101075327474404,7.40091e-06,0.0001,0.10637354850769043,0.2,0.2324374794960022,-0.15677311271429062,0.24978458881378174,7650,,,
767,2860,0,46020,46020,2,1.4,-0.09447662,55895,0.89,0.0,-4.80595729686506e-05,3.601114e-06,0.0001,0.04004325717687607,0.2,0.08664881810545921,-0.15660452097654343,0.42128509283065796,7660,,,
768,2908,0,46080,46080,2,1.26,-0.06132763000000001,55969,0.93,0.0,-0.0010412060458717455,0.00011718273,0.0001,0.05106811597943306,0.2,0.11457031443715096,-0.16578594893217086,0.19364148378372192,7670,,,
769,2954,0,46140,46140,2,1.24,-0.05017648,56036,0.94,0.0,-5.7433146671792554e-05,5.153815e-06,0.0001,0.038679394870996475,0.2,0.08621262311935425,-0.16132606267929078,0.2674335837364197,7680,,,
770,3001,0,46200,46200,2,1.29,-0.07068828,56101,0.93,0.0,-8.572181116659472e-05,9.19501e-06,0.0001,0.0430247038602829,0.2,0.08997022956609727,-0.16111972630023957,0.23831695318222046,7690,,,
771,3050,0,46260,46260,2,1.26,-0.07153897,56167,0.93,0.0,-5.272815629118188e-05,4.8836073e-06,0.0001,0.022360187023878098,0.2,0.05701994299888611,-0.1636382594704628,0.48854994773864746,7700,,,
772,3097,0,46320,46320,2,1.28,-0.08229940000000001,56234,0.92,0.0,-7.392903178082832e-05,8.4906815e-06,0.0001,0.02682763710618019,0.2,0.05948760509490967,-0.16869874745607377,0.577945351600647,7710,,,
773,3138,0,46380,46380,2,1.32,-0.11217817999999999,56306,0.9,0.0,-0.0003829298947099602,3.0709307e-05,0.0001,0.04359467700123787,0.2,0.09828155934810638,-0.16889911741018296,0.48024070262908936,7720,,,
774,3185,0,46440,46440,2,1.35,-0.09195494,56376,0.89,0.0,-0.0013514977729451871,0.000122027595,0.0001,0.04071890935301781,0.2,0.09500751495361329,-0.15884924530982972,0.5396190881729126,7730,,,
775,3236,0,46500,46500,2,1.25,-0.03967354,56442,0.93,0.0,-0.0002602062797329552,2.5862455e-05,0.0001,0.04176368564367294,0.2,0.10340404212474823,-0.14649198949337006,0.15882807970046997,7740,,,
776,3285,0,46560,46560,2,1.2,-0.04961330000000001,56512,0.95,0.0,-3.494913164709956e-05,7.820924e-05,0.0001,0.03404892235994339,0.2,0.08588284552097321,-0.14495950639247895,-0.5568307638168335,7750,,,
777,3325,0,46620,46620,2,1.35,-0.06185493999999998,56582,0.92,0.0,-0.0003542923894565675,0.00010715127,0.0001,0.04132411256432533,0.2,0.09469572827219963,-0.13878789246082307,0.480427086353302,7760,,,
778,3365,0,46680,46680,2,1.43,-0.07339154999999999,56655,0.92,0.0,-0.0005373846443395891,4.43995e-05,0.0001,0.03920501470565796,0.2,0.083806624263525,-0.13598471730947495,0.22596478462219238,7770,,,
779,3405,0,46740,46740,2,1.54,-0.07725118,56728,0.89,0.0,-0.00032826398921317337,0.00010290742,0.0001,0.04776916280388832,0.2,0.10230607315897941,-0.14389028251171113,0.2977832555770874,7780,,,
780,3460,0,46800,46800,2,1.26,-0.03298994,56801,0.95,0.0,-0.001923785375935605,0.00027089615,0.0001,0.03450147807598114,0.2,0.08780119642615318,-0.15387682467699051,0.2680559754371643,7790,,,
781,3506,0,46860,46860,2,1.19,-0.03910014,56965,0.96,0.0,0.0001729176677569555,2.0376841e-05,0.0001,0.00497418362647295,0.2,0.013178440649062395,-0.16831402033567427,-202.37579345703125,7800,,,
782,3555,0,46920,46920,2,1.25,-0.05002039,57040,0.95,0.0,-7.987022518918251e-08,5.9604645e-08,0.0001,0.05491174757480621,0.2,0.12280928939580918,-0.1725701168179512,0.302273154258728,7810,,,
783,3606,0,46980,46980,2,1.2,-0.01923201,57108,0.99,0.0,-0.00019642953670273577,3.1417607e-05,0.0001,0.02381526306271553,0.2,0.051427436992526054,-0.1748778685927391,0.041307926177978516,7820,,,
784,3652,0,47040,47040,2,1.26,-0.03150051,57177,0.97,0.0,-2.6623407833881174e-07,3.5762787e-07,0.0001,0.0028530266135931015,0.2,0.009174694772809744,-0.18047876060009002,-39.65263366699219,7830,,,
785,3693,0,47100,47100,2,1.36,-0.042947099999999995,57246,0.95,0.0,-2.994388378585455e-07,5.9604645e-08,0.0001,0.03525281324982643,0.2,0.07801916748285294,-0.1834881231188774,-0.5243080854415894,7840,,,
786,3740,0,47160,47160,2,1.37,-0.07312178999999999,57315,0.92,0.0,-3.0072529687741324e-05,8.782745e-06,0.0001,0.02992945909500122,0.2,0.06474966779351235,-0.18507842868566513,0.4043527841567993,7850,,,
787,3776,0,47220,47220,2,1.5,-0.10397575999999999,57392,0.88,0.0,-0.00027773102483479305,1.082023e-05,0.0001,0.06193273887038231,0.2,0.14486169219017028,-0.1859035834670067,0.2662122845649719,7860,,,
788,3830,0,47280,47280,2,1.31,-0.07209578,57458,0.92,0.0,-0.00020895878120126278,2.917846e-05,0.0001,0.07011661678552628,0.2,0.1462661549448967,-0.18398526459932327,0.15199357271194458,7870,,,
789,3871,0,47340,47340,2,1.31,-0.09476149000000002,57532,0.9,0.0,-0.0016292633797185374,0.00019102395,0.0001,0.027319708839058876,0.2,0.0713218554854393,-0.18277155607938766,0.47596144676208496,7880,,,
790,3910,0,47400,47400,2,1.46,-0.13745001,57597,0.86,0.0,-0.0002339396360669932,7.4175994e-05,0.0001,0.060765091329813004,0.2,0.1356430970132351,-0.17236566692590713,0.3482022285461426,7890,,,
791,3959,0,47460,47460,2,1.32,-0.0719143,57670,0.93,0.0,-1.1851390069317347e-07,5.9604645e-07,0.0001,0.07936779409646988,0.2,0.16790850311517716,-0.16367862671613692,0.16038477420806885,7900,,,
792,4011,0,47520,47520,2,1.17,-0.029673900000000013,57737,0.98,0.0,-0.0013889874566423543,0.00012199879,0.0001,0.026787642389535904,0.2,0.07759732939302921,-0.15843228846788407,0.2162143588066101,7910,,,
793,4047,0,47580,47580,2,1.35,-0.07298272,57806,0.92,0.0,1.672903696459116e-07,5.066395e-07,0.0001,0.007754376158118248,0.2,0.022200769931077956,-0.1512457013130188,0.6572421789169312,7920,,,
794,4092,0,47640,47640,2,1.4,-0.08340419999999998,57874,0.9,0.0,1.1489689319787998e-05,2.9901665e-07,0.0001,0.07670530676841736,0.2,0.16849799156188966,-0.14782339781522752,0.31625205278396606,7930,,,
795,4137,0,47700,47700,2,1.38,-0.08223611000000002,57938,0.91,0.0,-4.5271119110879e-05,6.1492124e-06,0.0001,0.054457176476716995,0.2,0.11467850729823112,-0.1475819617509842,-0.11754477024078369,7940,,,
796,4180,0,47760,47760,2,1.37,-0.06397645,58014,0.91,0.0,-0.0024126314655100955,0.00068907934,0.0001,0.030141107738018036,0.2,0.07939029484987259,-0.15386584401130676,0.21168595552444458,7950,,,
797,4228,0,47820,47820,2,1.31,-0.04343215000000001,58080,0.94,0.00833333358168602,-0.004107944867573643,0.0012867411,0.0001,0.04474884271621704,0.2,0.11433772519230842,-0.17631543576717376,-0.07650530338287354,7960,,,
798,4275,0,47880,47880,2,1.27,-0.04123347,58152,0.96,0.0,0.0008193330468689198,0.00030462942,0.0001,0.016997097060084343,0.2,0.03732871040701866,-0.20320748239755632,0.40389108657836914,7970,,,
799,4317,0,47940,47940,2,1.32,-0.06139095,58219,0.93,0.0,-0.0001681257290814031,1.9771855e-05,0.0001,0.03609403967857361,0.2,0.07826436534523964,-0.21038217842578888,0.2640495300292969,7980,,,
,4354,,48000,48000,2,,,,,0.0,-0.00014690145857443326,2.630949e-05,0.0001,0.03713022917509079,0.2,0.0805155448615551,-0.21613133698701859,0.4470369815826416,7990,1.45,0.9,-0.0969785614241846
800,,0,48000,,,1.45,-0.08790239000000001,58460,0.89,,,,,,,,,,,,,
801,4398,0,48060,48060,2,1.44,-0.08748561,58526,0.9,0.0,-0.0002303730969773099,2.1776557e-05,0.0001,0.06020273268222809,0.2,0.13402287736535073,-0.21954906582832337,0.166928231716156,8000,,,
802,4441,0,48120,48120,2,1.38,-0.07414013000000001,58592,0.92,0.0,-0.0006720698354667932,0.0001004537,0.0001,0.030421949923038483,0.2,0.0689339056611061,-0.21753262728452682,0.5345028638839722,8010,,,
803,4482,0,48180,48180,2,1.47,-0.11616494999999999,58665,0.89,0.0,-0.00010315284008051151,4.6069425e-05,0.0001,0.043771613389253616,0.2,0.10087574645876884,-0.22634742856025697,0.12359213829040527,8020,,,
804,4538,0,48240,48240,2,1.26,-0.07302574,58736,0.94,0.0,-0.001754424655421616,0.00018517474,0.0001,0.07970073819160461,0.2,0.18395753800868989,-0.23499516397714615,0.3456560969352722,8030,,,
805,4579,0,48300,48300,2,1.29,-0.08434379999999997,58808,0.93,0.0,-0.0002101874360473488,1.3880928e-05,0.0001,0.010716143064200878,0.2,0.028563191927969456,-0.24114650040864943,-287.66070556640625,8040,,,
806,4631,0,48360,48360,2,1.28,-0.07418949999999999,58875,0.94,0.0,-0.0013264773221453475,0.00014132957,0.0001,0.05718621611595154,0.2,0.1363739162683487,-0.24246012419462204,0.476102352142334,8050,,,
807,4677,0,48420,48420,2,1.23,-0.03976226,58944,0.96,0.0,-0.0016912411791660809,0.00041668912,0.0001,0.028224637731909752,0.2,0.06794532164931297,-0.259184530377388,-0.2320326566696167,8060,,,
808,4717,0,48480,48480,2,1.38,-0.07212094000000001,59012,0.92,0.0,2.4368365378890646e-07,1.2046099e-05,0.0001,0.03550297021865845,0.2,0.07712785601615905,-0.2864778608083725,0.2473663091659546,8070,,,
809,4759,0,48540,48540,2,1.41,-0.09196414000000001,59083,0.91,0.0,-0.0007237034104764284,0.00015728077,0.0001,0.05761459469795227,0.2,0.12648889869451524,-0.30348565578460696,0.08735066652297974,8080,,,
810,4806,0,48600,48600,2,1.41,-0.07134484000000002,59156,0.92,0.0,-0.000289475026656838,3.932317e-05,0.0001,0.051038406789302826,0.2,0.11854644194245338,-0.31480470299720764,0.32669228315353394,8090,,,
811,4850,0,48660,48660,2,1.33,-0.06416598999999999,59225,0.93,0.0,-0.006376465257101982,0.00067725976,0.0001,0.007723852060735226,0.2,0.04562853239476681,-0.2918903112411499,0.46640700101852417,8100,,,
812,4896,0,48720,48720,2,1.28,-0.0653658,59293,0.94,0.001666666753590107,-0.0023286978907950838,0.00064396166,0.0001,0.04407476633787155,0.2,0.11110910624265671,-0.2584327727556229,0.16676443815231323,8110,,,
813,4941,0,48780,48780,2,1.31,-0.07343361,59362,0.93,0.0,-0.002528233704845917,0.00019883712,0.0001,0.026544829830527306,0.2,0.07058157995343209,-0.23653502464294435,0.5796709656715393,8120,,,
814,4995,0,48840,48840,2,1.21,-0.04038214000000001,59434,0.96,0.0,-0.004129342568339922,0.0010376344,0.0001,0.031571075320243835,0.2,0.08929798975586892,-0.20851245373487473,0.2279597520828247,8130,,,
815,5044,0,48900,48900,2,1.17,-0.040224260000000005,59504,0.97,0.003333333507180214,-0.002528322902507796,0.0009808451,0.0001,0.0005892314948141575,0.2,0.016031361743807794,-0.18221477717161177,-1.2478196620941162,8140,,,
816,5091,0,48960,48960,2,1.27,-0.06207407,59570,0.94,0.0,-0.002088438457188424,0.00030993522,0.0001,0.038834378123283386,0.2,0.09334923624992371,-0.16265930235385895,0.26320403814315796,8150,,,
817,5137,0,49020,49020,2,1.28,-0.05074974000000001,59637,0.94,0.0,0.000381714697966018,5.9517224e-05,0.0001,0.026085903868079185,0.2,0.05645061619579792,-0.1518375188112259,0.45359671115875244,8160,,,
818,5179,0,49080,49080,2,1.33,-0.061345719999999986,59704,0.93,0.0,1.0977188682481654e-07,0.0,0.0001,0.024347854778170586,0.2,0.05888738185167312,-0.1499289333820343,0.38444846868515015,8170,,,
819,5220,0,49140,49140,2,1.41,-0.09304026,59775,0.89,0.0,7.064640414000678e-07,1.39077505e-08,0.0001,0.05703287199139595,0.2,0.12069528549909592,-0.14974798411130905,0.16629904508590698,8180,,,
820,5266,0,49200,49200,2,1.32,-0.07194844,59851,0.91,0.0,-0.0003574180821065198,2.5344889e-05,0.0001,0.046109799295663834,0.2,0.10645325332880021,-0.14833672493696212,0.39755022525787354,8190,,,
821,5304,0,49260,49260,2,1.42,-0.10368151,59927,0.88,0.0,-0.00010064040753903214,5.7737034e-06,0.0001,0.025931892916560173,0.2,0.062097855284810065,-0.1452314645051956,0.5853066444396973,8200,,,
822,5348,0,49320,49320,2,1.44,-0.10342458,59999,0.89,0.0,-0.0016548595554194633,0.00017472108,0.0001,0.07131779938936234,0.2,0.16052526086568833,-0.14895385056734084,0.3512170910835266,8210,,,
823,5393,0,49380,49380,2,1.35,-0.052805109999999995,60066,0.94,0.0,0.000133744081370768,3.99371e-05,0.0001,0.030753422528505325,0.2,0.06906728334724903,-0.15649984329938887,0.3772503137588501,8220,,,
824,5446,0,49440,49440,2,1.22,-0.030115620000000006,60137,0.97,0.0,-0.0001817771794808465,1.8253922e-05,0.0001,0.03662635385990143,0.2,0.0848325714468956,-0.16065758764743804,-0.49496138095855713,8230,,,
825,5494,0,49500,49500,2,1.19,-0.03146505,60205,0.97,0.0,-1.2636880058725097e-05,1.1658669e-05,0.0001,0.017402654513716698,0.2,0.03831530511379242,-0.15469543486833573,0.28415876626968384,8240,,,
826,5537,0,49560,49560,2,1.28,-0.052928920000000004,60278,0.95,0.0,-2.6311923522825965e-05,2.9722848e-06,0.0001,0.01644439436495304,0.2,0.042489852756261826,-0.15328678637742996,0.28766363859176636,8250,,,
827,5578,0,49620,49620,2,1.36,-0.08313938000000003,60349,0.92,0.0,3.238519088455405e-08,0.0,0.0001,0.04398629069328308,0.2,0.10668813362717629,-0.1539550930261612,0.3184415102005005,8260,,,
828,5623,0,49680,49680,2,1.43,-0.09494524,60420,0.9,0.0,-0.0010547351811933225,0.000115998584,0.0001,0.060139112174510956,0.2,0.1381269246339798,-0.15253508985042571,0.18637758493423462,8270,,,
829,5670,0,49740,49740,2,1.27,-0.040581910000000006,60491,0.96,0.0,5.494102802909851e-05,4.009406e-06,0.0001,0.05059702321887016,0.2,0.11016974523663521,-0.14623063504695893,0.07070189714431763,8280,,,
830,5720,0,49800,49800,2,1.23,-0.04958114000000001,60558,0.96,0.0,9.318689531578883e-07,7.7486035e-08,0.0001,0.023038417100906372,0.2,0.05355378352105618,-0.14467320889234542,0.1985291838645935,8290,,,
831,5765,0,49860,49860,2,1.27,-0.060974,60629,0.94,0.0,-0.0004807929149683421,6.190638e-05,0.0001,0.02827872522175312,0.2,0.06386434063315391,-0.14207785576581955,0.5622097253799438,8300,,,
832,5819,0,49920,49920,2,1.21,-0.03012653,60702,0.97,0.0,-0.0028051032191918957,0.00029491386,0.0001,0.04050923138856888,0.2,0.09960235953330994,-0.13257505744695663,0.04751718044281006,8310,,,
