time/iterations,env/current_idx,rollout/ep_len_mean,rollout/ep_rew_mean,env/completion_counter,time/total_timesteps,time/time_elapsed,env/n_steps,rollout/success_rate,time/fps,train/learning_rate,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
355,75,1.27,-0.05248531999999999,1,21300,24671,21300,0.95,0,0.0001,0.24833333801478147,0.0563827,-0.06379146737543245,0.0679733670130372,-0.4416238069534302,0.2,17700,-0.0763833299279213,-0.5176144278049469,,,
356,123,1.25,-0.043064990000000004,1,21360,24739,21360,0.97,0,0.0001,0.17333333484828473,0.02095058,-0.050694724336266504,0.04052941957488656,-0.025113224983215332,0.2,17750,-0.07011266052722931,-0.4509152555465698,,,
357,168,1.3,-0.08396525000000002,1,21420,24809,21420,0.93,0,0.0001,0.142666669562459,0.029897796,-0.05424722427036613,0.027723767347633838,0.05555534362792969,0.2,17800,-0.06605793535709381,-0.4598603111505508,,,
358,216,1.28,-0.08605764999999999,1,21480,24876,21480,0.92,0,0.0001,0.23100000273436308,0.029602947,-0.07049214626693484,0.08831647783517838,0.14789718389511108,0.2,17850,-0.1010400652885437,-0.6319429993629455,,,
359,260,1.33,-0.08675435000000001,1,21540,24940,21540,0.91,0,0.0001,0.19800000209361315,0.07003494,-0.060308132870122794,0.048687060009688136,0.07904243469238281,0.2,17900,-0.08546075969934464,-0.5558024942874908,,,
360,304,1.35,-0.07603743,1,21600,25012,21600,0.92,0,0.0001,0.23266667135059835,0.050849307,-0.0745455386787653,0.06406372781842946,0.001309514045715332,0.2,17950,-0.09076187014579773,-0.5839805638790131,,,
361,349,1.33,-0.06420514999999999,1,21660,25088,21660,0.93,0,0.0001,0.14733333595097065,0.04499557,-0.04384777407099803,0.0530725483968854,-0.08844494819641113,0.2,18000,-0.05595136433839798,-0.3359221738576889,,,
362,403,1.21,-0.04990352000000001,1,21720,25156,21720,0.95,0,0.0001,0.19500000286847352,0.044512853,-0.05422006979980505,0.05144870039075613,-0.23745715618133545,0.2,18050,-0.07258793711662292,-0.5282554364204407,,,
363,445,1.27,-0.060455000000000016,1,21780,25221,21780,0.93,0,0.0001,0.10500000320374965,0.028582752,-0.03317705028473089,0.04512876726686955,-0.428088903427124,0.2,18100,-0.04850604757666588,-0.3179341965913773,,,
364,482,1.42,-0.10656796,1,21840,25293,21840,0.88,0,0.0001,0.20033333729952574,0.017423745,-0.055259080655717586,0.08531943298876285,-0.13062167167663574,0.2,18150,-0.07236403971910477,-0.5537544596195221,,,
365,526,1.5,-0.13789103,1,21900,25361,21900,0.85,0,0.0001,0.2146666670590639,0.16198348,-0.06472921560332179,0.09383524358272552,0.17009252309799194,0.2,18200,-0.10640036314725876,-0.6113108325004578,,,
366,569,1.42,-0.12781701,1,21960,25434,21960,0.89,0,0.0001,0.15900000307708978,0.030950792,-0.04987517858079324,0.05892826944589615,0.4197438955307007,0.2,18250,-0.053950920701026917,-0.46273577749729156,,,
367,613,1.36,-0.09204712999999998,1,22020,25497,22020,0.91,0,0.0001,0.16533333592116833,0.04131092,-0.052543691439554084,0.05698910392820835,0.33495718240737915,0.2,18300,-0.06448233127593994,-0.44383528470993044,,,
368,655,1.4,-0.09157031,1,22080,25558,22080,0.91,0,0.0001,0.12500000294297933,0.016715905,-0.03653621100432549,0.0675363776087761,0.21358710527420044,0.2,18350,-0.03033827431499958,-0.34896309316158297,,,
369,701,1.36,-0.08157863000000001,1,22140,25627,22140,0.92,0,0.0001,0.08366666808724403,0.006493025,-0.01894733659612637,0.05380755258724093,0.37303924560546875,0.2,18400,-0.022438548505306244,-0.25497434854507445,,,
370,747,1.28,-0.05999027999999999,1,22200,25691,22200,0.94,0,0.0001,0.09833333414047957,0.03842119,-0.03452434514214595,0.06351937457919121,-0.309476375579834,0.2,18450,-0.03225373476743698,-0.13312151297926902,,,
371,795,1.29,-0.06975568,1,22260,25757,22260,0.93,0,0.0001,0.09500000242143869,0.05640489,-0.031065469324588778,0.05504605125635862,0.13856232166290283,0.2,18500,-0.029576487839221954,-0.23862119004130364,,,
372,841,1.27,-0.05086602,1,22320,25829,22320,0.95,0,0.0001,0.11066666934639216,0.029355245,-0.043078815052906665,0.05716073593124747,-0.43453216552734375,0.2,18550,-0.048448897898197174,-0.26724078118801115,,,
373,890,1.25,-0.05042887,1,22380,25893,22380,0.95,0,0.0001,0.05433333478868008,0.013186047,-0.023283083502785296,0.046896243523806336,-0.2651435136795044,0.2,18600,-0.0375136137008667,-0.150713270008564,,,
374,934,1.32,-0.08014214000000001,1,22440,25958,22440,0.92,0,0.0001,0.10533333718776702,0.02330236,-0.03724985799953963,0.06407238621264696,-0.023401618003845215,0.2,18650,-0.033095259219408035,-0.32068676114082334,,,
375,978,1.35,-0.10110564999999999,1,22500,26025,22500,0.91,0,0.0001,0.09866667043417693,0.011347055,-0.028932206193023974,0.06454339485615491,0.2704894542694092,0.2,18700,-0.03105318546295166,-0.26143293678760526,,,
376,1026,1.3,-0.09032246000000001,1,22560,26096,22560,0.92,0,0.0001,0.18200000509619713,0.048013225,-0.05298561237116035,0.0732901544123888,-0.04697835445404053,0.2,18750,-0.0664675235748291,-0.3622236007452011,,,
377,1070,1.28,-0.08035453999999997,1,22620,26167,22620,0.93,0,0.0001,0.1313333373516798,0.048875395,-0.05049815724386526,0.07386280659586192,0.05658698081970215,0.2,18800,-0.06173939257860184,-0.28830738812685014,,,
378,1117,1.3,-0.07264270999999999,1,22680,26236,22680,0.93,0,0.0001,0.1973333365470171,0.054133017,-0.060006863312174884,0.06189884478226304,0.20620185136795044,0.2,18850,-0.06968554109334946,-0.3596615821123123,,,
379,1164,1.27,-0.07263164,1,22740,26308,22740,0.93,0,0.0001,0.1493333364278078,0.07677428,-0.04339655269123611,0.054681260865181686,-0.17901217937469482,0.2,18900,-0.059846680611371994,-0.3245953339338303,,,
380,1201,1.37,-0.10685780999999998,1,22800,26372,22800,0.9,0,0.0001,0.16866666961461305,0.025103819,-0.056088633550796664,0.08160424768924714,0.00256955623626709,0.2,18950,-0.07351244240999222,-0.40939857006073,,,
381,1243,1.51,-0.13875049999999997,1,22860,26444,22860,0.87,0,0.0001,0.17266666930168867,0.072433084,-0.04938822757142287,0.0443762887082994,0.5060863494873047,0.2,19000,-0.06225690245628357,-0.31211947798728945,,,
382,1283,1.45,-0.12690077,1,22920,26516,22920,0.88,0,0.0001,0.20833333726972342,0.04574215,-0.06905068172266084,0.04017047902569175,0.4154213070869446,0.2,19050,-0.08563282340765,-0.43355572640895845,,,
383,1333,1.34,-0.09399864,1,22980,26583,22980,0.91,0,0.0001,0.16933333825320004,0.08952464,-0.04388895640328217,0.06720590867102146,0.3614187240600586,0.2,19100,-0.0623631551861763,-0.4321218651533127,,,
384,1374,1.29,-0.06227592000000001,1,23040,26649,23040,0.94,0,0.0001,0.1540000032633543,0.03541647,-0.046873171309009226,0.05555044110864401,-0.23846518993377686,0.2,19150,-0.05733630433678627,-0.30929657340049743,,,
385,1417,1.38,-0.08307087,1,23100,26716,23100,0.92,0,0.0001,0.21066667050123214,0.032962903,-0.07416985432803629,0.06718940956518055,-0.06741094589233398,0.2,19200,-0.0932786762714386,-0.5371230685710907,,,
386,1460,1.32,-0.09193728999999999,1,23160,26779,23160,0.92,0,0.0001,0.10366666972637177,0.045472328,-0.04172981516163175,0.0716897152364254,0.18897169828414917,0.2,19250,-0.053191907703876495,-0.3308658438920975,,,
387,1503,1.44,-0.14450511,1,23220,26848,23220,0.87,0,0.0001,0.15733333598822355,0.025332216,-0.04139437471625083,0.0774679821357131,0.07269597053527832,0.2,19300,-0.04264122247695923,-0.4263041961193085,,,
388,1549,1.37,-0.09307777,1,23280,26920,23280,0.91,0,0.0001,0.09700000379234552,0.012642953,-0.025333427413832394,0.06859727535396815,0.25897473096847534,0.2,19350,-0.029390674084424973,-0.31854417264461515,,,
389,1591,1.32,-0.04037445,1,23340,26989,23340,0.93,0,0.0001,0.06233333524316549,0.015796738,-0.020206899945934678,0.04815077664330602,-0.7269717454910278,0.2,19400,-0.020424053072929382,-0.17434335827827455,,,
390,1638,1.34,-0.051350429999999996,1,23400,27054,23400,0.92,0,0.0001,0.07833333514630794,0.03195586,-0.027398543077521022,0.05935382608324289,-0.10186290740966797,0.2,19450,-0.02445446327328682,-0.13465683326125144,,,
391,1680,1.35,-0.07385018999999998,1,23460,27129,23460,0.91,0,0.0001,0.06266666885465383,0.015524355,-0.03453689921088511,0.05374837126582861,-0.241607666015625,0.2,19500,-0.041507866233587265,-0.185209743976593,,,
392,1715,1.55,-0.13931448000000002,1,23520,27199,23520,0.85,0,0.0001,0.0933333358168602,0.040255483,-0.038515950159635395,0.0870808446407318,0.1655941605567932,0.2,19550,-0.06281846761703491,-0.26983106762170794,,,
393,1762,1.43,-0.11856441999999999,1,23580,27265,23580,0.88,0,0.0001,0.1963333347439766,0.045192413,-0.05211695732253913,0.11577361136674881,0.09617722034454346,0.2,19600,-0.05485823005437851,-0.5432166749238968,,,
394,1805,1.32,-0.09382682999999999,1,23640,27338,23640,0.91,0,0.0001,0.14700000278651715,0.019544303,-0.051960093717333324,0.03725603712722659,0.040000855922698975,0.2,19650,-0.07804206758737564,-0.4893636816740036,,,
395,1854,1.38,-0.09491470999999999,1,23700,27405,23700,0.9,0,0.0001,0.2560000017285347,0.047596026,-0.05758525076694788,0.11874254833906889,-0.04527640342712402,0.2,19700,-0.056362587958574295,-0.4165432417392731,,,
396,1898,1.29,-0.07042018,1,23760,27477,23760,0.93,0,0.0001,0.13400000363588332,0.0136642065,-0.04539469005695235,0.027223556749522686,-0.29643094539642334,0.2,19750,-0.05577182397246361,-0.30233933448791506,,,
397,1946,1.28,-0.07052794999999999,1,23820,27544,23820,0.93,0,0.0001,0.1576666711270809,0.019513277,-0.04469138493295759,0.07583037257194519,0.37409794330596924,0.2,19800,-0.053483996540308,-0.4546099019050598,,,
398,1997,1.2,-0.03974044000000001,1,23880,27612,23880,0.96,0,0.0001,0.1413333373516798,0.08553641,-0.05217034442288179,0.05333238949067891,-0.42285752296447754,0.2,19850,-0.05661248415708542,-0.1633400171995163,,,
399,2037,1.3,-0.07151133,1,23940,27677,23940,0.94,0,0.0001,0.05566666904836893,0.012821373,-0.028018241558844855,0.009168790960684419,0.694145679473877,0.2,19900,-0.030665051192045212,-0.12316549703478813,,,
,2078,,,1,24000,,24000,,,0.0001,0.04466666862368584,0.00828588,-0.010846612672787153,0.15300334751605987,0.10777902603149414,0.2,19950,0.026775728911161423,-0.09490087226033211,1.31,-0.08112115897005424,0.93
400,,1.43,-0.10311267999999998,,24000,27897,,0.91,0,,,,,,,,,,,,,
401,2121,1.41,-0.09292549999999998,1,24060,27976,24060,0.91,0,0.0001,0.034000001363456246,0.011440181,-0.01553474601268924,0.09579026825726032,-0.015028953552246094,0.2,20000,-0.017346687614917755,-0.12581662580370903,,,
402,2170,1.31,-0.08153538999999999,1,24120,28056,24120,0.92,0,0.0001,0.057000002376735213,0.004033528,-0.016002865924189466,0.06771187139675021,-0.08360373973846436,0.2,20050,-0.018650077283382416,-0.17338930398225785,,,
403,2218,1.23,-0.06895963,1,24180,28124,24180,0.93,0,0.0001,0.11666667111217975,0.026606409,-0.02593734182820965,0.07632923286408186,0.10334515571594238,0.2,20100,-0.01710730791091919,-0.2729276716709137,,,
404,2264,1.3,-0.08272238000000001,1,24240,28192,24240,0.92,0,0.0001,0.04066666822880507,0.20362744,-0.011380298108017701,0.0755609044060111,-0.1768636703491211,0.2,20150,-0.010039636865258217,-0.10569151997566223,,,
405,2307,1.34,-0.08496109,1,24300,28259,24300,0.92,0,0.0001,0.05666666842997074,0.014753638,-0.020775203770880282,0.0725514805689454,-0.06225323677062988,0.2,20200,-0.018575822934508324,-0.1848885440826416,,,
406,2353,1.34,-0.062307390000000004,1,24360,28325,24360,0.93,0,0.0001,0.12000000432133674,0.042866714,-0.027141044491125886,0.08145680893212556,0.08264952898025513,0.2,20250,-0.01881975680589676,-0.21273565769195557,,,
407,2400,1.31,-0.06099007,1,24420,28393,24420,0.93,0,0.0001,0.04200000077486038,0.021958057,-0.007022319120898226,0.043406128529459236,0.09991449117660522,0.2,20300,-0.00218320544809103,-0.0856261658668518,,,
408,2438,1.43,-0.10657717000000001,1,24480,28458,24480,0.89,0,0.0001,0.13166667181998493,0.04496259,-0.05222771599516273,0.019048421811312437,0.6136828660964966,0.2,20350,-0.05576425418257713,-0.2660377761721611,,,
409,2477,1.52,-0.12889578000000002,1,24540,28523,24540,0.88,0,0.0001,0.0996666705980897,0.048653863,-0.024027263839884336,0.08841815475374461,0.01219552755355835,0.2,20400,-0.022136645391583443,-0.2079878443479538,,,
410,2523,1.43,-0.0944833,1,24600,28595,24600,0.91,0,0.0001,0.025666667707264425,0.006088497,-0.006656784630487289,0.062096931412816046,0.1798533797264099,0.2,20450,-0.003947843331843615,-0.09521087363362313,,,
411,2569,1.34,-0.06229922,1,24660,28666,24660,0.95,0,0.0001,0.02833333481103182,0.024614435,-0.010905962070915862,0.04363461161032319,0.15533465147018433,0.2,20500,-0.006399101112037897,-0.03270316779613495,,,
412,2611,1.37,-0.08393974,1,24720,28728,24720,0.92,0,0.0001,0.002000000104308128,0.00234088,-0.0032478811142879495,0.022321878485381603,0.4697185158729553,0.2,20550,-0.01674407161772251,-0.02064873605966568,,,
413,2657,1.35,-0.0929571,1,24780,28797,24780,0.91,0,0.0001,0.12266667004674674,0.022937393,-0.03476585079523893,0.06446801725775003,0.15373831987380981,0.2,20600,-0.04726949334144592,-0.371992854475975,,,
414,2703,1.33,-0.08182396999999998,1,24840,28865,24840,0.91,0,0.0001,0.08066666826605796,0.030463602,-0.01949510518740862,0.05559566389769316,0.3817968964576721,0.2,20650,-0.01581389084458351,-0.16347501009702683,,,
415,2745,1.35,-0.07233567,1,24900,28933,24900,0.93,0,0.0001,0.031000001430511473,0.04268895,-0.015331396506866444,0.03483127921819687,0.03491628170013428,0.2,20700,-0.01492693368345499,-0.10251415833830833,,,
416,2790,1.38,-0.08210551000000002,1,24960,28997,24960,0.93,0,0.0001,0.09466666743159294,0.061227117,-0.03764650104582934,0.07330467820167541,-0.2511012554168701,0.2,20750,-0.040765803307294846,-0.25219627529382704,,,
417,2836,1.36,-0.09141707,1,25020,29064,25020,0.92,0,0.0001,0.14700000192970036,0.10376344,-0.053457800414568435,0.07096506541594863,-0.21512293815612793,0.2,20800,-0.07474305480718613,-0.3697530263662338,,,
418,2881,1.31,-0.08168663000000002,1,25080,29133,25080,0.92,0,0.0001,0.14466666996479036,0.057587806,-0.034405902225368976,0.05609282525256276,0.3252655863761902,0.2,20850,-0.036632560193538666,-0.2942635852098465,,,
419,2926,1.34,-0.07226006,1,25140,29199,25140,0.92,0,0.0001,0.12433333672583104,0.042038925,-0.04226329753485818,0.06979187909513712,-0.12082934379577637,0.2,20900,-0.04965992271900177,-0.25779789209365844,,,
420,2972,1.34,-0.06353199999999999,1,25200,29263,25200,0.93,0,0.0001,0.1046666705608368,0.051972456,-0.028448986900970342,0.05036423640325666,-0.39107799530029297,0.2,20950,-0.028022795915603638,-0.18581972420215606,,,
421,3018,1.28,-0.06288911999999999,1,25260,29330,25260,0.94,0,0.0001,0.10200000341981649,0.02972492,-0.03836228752027573,0.02937837390229106,0.4016777276992798,0.2,21000,-0.049336712807416916,-0.2245730635523796,,,
422,3058,1.37,-0.07423079000000002,1,25320,29395,25320,0.92,0,0.0001,0.1043333362787962,0.053108476,-0.03882299395604058,0.08336359415203333,0.03271907567977905,0.2,21050,-0.04142133146524429,-0.20687129825353623,,,
423,3104,1.35,-0.07159213000000002,1,25380,29460,25380,0.92,0,0.0001,0.11000000424683094,0.012193069,-0.03588766602783771,0.07946557335555554,-0.20765900611877441,0.2,21100,-0.03836581110954285,-0.20371237844228746,,,
424,3151,1.36,-0.11078394999999999,1,25440,29534,25440,0.9,0,0.0001,0.11266666959971189,0.13145648,-0.03724466065880067,0.04127529177814722,0.17294812202453613,0.2,21150,-0.06251120567321777,-0.2888638451695442,,,
425,3203,1.23,-0.05987161000000001,1,25500,29599,25500,0.94,0,0.0001,0.17300000172108412,0.12003522,-0.04883192684082317,0.04035249263048172,0.5602587461471558,0.2,21200,-0.05798395723104477,-0.43939544558525084,,,
426,3246,1.25,-0.05019305000000001,1,25560,29666,25560,0.94,0,0.0001,0.19900000113993882,0.112411514,-0.056534537275321775,0.04016176456585527,-0.44337332248687744,0.2,21250,-0.059315815567970276,-0.23444323122501373,,,
427,3297,1.26,-0.04937582,1,25620,29738,25620,0.94,0,0.0001,0.19833333633840083,0.045418553,-0.0664674999192357,0.056355631127953526,-0.058849453926086426,0.2,21300,-0.08065207302570343,-0.4226797592639923,,,
428,3340,1.29,-0.06022302999999998,1,25680,29803,25680,0.94,0,0.0001,0.10633333802223205,0.062309667,-0.03842889307563504,0.06164254199713468,-0.04277312755584717,0.2,21350,-0.036930933594703674,-0.18637474983930588,,,
429,3394,1.23,-0.049648979999999995,1,25740,29868,25740,0.95,0,0.0001,0.1120000034943223,0.06647826,-0.03460136445285752,0.05218732237815857,0.3162297010421753,0.2,21400,-0.03856682777404785,-0.23963510423898696,,,
430,3437,1.24,-0.07038406999999999,1,25800,29936,25800,0.93,0,0.0001,0.12500000324100255,0.022813924,-0.05007760468684136,0.024466626015491783,-0.5964751243591309,0.2,21450,-0.06674643605947495,-0.24421854227781295,,,
431,3482,1.32,-0.10355006,1,25860,30009,25860,0.91,0,0.0001,0.1296666706353426,0.046058718,-0.03704594920404879,0.1406269407272339,0.11738723516464233,0.2,21500,-0.020452814176678658,-0.2492084273695946,,,
432,3527,1.38,-0.12341385,1,25920,30076,25920,0.89,0,0.0001,0.16666666831821203,0.03634416,-0.047973192220243314,0.08194173611700535,0.2412017583847046,0.2,21550,-0.05178699642419815,-0.35564508974552156,,,
433,3570,1.29,-0.08137519999999998,1,25980,30155,25980,0.92,0,0.0001,0.2176666709780693,0.05537124,-0.07155545093740028,0.06653966531157493,0.4161362648010254,0.2,21600,-0.08011960238218307,-0.5591927355527878,,,
434,3613,1.37,-0.08304505,1,26040,30226,26040,0.91,0,0.0001,0.17166666854172946,0.022478394,-0.05879626594483853,0.03664536524564028,0.295083224773407,0.2,21650,-0.06942321360111237,-0.3753910857439041,,,
435,3654,1.43,-0.10337587000000001,1,26100,30291,26100,0.89,0,0.0001,0.1466666691377759,0.06297291,-0.04435505674717327,0.12757150009274482,0.08745867013931274,0.2,21700,-0.023776568472385406,-0.28180682003498075,,,
436,3706,1.3,-0.07173389000000001,1,26160,30358,26160,0.92,0,0.0001,0.14466666989028454,0.018754546,-0.04478950822376646,0.09483343049883843,-0.17066264152526855,0.2,21750,-0.0563960075378418,-0.3277504682540894,,,
437,3753,1.21,-0.051312439999999994,1,26220,30421,26220,0.95,0,0.0001,0.09400000296533108,0.05781774,-0.03516905204957585,0.03602376364171505,-0.36797022819519043,0.2,21800,-0.04637209698557854,-0.2680316287279129,,,
438,3793,1.33,-0.09378130999999998,1,26280,30492,26280,0.92,0,0.0001,0.10666666869074107,0.019558763,-0.041460369962577986,0.05380458615720272,0.5004322528839111,0.2,21850,-0.05123627930879593,-0.26651246458292005,,,
439,3843,1.3,-0.08161189,1,26340,30567,26340,0.93,0,0.0001,0.09866666942834854,0.02106567,-0.0325369369026739,0.08090458780527116,0.27596515417099,0.2,21900,-0.060294851660728455,-0.3755093789100647,,,
440,3889,1.21,-0.04988866000000001,1,26400,30644,26400,0.94,0,0.0001,0.13200000401586295,0.03617007,-0.04554179944625746,0.05394626494497061,0.022752463817596436,0.2,21950,-0.04727667197585106,-0.26998999029397963,,,
