env/n_steps,env/completion_counter,time/fps,time/total_timesteps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,env/current_idx,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
3570,0,0,3570,4583,0.95,1.18,2547,119,-0.0433704,0.05569222411140799,0.0001,0.2,0.17800000563263893,-0.04699549594389584,-0.5374638962745667,0.116920866,5900,-0.7472752332687378,-0.08433394134044647,,,
3600,0,0,3600,4616,0.95,1.16,2570,120,-0.05331601999999999,0.007639128202572465,0.0001,0.2,0.4653333406150341,-0.0876417130343616,-0.8371089255809784,0.08964872,5950,-1.6029322147369385,-0.11397266387939453,,,
3630,0,0,3630,4660,0.93,1.24,2592,121,-0.06425412999999999,0.07869745764881372,0.0001,0.2,0.27533333651721476,-0.07286233364247405,-0.6079650330543518,0.08708632,6000,-0.04519176483154297,-0.1106625646352768,,,
3660,0,0,3660,4693,0.94,1.26,2614,122,-0.05341730000000001,0.030595439132303,0.0001,0.2,0.42200001023709777,-0.08361309862167886,-0.8072965455055237,0.05047057,6050,0.37962597608566284,-0.11428562551736832,,,
3690,0,0,3690,4731,0.93,1.33,2636,123,-0.06444799999999998,0.047416057521477345,0.0001,0.2,0.30066667377948764,-0.08688922007568181,-0.898802969455719,0.04625354,6100,-0.11582231521606445,-0.10369355231523514,,,
3720,0,0,3720,4775,0.93,1.36,2661,124,-0.06371757,0.03392106066457927,0.0001,0.2,0.23733334079384805,-0.07341022849145035,-0.6177386248111725,0.067490175,6150,-0.36466658115386963,-0.09816832840442657,,,
3750,0,0,3750,4821,0.91,1.42,2675,125,-0.08559025999999999,0.014189618825912475,0.0001,0.2,0.3306666710227728,-0.06687376548536123,-0.6995670652389526,0.06848708,6200,-7.8668928146362305,-0.08420104533433914,,,
3780,0,0,3780,4855,0.91,1.47,2695,126,-0.08667379000000003,0.1664383679255843,0.0001,0.2,0.3120000058412552,-0.08645181493542622,-1.1118219113349914,0.06635632,6250,9.375810623168945e-05,-0.14029881358146667,,,
3810,0,0,3810,4898,0.9,1.44,2718,127,-0.09584471000000003,0.04661165164783597,0.0001,0.2,0.31400000505149367,-0.07881402261058489,-0.6793821668624878,0.07021262,6300,-0.2884868383407593,-0.11176953464746475,,,
3840,0,0,3840,4931,0.89,1.47,2738,128,-0.09660111,0.10156538016162812,0.0001,0.2,0.31933333940804004,-0.06372718903919065,-0.7052295351028443,0.06856987,6350,-0.297924280166626,-0.08024702966213226,,,
3870,0,0,3870,4963,0.86,1.54,2755,129,-0.1274883,0.036677948841825125,0.0001,0.2,0.41733334310352804,-0.07679773400056483,-0.7522349894046784,0.26097706,6400,0.1611434817314148,-0.10191565006971359,,,
3900,0,0,3900,5000,0.89,1.48,2777,130,-0.10506294999999997,0.08047913423739374,0.0001,0.2,0.3553333370387554,-0.08534017910435793,-0.62164604306221,0.12840053,6450,0.1944330930709839,-0.11644082516431808,,,
3930,0,0,3930,5040,0.87,1.48,2795,131,-0.12478102999999997,0.049526492655277254,0.0001,0.2,0.21266667380928994,-0.05754193447126697,-0.6451914346218109,0.018834895,6500,0.2215641736984253,-0.07936321943998337,,,
3960,0,0,3960,5085,0.86,1.51,2816,132,-0.13694208000000002,0.05263554791919887,0.0001,0.2,0.20133334040641784,-0.05155577616021038,-0.47955512404441836,0.15311061,6550,0.3634216785430908,-0.07909977436065674,,,
3990,0,0,3990,5119,0.86,1.52,2837,133,-0.14679873000000002,0.032593749556690456,0.0001,0.2,0.3800000036507845,-0.08662319907173516,-0.8475146412849426,0.09968896,6600,0.5957602858543396,-0.10718530416488647,,,
4020,0,0,4020,5153,0.88,1.45,2857,134,-0.13461591000000003,0.06981263238936662,0.0001,0.2,0.29133333921432497,-0.07899418946169316,-0.606883795261383,0.033847943,6650,-0.43573832511901855,-0.10705077648162842,,,
4050,0,0,4050,5194,0.88,1.44,2880,135,-0.13668679,0.05236762239597738,0.0001,0.2,0.17733333736658097,-0.0478242270999278,-0.6186771202087402,0.027361345,6700,0.0680999755859375,-0.08283712714910507,,,
4080,0,0,4080,5229,0.88,1.44,2900,136,-0.127723,0.04275966948829591,0.0001,0.2,0.2873333418369293,-0.07437473295101274,-0.7131342840194702,0.048034858,6750,0.46244627237319946,-0.10851386189460754,,,
4110,0,0,4110,5263,0.88,1.47,2917,137,-0.12719689999999997,0.10828746935352683,0.0001,0.2,0.18533333845436573,-0.05497201285976917,-0.5618978917598725,0.010466657,6800,-0.40400373935699463,-0.07203534245491028,,,
4140,0,0,4140,5303,0.87,1.48,2939,138,-0.13077663999999997,0.032550545604899526,0.0001,0.2,0.23666667334735395,-0.059302657756023114,-0.7676597142219543,0.02470317,6850,0.5093303918838501,-0.08659831434488297,,,
4170,0,0,4170,5340,0.88,1.44,2962,139,-0.10907373000000002,0.02814058479387313,0.0001,0.2,0.13066667161881923,-0.036526492273745464,-0.4795858132839203,0.055328734,6900,0.26495838165283203,-0.05285925790667534,,,
4200,0,0,4200,5373,0.86,1.5,2980,140,-0.12931096,0.027124927723780275,0.0001,0.2,0.30133333943784235,-0.05813849483182033,-0.7218946409225464,0.12155485,6950,0.2545135021209717,-0.0770617201924324,,,
4230,0,0,4230,5413,0.85,1.55,2998,141,-0.15089576000000002,0.12746787501499057,0.0001,0.2,0.2133333384990692,-0.06029135248670357,-0.7085457301139831,0.042171057,7000,-0.08450281620025635,-0.11264727264642715,,,
4260,0,0,4260,5457,0.9,1.4,3023,142,-0.10758179999999999,0.06986884452402592,0.0001,0.2,0.31066667154431343,-0.0639803181467578,-0.6685437083244323,0.06285442,7050,0.0625845193862915,-0.09145855158567429,,,
4290,0,0,4290,5495,0.9,1.41,3044,143,-0.09474835000000001,0.022302896087057888,0.0001,0.2,0.5613333327323198,-0.09673107481934132,-1.0795392000675201,0.25396058,7100,-201.76718139648438,-0.12904652953147888,,,
4320,0,0,4320,5529,0.91,1.41,3068,144,-0.09454434999999999,0.028593109275680036,0.0001,0.2,0.36066667541861536,-0.0760766344703734,-1.0598398208618165,0.036142763,7150,0.1165887713432312,-0.10568195581436157,,,
4350,0,0,4350,5567,0.95,1.32,3092,145,-0.0543463,0.016141688711941243,0.0001,0.2,0.2600000065565109,-0.06668273122049868,-1.0265079843997955,0.087882265,7200,0.5403192043304443,-0.09757795929908752,,,
4380,0,0,4380,5603,0.93,1.36,3110,146,-0.0745211,0.06639667339622975,0.0001,0.2,0.33066667191684246,-0.07520640706115712,-0.7226285481452942,0.057184834,7250,-0.16490542888641357,-0.0898425504565239,,,
4410,0,0,4410,5644,0.93,1.35,3131,147,-0.07466858,0.12722293596714734,0.0001,0.2,0.3106666716188192,-0.07729020125092939,-0.8114063823223114,0.04924076,7300,-0.2006150484085083,-0.11142361909151077,,,
4440,0,0,4440,5677,0.92,1.36,3157,148,-0.08467475000000002,0.055068577006459236,0.0001,0.2,0.3800000047683716,-0.08298976300718877,-0.8983339786529541,0.12476791,7350,-0.2509554624557495,-0.11444162577390671,,,
4470,0,0,4470,5712,0.92,1.4,3178,149,-0.07495666000000001,0.03637844709213823,0.0001,0.2,0.24600000567734243,-0.06767819867461611,-0.8915729451179505,0.03206739,7400,-0.3181875944137573,-0.0938771441578865,,,
4500,0,0,4500,5752,0.92,1.38,3200,150,-0.062425959999999996,0.011735872556455433,0.0001,0.2,0.26133333817124366,-0.0744234487603729,-0.5650403642654419,0.05609452,7450,-44.444557189941406,-0.10673238337039948,,,
4530,0,0,4530,5787,0.93,1.32,3220,151,-0.06111346,0.0406861212849617,0.0001,0.2,0.16133333720266818,-0.03948108332728353,-0.5905970895290374,0.017639944,7500,0.13622665405273438,-0.05746100842952728,,,
4560,0,0,4560,5826,0.91,1.41,3240,152,-0.07259804,0.09698942124843597,0.0001,0.2,0.36533334486186503,-0.08915480782153704,-0.6402955389022827,0.115454756,7550,-0.24477672576904297,-0.11522757261991501,,,
4590,0,0,4590,5858,0.88,1.51,3256,153,-0.09701694,0.07689070553518831,0.0001,0.2,0.2953333408385515,-0.06665717246041943,-0.45313800573349,0.15863393,7600,-0.6405818462371826,-0.0781688392162323,,,
4620,0,0,4620,5895,0.86,1.57,3273,154,-0.11768516999999999,0.07863422081805765,0.0001,0.2,0.28800000496208666,-0.07217582873317102,-0.7970122158527374,0.03820427,7650,0.08755749464035034,-0.1110476478934288,,,
4650,0,0,4650,5932,0.83,1.6,3288,155,-0.14816471,0.04791251303628087,0.0001,0.2,0.2600000089406967,-0.0731325394076606,-0.44996693670749666,0.07463295,7700,0.21229809522628784,-0.09719975292682648,,,
4680,0,0,4680,5967,0.79,1.73,3304,156,-0.18225522999999996,0.10362747142091394,0.0001,0.2,0.23066667385399342,-0.06779051066190003,-0.5575239133834838,0.04987866,7750,-0.22315728664398193,-0.10199471563100815,,,
4710,0,0,4710,6013,0.82,1.68,3326,157,-0.16160349,0.06482695547863841,0.0001,0.2,0.48733333639800547,-0.097311765405039,-0.6414685022830963,0.30529994,7800,0.2568667531013489,-0.12214335799217224,,,
4740,0,0,4740,6046,0.82,1.66,3348,158,-0.17022641,0.06714864019304514,0.0001,0.2,0.40000001184642314,-0.08131960967183112,-0.5728075015544891,0.086406276,7850,-0.5530147552490234,-0.0966433435678482,,,
4770,0,0,4770,6086,0.83,1.59,3369,159,-0.16782609,0.05292906771413982,0.0001,0.2,0.1686666714400053,-0.04791829422907903,-0.36177899181842804,0.04925945,7900,0.032508134841918945,-0.06247103586792946,,,
4800,0,0,4800,6125,0.91,1.42,3392,160,-0.10590041,0.0973355446010828,0.0001,0.2,0.21066667400300504,-0.042141064017778264,-0.45604272425174713,0.030108107,7950,0.10986310243606567,-0.04959339275956154,,,
4830,0,0,4830,6162,0.94,1.3,3415,161,-0.07238034,0.023709699178580193,0.0001,0.2,0.19866667188704012,-0.060591244489575403,-0.34823707938194276,0.08892417,8000,-67.77129364013672,-0.08010400086641312,,,
4860,0,0,4860,6196,0.9,1.41,3434,162,-0.11424499,0.028407637113705277,0.0001,0.2,0.20733334258198738,-0.049040599175728804,-0.3567923706769943,0.039360106,8050,0.3537721037864685,-0.06150547415018082,,,
4890,0,0,4890,6230,0.92,1.37,3455,163,-0.09375825,0.10146303065121173,0.0001,0.2,0.2793333389610052,-0.05366313443550226,-0.5299326467514038,0.0635513,8100,0.09346461296081543,-0.06855946034193039,,,
4920,0,0,4920,6266,0.92,1.35,3477,164,-0.09324566000000001,0.07757435301318764,0.0001,0.2,0.16666667200624943,-0.05052437309896293,-0.3316355580091476,0.13176517,8150,-0.4491945505142212,-0.06994391977787018,,,
4950,0,0,4950,6303,0.9,1.43,3499,165,-0.09531389000000001,0.04022584169171751,0.0001,0.2,0.42266667284071446,-0.07986521325570849,-0.7947076559066772,0.14710572,8200,0.08101898431777954,-0.10920310020446777,,,
4980,0,0,4980,6343,0.9,1.48,3516,166,-0.08592881999999998,0.018731125188060103,0.0001,0.2,0.2913333409279585,-0.05984360999117296,-0.5785324394702911,0.08593907,8250,-100.43222045898438,-0.08088033646345139,,,
5010,0,0,5010,6378,0.9,1.46,3538,167,-0.07545942,0.03348903481848538,0.0001,0.2,0.2413333412259817,-0.04161120941909029,-0.5927964782714844,0.06799064,8300,-0.4374276399612427,-0.059527985751628876,,,
5040,0,0,5040,6421,0.91,1.43,3560,168,-0.06437812,0.07050153408199548,0.0001,0.2,0.37133334033191207,-0.0812894459829355,-0.6988682341575623,0.06256989,8350,-0.1568845510482788,-0.10615953058004379,,,
5070,0,0,5070,6459,0.89,1.53,3577,169,-0.06708407,0.022105662366375328,0.0001,0.2,0.21266667418181895,-0.05139920102370281,-0.3277461475133896,0.105727166,8400,0.3427615761756897,-0.0808919295668602,,,
5100,0,0,5100,6495,0.88,1.52,3597,170,-0.09664675,0.0342880988586694,0.0001,0.2,0.17400000609457492,-0.04316878763213751,-0.3692996436357498,0.032562267,8450,-0.15235161781311035,-0.07274232804775238,,,
5130,0,0,5130,6530,0.9,1.43,3621,171,-0.08438791999999998,0.09449150027707219,0.0001,0.2,0.28133333861827853,-0.07631268395824982,-0.4680411094427109,0.11775258,8500,-0.08512711524963379,-0.1048673614859581,,,
5160,0,0,5160,6568,0.92,1.4,3643,172,-0.07373801999999999,0.03540395848453045,0.0001,0.2,0.2226666733622551,-0.04732656897418195,-0.3480023789405823,0.03686968,8550,0.22119778394699097,-0.05861179530620575,,,
5190,0,0,5190,6602,0.89,1.47,3661,173,-0.10361395000000001,0.01285836002090946,0.0001,0.2,0.2520000072568655,-0.04049353496947635,-0.35915021657943724,0.06283686,8600,0.6030056476593018,-0.05319979041814804,,,
5220,0,0,5220,6637,0.92,1.4,3684,174,-0.08289683,0.06155952344182879,0.0001,0.2,0.1726666708290577,-0.045837089507530064,-0.2773406934738159,0.23845816,8650,0.13981062173843384,-0.06564078480005264,,,
5250,0,0,5250,6674,0.94,1.32,3711,175,-0.06114644999999999,0.01591579359723255,0.0001,0.2,0.27600000485777854,-0.058267320430216714,-0.384386927485466,0.21755677,8700,-284.7623596191406,-0.08030055463314056,,,
5280,0,0,5280,6715,0.92,1.39,3730,176,-0.08238339,0.04026462545618415,0.0001,0.2,0.21733333997428417,-0.07049304599128664,-0.4429563361406326,0.15241474,8750,0.09817475080490112,-0.09199434518814087,,,
5310,0,0,5310,6759,0.95,1.31,3755,177,-0.05169409999999999,0.04148552090860903,0.0001,0.2,0.2106666749715805,-0.0414559922600165,-0.43821777164936065,0.041251257,8800,0.3305332660675049,-0.06407296657562256,,,
5340,0,0,5340,6794,0.94,1.34,3773,178,-0.07226588999999999,0.016261442780960353,0.0001,0.2,0.21333334162831308,-0.04243868381219605,-0.4150825679302216,0.08217487,8850,-142.41845703125,-0.05416344851255417,,,
5370,0,0,5370,6827,0.93,1.41,3793,179,-0.0735028,0.07544406438246369,0.0001,0.2,0.24333334118127822,-0.06781879202152293,-0.3801567709445953,0.112551615,8900,0.32418256998062134,-0.09003540128469467,,,
5400,0,0,5400,6861,0.93,1.44,3817,180,-0.07380927999999999,0.021779254907742143,0.0001,0.2,0.27133334033191203,-0.06968288936652244,-0.374914470911026,0.08764345,8950,-83.3489990234375,-0.09038395434617996,,,
5430,0,0,5430,6898,0.92,1.42,3838,181,-0.08307591,0.04210862273350358,0.0001,0.2,0.15266666986048222,-0.05925231369740018,-0.3108080542087555,0.07782556,9000,0.12467759847640991,-0.07471108436584473,,,
5460,0,0,5460,6933,0.89,1.48,3857,182,-0.1155285,0.05806247165426612,0.0001,0.2,0.3180000042170286,-0.0656994567594181,-0.45167449057102205,0.10540938,9050,0.3775911331176758,-0.08101501315832138,,,
5490,0,0,5490,6967,0.92,1.39,3879,183,-0.09413311,0.06955246163532137,0.0001,0.2,0.20066667184233666,-0.04926528682218247,-0.3986573225259781,0.13770948,9100,0.33700019121170044,-0.060546278953552246,,,
5520,0,0,5520,7004,0.92,1.35,3903,184,-0.09382506000000003,0.05545574016869068,0.0001,0.2,0.16466667234897614,-0.0396891563526976,-0.30960035681724546,0.060381062,9150,-0.7278391122817993,-0.05928104370832443,,,
5550,0,0,5550,7037,0.88,1.49,3918,185,-0.1362074,0.044914712868630885,0.0001,0.2,0.19400000430643558,-0.05834639356688911,-0.28097797572612765,0.13637382,9200,-0.14117431640625,-0.0841299369931221,,,
5580,0,0,5580,7075,0.9,1.44,3941,186,-0.11585200000000001,0.13659220095723867,0.0001,0.2,0.18133333966135978,-0.05019457081099972,-0.32224751234054566,0.094632976,9250,-0.3602184057235718,-0.07406308501958847,,,
5610,0,0,5610,7112,0.9,1.42,3964,187,-0.11330401000000002,0.041721581225283445,0.0001,0.2,0.19333333805203437,-0.05309161237254738,-0.29972652554512025,0.019235265,9300,0.25136685371398926,-0.0701218917965889,,,
5640,0,0,5640,7144,0.88,1.45,3984,188,-0.13282926,0.027410841709934176,0.0001,0.2,0.2273333402723074,-0.046918101212320235,-0.39360309779644015,0.046760622,9350,0.43883734941482544,-0.06528182327747345,,,
5670,0,0,5670,7177,0.87,1.5,4002,189,-0.12349157999999999,0.04256890664808452,0.0001,0.2,0.19600000701844691,-0.048553605659088735,-0.2853041452169418,0.10554228,9400,0.5084489583969116,-0.07166824489831924,,,
5700,0,0,5700,7210,0.89,1.44,4023,190,-0.10351872000000001,0.036661595152691004,0.0001,0.2,0.35466667674481867,-0.08076894501332815,-0.532987032532692,0.11549292,9450,-25.634626388549805,-0.10917112976312637,,,
5730,0,0,5730,7246,0.9,1.41,4047,191,-0.09565559999999998,0.0590777010563761,0.0001,0.2,0.35400000438094137,-0.0821359672360122,-0.5194491088390351,0.18576835,9500,-0.06177043914794922,-0.10985156893730164,,,
5760,0,0,5760,7284,0.92,1.34,4074,192,-0.0746276,0.036722554611042145,0.0001,0.2,0.35066667206585406,-0.08252791476622225,-0.5592094540596009,0.04280871,9550,0.4405680298805237,-0.11563588678836823,,,
5790,0,0,5790,7318,0.94,1.28,4096,193,-0.07429016000000001,0.023146574292331933,0.0001,0.2,0.1973333390057087,-0.04905612335105744,-0.3794599199295044,0.042814717,9600,0.2731040120124817,-0.06272302567958832,,,
5820,0,0,5820,7353,0.92,1.33,4114,194,-0.09756692000000002,0.0274554203171283,0.0001,0.2,0.18400000184774398,-0.06375352761335672,-0.2926951485872269,0.087782875,9650,0.284382700920105,-0.07579341530799866,,,
5850,0,0,5850,7394,0.94,1.28,4138,195,-0.07311264,0.1088145386427641,0.0001,0.2,0.14066666997969152,-0.024366944495161694,-0.19392113536596298,0.030804578,9700,-0.469041109085083,-0.029496699571609497,,,
5880,0,0,5880,7430,0.94,1.3,4164,196,-0.07510645,0.029342709016054867,0.0001,0.2,0.332666669562459,-0.07401158419779193,-0.45052222311496737,0.116468094,9750,0.04235076904296875,-0.09363308548927307,,,
5910,0,0,5910,7465,0.95,1.29,4188,197,-0.06500373000000001,0.03495521118864417,0.0001,0.2,0.24400000616908074,-0.06251050768978894,-0.30099451541900635,0.27397498,9800,0.11179745197296143,-0.0809202492237091,,,
5940,0,0,5940,7500,0.97,1.22,4212,198,-0.04161563,0.003984694764949381,0.0001,0.2,0.29200000673532484,-0.04930833274840067,-0.3187903171777725,0.073806964,9850,-31.447147369384766,-0.06416187435388565,,,
5970,0,0,5970,7539,0.98,1.17,4241,199,-0.03106395,0.027050353521481156,0.0001,0.2,0.13866666965186597,-0.021780392994328074,-0.26917846500873566,0.024238616,9900,0.15874230861663818,-0.03839259222149849,,,
6000,0,,6000,,,,4263,,,0.013010006835684181,0.0001,0.2,0.2580000089108944,-0.036246957065848004,-0.42036117911338805,0.06532641,9950,-187.8793182373047,-0.050545673817396164,0.93,-0.07345200318377465,1.32
,,0,6000,7743,0.98,1.21,,200,-0.030057999999999998,,,,,,,,,,,,,
6030,0,0,6030,7777,0.97,1.23,4286,201,-0.040021390000000004,0.06430081482976675,0.0001,0.2,0.1773333378136158,-0.060075269114847035,-0.4363173222541809,0.011728951,10000,-0.07479298114776611,-0.08291944861412048,,,
6060,0,0,6060,7809,0.95,1.26,4306,202,-0.05109462,0.04344584478996694,0.0001,0.2,0.08533333741128445,-0.01668431284464896,-0.20354118824005127,0.00744765,10050,-0.337849497795105,-0.02087785303592682,,,
6090,0,0,6090,7843,0.94,1.29,4330,203,-0.06122327000000001,0.08491309424862266,0.0001,0.2,0.16066667266190052,-0.04738661684072582,-0.2707377684116363,0.050365515,10100,0.03702610731124878,-0.07761222869157791,,,
6120,0,0,6120,7877,0.93,1.37,4349,204,-0.07265462000000002,0.021013618730939924,0.0001,0.2,0.18266667388379573,-0.051234523355805625,-0.3275380051136017,0.039598826,10150,-0.05984294414520264,-0.08170715719461441,,,
6150,0,0,6150,7919,0.9,1.43,4368,205,-0.10434493,0.05515770134050399,0.0001,0.2,0.16866666913032533,-0.048754949038382595,-0.27653390884399415,0.042946935,10200,0.03575706481933594,-0.06529748439788818,,,
6180,0,0,6180,7957,0.91,1.39,4391,206,-0.09310339000000001,0.07389371414668858,0.0001,0.2,0.14666667230427266,-0.03576392297951195,-0.21879596501588822,0.07601898,10250,0.148271381855011,-0.054974671453237534,,,
6210,0,0,6210,8003,0.91,1.39,4414,207,-0.09321832000000001,0.04242871474474669,0.0001,0.2,0.2066666741669178,-0.059139453344047015,-0.21135544300079345,0.055351716,10300,0.2725033760070801,-0.07076222449541092,,,
6240,0,0,6240,8041,0.91,1.38,4437,208,-0.09350312999999998,0.012699181874049828,0.0001,0.2,0.12466667234897613,-0.03410073477185019,-0.18071091204881667,0.21557648,10350,0.28308922052383423,-0.06847427785396576,,,
6270,0,0,6270,8081,0.92,1.34,4457,209,-0.08161942,0.03991883763112128,0.0001,0.2,0.11266667038202285,-0.034580586231624084,-0.17871447145938874,0.050507404,10400,-0.18986225128173828,-0.048401620239019394,,,
6300,0,0,6300,8114,0.93,1.31,4478,210,-0.07270436,0.06363264283165336,0.0001,0.2,0.043333335518836974,-0.00865161186254893,-0.11995372965931893,0.0093481755,10450,-0.08188033103942871,-0.014078866690397263,,,
6330,0,0,6330,8153,0.91,1.4,4499,211,-0.08481073000000001,0.025081831612624228,0.0001,0.2,0.22333333864808083,-0.05035457018335975,-0.2580036303400993,0.13470791,10500,0.32346946001052856,-0.07153917104005814,,,
6360,0,0,6360,8190,0.91,1.4,4519,212,-0.09457608999999997,0.03644378275610507,0.0001,0.2,0.14866666950285434,-0.03692572216456757,-0.2191478952765465,0.10771162,10550,0.21026921272277832,-0.045930176973342896,,,
6390,0,0,6390,8230,0.92,1.34,4548,213,-0.08357193,0.038750047800131145,0.0001,0.2,0.1253333378583193,-0.020715672720223663,-0.1078359954059124,0.052946407,10600,0.07954907417297363,-0.02371874265372753,,,
6420,0,0,6420,8264,0.9,1.4,4565,214,-0.10326385,0.016110426033847033,0.0001,0.2,0.12333333946764469,-0.015421076758143819,-0.0848019289970398,0.10036131,10650,-0.49906325340270996,-0.016458217054605484,,,
6450,0,0,6450,8305,0.91,1.36,4587,215,-0.09115885,0.13278665395453573,0.0001,0.2,0.034000001773238184,-0.008339097364815373,-0.07187042608857155,0.003640908,10700,-0.028745532035827637,-0.0076910704374313354,,,
6480,0,0,6480,8340,0.9,1.36,4610,216,-0.10134326000000002,0.018174212016165255,0.0001,0.2,0.1806666698306799,-0.036760782825139664,-0.15082337632775306,0.13851783,10750,0.40046221017837524,-0.053137049078941345,,,
