rollout/ep_rew_mean,rollout/ep_len_mean,env/current_idx,env/n_steps,time/total_timesteps,rollout/success_rate,time/time_elapsed,env/completion_counter,time/fps,time/iterations,train/n_updates,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/clip_range,eval/mean_reward,eval/success_rate,eval/mean_ep_length
-0.03915947,1.21,8666,11790,11790,0.96,15634,0,0,393,3920,0.0,0.42627274990081787,0.0001,0.005249928683042526,-0.1914573773741722,0.00019764304,-0.0036538073408401315,0.03401862494647503,0.2,,,
-0.040236469999999996,1.28,8687,11820,11820,0.95,15668,0,0,394,3930,0.0,0.17366701364517212,0.0001,0.028055593371391296,-0.17643812149763108,0.0005717754,-0.005166202524366526,0.0843173809349537,0.2,,,
-0.06102804,1.34,8708,11850,11850,0.93,15705,0,0,395,3940,0.0,-28.998178482055664,0.0001,0.0034986180253326893,-0.1599368691444397,0.00010070006,-0.00027908501579076983,0.01258669514209032,0.2,,,
-0.05119554000000002,1.35,8730,11880,11880,0.94,15739,0,0,396,3950,0.0,0.484161376953125,0.0001,0.04461686685681343,-0.15151591449975968,3.5762787e-07,-6.259481114767595e-07,0.10761083289980888,0.2,,,
-0.08190565999999999,1.41,8749,11910,11910,0.92,15772,0,0,397,3960,0.0,-0.20270895957946777,0.0001,0.04750020056962967,-0.14571541547775269,0.00019391775,-0.0033179303501192693,0.11847460567951203,0.2,,,
-0.07090594,1.33,8776,11940,11940,0.94,15808,0,0,398,3970,0.0,0.2170068621635437,0.0001,0.09199237823486328,-0.1350878968834877,9.579062e-05,-0.0014525838539704238,0.21744343638420105,0.2,,,
-0.08249267000000002,1.31,8797,11970,11970,0.93,15843,0,0,399,3980,0.0,-27.27728271484375,0.0001,0.02186889946460724,-0.12790024131536484,3.5762787e-07,3.967682548289275e-07,0.04875044077634812,0.2,,,
,,8818,12000,12000,,,0,,,3990,0.0,0.3832193613052368,0.0001,0.06369748711585999,-0.12479866072535514,0.0,-2.4457772695996027e-07,0.1577565684914589,0.2,-0.02888093848247081,0.98,1.15
-0.10289638999999999,1.37,,,12000,0.91,16040,,0,400,,,,,,,,,,,,,
-0.08232592,1.31,8842,12030,12030,0.93,16074,0,0,401,4000,0.0,-0.05966651439666748,0.0001,0.07349646091461182,-0.1252182438969612,0.0001422604,-0.0009043598490582561,0.17337779998779296,0.2,,,
-0.08434390999999998,1.34,8863,12060,12060,0.92,16115,0,0,402,4010,0.0,0.49471479654312134,0.0001,0.03190586715936661,-0.12965727746486663,8.604924e-06,-3.25292347476136e-06,0.08244324624538421,0.2,,,
-0.07357633999999999,1.3,8890,12090,12090,0.93,16151,0,0,403,4020,0.0,-0.05346250534057617,0.0001,0.05845625326037407,-0.13202824741601943,0.0,-2.3186206767888962e-07,0.1272469788789749,0.2,,,
-0.040956789999999986,1.26,8913,12120,12120,0.95,16186,0,0,404,4030,0.0,0.43500739336013794,0.0001,0.014922107569873333,-0.13218604773283005,0.00041158,-0.004389499359337634,0.05949420817196369,0.2,,,
-0.030767079999999995,1.24,8938,12150,12150,0.95,16222,0,0,405,4040,0.0,-14.633748054504395,0.0001,0.0052513182163238525,-0.12920123040676118,1.1940797e-06,0.00019197146135412345,0.014959243964403868,0.2,,,
-0.05069898999999999,1.28,8956,12180,12180,0.94,16259,0,0,406,4050,0.0,-46.41398620605469,0.0001,0.0020198647398501635,-0.12382983043789864,4.8093e-05,-0.00014062374644723262,0.006344489008188248,0.2,,,
-0.06149827,1.33,8977,12210,12210,0.93,16295,0,0,407,4060,0.0,0.2791874408721924,0.0001,0.09718890488147736,-0.12103912085294724,7.959207e-06,-0.0001251538598445734,0.219170244038105,0.2,,,
-0.06104037000000001,1.29,9006,12240,12240,0.94,16332,0,0,408,4070,0.0,0.16175836324691772,0.0001,0.06880844384431839,-0.12296707928180695,5.9604645e-08,2.1139780699286347e-07,0.15399081856012345,0.2,,,
-0.07184879000000001,1.29,9029,12270,12270,0.93,16373,0,0,409,4080,0.0,-120.39085388183594,0.0001,0.010740886442363262,-0.12348001003265381,1.18692715e-05,-0.00028132974934731437,0.027394170127809047,0.2,,,
-0.07172705000000001,1.3,9049,12300,12300,0.93,16406,0,0,410,4090,0.0,0.6810624599456787,0.0001,0.015520584769546986,-0.12135428711771964,0.0,-1.7722447560597486e-07,0.03692096676677466,0.2,,,
-0.062029169999999995,1.26,9072,12330,12330,0.94,16445,0,0,411,4100,0.0,0.24810808897018433,0.0001,0.045451901853084564,-0.1205251045525074,0.0,-2.0861626470747297e-08,0.09810347557067871,0.2,,,
-0.07300226,1.34,9093,12360,12360,0.92,16476,0,0,412,4110,0.0,0.28267693519592285,0.0001,0.05708365887403488,-0.12015363872051239,0.0,-1.1444091958523473e-07,0.13355477824807166,0.2,,,
-0.08265578,1.34,9119,12390,12390,0.92,16509,0,0,413,4120,0.0,0.3693698048591614,0.0001,0.03444864973425865,-0.11982881128787995,0.0,-2.7691324788747806e-08,0.0754813402891159,0.2,,,
-0.09263697000000003,1.36,9140,12420,12420,0.91,16545,0,0,414,4130,0.0,0.5633544921875,0.0001,0.021545423194766045,-0.11990824341773987,0.0,-7.050732850899521e-08,0.05298595540225506,0.2,,,
-0.06111394,1.33,9159,12450,12450,0.93,16581,0,0,415,4140,0.0,0.5741584300994873,0.0001,0.03302306681871414,-0.1180025316774845,0.00016533335,-0.0024895964845200068,0.08732135742902755,0.2,,,
-0.08370564,1.42,9179,12480,12480,0.91,16633,0,0,416,4150,0.0,0.0029693245887756348,0.0001,0.048721227794885635,-0.11259963139891624,2.3841858e-07,2.6345252850390467e-07,0.10962159857153893,0.2,,,
-0.06265099999999998,1.37,9202,12510,12510,0.94,16667,0,0,417,4160,0.0,0.3653218150138855,0.0001,0.0700242891907692,-0.11001115888357163,0.0,-2.2590160462243602e-07,0.15259882658720017,0.2,,,
-0.0938523,1.48,9221,12540,12540,0.91,16701,0,0,418,4170,0.0,-51.35919952392578,0.0001,0.005264186300337315,-0.10911601185798644,0.0,-4.5965115713642035e-07,0.016118547692894936,0.2,,,
-0.08266824000000002,1.38,9244,12570,12570,0.93,16737,0,0,419,4180,0.0,0.37111783027648926,0.0001,0.08417262136936188,-0.1086754821240902,0.0,4.8577786326831075e-08,0.18154732435941695,0.2,,,
-0.09274991999999999,1.38,9267,12600,12600,0.92,16771,0,0,420,4190,0.0,0.0560457706451416,0.0001,0.047465063631534576,-0.10863756313920021,0.0,-1.2914339464487056e-08,0.10476308017969131,0.2,,,
-0.09064787,1.32,9292,12630,12630,0.92,16804,0,0,421,4200,0.0,-0.08795511722564697,0.0001,0.09054562449455261,-0.10849944949150085,0.0,-8.682409968763238e-08,0.19598602503538132,0.2,,,
-0.059104599999999986,1.2,9320,12660,12660,0.95,16844,0,0,422,4210,0.0,0.5152498483657837,0.0001,0.02651263028383255,-0.10842802822589874,0.0,-5.3445498338078325e-08,0.06214715354144573,0.2,,,
-0.07048176999999999,1.32,9334,12690,12690,0.93,16882,0,0,423,4220,0.0,-11.166372299194336,0.0001,0.011856630444526672,-0.1086485207080841,0.0,-6.611148579693804e-08,0.03225415553897619,0.2,,,
-0.039512059999999995,1.26,9362,12720,12720,0.96,16917,0,0,424,4230,0.0,0.3840339183807373,0.0001,0.05796284228563309,-0.10837422162294388,0.0,-9.884437079943353e-09,0.12348542883992195,0.2,,,
-0.050274650000000004,1.31,9383,12750,12750,0.95,16954,0,0,425,4240,0.030000001564621924,-199.2826690673828,0.0001,-0.005570835433900356,-0.12963685095310212,0.026930446,-0.010407091217736485,0.01472059078514576,0.2,,,
-0.061072180000000004,1.35,9407,12780,12780,0.93,16993,0,0,426,4250,0.0,0.10107535123825073,0.0001,0.08427304029464722,-0.10796252414584159,0.0,-8.741021130020954e-07,0.18724837750196457,0.2,,,
-0.06112453000000001,1.33,9429,12810,12810,0.93,17027,0,0,427,4260,0.0,0.2981327772140503,0.0001,0.026756977662444115,-0.10764612555503845,0.0,-1.6743938227037348e-07,0.06585844866931438,0.2,,,
-0.05028231,1.27,9455,12840,12840,0.94,17062,0,0,428,4270,0.0,0.02804166078567505,0.0001,0.03828959912061691,-0.10765651091933251,0.0,-7.748603536583687e-09,0.09125665798783303,0.2,,,
-0.049903239999999995,1.26,9479,12870,12870,0.94,17097,0,0,429,4280,0.0,-45.70744323730469,0.0001,0.0022745318710803986,-0.10762029066681862,0.0,2.523263269438303e-08,0.007175816316157579,0.2,,,
-0.038729000000000006,1.18,9509,12900,12900,0.96,17130,0,0,430,4290,0.0,0.4716746211051941,0.0001,0.04897819086909294,-0.10782156959176063,2.880891e-06,-4.549602690531174e-05,0.11103854477405548,0.2,,,
-0.04935365,1.2,9529,12930,12930,0.96,17165,0,0,431,4300,0.0,-3213.62255859375,0.0001,-0.0003795572556555271,-0.10772165507078171,0.00033626557,-0.0018688685632271885,0.00974797923117876,0.2,,,
-0.04921597999999999,1.17,9557,12960,12960,0.96,17200,0,0,432,4310,0.0,0.03678959608078003,0.0001,0.08422165364027023,-0.10427167564630509,1.2318293e-07,-1.2373924213271438e-06,0.18289941549301147,0.2,,,
-0.050214730000000006,1.23,9576,12990,12990,0.96,17237,0,0,433,4320,0.0,-0.20362913608551025,0.0001,0.0028701014816761017,-0.10339188575744629,0.00032004516,-0.0033968094644176716,0.026736949943006037,0.2,,,
-0.06187400000000001,1.33,9596,13020,13020,0.93,17270,0,0,434,4330,0.0,0.43870383501052856,0.0001,0.042370375245809555,-0.10829783529043198,2.3841858e-07,-1.5139579954137616e-07,0.09523521959781647,0.2,,,
-0.062485410000000005,1.35,9620,13050,13050,0.92,17303,0,0,435,4340,0.0,-0.21017920970916748,0.0001,0.055604707449674606,-0.11191512495279313,6.5050524e-05,-0.0003704706826344495,0.1203894391655922,0.2,,,
-0.0419751,1.35,9643,13080,13080,0.92,17340,0,0,436,4350,0.0,-43.15910339355469,0.0001,0.016860410571098328,-0.11485092788934707,9.836754e-06,-0.00013673802283555858,0.048341311514377594,0.2,,,
-0.04205526,1.29,9670,13110,13110,0.92,17374,0,0,437,4360,0.0,-16.272138595581055,0.0001,-0.0013229326577857137,-0.1119045540690422,0.00014822284,-0.001294779180607364,0.0037936192471534013,0.2,,,
-0.04097787,1.23,9693,13140,13140,0.94,17412,0,0,438,4370,0.0,0.4307243824005127,0.0001,0.03302376717329025,-0.10468371137976647,4.7683716e-07,-1.1261304234899684e-06,0.07620255500078202,0.2,,,
-0.05203910000000001,1.25,9717,13170,13170,0.94,17450,0,0,439,4380,0.0,0.2178773283958435,0.0001,0.06548448652029037,-0.10172459632158279,1.2318294e-05,-0.00014426152031781213,0.1518977999687195,0.2,,,
-0.06110597,1.19,9744,13200,13200,0.95,17491,0,0,440,4390,0.0,-0.2007887363433838,0.0001,0.06675389409065247,-0.10153589248657227,0.000109197696,-0.0023852376138286504,0.1496893510222435,0.2,,,
-0.07168503,1.26,9763,13230,13230,0.93,17524,0,0,441,4400,0.0,0.08460086584091187,0.0001,0.04245259612798691,-0.09716793671250343,6.858309e-05,0.00032675961978370085,0.09262294694781303,0.2,,,
-0.08233334999999999,1.28,9788,13260,13260,0.92,17563,0,0,442,4410,0.0,0.11859554052352905,0.0001,0.07052339613437653,-0.0966693602502346,5.0832827e-05,-0.00033687313260690745,0.1571362018585205,0.2,,,
-0.06024480999999999,1.2,9817,13290,13290,0.94,17597,0,0,443,4420,0.0,0.480657696723938,0.0001,0.040308427065610886,-0.0993090346455574,5.9604645e-08,1.1374553183784997e-07,0.0875500962138176,0.2,,,
-0.060342370000000006,1.21,9842,13320,13320,0.94,17631,0,0,444,4430,0.0,-364.89068603515625,0.0001,0.00663635553792119,-0.09998528137803078,5.4883956e-05,-0.0006446870279368966,0.025020300783216952,0.2,,,
-0.07275970999999998,1.2,9863,13350,13350,0.94,17669,0,0,445,4440,0.0,0.03721654415130615,0.0001,0.049008771777153015,-0.09751367345452308,0.0,-2.135833168104284e-08,0.10865547433495522,0.2,,,
-0.07234259,1.22,9885,13380,13380,0.94,17701,0,0,446,4450,0.0,0.45144981145858765,0.0001,0.06181072071194649,-0.09614931866526603,0.0,1.0023514431800607e-07,0.13869784474372865,0.2,,,
-0.08363278999999998,1.31,9906,13410,13410,0.91,17740,0,0,447,4460,0.0,-0.19671404361724854,0.0001,0.08373018354177475,-0.09540938287973404,9.423495e-06,-4.8250457020948545e-05,0.18815090954303743,0.2,,,
-0.09536003000000001,1.4,9924,13440,13440,0.89,17774,0,0,448,4470,0.0,0.14932841062545776,0.0001,0.03404183313250542,-0.09457174837589263,0.0,2.344449359092948e-08,0.08291766569018363,0.2,,,
-0.08525668999999998,1.39,9951,13470,13470,0.89,17811,0,0,449,4480,0.0,0.08537429571151733,0.0001,0.0696132481098175,-0.09410890266299247,0.0,-1.0728836030704515e-08,0.1578991398215294,0.2,,,
-0.06223132,1.37,9972,13500,13500,0.91,17850,0,0,450,4490,0.0,-37.481449127197266,0.0001,0.00738952774554491,-0.09398054033517837,0.0,3.566344579652991e-08,0.023347807954996823,0.2,,,
-0.06268086,1.37,9992,13530,13530,0.92,17887,0,0,451,4500,0.0,0.06827676296234131,0.0001,0.04759896546602249,-0.09396357983350753,0.0,1.1126200538669196e-08,0.10733908340334893,0.2,,,
-0.07210495,1.35,10015,13560,13560,0.92,17923,0,0,452,4510,0.0,0.5700438022613525,0.0001,0.03421735763549805,-0.09395138174295425,0.0,-2.215305956454472e-08,0.07975050359964371,0.2,,,
-0.060533930000000014,1.27,10043,13590,13590,0.95,17964,0,0,453,4520,0.0,0.17508858442306519,0.0001,0.061098963022232056,-0.09392072334885597,0.0,-4.321336781742957e-08,0.1370658054947853,0.2,,,
-0.08142028,1.33,10064,13620,13620,0.92,17999,0,0,454,4530,0.0,-1.2432074546813965,0.0001,0.02057623863220215,-0.09397383704781533,0.0,-3.317991925655406e-08,0.05632181502878666,0.2,,,
-0.06006546,1.28,10086,13650,13650,0.94,18035,0,0,455,4540,0.0,0.5904958844184875,0.0001,0.03000103496015072,-0.09403560310602188,0.0,-2.2848447622791924e-08,0.06712237671017647,0.2,,,
-0.07143026,1.37,10101,13680,13680,0.92,18069,0,0,456,4550,0.0,0.12068575620651245,0.0001,0.040654342621564865,-0.09397824183106422,0.0,-1.579523032368968e-08,0.08818050771951676,0.2,,,
-0.08251151999999999,1.42,10122,13710,13710,0.91,18104,0,0,457,4560,0.0,-0.13954508304595947,0.0001,0.058905914425849915,-0.0939834326505661,1.1920929e-08,-8.841355807476247e-08,0.12844162210822105,0.2,,,
-0.07268725,1.4,10150,13740,13740,0.92,18136,0,0,458,4570,0.0,0.38053226470947266,0.0001,0.05424763634800911,-0.09396272599697113,0.0,-7.718801615652638e-08,0.12604039087891578,0.2,,,
-0.07156561,1.36,10176,13770,13770,0.93,18170,0,0,459,4580,0.0,-25.4913330078125,0.0001,0.021055100485682487,-0.09410833790898324,0.0,1.3371308646981105e-07,0.048960935324430466,0.2,,,
-0.06164381999999999,1.27,10199,13800,13800,0.94,18207,0,0,460,4590,0.0,0.29047924280166626,0.0001,0.033296432346105576,-0.09408435970544815,0.0,5.761782206903376e-09,0.07149457186460495,0.2,,,
-0.05225217000000001,1.22,10221,13830,13830,0.94,18242,0,0,461,4600,0.0,0.23818868398666382,0.0001,0.04428663104772568,-0.0939806655049324,0.0,2.2053719428427597e-08,0.09428934529423713,0.2,,,
-0.07294386,1.3,10239,13860,13860,0.91,18279,0,0,462,4610,0.0,0.5665637850761414,0.0001,0.027628477662801743,-0.09468764141201973,0.0,-1.0246038399497337e-06,0.06633182503283024,0.2,,,
-0.07372071,1.36,10261,13890,13890,0.89,18312,0,0,463,4620,0.0,0.07518404722213745,0.0001,0.06965780258178711,-0.09404416382312775,0.0,9.201467054964496e-09,0.15882469713687897,0.2,,,
-0.07494421,1.45,10280,13920,13920,0.87,18351,0,0,464,4630,0.0,0.19373387098312378,0.0001,0.0224897600710392,-0.09226168319582939,0.00016564925,-0.0024412206637013157,0.0688561350107193,0.2,,,
-0.07133595999999999,1.42,10305,13950,13950,0.88,18389,0,0,465,4640,0.0,-11.015259742736816,0.0001,0.01660321094095707,-0.08585317954421043,3.5762787e-07,1.4940897798965125e-07,0.05266229957342148,0.2,,,
-0.07165592,1.43,10328,13980,13980,0.89,18426,0,0,466,4650,0.0,0.611173152923584,0.0001,0.042890917509794235,-0.08305503502488136,1.4942884e-05,-0.00016373624649839157,0.10218650996685028,0.2,,,
-0.06009048999999999,1.32,10349,14010,14010,0.93,18464,0,0,467,4660,0.0,0.08952164649963379,0.0001,0.038493216037750244,-0.08344253897666931,0.0,-1.5626350915454169e-07,0.08785918802022934,0.2,,,
-0.05974358,1.27,10374,14040,14040,0.94,18498,0,0,468,4670,0.0,0.2540281414985657,0.0001,0.04915044829249382,-0.08276636376976967,0.00040601293,-0.0024220163886395697,0.12440592274069787,0.2,,,
-0.0393726,1.24,10401,14070,14070,0.96,18534,0,0,469,4680,0.0,-25.821792602539062,0.0001,0.012404217384755611,-0.08063980638980865,7.947286e-06,-8.296797270332946e-05,0.03726792801171541,0.2,,,
-0.03969534999999999,1.27,10423,14100,14100,0.96,18573,0,0,470,4690,0.0,-171.23245239257812,0.0001,0.005438489373773336,-0.08132998496294022,8.74718e-05,-0.0005331011542086372,0.021715120319277047,0.2,,,
-0.01946767,1.23,10445,14130,14130,0.98,18609,0,0,471,4700,0.0,0.027491092681884766,0.0001,0.05096721649169922,-0.07908074855804444,0.0,-1.7702579819811602e-07,0.11254034712910652,0.2,,,
-0.02953682,1.24,10470,14160,14160,0.97,18645,0,0,472,4710,0.0,-33.04706573486328,0.0001,0.006560404319316149,-0.07781378030776978,0.0,1.0766088909264226e-08,0.014524775929749012,0.2,,,
-0.029942479999999997,1.26,10496,14190,14190,0.97,18678,0,0,473,4720,0.0,-0.32835590839385986,0.0001,0.019335854798555374,-0.07729458212852477,0.0,1.5894571925301194e-08,0.04095351062715054,0.2,,,
-0.03969281,1.24,10519,14220,14220,0.96,18713,0,0,474,4730,0.0,-47.35313034057617,0.0001,-0.003001468488946557,-0.07749219834804535,0.00024123192,-0.0015268122417907647,0.0028791995369829237,0.2,,,
-0.040610990000000007,1.29,10541,14250,14250,0.95,18749,0,0,475,4740,0.0,0.09499293565750122,0.0001,0.043055459856987,-0.07900283634662628,0.0,1.4682610913752114e-07,0.10016490295529365,0.2,,,
-0.030071770000000005,1.25,10566,14280,14280,0.97,18793,0,0,476,4750,0.0,-0.02093040943145752,0.0001,0.016578270122408867,-0.07985367104411126,0.0,-1.0447576554994953e-07,0.03538128696382046,0.2,,,
-0.03972178000000001,1.25,10591,14310,14310,0.96,18830,0,0,477,4760,0.0,-36.29449462890625,0.0001,0.002807584125548601,-0.0801363781094551,0.0,1.1126200405442432e-08,0.00841295886784792,0.2,,,
-0.05103963000000001,1.32,10611,14340,14340,0.95,18865,0,0,478,4770,0.0,0.30073583126068115,0.0001,0.0362660251557827,-0.08107591420412064,8.967519e-05,-0.0005313632847295579,0.08357478603720665,0.2,,,
-0.061865489999999995,1.37,10629,14370,14370,0.94,18900,0,0,479,4780,0.0,0.14227348566055298,0.0001,0.07627560198307037,-0.08458616137504578,1.1920929e-07,8.940696876180709e-08,0.17643529325723648,0.2,,,
-0.07135675000000001,1.31,10655,14400,14400,0.94,18933,0,0,480,4790,0.0,0.34918391704559326,0.0001,0.044574491679668427,-0.08452174738049507,0.00041686892,-0.0033702223028134527,0.112422613799572,0.2,,,
-0.07219157000000001,1.37,10678,14430,14430,0.94,18967,0,0,481,4800,0.0,0.0874904990196228,0.0001,0.04685552790760994,-0.07887666895985604,2.3841858e-07,3.637870102934926e-07,0.10385682508349418,0.2,,,
-0.040360379999999994,1.25,10706,14460,14460,0.97,19009,0,0,482,4810,0.0,-20.4809513092041,0.0001,0.004414430353790522,-0.07626794055104255,0.0,8.473793604579782e-08,0.02269468577578664,0.2,,,
-0.028845009999999997,1.17,10732,14490,14490,0.98,19042,0,0,483,4820,0.0,-69.35214233398438,0.0001,0.007604904007166624,-0.0751258485019207,0.0,4.669030717607825e-09,0.019407668244093658,0.2,,,
-0.028928119999999998,1.2,10755,14520,14520,0.98,19084,0,0,484,4830,0.0,-0.014752507209777832,0.0001,0.05908918380737305,-0.07515605092048645,8.523464e-06,-0.00010145524981748366,0.12715759724378586,0.2,,,
-0.03852967,1.17,10781,14550,14550,0.97,19129,0,0,485,4840,0.0,0.16118735074996948,0.0001,0.03635227680206299,-0.07606309354305267,0.0,6.89427075428739e-08,0.08809173777699471,0.2,,,
-0.06220960999999999,1.23,10803,14580,14580,0.95,19163,0,0,486,4850,0.0,-0.15493440628051758,0.0001,0.05393921956419945,-0.07775689885020257,1.5894573e-08,-1.624743135151263e-05,0.11294236406683922,0.2,,,
-0.06258608,1.24,10827,14610,14610,0.95,19198,0,0,487,4860,0.0,0.42657798528671265,0.0001,0.04549768567085266,-0.07770610377192497,0.00013201634,-0.0007025820040871267,0.10972988903522492,0.2,,,
-0.07563233,1.3,10847,14640,14640,0.94,19234,0,0,488,4870,0.0,0.34948694705963135,0.0001,0.03576086834073067,-0.08172241300344467,1.1920929e-07,3.367165692935714e-07,0.0814331203699112,0.2,,,
-0.09650663999999999,1.36,10869,14670,14670,0.92,19274,0,0,489,4880,0.0,0.5026226043701172,0.0001,0.035701263695955276,-0.0822953574359417,0.00029076933,-0.0015746625024867455,0.09192255660891532,0.2,,,
-0.08577854,1.38,10890,14700,14700,0.92,19309,0,0,490,4890,0.0,0.3165247440338135,0.0001,0.046667784452438354,-0.07819679528474807,1.1920929e-07,-3.6478042595433637e-07,0.11638528853654861,0.2,,,
-0.09474562999999998,1.39,10914,14730,14730,0.91,19343,0,0,491,4900,0.0,-0.24380719661712646,0.0001,0.06450995057821274,-0.07606383338570595,0.0,-4.043181740520652e-08,0.141332770884037,0.2,,,
-0.07485495999999998,1.37,10937,14760,14760,0.92,19383,0,0,492,4910,0.0,0.5044454336166382,0.0001,0.04283958673477173,-0.07534277513623237,0.0,2.1109983094902416e-09,0.09406461045145989,0.2,,,
-0.053974789999999995,1.33,10960,14790,14790,0.93,19416,0,0,493,4920,0.0,-5.420399188995361,0.0001,0.00724346237257123,-0.07504751309752464,0.0,2.7219455622784495e-08,0.02521153148263693,0.2,,,
-0.05506185,1.34,10983,14820,14820,0.92,19456,0,0,494,4930,0.0,-109.76846313476562,0.0001,0.008910899050533772,-0.07496186941862107,0.0,4.76837147544984e-09,0.022739910706877708,0.2,,,
-0.06502735,1.35,11003,14850,14850,0.92,19494,0,0,495,4940,0.0,0.02622431516647339,0.0001,0.05337711051106453,-0.07481116354465485,1.915296e-06,-1.9546548345772406e-05,0.1177268736064434,0.2,,,
-0.08242003,1.39,11022,14880,14880,0.91,19531,0,0,496,4950,0.0,0.447612464427948,0.0001,0.04465475305914879,-0.07430974617600442,0.0,-2.2202731253528896e-08,0.11081481128931045,0.2,,,
-0.09180559,1.38,11045,14910,14910,0.9,19565,0,0,497,4960,0.0,0.4669762849807739,0.0001,0.05621885135769844,-0.07396259903907776,0.0,-2.2947789179994515e-08,0.12399169653654099,0.2,,,
-0.09164581999999998,1.38,11072,14940,14940,0.91,19600,0,0,498,4970,0.0,0.5598844885826111,0.0001,0.04940766468644142,-0.07420523539185524,1.428922e-05,-0.00025205225028912537,0.11774247065186501,0.2,,,
-0.08213009999999998,1.31,11094,14970,14970,0.93,19634,0,0,499,4980,0.0,-234.8502960205078,0.0001,0.017075899988412857,-0.07528515756130219,0.0,-1.466274277994728e-07,0.06202118173241615,0.2,,,
,,11116,15000,15000,,,0,,,4990,0.0,0.3413565158843994,0.0001,0.061235461384058,-0.07584420293569565,0.0,-4.788239831299279e-08,0.13365608602762222,0.2,-0.061084016070235524,0.95,1.27
-0.07321345,1.3,,,15000,0.94,19818,,0,500,,,,,,,,,,,,,
-0.052690149999999984,1.27,11139,15030,15030,0.96,19851,0,0,501,5000,0.0,0.4440150856971741,0.0001,0.029555927962064743,-0.07619137167930604,5.51939e-06,-2.692500753256333e-05,0.06282053962349891,0.2,,,
-0.05678034999999999,1.34,11159,15060,15060,0.95,19889,0,0,502,5010,0.0,-0.08301901817321777,0.0001,0.045804280787706375,-0.07769069522619247,6.6073735e-05,-0.00044401094281063533,0.10847210809588433,0.2,,,
-0.07716458000000001,1.37,11180,15090,15090,0.93,19920,0,0,503,5020,0.0,-12.171208381652832,0.0001,0.012760508805513382,-0.08110484108328819,1.1920929e-07,-2.0712613846285421e-07,0.043735725618898866,0.2,,,
-0.06480596,1.4,11200,15120,15120,0.94,19954,0,0,504,5030,0.0,0.27703845500946045,0.0001,0.13790202140808105,-0.08284261524677276,0.0,-4.688898780358386e-08,0.2861397206783295,0.2,,,
-0.0644402,1.37,11227,15150,15150,0.93,19989,0,0,505,5040,0.0,-0.27055418491363525,0.0001,0.05455545708537102,-0.0834995336830616,0.0,3.173947358270368e-08,0.12097546681761742,0.2,,,
-0.052307629999999994,1.31,11250,15180,15180,0.94,20023,0,0,506,5050,0.0,-26.785005569458008,0.0001,0.002251178026199341,-0.08374454230070114,0.0,-3.6309163675696254e-08,0.007125953398644924,0.2,,,
-0.03315734,1.26,11274,15210,15210,0.96,20056,0,0,507,5060,0.0,-5.72529411315918,0.0001,0.0038630119524896145,-0.08377523124217987,0.0,-3.1689802915124686e-08,0.01097827274352312,0.2,,,
-0.04411885,1.28,11295,15240,15240,0.94,20090,0,0,508,5070,0.0,0.30364805459976196,0.0001,0.04025047644972801,-0.08380325064063072,0.0,-6.477038159147241e-08,0.09528898000717163,0.2,,,
-0.07635233,1.35,11310,15270,15270,0.92,20131,0,0,509,5080,0.0,-0.02547287940979004,0.0001,0.08931490033864975,-0.0838135302066803,0.0,2.56299980794239e-08,0.20372902154922484,0.2,,,
-0.09849886999999999,1.43,11330,15300,15300,0.9,20170,0,0,510,5090,0.0,0.22652244567871094,0.0001,0.07398083806037903,-0.08379203826189041,0.0,5.106131384380319e-08,0.17433893531560898,0.2,,,
-0.09734041000000002,1.4,11357,15330,15330,0.9,20211,0,0,511,5100,0.0,0.354247510433197,0.0001,0.060627009719610214,-0.08496318012475967,7.780393e-05,-0.0009343985872208194,0.12848547846078873,0.2,,,
-0.09662082,1.43,11378,15360,15360,0.89,20252,0,0,512,5110,0.0,-38.55625915527344,0.0001,0.031728632748126984,-0.08816410675644874,1.1920929e-07,-2.835194322869938e-07,0.09149040132761002,0.2,,,
-0.06359819000000001,1.32,11405,15390,15390,0.93,20292,0,0,513,5120,0.0,0.18268847465515137,0.0001,0.06385692209005356,-0.0871424950659275,0.00039668282,-0.0034847258069203415,0.14998305588960648,0.2,,,
-0.04009073999999999,1.24,11426,15420,15420,0.96,20328,0,0,514,5130,0.0,-77.67475891113281,0.0001,0.004279394634068012,-0.07917905375361442,4.7683716e-07,3.0497709726517994e-07,0.015592930931597948,0.2,,,
-0.050079280000000004,1.24,11453,15450,15450,0.95,20361,0,0,515,5140,0.0,0.48573940992355347,0.0001,0.026426637545228004,-0.07532879263162613,0.0,-9.934109534981417e-10,0.0604014802724123,0.2,,,
-0.061655999999999996,1.31,11470,15480,15480,0.94,20398,0,0,516,5150,0.0,0.5314527750015259,0.0001,0.007591601926833391,-0.07385216802358627,6.2863032e-06,-3.33051880291535e-05,0.017573021445423366,0.2,,,
-0.061692970000000014,1.31,11495,15510,15510,0.94,20433,0,0,517,5160,0.0,0.30945801734924316,0.0001,0.09076378494501114,-0.07276669815182686,0.0,6.35782835267662e-09,0.20207355916500092,0.2,,,
-0.062120270000000005,1.35,11517,15540,15540,0.93,20466,0,0,518,5170,0.0,-19.64508056640625,0.0001,0.003570322412997484,-0.07163995727896691,9.203156e-05,-0.00047252125919232667,0.011313764564692973,0.2,,,
