env/completion_counter,time/total_timesteps,eval/success_rate,env/current_idx,eval/mean_ep_length,env/n_steps,eval/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/success_rate,train/entropy_loss,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate
,2790,,,,,,1.96,-0.20251123,0,93,11947,0.84,,,,,,,,,,
0,2820,0.98,1204,1.18,2820,-0.028935460918582977,,,,,,,-0.03630887977778911,0.20568537712097168,0.0,-4.368225666784298e-06,930,0.08019790053367615,0.0,0.25144664347171786,0.2,0.001
,2820,,,,,,1.98,-0.19183351999999998,0,94,12060,0.85,,,,,,,,,,
0,2850,0.88,1224,1.58,2850,-0.11822375420946628,,,,,,,-0.03134229816496372,0.1455080509185791,0.0,-4.6874087011872234e-07,940,0.054141949862241745,0.0,0.1471322923898697,0.2,0.001
,2850,,,,,,1.88,-0.19172044000000002,0,95,12192,0.86,,,,,,,,,,
0,2880,0.94,1241,1.38,2880,-0.073530904809013,,,,,,,-0.03654508180916309,0.0771893858909607,0.0,-2.101262384268665e-06,950,0.0878731980919838,0.0,0.2147870644927025,0.2,0.001
,2880,,,,,,1.63,-0.12360076000000002,0,96,12319,0.92,,,,,,,,,,
0,2910,0.9,1255,1.44,2910,-0.11666768268216401,,,,,,,-0.030802740529179574,0.32127922773361206,0.0,-2.6941299442473365e-06,960,0.055918026715517044,0.0,0.14464108645915985,0.2,0.001
,2910,,,,,,1.72,-0.15223486,0,97,12448,0.89,,,,,,,,,,
0,2940,0.9,1273,1.72,2940,-0.11835999219212681,,,,,,,-0.031312544643878934,0.4882471561431885,0.0,-4.665652818047761e-06,970,0.04603616148233414,0.0,0.11802110075950623,0.2,0.001
,2940,,,,,,1.78,-0.15887370000000003,0,98,12591,0.88,,,,,,,,,,
0,2970,0.92,1289,1.36,2970,-0.07184048019815237,,,,,,,-0.03158710300922394,0.2632380723953247,3.973643e-09,-7.694711363726015e-06,980,0.046679526567459106,0.0,0.10365940928459168,0.2,0.001
,2970,,,,,,1.74,-0.14738430000000002,0,99,12709,0.89,,,,,,,,,,
0,3000,0.94,1305,1.44,3000,-0.054497333653271196,,,,,,,-0.029243239015340806,-0.853429913520813,0.010118751,-0.012222675743202327,990,0.07768207788467407,0.023333334550261497,0.25334071516990664,0.2,0.001
,3000,,,,,,1.79,-0.14797771999999998,0,100,12852,0.89,,,,,,,,,,
0,3030,0.98,1320,1.2,3030,-0.031154387285932898,,,,,,,-0.024904063157737254,0.22520583868026733,0.0,1.5070438362307926e-05,1000,0.050107598304748535,0.0,0.10473938509821892,0.2,0.001
,3030,,,,,,1.85,-0.14816199,0,101,12960,0.89,,,,,,,,,,
0,3060,0.94,1339,1.4,3060,-0.072219936712645,,,,,,,-0.022086985222995282,0.09754204750061035,0.0,-8.823672968460983e-06,1010,0.07732236385345459,0.0,0.1802218571305275,0.2,0.001
,3060,,,,,,1.84,-0.12842784999999998,0,102,13091,0.89,,,,,,,,,,
0,3090,0.9,1357,1.54,3090,-0.09506825737655163,,,,,,,-0.022457157820463182,0.0285375714302063,0.0,-2.830028500167003e-06,1020,0.049511685967445374,0.0,0.13849281296133995,0.2,0.001
,3090,,,,,,1.72,-0.08854733000000001,0,103,13219,0.93,,,,,,,,,,
0,3120,0.96,1366,1.28,3120,-0.03064226924907416,,,,,,,-0.02234735116362572,0.38902491331100464,0.0,-1.3666351804486609e-05,1030,0.00818560365587473,0.0,0.01817767769098282,0.2,0.001
,3120,,,,,,1.9,-0.13423843,0,104,13346,0.88,,,,,,,,,,
0,3150,0.94,1378,1.46,3150,-0.039628784917294976,,,,,,,-0.02254333272576332,-0.03662610054016113,0.0,6.782809997929462e-06,1040,0.0824059545993805,0.0,0.2341506451368332,0.2,0.001
,3150,,,,,,1.99,-0.17996848,0,105,13472,0.84,,,,,,,,,,
0,3180,0.98,1400,1.48,3180,-0.03342886105645448,,,,,,,-0.02534986026585102,0.4835929870605469,0.0,-1.4376640495861182e-06,1050,0.041052691638469696,0.0,0.10023541748523712,0.2,0.001
,3180,,,,,,1.93,-0.18432441,0,106,13599,0.83,,,,,,,,,,
0,3210,0.94,1412,1.42,3210,-0.07267670779488981,,,,,,,-0.022150946781039238,0.424252450466156,0.0,-1.1574228894417616e-06,1060,0.06144510954618454,0.0,0.15738538205623626,0.2,0.001
,3210,,,,,,1.89,-0.20063799000000004,0,107,13721,0.82,,,,,,,,,,
0,3240,0.98,1426,1.22,3240,-0.02974837222136557,,,,,,,-0.0256522161886096,0.24494880437850952,0.0,-1.0711550685726934e-05,1070,0.08082237094640732,0.0,0.19318826496601105,0.2,0.001
,3240,,,,,,2.04,-0.24201029000000004,0,108,13833,0.79,,,,,,,,,,
0,3270,0.92,1444,1.52,3270,-0.07388362727593631,,,,,,,-0.02322777211666107,0.523891806602478,0.0,-3.1297405284291814e-06,1080,0.04106898978352547,0.0,0.12175265327095985,0.2,0.001
,3270,,,,,,2.05,-0.24937557999999999,0,109,13957,0.79,,,,,,,,,,
0,3300,0.96,1465,1.3,3300,-0.052308046855032445,,,,,,,-0.021486233547329904,0.1663355827331543,0.0,-2.0822882898396957e-06,1090,0.02784901112318039,0.0,0.09427146390080451,0.2,0.001
,3300,,,,,,1.82,-0.20197834,0,110,14073,0.84,,,,,,,,,,
0,3330,0.98,1484,1.24,3330,-0.009868213962763548,,,,,,,-0.024146509170532227,-1.0449602603912354,0.0,-2.3175279331155707e-06,1100,0.03138919547200203,0.0,0.09509772211313247,0.2,0.001
,3330,,,,,,1.67,-0.14495642000000003,0,111,14187,0.89,,,,,,,,,,
0,3360,0.96,1501,1.26,3360,-0.050570868626236914,,,,,,,-0.023160830326378345,0.4739800691604614,0.0,-3.3285220446543917e-06,1110,0.018401658162474632,0.0,0.07469906844198704,0.2,0.001
,3360,,,,,,1.79,-0.17258224000000005,0,112,14310,0.87,,,,,,,,,,
0,3390,0.96,1520,1.26,3390,-0.056992328488267956,,,,,,,-0.02252372484654188,0.36141276359558105,0.0,7.92741892574611e-08,1120,0.050294727087020874,0.0,0.14059771969914436,0.2,0.001
,3390,,,,,,1.57,-0.08128859999999999,0,113,14426,0.94,,,,,,,,,,
0,3420,0.96,1534,1.26,3420,-0.050151686016470194,,,,,,,-0.026335160434246063,-1.4225783348083496,0.021320505,-0.011127725864450077,1130,0.01947290077805519,0.026666668057441712,0.08478617668151855,0.2,0.001
,3420,,,,,,1.66,-0.10994582,0,114,14542,0.91,,,,,,,,,,
0,3450,0.94,1549,1.44,3450,-0.07721083370503039,,,,,,,-0.03238042276352644,0.5555530190467834,0.0049152076,-0.002303710498381406,1140,0.038613274693489075,0.01666666753590107,0.100522530823946,0.2,0.001
,3450,,,,,,1.75,-0.11561673,0,115,14694,0.91,,,,,,,,,,
0,3480,0.92,1562,1.46,3480,-0.03235151263419539,,,,,,,-0.03625462837517261,0.3971748352050781,1.2715658e-07,-4.3412045220847516e-07,1150,0.018359441310167313,0.0,0.08870362155139447,0.2,0.001
,3480,,,,,,1.85,-0.15169423,0,116,14829,0.88,,,,,,,,,,
0,3510,0.94,1577,1.36,3510,-0.0741709918063134,,,,,,,-0.039519176632165906,0.0138205885887146,2.582868e-08,-2.1528601787323964e-05,1160,0.07298631221055984,0.0,0.24232627600431442,0.2,0.001
,3510,,,,,,1.94,-0.17521569,0,117,14944,0.86,,,,,,,,,,
0,3540,0.9,1591,1.58,3540,-0.12067862201482057,,,,,,,-0.047470688447356225,0.1273295283317566,8.895e-06,-0.0005061020428911434,1170,0.051522478461265564,0.0,0.16160079464316368,0.2,0.001
,3540,,,,,,2.01,-0.18983243000000002,0,118,15110,0.85,,,,,,,,,,
0,3570,0.88,1607,1.62,3570,-0.09484873463865369,,,,,,,-0.04342616982758045,0.11908245086669922,6.556511e-08,1.620322484079395e-05,1180,0.10262352973222733,0.0,0.25259094685316086,0.2,0.001
,3570,,,,,,1.98,-0.18046335,0,119,15252,0.85,,,,,,,,,,
0,3600,0.9,1624,1.6,3600,-0.09574863109737634,,,,,,,-0.051505432650446895,-0.14660120010375977,0.010589864,-0.007957709939219626,1190,0.06915295124053955,0.023333334550261497,0.19465266317129135,0.2,0.001
,3600,,,,,,2.01,-0.18767796999999997,0,120,15386,0.83,,,,,,,,,,
0,3630,0.94,1637,1.28,3630,-0.02982208414003253,,,,,,,-0.09191175699234008,0.22635257244110107,0.0634426,-0.008179237864290733,1200,0.038971737027168274,0.026666668057441712,0.11310027539730072,0.2,0.001
,3630,,,,,,1.99,-0.19066656999999998,0,121,15498,0.84,,,,,,,,,,
0,3660,0.98,1649,1.24,3660,-0.03133537284564227,,,,,,,-0.1976157084107399,0.20368796586990356,0.00031223695,-0.0009650080536084627,1210,0.0746568813920021,0.0,0.19401058405637742,0.2,0.001
,3660,,,,,,2.08,-0.21127437000000002,0,122,15618,0.82,,,,,,,,,,
0,3690,0.96,1665,1.22,3690,-0.030716711515560748,,,,,,,-0.2603048801422119,0.31978940963745117,0.000555712,-0.0032182093837761273,1220,0.04192271828651428,0.0,0.13037392273545265,0.2,0.001
,3690,,,,,,2.06,-0.1906391,0,123,15757,0.84,,,,,,,,,,
0,3720,1.0,1680,1.16,3720,-0.010948873395100235,,,,,,,-0.2781003534793854,0.10124778747558594,0.0021689513,-0.004047688138646954,1230,0.02956729382276535,0.023333334550261497,0.09550408348441124,0.2,0.001
,3720,,,,,,2.02,-0.19194535,0,124,15862,0.84,,,,,,,,,,
0,3750,0.98,1695,1.24,3750,-0.03274054776411504,,,,,,,-0.28696705400943756,0.384832501411438,0.012636143,-0.007814089674502612,1240,0.07849081605672836,0.030000001564621924,0.22826296389102935,0.2,0.001
,3750,,,,,,2.03,-0.18009261,0,125,15974,0.85,,,,,,,,,,
0,3780,0.98,1706,1.32,3780,-0.034416012717410925,,,,,,,-0.4884357750415802,-0.1364363431930542,0.010251152,-0.0021999859398541765,1250,0.06757373362779617,0.05000000260770321,0.2852038681507111,0.2,0.001
,3780,,,,,,2.14,-0.19410584,0,126,16118,0.84,,,,,,,,,,
0,3810,0.96,1718,1.26,3810,-0.029617300368845464,,,,,,,-0.5116122364997864,0.20036351680755615,0.0054734745,-0.008681705205235701,1260,0.08154018968343735,0.036666668578982355,0.22940106689929962,0.2,0.001
,3810,,,,,,2.21,-0.20823475,0,127,16244,0.83,,,,,,,,,,
0,3840,0.9,1730,1.58,3840,-0.09643769851885736,,,,,,,-0.7111131608486175,0.06623822450637817,0.057523932,-0.028467414562279813,1270,0.033341892063617706,0.14000000208616256,0.17384584099054337,0.2,0.001
,3840,,,,,,2.29,-0.21879674,0,128,16382,0.82,,,,,,,,,,
0,3870,0.94,1746,1.4,3870,-0.05174298956990242,,,,,,,-1.0403457045555116,0.234846293926239,0.029746963,-0.027854694432268446,1280,0.020624428987503052,0.113333335891366,0.1574832335114479,0.2,0.001
,3870,,,,,,2.19,-0.19402994999999998,0,129,16509,0.83,,,,,,,,,,
0,3900,0.98,1758,1.24,3900,-0.028849006597884,,,,,,,-1.0714784741401673,0.004862487316131592,0.042359956,-0.0327548349152007,1290,-0.01594337448477745,0.15333333797752857,0.11749804094433784,0.2,0.001
,3900,,,,,,2.17,-0.21095844,0,130,16637,0.82,,,,,,,,,,
0,3930,0.94,1770,1.44,3930,-0.08107708245050162,,,,,,,-1.1865883588790893,0.1724037528038025,0.054839548,-0.02357288261909467,1300,0.0635932981967926,0.2233333382755518,0.37676804065704345,0.2,0.001
,3930,,,,,,2.29,-0.24026288,0,131,16763,0.79,,,,,,,,,,
0,3960,0.92,1784,1.62,3960,-0.09770996440201998,,,,,,,-1.2649566411972046,0.28809505701065063,0.022593042,-0.02908415808031952,1310,0.03749056160449982,0.33666667230427266,0.20419877469539643,0.2,0.001
,3960,,,,,,2.31,-0.22534105000000004,0,132,16905,0.8,,,,,,,,,,
0,3990,0.96,1794,1.28,3990,-0.05158082889392972,,,,,,,-0.9895725131034852,-0.09553027153015137,0.022365332,-0.05351927482833467,1320,0.01744867116212845,0.4033333405852318,0.22472118139266967,0.2,0.001
,3990,,,,,,2.41,-0.25333476,0,133,17024,0.78,,,,,,,,,,
0,4020,0.94,1804,1.32,4020,-0.08071617322042585,,,,,,,-0.7677641570568084,-0.01593327522277832,0.050947223,-0.0440839400049299,1330,-0.001784682273864746,0.3033333390951157,0.18585701882839203,0.2,0.001
,4020,,,,,,2.47,-0.26637436999999997,0,134,17141,0.76,,,,,,,,,,
0,4050,0.94,1817,1.36,4050,-0.07420330847147852,,,,,,,-0.8299697458744049,0.011242270469665527,0.028970473,-0.0398380811326355,1340,-0.006865397095680237,0.126666671782732,0.17311008870601655,0.2,0.001
,4050,,,,,,2.46,-0.26126936000000006,0,135,17269,0.76,,,,,,,,,,
0,4080,0.94,1830,1.32,4080,-0.05150182558689267,,,,,,,-0.5798130691051483,0.13862663507461548,0.011984597,-0.020126475501650365,1350,0.038117557764053345,0.07000000253319741,0.19720516055822374,0.2,0.001
,4080,,,,,,2.36,-0.25631158,0,136,17396,0.78,,,,,,,,,,
0,4110,0.98,1841,1.16,4110,-0.027790282485075295,,,,,,,-0.4784302979707718,0.03450506925582886,0.022855667,-0.019425522663320115,1360,0.04810411483049393,0.07666666954755783,0.20370471477508545,0.2,0.001
,4110,,,,,,2.49,-0.30224991,0,137,17505,0.74,,,,,,,,,,
0,4140,0.94,1858,1.4,4140,-0.052550156875513496,,,,,,,-0.38292939960956573,0.15512192249298096,0.013679403,-0.01509841291544336,1370,0.04437871277332306,0.053333334252238275,0.17711366564035416,0.2,0.001
,4140,,,,,,2.42,-0.27093107,0,138,17629,0.76,,,,,,,,,,
0,4170,0.9,1869,1.54,4170,-0.1168266775412485,,,,,,,-0.4790650695562363,-0.03457081317901611,0.02287609,-0.01316065324936062,1380,0.052201833575963974,0.06333333440124989,0.1894549161195755,0.2,0.001
,4170,,,,,,2.4,-0.26454319,0,139,17759,0.77,,,,,,,,,,
0,4200,0.96,1883,1.3,4200,-0.05354715188965201,,,,,,,-0.5543328046798706,0.3084139823913574,0.008751361,-0.006945250113300716,1390,0.04843154922127724,0.01666666753590107,0.1867322415113449,0.2,0.001
,4200,,,,,,2.42,-0.280677,0,140,17883,0.76,,,,,,,,,,
0,4230,0.98,1897,1.18,4230,-0.029046515161171557,,,,,,,-0.40006118416786196,0.3055189251899719,0.021773275,-0.01848050072789178,1400,0.03258780390024185,0.09000000432133674,0.16831563487648965,0.2,0.001
,4230,,,,,,2.33,-0.27744881000000005,0,141,18000,0.76,,,,,,,,,,
0,4260,0.92,1917,1.46,4260,-0.0935485082725063,,,,,,,-0.4559342622756958,0.2656759023666382,0.00048609576,-0.0008646047120661526,1410,0.05724915489554405,0.0,0.16776127964258195,0.2,0.001
,4260,,,,,,2.1,-0.23953929000000002,0,142,18142,0.81,,,,,,,,,,
0,4290,0.94,1929,1.58,4290,-0.056969822542741896,,,,,,,-0.5549231231212616,0.310308039188385,0.011952777,-0.011605595787987078,1420,0.020962784066796303,0.07333333492279052,0.09921427592635154,0.2,0.001
,4290,,,,,,2.15,-0.2451116,0,143,18278,0.79,,,,,,,,,,
0,4320,0.88,1944,1.72,4320,-0.11951522270683199,,,,,,,-0.5647615253925323,0.08077961206436157,0.021899397,-0.024519181352419393,1430,0.0572945810854435,0.13000000566244124,0.27054266035556795,0.2,0.001
,4320,,,,,,2.03,-0.21392993999999996,0,144,18413,0.83,,,,,,,,,,
0,4350,0.94,1961,1.4,4350,-0.051515335757285355,,,,,,,-0.6600882470607757,0.17898303270339966,0.029048415,-0.015793874136482654,1440,0.0717405304312706,0.06000000089406967,0.251941579580307,0.2,0.001
,4350,,,,,,2.0,-0.22282267,0,145,18531,0.83,,,,,,,,,,
0,4380,1.0,1974,1.12,4380,-0.007513316045515239,,,,,,,-0.7463801324367523,-0.008041858673095703,0.025555732,-0.024967614085956758,1450,0.09162265062332153,0.08000000193715096,0.3140259236097336,0.2,0.001
,4380,,,,,,1.99,-0.19641190000000006,0,146,18646,0.85,,,,,,,,,,
0,4410,0.94,1991,1.32,4410,-0.0734935789462179,,,,,,,-0.5294140905141831,0.17373806238174438,0.04668684,-0.026428658440709095,1460,0.03272444009780884,0.10000000521540642,0.17200592309236526,0.2,0.001
,4410,,,,,,1.9,-0.18357736,0,147,18767,0.86,,,,,,,,,,
0,4440,0.92,2007,1.48,4440,-0.054894235245883466,,,,,,,-0.4680383175611496,0.04662811756134033,0.07508997,-0.01711863359164756,1470,0.05229635536670685,0.07333333678543567,0.19842697829008102,0.2,0.001
,4440,,,,,,1.98,-0.21182999,0,148,18896,0.84,,,,,,,,,,
0,4470,0.96,2022,1.3,4470,-0.030249808467924594,,,,,,,-0.6411877930164337,0.3240591883659363,0.012563539,-0.0064668915610915255,1480,0.061382707208395004,0.030000001564621924,0.20976154655218124,0.2,0.001
,4470,,,,,,1.93,-0.18794217,0,149,19015,0.86,,,,,,,,,,
0,4500,0.88,2036,1.6,4500,-0.11973188008181751,,,,,,,-0.39018533527851107,0.4366477131843567,0.05312459,-0.026052181993921765,1490,-4.4640153646469116e-05,0.146666669100523,0.08150396756827831,0.2,0.001
,4500,,,,,,1.97,-0.19822578,0,150,19156,0.85,,,,,,,,,,
0,4530,0.94,2050,1.32,4530,-0.05153805787675083,,,,,,,-0.23745584338903428,0.11547166109085083,0.002035296,-0.002482845215660401,1500,0.08099714666604996,0.020000001043081285,0.24667736738920212,0.2,0.001
,4530,,,,,,2.0,-0.20590673000000007,0,151,19268,0.84,,,,,,,,,,
0,4560,0.96,2068,1.26,4560,-0.030609748074784875,,,,,,,-0.2591809093952179,0.44842320680618286,0.003931097,-0.005045504737645379,1510,0.04544823616743088,0.01666666753590107,0.17178819477558135,0.2,0.001
,4560,,,,,,1.92,-0.20229649000000002,0,152,19394,0.84,,,,,,,,,,
0,4590,0.94,2083,1.46,4590,-0.05343856062740088,,,,,,,-0.275618302822113,0.25485759973526,0.0023258745,-0.0011518555720491542,1520,0.049753908067941666,0.01666666753590107,0.1334203824400902,0.2,0.001
,4590,,,,,,1.98,-0.21242446999999998,0,153,19534,0.82,,,,,,,,,,
0,4620,0.92,2095,1.42,4620,-0.0924106456991285,,,,,,,-0.3566801339387894,-0.1369415521621704,0.011129604,-0.005351729195099253,1530,0.05448634922504425,0.020000001043081285,0.1982769176363945,0.2,0.001
,4620,,,,,,2.01,-0.21299124000000003,0,154,19653,0.81,,,,,,,,,,
0,4650,0.94,2112,1.38,4650,-0.07912011923734098,,,,,,,-0.5192530781030655,0.26871639490127563,0.005180045,-0.0006274844480991248,1540,0.06700389087200165,0.09333333820104599,0.17229461371898652,0.2,0.001
,4650,,,,,,1.94,-0.19827235000000004,0,155,19780,0.83,,,,,,,,,,
0,4680,0.98,2124,1.16,4680,-0.027994042397476732,,,,,,,-0.4480351358652115,0.19658231735229492,0.004786696,-0.0022949000529418396,1550,0.07650667428970337,0.056666669249534604,0.2077683761715889,0.2,0.001
,4680,,,,,,2.08,-0.26384788,0,156,19914,0.78,,,,,,,,,,
0,4710,0.96,2142,1.38,4710,-0.05597691212780773,,,,,,,-0.5114574432373047,0.21728217601776123,0.011562759,-0.014159404641637962,1560,0.05331916734576225,0.04333333559334278,0.18542585223913194,0.2,0.001
,4710,,,,,,1.89,-0.22129484,0,157,20040,0.81,,,,,,,,,,
0,4740,0.92,2158,1.36,4740,-0.09161205865908414,,,,,,,-0.46974297761917116,0.14788252115249634,0.00048207244,-0.0014491411273773736,1570,0.054731711745262146,0.0,0.16565108969807624,0.2,0.001
,4740,,,,,,1.96,-0.22570543,0,158,20167,0.81,,,,,,,,,,
0,4770,0.9,2175,1.58,4770,-0.09408795258495957,,,,,,,-0.41888752281665803,0.4443567991256714,0.005800148,-0.008560588962088111,1580,0.039327770471572876,0.036666668578982355,0.13359836041927337,0.2,0.001
,4770,,,,,,1.89,-0.22288851999999995,0,159,20306,0.83,,,,,,,,,,
0,4800,0.94,2190,1.32,4800,-0.0314543885551393,,,,,,,-0.4440661191940308,0.2145857810974121,0.013731231,-0.011599590340629184,1590,0.06627106666564941,0.04000000208616257,0.21242095828056334,0.2,0.001
,4800,,,,,,1.9,-0.20557170999999996,0,160,20430,0.85,,,,,,,,,,
0,4830,0.98,2209,1.16,4830,-0.028440163796767594,,,,,,,-0.41170754134654997,-0.3200429677963257,0.06099293,-0.027180097011538607,1600,0.015409927815198898,0.10000000298023223,0.1391300827264786,0.2,0.001
,4830,,,,,,1.86,-0.19066373999999997,0,161,20540,0.86,,,,,,,,,,
0,4860,0.96,2221,1.34,4860,-0.053742163744755087,,,,,,,-0.24175503551959993,0.1116875410079956,0.0029883822,-0.001270995340309966,1610,0.07022178173065186,0.010000000521540642,0.17872025519609452,0.2,0.001
,4860,,,,,,1.84,-0.17822502,0,162,20663,0.87,,,,,,,,,,
0,4890,0.96,2236,1.28,4890,-0.054702426991425454,,,,,,,-0.26218491792678833,0.1725139021873474,3.741185e-05,-2.2535323736150304e-05,1620,0.08289539813995361,0.0,0.19731412082910538,0.2,0.001
,4890,,,,,,1.94,-0.19110114000000003,0,163,20783,0.85,,,,,,,,,,
0,4920,0.96,2251,1.32,4920,-0.03262526967562735,,,,,,,-0.2652949020266533,0.36391210556030273,0.0014369508,-0.0012755358174520559,1630,0.07001493871212006,0.006666667014360428,0.18367874920368193,0.2,0.001
,4920,,,,,,1.87,-0.19256989999999996,0,164,20897,0.85,,,,,,,,,,
0,4950,0.98,2265,1.24,4950,-0.030151003664359452,,,,,,,-0.2136215403676033,0.021886110305786133,3.7556885e-05,-0.0004825300908244401,1640,0.08776017278432846,0.0,0.27137593030929563,0.2,0.001
,4950,,,,,,1.93,-0.19928212,0,165,21020,0.84,,,,,,,,,,
0,4980,1.0,2274,1.28,4980,-0.010717598381452262,,,,,,,-0.2557620957493782,0.4913061261177063,0.012503843,-0.009478941337438318,1650,0.02432776615023613,0.020000001043081285,0.11855805888772011,0.2,0.001
,4980,,,,,,2.13,-0.23182564,0,166,21136,0.81,,,,,,,,,,
0,5010,0.98,2290,1.28,5010,-0.029577301843091847,,,,,,,-0.3075849086046219,-0.19598662853240967,0.0036917091,-0.006729818815559341,1660,0.06788165122270584,0.023333334550261497,0.2033548504114151,0.2,0.001
,5010,,,,,,2.09,-0.24540531000000002,0,167,21258,0.8,,,,,,,,,,
0,5040,0.98,2303,1.18,5040,-0.03238422825932503,,,,,,,-0.3226100206375122,0.08911335468292236,0.046339717,-0.01489342502163069,1670,0.033303841948509216,0.07000000104308128,0.2043745622038841,0.2,0.001
,5040,,,,,,2.18,-0.27220271,0,168,21370,0.78,,,,,,,,,,
0,5070,0.96,2320,1.3,5070,-0.056315049920231106,,,,,,,-0.5102746814489365,0.14273303747177124,0.016835757,-0.010815126216039061,1680,0.009384771808981895,0.030000001564621924,0.1331779383122921,0.2,0.001
,5070,,,,,,2.14,-0.24639528,0,169,21492,0.8,,,,,,,,,,
0,5100,0.94,2334,1.36,5100,-0.072889911015518,,,,,,,-0.5145512998104096,-0.40533971786499023,0.079399206,-0.03463783741307722,1690,-0.009179390966892242,0.16333333887159823,0.19399241507053375,0.2,0.001
,5100,,,,,,2.12,-0.22609568999999993,0,170,21611,0.82,,,,,,,,,,
0,5130,0.94,2353,1.34,5130,-0.032746467008255425,,,,,,,-0.28887225687503815,0.5418820381164551,0.009010953,0.0010600018611876649,1700,0.018565071746706963,0.1033333383500576,0.05687745995819569,0.2,0.001
,5130,,,,,,2.01,-0.18029556999999996,0,171,21732,0.85,,,,,,,,,,
0,5160,0.94,2366,1.34,5160,-0.07208440852817148,,,,,,,-0.3145951986312866,0.313987672328949,0.00028881032,-0.0005038448059590195,1710,0.02421995811164379,0.0,0.07255347557365895,0.2,0.001
,5160,,,,,,2.09,-0.21323167999999995,0,172,21844,0.83,,,,,,,,,,
0,5190,0.98,2376,1.2,5190,-0.02892290774732828,,,,,,,-0.310270456969738,-0.09510684013366699,0.006923254,-0.005617660253822798,1720,0.08057714998722076,0.020000001043081285,0.23429625183343888,0.2,0.001
,5190,,,,,,2.07,-0.21613467,0,173,21957,0.83,,,,,,,,,,
0,5220,0.96,2392,1.22,5220,-0.04829963255673647,,,,,,,-0.1738923206925392,-0.27653706073760986,0.008308625,-0.00572182338529581,1730,0.10814105719327927,0.023333334550261497,0.26627753376960756,0.2,0.001
,5220,,,,,,2.06,-0.19639986,0,174,22080,0.84,,,,,,,,,,
0,5250,0.98,2402,1.32,5250,-0.030479295118711888,,,,,,,-0.1263081543147564,0.19421380758285522,0.0016458194,0.0002286120728239638,1740,0.05060873553156853,0.006666667014360428,0.1729231558740139,0.2,0.001
,5250,,,,,,2.13,-0.20557822999999995,0,175,22208,0.83,,,,,,,,,,
0,5280,0.96,2419,1.24,5280,-0.02944167041685432,,,,,,,-0.18136137574911118,0.22656583786010742,0.002485192,0.012581967376172542,1750,0.12278594076633453,0.046666669100522994,0.3758534789085388,0.2,0.001
,5280,,,,,,2.12,-0.20164855000000004,0,176,22323,0.83,,,,,,,,,,
0,5310,0.96,2436,1.42,5310,-0.04026531246490776,,,,,,,-0.1907488450407982,0.11998885869979858,0.0021745563,-0.0015372862350099049,1760,0.07426419854164124,0.006666667014360428,0.1817222163081169,0.2,0.001
,5310,,,,,,2.05,-0.19699406000000003,0,177,22441,0.83,,,,,,,,,,
0,5340,0.96,2454,1.32,5340,-0.01244246935006231,,,,,,,-0.2855983436107635,-0.09365963935852051,0.0067230184,-0.0023782718367874713,1770,0.038896434009075165,0.023333334550261497,0.11568501517176628,0.2,0.001
,5340,,,,,,2.06,-0.20023611000000002,0,178,22558,0.83,,,,,,,,,,
0,5370,0.88,2472,1.62,5370,-0.09611494592856616,,,,,,,-0.3037073463201523,-0.15307950973510742,0.0067176977,-0.007017970534022311,1780,0.10323724150657654,0.013333334028720856,0.26875845342874527,0.2,0.001
,5370,,,,,,1.97,-0.17090623000000002,0,179,22718,0.85,,,,,,,,,,
0,5400,0.88,2483,1.62,5400,-0.11582136784680187,,,,,,,-0.17160017192363738,0.24641168117523193,0.004155209,-0.00019151757544051408,1790,0.05067840591073036,0.023333334550261497,0.1132901132106781,0.2,0.001
,5400,,,,,,1.94,-0.15881128,0,180,22865,0.87,,,,,,,,,,
0,5430,0.94,2494,1.46,5430,-0.07273419025354087,,,,,,,-0.11940201222896576,0.11189305782318115,0.0043055196,-0.006742540693376498,1800,0.0650995746254921,0.01666666753590107,0.19021934121847153,0.2,0.001
,5430,,,,,,2.05,-0.18431521,0,181,22991,0.85,,,,,,,,,,
0,5460,0.96,2509,1.18,5460,-0.04827136787120253,,,,,,,-0.08372815921902657,-0.0486522912979126,7.228057e-06,-1.0364850212241094e-05,1810,0.08607447892427444,0.0,0.20489426106214523,0.2,0.001
,5460,,,,,,1.99,-0.16986745000000003,0,182,23109,0.85,,,,,,,,,,
0,5490,0.96,2521,1.22,5490,-0.03252647186629474,,,,,,,-0.05926088355481625,0.3486042618751526,0.005990046,-0.005993031329320076,1820,0.03764441981911659,0.023333334550261497,0.1191494956612587,0.2,0.001
,5490,,,,,,2.06,-0.17676441,0,183,23218,0.84,,,,,,,,,,
0,5520,0.96,2543,1.42,5520,-0.033651499091647566,,,,,,,-0.04050890803337097,0.09341931343078613,1.0331472e-06,1.9518534346119052e-06,1830,0.0760229080915451,0.0,0.2125798538327217,0.2,0.001
,5520,,,,,,1.98,-0.14741906,0,184,23342,0.87,,,,,,,,,,
0,5550,0.88,2557,1.64,5550,-0.14055919962003827,,,,,,,-0.03547250591218472,-34.53791046142578,1.1920929e-07,-2.3751458098075773e-06,1840,0.012992208823561668,0.0,0.055432758294045925,0.2,0.001
,5550,,,,,,2.06,-0.17036160000000003,0,185,23483,0.85,,,,,,,,,,
