env/completion_counter,time/total_timesteps,eval/mean_reward,eval/success_rate,env/n_steps,env/current_idx,eval/mean_ep_length,rollout/ep_rew_mean,time/fps,rollout/success_rate,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance,train/learning_rate,train/clip_range,train/n_updates,train/value_loss,train/clip_fraction,train/entropy_loss
0,2850,-0.1306083502760157,0.88,2850,1477,1.28,,,,,,,-0.002836037936310021,0.00018955469,0.10189009457826614,0.06900262832641602,0.0001,0.2,470,0.22864062786102296,0.0,-0.8411163330078125
,2850,,,,,,-0.28388562,0,0.69,1.77,95,10889,,,,,,,,,,
0,2880,-0.08975570976734161,0.9,2880,1496,1.26,,,,,,,-0.0016676291078326245,6.000201e-05,0.12774278223514557,-0.32623088359832764,0.0001,0.2,475,0.2775519609451294,0.0,-0.8138550758361817
,2880,,,,,,-0.30756821,0,0.67,1.76,96,10996,,,,,,,,,,
0,2910,-0.11115537742618471,0.88,2910,1519,1.28,,,,,,,0.00046392162834898445,8.128087e-06,0.11210767924785614,0.2221156358718872,0.0001,0.2,480,0.22941095530986785,0.0,-0.7985096335411072
,2910,,,,,,-0.25568973,0,0.71,1.67,97,11107,,,,,,,,,,
0,2940,-0.11164020893163978,0.88,2940,1534,1.36,,,,,,,-0.0007181276858318597,7.649262e-06,0.08318237960338593,0.057409822940826416,0.0001,0.2,485,0.17868452668190002,0.0,-0.7975913047790527
,2940,,,,,,-0.2623617,0,0.73,1.64,98,11221,,,,,,,,,,
0,2970,-0.010046228263527156,0.96,2970,1555,1.16,,,,,,,-0.000895629709120982,1.7640989e-05,0.1005273312330246,0.19337588548660278,0.0001,0.2,490,0.20877717137336732,0.0,-0.7932534337043762
,2970,,,,,,-0.21560082000000003,0,0.77,1.57,99,11323,,,,,,,,,,
0,3000,-0.06858564591500908,0.94,3000,1572,1.14,,,,,,,-0.0005646137409108576,7.164478e-06,0.10130549222230911,-0.04685330390930176,0.0001,0.2,495,0.21317651569843293,0.0,-0.7876564741134644
,3000,,,,,,-0.23197932000000002,0,0.76,1.58,100,11431,,,,,,,,,,
0,3030,-0.04938520520925522,0.96,3030,1588,1.16,,,,,,,-0.0017565439439685803,3.6784015e-05,0.10968606919050217,0.129846453666687,0.0001,0.2,500,0.22965211868286134,0.0,-0.78850257396698
,3030,,,,,,-0.21473084000000003,0,0.77,1.57,101,11538,,,,,,,,,,
0,3060,-0.09182789459824563,0.88,3060,1606,1.26,,,,,,,-0.000761088532938814,5.180041e-05,0.1208002120256424,-0.04722297191619873,0.0001,0.2,505,0.2561522156000137,0.0,-0.781159782409668
,3060,,,,,,-0.25788787,0,0.71,1.69,102,11651,,,,,,,,,,
0,3090,-0.028203249787911774,0.96,3090,1623,1.14,,,,,,,-0.0016382050475417741,4.5627356e-05,0.10060884058475494,0.020682573318481445,0.0001,0.2,510,0.21772764325141908,0.0,-0.7717173218727111
,3090,,,,,,-0.27653657,0,0.71,1.72,103,11751,,,,,,,,,,
0,3120,-0.09008015575818717,0.88,3120,1638,1.3,,,,,,,-0.0003104575445952662,8.175174e-05,0.09951944649219513,0.20061349868774414,0.0001,0.2,515,0.2106072336435318,0.0,-0.7591518521308899
,3120,,,,,,-0.28952747,0,0.69,1.74,104,11866,,,,,,,,,,
0,3150,-0.06917262563481927,0.9,3150,1659,1.26,,,,,,,-0.000890592349460384,7.303953e-05,0.10601814836263657,0.106331467628479,0.0001,0.2,520,0.2267498940229416,0.0,-0.7486597657203674
,3150,,,,,,-0.30422956,0,0.68,1.74,105,11986,,,,,,,,,,
0,3180,-0.09231995605863631,0.88,3180,1676,1.28,,,,,,,-0.00016083876570789358,2.3692846e-05,0.08521309494972229,0.2754702568054199,0.0001,0.2,525,0.1755971997976303,0.0,-0.7342694282531739
,3180,,,,,,-0.29367761000000003,0,0.68,1.74,106,12097,,,,,,,,,,
0,3210,-0.03042034478392452,0.92,3210,1692,1.2,,,,,,,-0.0009771513911736919,2.4658442e-05,0.11329952627420425,-0.010309815406799316,0.0001,0.2,530,0.23839270174503327,0.0,-0.7244987726211548
,3210,,,,,,-0.28840731,0,0.7,1.72,107,12200,,,,,,,,,,
0,3240,-0.10971193586010486,0.88,3240,1709,1.26,,,,,,,-8.687138533183258e-05,2.6988982e-05,0.07898583263158798,0.34147876501083374,0.0001,0.2,535,0.1681669294834137,0.0,-0.7201257586479187
,3240,,,,,,-0.29779822,0,0.7,1.73,108,12308,,,,,,,,,,
0,3270,-0.08871470578946174,0.9,3270,1726,1.24,,,,,,,-0.0018331533872210314,7.34965e-05,0.07817687094211578,0.28974461555480957,0.0001,0.2,540,0.16794961988925933,0.0,-0.7127584218978882
,3270,,,,,,-0.32447997,0,0.68,1.76,109,12421,,,,,,,,,,
0,3300,-0.06930183281190694,0.92,3300,1743,1.18,,,,,,,-0.0009697633640222136,3.9859613e-05,0.10777456313371658,0.2594861388206482,0.0001,0.2,545,0.23028208315372467,0.0,-0.6990253567695618
,3300,,,,,,-0.29102019,0,0.72,1.72,110,12531,,,,,,,,,,
0,3330,-0.0684162883553654,0.92,3330,1762,1.2,,,,,,,-0.002390665593557628,0.00013547539,0.08940795809030533,0.1525251865386963,0.0001,0.2,550,0.19189100861549377,0.0,-0.681343924999237
,3330,,,,,,-0.27510030999999996,0,0.72,1.77,111,12637,,,,,,,,,,
0,3360,-0.030731545006856324,0.92,3360,1777,1.26,,,,,,,-0.0011401327288087515,0.0001485904,0.06631110608577728,0.2998535633087158,0.0001,0.2,555,0.14948200285434723,0.0,-0.6619469046592712
,3360,,,,,,-0.2851672,0,0.71,1.78,112,12750,,,,,,,,,,
0,3390,-0.06873582269530744,0.92,3390,1791,1.2,,,,,,,-0.0015664283869163854,9.584427e-05,0.07658585160970688,0.3661484718322754,0.0001,0.2,560,0.1638485610485077,0.0,-0.6427287817001343
,3390,,,,,,-0.30440292,0,0.68,1.82,113,12861,,,,,,,,,,
0,3420,-0.027012416152283548,0.98,3420,1811,1.04,,,,,,,-0.00011427323076844687,0.000111262,0.08796530961990356,0.10696184635162354,0.0001,0.2,565,0.1913147658109665,0.0,-0.6254111766815186
,3420,,,,,,-0.26891635,0,0.7,1.78,114,12963,,,,,,,,,,
0,3450,-0.04933645445853472,0.92,3450,1827,1.24,,,,,,,-0.0030308794602751377,8.556247e-05,0.08141745626926422,0.1372694969177246,0.0001,0.2,570,0.1762804478406906,0.0,-0.6139988303184509
,3450,,,,,,-0.25867149,0,0.7,1.78,115,13068,,,,,,,,,,
0,3480,-0.08988980568945408,0.9,3480,1845,1.28,,,,,,,-0.0009384576564961833,9.914438e-05,0.10047575831413269,0.19648927450180054,0.0001,0.2,575,0.21140792965888977,0.0,-0.5995997786521912
,3480,,,,,,-0.2585321099999999,0,0.7,1.76,116,13186,,,,,,,,,,
0,3510,-0.09132282979786396,0.9,3510,1863,1.32,,,,,,,3.894746365400437e-05,5.6642293e-05,0.10107409954071045,0.1251024603843689,0.0001,0.2,580,0.21429324746131898,0.0,-0.5818192005157471
,3510,,,,,,-0.28378133999999994,0,0.68,1.76,117,13298,,,,,,,,,,
0,3540,-0.11403344958089293,0.86,3540,1879,1.32,,,,,,,-0.0015926702801760228,0.00012992024,0.08918869495391846,0.20056945085525513,0.0001,0.2,585,0.19500241577625274,0.0,-0.5720464587211609
,3540,,,,,,-0.27959126,0,0.7,1.75,118,13411,,,,,,,,,,
0,3570,-0.10912551326211542,0.9,3570,1897,1.24,,,,,,,0.0003447045916498581,3.4095843e-05,0.13678179681301117,-0.06400084495544434,0.0001,0.2,590,0.27817109823226926,0.0,-0.5640801787376404
,3570,,,,,,-0.25715207,0,0.71,1.74,119,13527,,,,,,,,,,
0,3600,-0.08872209796682,0.92,3600,1917,1.22,,,,,,,-8.099774436942653e-07,4.0332478e-07,0.07719820737838745,-0.08640539646148682,0.0001,0.2,595,0.16511909961700438,0.0,-0.5668737292289734
,3600,,,,,,-0.23815638,0,0.74,1.67,120,13636,,,,,,,,,,
0,3630,-0.13195516935549675,0.86,3630,1933,1.3,,,,,,,-0.0003999074202390318,7.1744125e-06,0.09945598244667053,0.17036062479019165,0.0001,0.2,600,0.20560349822044371,0.0,-0.5700412511825561
,3630,,,,,,-0.24231183000000006,0,0.73,1.7,121,13750,,,,,,,,,,
0,3660,-0.11180393867660314,0.9,3660,1949,1.26,,,,,,,-0.00022270858025876805,4.774332e-06,0.15124888718128204,-0.04771256446838379,0.0001,0.2,605,0.3309385597705841,0.0,-0.5655821204185486
,3660,,,,,,-0.2811194700000001,0,0.71,1.74,122,13861,,,,,,,,,,
0,3690,-0.07044969011098147,0.92,3690,1965,1.24,,,,,,,5.1897765480646285e-06,5.2253404e-07,0.10038848966360092,0.4156618118286133,0.0001,0.2,610,0.23415018618106842,0.0,-0.5606882095336914
,3690,,,,,,-0.29138575000000005,0,0.7,1.76,123,13976,,,,,,,,,,
0,3720,-0.09027473274152725,0.9,3720,1984,1.24,,,,,,,-0.0004679381812458416,9.616216e-06,0.08633586764335632,0.35761547088623047,0.0001,0.2,615,0.1722147524356842,0.0,-0.5592614769935608
,3720,,,,,,-0.28920865,0,0.71,1.72,124,14084,,,,,,,,,,
0,3750,-0.09184834429994225,0.88,3750,2000,1.38,,,,,,,-8.480469434282156e-05,7.3413053e-06,0.12357211858034134,0.05683404207229614,0.0001,0.2,620,0.2551242709159851,0.0,-0.5625166654586792
,3750,,,,,,-0.33447838000000013,0,0.69,1.74,125,14203,,,,,,,,,,
0,3780,-0.07139533816836774,0.92,3780,2019,1.18,,,,,,,-0.0001226063598005922,6.67572e-06,0.08909937739372253,0.2695655822753906,0.0001,0.2,625,0.1907670795917511,0.0,-0.558754050731659
,3780,,,,,,-0.32395718,0,0.69,1.75,126,14319,,,,,,,,,,
0,3810,-0.04764868641272187,0.94,3810,2037,1.14,,,,,,,0.00034062306493671813,2.503395e-06,0.10114537179470062,0.18835663795471191,0.0001,0.2,630,0.22016582190990447,0.0,-0.5511849284172058
,3810,,,,,,-0.29402272,0,0.7,1.71,127,14420,,,,,,,,,,
0,3840,-0.06833062102552503,0.9,3840,2058,1.2,,,,,,,-0.00039709090022341795,5.3107738e-06,0.07828562706708908,0.27470624446868896,0.0001,0.2,635,0.1680450350046158,0.0,-0.5513746857643127
,3840,,,,,,-0.27407954,0,0.72,1.66,128,14523,,,,,,,,,,
0,3870,-0.048615369414910674,0.96,3870,2075,1.16,,,,,,,-0.001542856302112483,4.0906667e-05,0.0749049112200737,0.41122984886169434,0.0001,0.2,640,0.15965934693813325,0.0,-0.5420293211936951
,3870,,,,,,-0.26814288,0,0.73,1.63,129,14628,,,,,,,,,,
0,3900,-0.0936570349894464,0.86,3900,2095,1.36,,,,,,,-0.0005394915755218222,5.2485862e-05,0.14426985383033752,0.07386624813079834,0.0001,0.2,645,0.31421247124671936,0.0,-0.5292155861854553
,3900,,,,,,-0.23076227999999996,0,0.77,1.56,130,14747,,,,,,,,,,
0,3930,-0.11305323617532849,0.86,3930,2115,1.32,,,,,,,0.0002779702298965958,2.6961168e-06,0.05314530059695244,0.43686288595199585,0.0001,0.2,650,0.10641854703426361,0.0,-0.5198435306549072
,3930,,,,,,-0.24373558000000003,0,0.77,1.56,131,14867,,,,,,,,,,
0,3960,-0.04784545105881989,0.96,3960,2131,1.14,,,,,,,-0.0015301720526379014,3.3680597e-05,0.10068123787641525,0.2912927269935608,0.0001,0.2,655,0.21450204253196717,0.0,-0.5173947930335998
,3960,,,,,,-0.26906101000000004,0,0.76,1.57,132,14970,,,,,,,,,,
0,3990,-0.11665378019679337,0.84,3990,2150,1.4,,,,,,,0.0001584494133323844,3.8087368e-05,0.05359381064772606,0.5268517136573792,0.0001,0.2,660,0.1157824844121933,0.0,-0.5082896471023559
,3990,,,,,,-0.25807345000000004,0,0.77,1.6,133,15082,,,,,,,,,,
0,4020,-0.1131892940402031,0.88,4020,2169,1.34,,,,,,,-0.00041193406456550006,1.6556183e-05,0.12994639575481415,-0.1674962043762207,0.0001,0.2,665,0.2670950651168823,0.0,-0.5043570399284363
,4020,,,,,,-0.24842949999999994,0,0.78,1.61,134,15203,,,,,,,,,,
0,4050,-0.04876393906772137,0.94,4050,2190,1.2,,,,,,,-0.0014045337995050033,4.20928e-05,0.09757903963327408,-0.00303804874420166,0.0001,0.2,670,0.20911791324615478,0.0,-0.49780027866363524
,4050,,,,,,-0.22847803,0,0.78,1.58,135,15306,,,,,,,,,,
0,4080,-0.06825161677785217,0.92,4080,2212,1.2,,,,,,,-0.00022932728044295915,4.6535333e-05,0.04354594647884369,0.5034916996955872,0.0001,0.2,675,0.09748028367757797,0.0,-0.48602935671806335
,4080,,,,,,-0.20711928000000004,0,0.8,1.55,136,15421,,,,,,,,,,
0,4110,-0.10905747409909963,0.9,4110,2232,1.2,,,,,,,-0.0027851196502645336,0.00013579727,0.07165972888469696,0.352203905582428,0.0001,0.2,680,0.1562803119421005,0.0,-0.47220667004585265
,4110,,,,,,-0.18354840999999997,0,0.82,1.49,137,15529,,,,,,,,,,
0,4140,-0.04975880190264434,0.92,4140,2252,1.2,,,,,,,0.00017734368904109843,2.0980835e-06,0.08144823461771011,0.26348716020584106,0.0001,0.2,685,0.17104178667068481,0.0,-0.4590198278427124
,4140,,,,,,-0.19646838000000003,0,0.81,1.48,138,15651,,,,,,,,,,
0,4170,-0.14934233028441668,0.86,4170,2272,1.3,,,,,,,-0.0005845717561896891,2.4249157e-05,0.0602947399020195,0.5010390281677246,0.0001,0.2,690,0.1343911126255989,0.0,-0.4549794435501099
,4170,,,,,,-0.20582229999999999,0,0.81,1.45,139,15765,,,,,,,,,,
0,4200,-0.09028945156838745,0.9,4200,2292,1.28,,,,,,,-0.00017248173690589396,2.2649765e-05,0.11126608401536942,-0.0919487476348877,0.0001,0.2,695,0.2429860055446625,0.0,-0.4540028214454651
,4200,,,,,,-0.20470671,0,0.8,1.47,140,15878,,,,,,,,,,
0,4230,-0.11261824383866043,0.9,4230,2308,1.26,,,,,,,-0.002269008945828688,0.00033045808,0.06955184042453766,0.34627389907836914,0.0001,0.2,700,0.1515703856945038,0.0,-0.4741986751556396
,4230,,,,,,-0.23946575999999997,0,0.77,1.55,141,15999,,,,,,,,,,
0,4260,-0.06911032125353814,0.94,4260,2327,1.16,,,,,,,-0.0006554454475796945,2.0545722e-05,0.09673751145601273,0.19691580533981323,0.0001,0.2,705,0.20466416478157043,0.0,-0.46241021156311035
,4260,,,,,,-0.21967479,0,0.76,1.55,142,16102,,,,,,,,,,
0,4290,-0.0685093027492985,0.94,4290,2345,1.12,,,,,,,0.00026231626941211064,4.7902267e-06,0.10478828102350235,-0.015677213668823242,0.0001,0.2,710,0.22938955426216126,0.0,-0.47010324597358705
,4290,,,,,,-0.23213590000000006,0,0.73,1.61,143,16211,,,,,,,,,,
0,4320,-0.10947467016521842,0.88,4320,2366,1.28,,,,,,,-6.311595592691787e-05,3.0358633e-06,0.06148600950837135,0.415529727935791,0.0001,0.2,715,0.12700798809528352,0.0,-0.4760090231895447
,4320,,,,,,-0.20254503999999998,0,0.76,1.58,144,16327,,,,,,,,,,
0,4350,-0.07315515825524926,0.94,4350,2381,1.22,,,,,,,-0.0006822050358941568,1.8940369e-05,0.035974349826574326,0.6468448638916016,0.0001,0.2,720,0.07825970351696014,0.0,-0.48411844968795775
,4350,,,,,,-0.26036155000000005,0,0.71,1.68,145,16458,,,,,,,,,,
0,4380,-0.08866679692640901,0.9,4380,2402,1.24,,,,,,,0.0004011551527462132,8.147955e-06,0.1990026831626892,-0.167000412940979,0.0001,0.2,725,0.4280128002166748,0.0,-0.49123533368110656
,4380,,,,,,-0.24157231000000004,0,0.73,1.65,146,16570,,,,,,,,,,
0,4410,-0.06863183144945652,0.94,4410,2419,1.16,,,,,,,-0.0004554979062715958,1.5904507e-05,0.08252525329589844,-0.058605313301086426,0.0001,0.2,730,0.17198866605758667,0.0,-0.49773545265197755
,4410,,,,,,-0.22964029,0,0.75,1.62,147,16677,,,,,,,,,,
0,4440,-0.13345749717205763,0.88,4440,2436,1.26,,,,,,,3.749806967494607e-05,3.3696492e-06,0.11460136622190475,-0.15021276473999023,0.0001,0.2,735,0.2352653294801712,0.0,-0.504654836654663
,4440,,,,,,-0.19892656000000006,0,0.75,1.64,148,16795,,,,,,,,,,
0,4470,-0.04970037932973355,0.92,4470,2452,1.22,,,,,,,-0.0003590663281890727,4.172325e-06,0.06924200803041458,0.019084453582763672,0.0001,0.2,740,0.1545240968465805,0.0,-0.5029324412345886
,4470,,,,,,-0.22221516000000002,0,0.73,1.69,149,16906,,,,,,,,,,
0,4500,-0.050544043332338334,0.92,4500,2473,1.22,,,,,,,-0.0007330906433828943,1.3116995e-05,0.11699870228767395,0.14833897352218628,0.0001,0.2,745,0.23851370811462402,0.0,-0.502713680267334
,4500,,,,,,-0.18690344000000003,0,0.76,1.6,150,17020,,,,,,,,,,
0,4530,-0.1100899044983089,0.88,4530,2493,1.26,,,,,,,-0.0009637987582632235,2.9112894e-05,0.06101293861865997,0.2662137746810913,0.0001,0.2,750,0.1391691505908966,0.0,-0.49637670516967775
,4530,,,,,,-0.18305152,0,0.74,1.63,151,17132,,,,,,,,,,
0,4560,-0.08889651040080934,0.92,4560,2511,1.16,,,,,,,-0.0002790379549454158,2.458493e-05,0.06712494045495987,0.11309903860092163,0.0001,0.2,755,0.14201237857341767,0.0,-0.4854661405086517
,4560,,,,,,-0.19168957999999997,0,0.75,1.64,152,17249,,,,,,,,,,
0,4590,-0.11178861231077462,0.86,4590,2530,1.34,,,,,,,-0.0002377955177990998,1.4291207e-05,0.05786605924367905,0.38284623622894287,0.0001,0.2,760,0.12411038130521775,0.0,-0.476997047662735
,4590,,,,,,-0.20160639000000002,0,0.77,1.59,153,17371,,,,,,,,,,
0,4620,-0.19194336161017417,0.76,4620,2548,1.5,,,,,,,-0.0009097663460611472,2.3579598e-05,0.073045514523983,0.2562671899795532,0.0001,0.2,765,0.15906945765018463,0.0,-0.4752900779247284
,4620,,,,,,-0.17658348999999998,0,0.78,1.56,154,17502,,,,,,,,,,
0,4650,-0.1519854090316221,0.86,4650,2563,1.34,,,,,,,-4.041592862336074e-06,4.7286352e-07,0.06281416863203049,0.3947293758392334,0.0001,0.2,770,0.13395802080631256,0.0,-0.47237204313278197
,4650,,,,,,-0.21148767,0,0.75,1.63,155,17616,,,,,,,,,,
0,4680,-0.08891517787706107,0.92,4680,2585,1.2,,,,,,,2.3821295374659713e-05,7.933379e-06,0.14984996616840363,-0.26867449283599854,0.0001,0.2,775,0.31711522936820985,0.0,-0.47267759442329405
,4680,,,,,,-0.22275231999999995,0,0.75,1.63,156,17725,,,,,,,,,,
0,4710,-0.07243950872682035,0.92,4710,2602,1.18,,,,,,,-0.0002916721542717937,3.9041042e-06,0.09947847574949265,0.19868797063827515,0.0001,0.2,780,0.20150888562202454,0.0,-0.46972464919090273
,4710,,,,,,-0.24330998,0,0.73,1.63,157,17835,,,,,,,,,,
0,4740,-0.09127622362691909,0.92,4740,2620,1.26,,,,,,,8.21022205251154e-05,3.93788e-06,0.09203783422708511,0.15830355882644653,0.0001,0.2,785,0.19725117981433868,0.0,-0.4655385911464691
,4740,,,,,,-0.24229738999999997,0,0.72,1.65,158,17949,,,,,,,,,,
0,4770,-0.11211844258010388,0.9,4770,2636,1.24,,,,,,,-0.0002178692759965628,1.0730823e-05,0.07688966393470764,0.3005114197731018,0.0001,0.2,790,0.16095326244831085,0.0,-0.464045923948288
,4770,,,,,,-0.25340638000000004,0,0.7,1.67,159,18061,,,,,,,,,,
0,4800,-0.09218282109126448,0.9,4800,2654,1.2,,,,,,,-0.0007345267264948774,2.139012e-05,0.09294219315052032,0.2363520860671997,0.0001,0.2,795,0.19407627284526824,0.0,-0.4705470383167267
,4800,,,,,,-0.28001525,0,0.7,1.66,160,18171,,,,,,,,,,
0,4830,-0.09145180710125715,0.9,4830,2671,1.2,,,,,,,6.446520409859602e-05,2.5331974e-06,0.08245676010847092,0.31721341609954834,0.0001,0.2,800,0.17553340792655944,0.0,-0.48016005754470825
,4830,,,,,,-0.25127598,0,0.7,1.68,161,18282,,,,,,,,,,
0,4860,-0.09085929911118001,0.86,4860,2685,1.34,,,,,,,-0.0010753102864448749,2.5274356e-05,0.09456362575292587,0.011572718620300293,0.0001,0.2,805,0.19245436191558837,0.0,-0.48636957406997683
,4860,,,,,,-0.29507837,0,0.64,1.78,162,18404,,,,,,,,,,
0,4890,-0.06864327794406563,0.92,4890,2703,1.2,,,,,,,-8.248349086592555e-05,8.867184e-06,0.12778323888778687,-0.25509941577911377,0.0001,0.2,810,0.2695446670055389,0.0,-0.4905053973197937
,4890,,,,,,-0.29800009000000005,0,0.65,1.78,163,18512,,,,,,,,,,
0,4920,-0.11134050414897502,0.86,4920,2723,1.32,,,,,,,-0.0014702451143726591,5.1122905e-05,0.08441559970378876,0.31909269094467163,0.0001,0.2,815,0.17734602689743043,0.0,-0.48985700607299804
,4920,,,,,,-0.27828888,0,0.68,1.73,164,18628,,,,,,,,,,
0,4950,-0.07089518357999623,0.94,4950,2742,1.18,,,,,,,-0.0004956372456701886,3.202359e-05,0.077530637383461,0.23212158679962158,0.0001,0.2,820,0.16617661118507385,0.0,-0.4814123034477234
,4950,,,,,,-0.26857920999999996,0,0.7,1.69,165,18744,,,,,,,,,,
0,4980,-0.07086418709252029,0.94,4980,2761,1.16,,,,,,,8.443991386997141e-07,1.5497208e-06,0.11634998023509979,0.14101767539978027,0.0001,0.2,825,0.24294969141483308,0.0,-0.47198343873023985
,4980,,,,,,-0.26832479,0,0.71,1.7,166,18848,,,,,,,,,,
0,5010,-0.08925885155331344,0.9,5010,2777,1.28,,,,,,,-0.0017265462984020984,4.8466525e-05,0.09792571514844894,-0.10392141342163086,0.0001,0.2,830,0.21260323822498323,0.0,-0.4638247489929199
,5010,,,,,,-0.27263372,0,0.73,1.66,167,18959,,,,,,,,,,
0,5040,-0.0485195249132812,0.96,5040,2798,1.18,,,,,,,-0.0015986768521056404,4.650156e-05,0.11830876767635345,0.019672036170959473,0.0001,0.2,835,0.25176910161972044,0.0,-0.4521688222885132
,5040,,,,,,-0.23267590000000002,0,0.78,1.57,168,19066,,,,,,,,,,
0,5070,-0.10861533217132091,0.9,5070,2821,1.24,,,,,,,-0.0038064929842949622,8.4076324e-05,0.12123600393533707,-0.25717103481292725,0.0001,0.2,840,0.26836299896240234,0.0,-0.4405460000038147
,5070,,,,,,-0.24234387999999998,0,0.78,1.55,169,19182,,,,,,,,,,
0,5100,-0.0476454611774534,0.96,5100,2842,1.1,,,,,,,0.00018525838619112278,6.151199e-06,0.07539676874876022,0.21247023344039917,0.0001,0.2,845,0.1571009188890457,0.0,-0.4275857985019684
,5100,,,,,,-0.20091024000000002,0,0.82,1.5,170,19284,,,,,,,,,,
0,5130,-0.11036459324881434,0.88,5130,2860,1.28,,,,,,,-0.00018189311352507788,1.035134e-05,0.09357709437608719,0.3028639554977417,0.0001,0.2,850,0.19383613169193267,0.0,-0.42026251554489136
,5130,,,,,,-0.19339671000000003,0,0.8,1.52,171,19399,,,,,,,,,,
0,5160,-0.09074600843247026,0.86,5160,2879,1.34,,,,,,,0.0001783976969697676,1.8080076e-06,0.08215160667896271,-0.1480165719985962,0.0001,0.2,855,0.1690627306699753,0.0,-0.41477503180503844
,5160,,,,,,-0.18601505000000004,0,0.81,1.48,172,19516,,,,,,,,,,
0,5190,-0.04753751778043806,0.96,5190,2894,1.08,,,,,,,-0.000365583096670008,1.1408329e-05,0.11140887439250946,0.12278181314468384,0.0001,0.2,860,0.2329739212989807,0.0,-0.4169092893600464
,5190,,,,,,-0.21677679000000005,0,0.78,1.54,173,19624,,,,,,,,,,
0,5220,-0.17298571347724645,0.8,5220,2911,1.42,,,,,,,-0.00046143212607887565,1.4529625e-05,0.12027298659086227,-0.06954646110534668,0.0001,0.2,865,0.25446261167526246,0.0,-0.4198310852050781
,5220,,,,,,-0.24116994000000003,0,0.74,1.63,174,19742,,,,,,,,,,
0,5250,-0.1315378366271034,0.84,5250,2933,1.34,,,,,,,-0.0004164342091341311,1.3150771e-05,0.11303061246871948,-0.008096694946289062,0.0001,0.2,870,0.23505544364452363,0.0,-0.41795006990432737
,5250,,,,,,-0.23989692000000004,0,0.74,1.63,175,19858,,,,,,,,,,
0,5280,-0.07196582855656743,0.88,5280,2954,1.3,,,,,,,5.65063957278511e-05,7.291635e-07,0.07985240966081619,0.33847200870513916,0.0001,0.2,875,0.166103795170784,0.0,-0.41193100810050964
,5280,,,,,,-0.24120864,0,0.75,1.6,176,19971,,,,,,,,,,
0,5310,-0.07060174515470863,0.94,5310,2971,1.22,,,,,,,-0.00037390827958034835,1.0071198e-05,0.0823739692568779,0.18625712394714355,0.0001,0.2,880,0.17877298295497895,0.0,-0.40821771025657655
,5310,,,,,,-0.26751917,0,0.74,1.64,177,20085,,,,,,,,,,
0,5340,-0.048115108348429206,0.96,5340,2989,1.14,,,,,,,0.00010915915297431411,6.977717e-06,0.11354126036167145,0.08851879835128784,0.0001,0.2,885,0.23420861959457398,0.0,-0.40417954325675964
,5340,,,,,,-0.24816852,0,0.75,1.63,178,20189,,,,,,,,,,
0,5370,-0.030470142890699208,0.92,5370,3005,1.22,,,,,,,-0.0003872342894705838,1.1569262e-05,0.09398362785577774,0.13976353406906128,0.0001,0.2,890,0.19936236143112182,0.0,-0.40022754669189453
,5370,,,,,,-0.24620064000000003,0,0.75,1.62,179,20306,,,,,,,,,,
0,5400,-0.0910739061748609,0.9,5400,3023,1.22,,,,,,,-0.0016398178654100093,7.2914365e-05,0.11209278553724289,0.05244851112365723,0.0001,0.2,895,0.23377640545368195,0.0,-0.3930612802505493
,5400,,,,,,-0.26938194,0,0.74,1.65,180,20413,,,,,,,,,,
0,5430,-0.06971685060765594,0.9,5430,3039,1.26,,,,,,,-0.00028573353483807296,1.5010436e-05,0.10550897568464279,0.18857353925704956,0.0001,0.2,900,0.22157377302646636,0.0,-0.38187400102615354
,5430,,,,,,-0.27054074,0,0.72,1.68,181,20523,,,,,,,,,,
0,5460,-0.049250562628731134,0.92,5460,3056,1.18,,,,,,,-0.0009924451436381433,4.1627885e-05,0.12788747251033783,-0.09835636615753174,0.0001,0.2,905,0.26216849088668825,0.0,-0.3717914342880249
,5460,,,,,,-0.30636992,0,0.68,1.78,182,20636,,,,,,,,,,
0,5490,-0.08802390269469469,0.92,5490,3078,1.16,,,,,,,-0.0009587867899490732,2.2006036e-05,0.13972237706184387,-0.23473060131072998,0.0001,0.2,910,0.2962086617946625,0.0,-0.3633026540279388
,5490,,,,,,-0.26876607,0,0.71,1.72,183,20742,,,,,,,,,,
0,5520,-0.06872437473386526,0.92,5520,3099,1.18,,,,,,,-0.0017855096220344535,7.3901814e-05,0.08149778097867966,-0.033438682556152344,0.0001,0.2,915,0.18238285183906555,0.0,-0.3531767547130585
,5520,,,,,,-0.23585750000000005,0,0.77,1.6,184,20844,,,,,,,,,,
0,5550,-0.08884461163077503,0.9,5550,3118,1.22,,,,,,,-0.00024124205015443322,1.904567e-05,0.08413304388523102,0.11947757005691528,0.0001,0.2,920,0.1836880624294281,0.0,-0.34199950098991394
,5550,,,,,,-0.21165304999999995,0,0.79,1.58,185,20958,,,,,,,,,,
0,5580,-0.1533714382071048,0.84,5580,3138,1.4,,,,,,,-0.0012192817389344412,8.925398e-05,0.0777447298169136,0.31121957302093506,0.0001,0.2,925,0.16844540238380432,0.0,-0.33174038529396055
,5580,,,,,,-0.19052675,0,0.82,1.52,186,21086,,,,,,,,,,
