eval/mean_reward,env/n_steps,env/current_idx,env/completion_counter,time/total_timesteps,eval/mean_ep_length,eval/success_rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_len_mean,train/entropy_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/n_updates,train/loss,train/value_loss
,,,,9690,,,0,-0.23946299999999998,38856,0.82,323,1.96,,,,,,,,,,
-0.0744590900465846,9720,4879,0,9720,1.52,0.92,,,,,,,-0.01124004665762186,0.001,0.0,0.0,-2.908706690618601e-07,0.2,0.01724839210510254,1615,0.10332002490758896,0.20675591826438905
,,,,9720,,,0,-0.21135528,38977,0.84,324,1.87,,,,,,,,,,
-0.1138856917526573,9750,4893,0,9750,1.48,0.9,,,,,,,-0.04383370876312256,0.001,0.0045315465,0.013333334028720856,-0.002288403510659354,0.2,0.23530179262161255,1620,0.05290358141064644,0.14015680700540542
,,,,9750,,,0,-0.20769948,39091,0.83,325,1.91,,,,,,,,,,
-0.07849883945658803,9780,4909,0,9780,1.42,0.92,,,,,,,-0.010422511398792267,0.001,0.0,0.0,-5.165735981194075e-08,0.2,0.0030794143676757812,1625,0.1271299570798874,0.2538523644208908
,,,,9780,,,0,-0.1915508,39210,0.83,326,1.9,,,,,,,,,,
-0.06238765518181026,9810,4923,0,9810,1.3,0.94,,,,,,,-0.009643737599253655,0.001,0.0,0.0,9.536743128535363e-09,0.2,0.33737289905548096,1630,0.062178343534469604,0.14004161208868027
,,,,9810,,,0,-0.20805421,39325,0.81,327,1.97,,,,,,,,,,
-0.05191250246018171,9840,4938,0,9840,1.32,0.96,,,,,,,-0.009528605453670024,0.001,0.0,0.0,1.1205673473568823e-07,0.2,0.16493242979049683,1635,0.11979837715625763,0.27249285876750945
,,,,9840,,,0,-0.19931765,39444,0.81,328,1.98,,,,,,,,,,
-0.09233929119072855,9870,4956,0,9870,1.36,0.92,,,,,,,-0.009461274929344654,0.001,0.0,0.0,7.549922287353184e-09,0.2,0.04809165000915527,1640,0.15573082864284515,0.29689561724662783
,,,,9870,,,0,-0.16250656,39568,0.84,329,1.91,,,,,,,,,,
-0.029896129965782166,9900,4970,0,9900,1.28,0.94,,,,,,,-0.009739349968731404,0.001,0.0,0.0,-6.282329621853933e-07,0.2,0.0999382734298706,1645,0.12346839904785156,0.305293133854866
,,,,9900,,,0,-0.16104058999999998,39672,0.85,330,1.91,,,,,,,,,,
-0.117147103571333,9930,4986,0,9930,1.62,0.9,,,,,,,-0.009453626535832881,0.001,0.0,0.0,7.152557479628285e-09,0.2,0.3542022705078125,1650,0.06065516173839569,0.13083155900239946
,,,,9930,,,0,-0.17427032,39810,0.84,331,1.98,,,,,,,,,,
-0.10013086676597595,9960,5000,0,9960,1.46,0.92,,,,,,,-0.009338524751365184,0.001,0.0,0.0,-7.947286206899663e-09,0.2,0.07631093263626099,1655,0.10201551020145416,0.21049307584762572
,,,,9960,,,0,-0.19674263,39934,0.84,332,1.99,,,,,,,,,,
-0.02844246185384691,9990,5019,0,9990,1.18,0.98,,,,,,,-0.009804406762123108,0.001,0.0,0.0,-8.54333240596361e-08,0.2,0.3400599956512451,1660,0.07045654207468033,0.166243839263916
,,,,9990,,,0,-0.16186818000000003,40045,0.87,333,1.89,,,,,,,,,,
-0.11614976686891168,10020,5029,0,10020,1.6,0.9,,,,,,,-0.009369418025016785,0.001,0.0,0.0,7.629394538355427e-08,0.2,0.13859057426452637,1665,0.10001818090677261,0.19172545671463012
,,,,10020,,,0,-0.16595833,40167,0.86,334,1.96,,,,,,,,,,
-0.05004100611433387,10050,5048,0,10050,1.28,0.96,,,,,,,-0.009318063408136368,0.001,0.0,0.0,5.046526689866937e-08,0.2,0.10885393619537354,1670,0.09047842770814896,0.18948101103305817
,,,,10050,,,0,-0.15323363,40272,0.87,335,1.89,,,,,,,,,,
-0.05524194952566177,10080,5061,0,10080,1.32,0.96,,,,,,,-0.009357784502208233,0.001,0.0,0.0,-5.563100060612669e-08,0.2,-1.2546424865722656,1675,0.12036813050508499,0.2619815856218338
,,,,10080,,,0,-0.17877875999999998,40393,0.85,336,1.95,,,,,,,,,,
-0.07271821091882885,10110,5079,0,10110,1.38,0.94,,,,,,,-0.00929516702890396,0.001,0.0,0.0,2.3444494434698983e-08,0.2,0.05972719192504883,1680,0.11845194548368454,0.24939411580562593
,,,,10110,,,0,-0.20466298,40506,0.83,337,1.97,,,,,,,,,,
-0.12730695978738368,10140,5097,0,10140,1.66,0.88,,,,,,,-0.009300878457725047,0.001,0.0,0.0,-1.4106432733029806e-08,0.2,0.34888339042663574,1685,0.08543580770492554,0.18666361570358275
,,,,10140,,,0,-0.17941361999999997,40635,0.85,338,1.87,,,,,,,,,,
-0.09789234453812241,10170,5111,0,10170,1.62,0.9,,,,,,,-0.009299005009233951,0.001,0.0,0.0,1.6093254640026088e-08,0.2,0.116657555103302,1690,0.09246185421943665,0.2095635086297989
,,,,10170,,,0,-0.19309729,40759,0.83,339,1.95,,,,,,,,,,
-0.029455246152356267,10200,5124,0,10200,1.2,0.98,,,,,,,-0.009302370995283128,0.001,0.0,0.0,0.0,0.2,-0.26894354820251465,1695,0.11715729534626007,0.2572305381298065
,,,,10200,,,0,-0.19635806000000003,40863,0.82,340,1.97,,,,,,,,,,
-0.07710528297815472,10230,5143,0,10230,1.44,0.94,,,,,,,-0.009351499378681183,0.001,0.0,0.0,1.11262007607138e-08,0.2,0.43490028381347656,1700,0.06092255562543869,0.12874423265457152
,,,,10230,,,0,-0.17334853,40977,0.85,341,1.86,,,,,,,,,,
-0.010384387960657477,10260,5156,0,10260,1.24,1.0,,,,,,,-0.015199429728090763,0.001,8.543332e-08,0.0,-1.3212363128900505e-06,0.2,-0.5336687564849854,1705,0.08160972595214844,0.17976173162460327
,,,,10260,,,0,-0.19718822,41079,0.83,342,1.96,,,,,,,,,,
-0.006521523837000132,10290,5167,0,10290,1.04,1.0,,,,,,,-0.009337123297154904,0.001,0.0,0.0,-3.5762788286319847e-09,0.2,0.16126859188079834,1710,0.04994722455739975,0.10060355067253113
,,,,10290,,,0,-0.18346125000000002,41171,0.84,343,2.0,,,,,,,,,,
-0.11610499306581915,10320,5182,0,10320,1.54,0.9,,,,,,,-0.009319834783673287,0.001,0.0,0.0,-1.11262007607138e-08,0.2,0.1996667981147766,1715,0.07760922610759735,0.16882939636707306
,,,,10320,,,0,-0.17048704,41289,0.85,344,2.03,,,,,,,,,,
-0.0758299080003053,10350,5193,0,10350,1.42,0.92,,,,,,,-0.009313059598207473,0.001,0.0,0.0,1.3113022223620874e-08,0.2,0.05185699462890625,1720,0.0838451161980629,0.17774581611156465
,,,,10350,,,0,-0.19619298000000002,41396,0.83,345,2.12,,,,,,,,,,
-0.009582359185442329,10380,5208,0,10380,1.18,1.0,,,,,,,-0.009308870323002339,0.001,0.0,0.0,-1.2516975278487053e-08,0.2,0.30615848302841187,1725,0.07648131996393204,0.17179455161094664
,,,,10380,,,0,-0.19631966,41501,0.83,346,2.17,,,,,,,,,,
-0.051454632114619016,10410,5220,0,10410,1.32,0.96,,,,,,,-0.009335067681968212,0.001,0.0,0.0,-3.278255471528268e-08,0.2,-0.007609009742736816,1730,0.15163695812225342,0.30194921493530275
,,,,10410,,,0,-0.2249828,41626,0.83,347,2.16,,,,,,,,,,
-0.02981769563630223,10440,5234,0,10440,1.18,0.98,,,,,,,-0.009312491863965988,0.001,0.0,0.0,-6.357828929992593e-09,0.2,0.3213476538658142,1735,0.11513888835906982,0.2560598611831665
,,,,10440,,,0,-0.22984132,41735,0.83,348,2.24,,,,,,,,,,
-0.07259410797152668,10470,5244,0,10470,1.4,0.94,,,,,,,-0.009308465756475925,0.001,0.0,0.0,6.1591467925836694e-09,0.2,-0.017410635948181152,1740,0.17648902535438538,0.3695363700389862
,,,,10470,,,0,-0.26974076999999996,41854,0.8,349,2.35,,,,,,,,,,
-0.09663073420524597,10500,5261,0,10500,1.5,0.92,,,,,,,-0.009311225824058056,0.001,0.0,0.0,-1.2715658126438712e-08,0.2,0.29436004161834717,1745,0.09762225300073624,0.20912872552871703
,,,,10500,,,0,-0.25698171000000003,41971,0.81,350,2.24,,,,,,,,,,
-0.07259383585304022,10530,5277,0,10530,1.36,0.94,,,,,,,-0.009330758266150952,0.001,0.0,0.0,9.13937947544241e-09,0.2,0.15992140769958496,1750,0.08199528604745865,0.1824649840593338
,,,,10530,,,0,-0.26372572,42089,0.8,351,2.23,,,,,,,,,,
-0.14157665595412255,10560,5296,0,10560,1.66,0.86,,,,,,,-0.009316197223961353,0.001,0.0,0.0,-1.8676123048066983e-08,0.2,0.3086695671081543,1755,0.05749676004052162,0.13254376351833344
,,,,10560,,,0,-0.21645730999999993,42221,0.83,352,2.05,,,,,,,,,,
-0.09617833885364234,10590,5310,0,10590,1.48,0.92,,,,,,,-0.009542317129671574,0.001,0.0,0.0,-1.0967254802096704e-07,0.2,0.5975781679153442,1760,0.036728404462337494,0.09009456485509873
,,,,10590,,,0,-0.22068075999999998,42340,0.82,353,2.08,,,,,,,,,,
-0.07255248743575066,10620,5329,0,10620,1.52,0.92,,,,,,,-0.00932420901954174,0.001,0.0,0.0,1.1920930020892228e-09,0.2,0.06184345483779907,1765,0.08875270187854767,0.21488043665885925
,,,,10620,,,0,-0.17249913000000006,42461,0.85,354,1.91,,,,,,,,,,
-0.09732100490015,10650,5337,0,10650,1.54,0.9,,,,,,,-0.009515929408371449,0.001,0.0,0.0,4.6392282726515075e-08,0.2,-0.05952024459838867,1770,0.09163186699151993,0.21324710845947265
,,,,10650,,,0,-0.20988784999999996,42581,0.81,355,2.03,,,,,,,,,,
-0.09484737256076187,10680,5352,0,10680,1.42,0.92,,,,,,,-0.06421457827091218,0.001,0.00021995505,0.0,-0.00042325953855959497,0.2,-0.12164711952209473,1775,0.10979431122541428,0.2539514273405075
,,,,10680,,,0,-0.17660046999999998,42700,0.82,356,1.97,,,,,,,,,,
-0.029392508859746157,10710,5370,0,10710,1.22,0.98,,,,,,,-0.11083789467811585,0.001,0.00023840666,0.0,-0.0020325374812820486,0.2,0.18009138107299805,1780,0.1236913651227951,0.2879063844680786
,,,,10710,,,0,-0.17157436,42803,0.83,357,1.97,,,,,,,,,,
-0.05539070679340512,10740,5387,0,10740,1.36,0.96,,,,,,,-0.009362420998513699,0.001,0.0,0.0,3.7550926990093106e-08,0.2,0.17227554321289062,1785,0.1081603541970253,0.2496492087841034
,,,,10740,,,0,-0.15622821,42914,0.84,358,1.93,,,,,,,,,,
-0.09325596309266984,10770,5406,0,10770,1.38,0.92,,,,,,,-0.00940571129322052,0.001,0.0,0.0,1.7484029690706392e-08,0.2,-0.04743754863739014,1790,0.06729590892791748,0.1317923992872238
,,,,10770,,,0,-0.19932878000000007,43037,0.83,359,1.94,,,,,,,,,,
-0.0320463607320562,10800,5423,0,10800,1.28,0.98,,,,,,,-0.009443802759051323,0.001,0.0,0.0,4.291534452249834e-08,0.2,0.5110839605331421,1795,0.11267326772212982,0.245606991648674
,,,,10800,,,0,-0.16651915999999997,43150,0.85,360,1.85,,,,,,,,,,
-0.05333901190198958,10830,5435,0,10830,1.34,0.94,,,,,,,-0.01005476675927639,0.001,0.0,0.0,-2.304712921841201e-07,0.2,0.190282940864563,1800,0.044259678572416306,0.09401628971099854
,,,,10830,,,0,-0.15723786,43266,0.85,361,1.89,,,,,,,,,,
-0.07767066467087716,10860,5453,0,10860,1.24,0.94,,,,,,,-0.009989098645746708,0.001,0.0,0.0,4.768372097174734e-09,0.2,-0.046678781509399414,1805,0.07661706954240799,0.16480714678764344
,,,,10860,,,0,-0.15907301000000001,43372,0.86,362,1.79,,,,,,,,,,
-0.007718932628631592,10890,5466,0,10890,1.12,1.0,,,,,,,-0.04145241379737854,0.001,0.0021682004,0.013333334028720856,-0.004547637735183052,0.2,0.38408082723617554,1810,0.06314625591039658,0.15542937219142913
,,,,10890,,,0,-0.17849797000000003,43470,0.85,363,1.9,,,,,,,,,,
-0.05494602778926492,10920,5483,0,10920,1.4,0.94,,,,,,,-0.009480045549571514,0.001,0.0,0.0,-5.563100202721216e-09,0.2,0.06809216737747192,1815,0.12302787601947784,0.2636824458837509
,,,,10920,,,0,-0.18065624000000002,43586,0.85,364,1.87,,,,,,,,,,
-0.07127918737009167,10950,5493,0,10950,1.36,0.94,,,,,,,-0.009503703750669956,0.001,0.0,0.0,-1.4901161460301183e-08,0.2,0.3557719588279724,1820,0.07846226543188095,0.17285308241844177
,,,,10950,,,0,-0.20942818999999996,43693,0.82,365,1.99,,,,,,,,,,
-0.03127410286106169,10980,5511,0,10980,1.32,0.96,,,,,,,-0.009503169916570187,0.001,0.0,0.0,-2.384185826542762e-09,0.2,0.2002086639404297,1825,0.12510012090206146,0.27441571950912474
,,,,10980,,,0,-0.21201462,43797,0.82,366,2.0,,,,,,,,,,
-0.055177231058478354,11010,5531,0,11010,1.4,0.94,,,,,,,-0.009527592733502389,0.001,0.0,0.0,3.377596566878083e-08,0.2,0.4094879627227783,1830,0.05266429856419563,0.12069770991802216
,,,,11010,,,0,-0.20706845000000001,43919,0.84,367,1.89,,,,,,,,,,
-0.14348291838541627,11040,5545,0,11040,1.56,0.88,,,,,,,-0.009551578760147094,0.001,0.0,0.0,2.145767261652054e-08,0.2,0.4512540102005005,1835,0.047036074101924896,0.1065468892455101
,,,,11040,,,0,-0.18732147000000002,44046,0.86,368,1.9,,,,,,,,,,
-0.11955006720963865,11070,5561,0,11070,1.58,0.9,,,,,,,-0.009535308741033078,0.001,0.0,0.0,-3.914038444463586e-08,0.2,0.08995187282562256,1840,0.04588449373841286,0.11579338908195495
,,,,11070,,,0,-0.20035828000000006,44176,0.85,369,1.88,,,,,,,,,,
-0.05338999635539949,11100,5575,0,11100,1.34,0.96,,,,,,,-0.009541704878211021,0.001,0.0,0.0,-2.980232860494425e-09,0.2,0.35196226835250854,1845,0.0752352699637413,0.19151909351348878
,,,,11100,,,0,-0.21595576000000002,44282,0.83,370,1.93,,,,,,,,,,
-0.07408116556704045,11130,5586,0,11130,1.3,0.94,,,,,,,-0.009521737135946751,0.001,0.0,0.0,5.761782873037191e-09,0.2,0.24891966581344604,1850,0.08852522820234299,0.20032993257045745
,,,,11130,,,0,-0.23369216999999998,44391,0.82,371,2.0,,,,,,,,,,
-0.07231507311575115,11160,5600,0,11160,1.4,0.94,,,,,,,-0.009571020491421223,0.001,0.0,0.0,-2.3692846706779845e-08,0.2,0.18488478660583496,1855,0.1053394228219986,0.22435291409492492
,,,,11160,,,0,-0.23798223,44509,0.82,372,2.02,,,,,,,,,,
-0.11298703196458519,11190,5612,0,11190,1.56,0.9,,,,,,,-0.009535428136587143,0.001,0.0,0.0,-3.6557515681323594e-08,0.2,0.268846333026886,1860,0.10222560912370682,0.2408337414264679
,,,,11190,,,0,-0.22934409000000003,44624,0.83,373,2.05,,,,,,,,,,
-0.07231174346990883,11220,5626,0,11220,1.4,0.92,,,,,,,-0.06831737384200096,0.001,0.00055297615,0.006666667014360428,-0.006418026802129972,0.2,-0.6420172452926636,1865,0.1197093278169632,0.2988545775413513
,,,,11220,,,0,-0.24650220999999997,44749,0.82,374,2.15,,,,,,,,,,
-0.030979946344159542,11250,5642,0,11250,1.32,0.98,,,,,,,-0.010188223421573639,0.001,0.0,0.0,-6.72340405216687e-07,0.2,0.20021700859069824,1870,0.08183782547712326,0.18101757764816284
,,,,11250,,,0,-0.26536061000000005,44875,0.8,375,2.13,,,,,,,,,,
-0.09773535622283816,11280,5654,0,11280,1.44,0.9,,,,,,,-0.013841950520873069,0.001,8.940697e-08,0.0,8.023619661496894e-05,0.2,0.4028341770172119,1875,0.07039579004049301,0.1565021753311157
,,,,11280,,,0,-0.27136160000000004,44986,0.78,376,2.21,,,,,,,,,,
-0.09461619452107697,11310,5666,0,11310,1.52,0.92,,,,,,,-0.011402672529220581,0.001,2.1855037e-08,0.0,1.8470287662708528e-05,0.2,0.06818908452987671,1880,0.12950611114501953,0.2685839056968689
,,,,11310,,,0,-0.27354261999999996,45099,0.78,377,2.26,,,,,,,,,,
-0.03264956179074943,11340,5680,0,11340,1.3,0.98,,,,,,,-0.01011455561965704,0.001,0.0042098067,0.013333334028720856,-0.005510246247674111,0.2,0.19922685623168945,1885,0.07004176080226898,0.1715439021587372
,,,,11340,,,0,-0.24114930999999998,45203,0.81,378,2.16,,,,,,,,,,
-0.09756309651769697,11370,5697,0,11370,1.54,0.9,,,,,,,-0.011236555874347687,0.001,2.3722648e-06,0.0,-0.00019029180073015795,0.2,0.21601653099060059,1890,0.08909506350755692,0.20950325429439545
,,,,11370,,,0,-0.23944478999999996,45328,0.81,379,2.13,,,,,,,,,,
-0.09223979449365288,11400,5712,0,11400,1.42,0.92,,,,,,,-0.006525532808154821,0.001,0.0,0.0,-2.327760066833662e-06,0.2,0.47746729850769043,1895,0.06117084249854088,0.14290954917669296
,,,,11400,,,0,-0.25543583999999997,45445,0.8,380,2.06,,,,,,,,,,
-0.04778701921924949,11430,5725,0,11430,1.16,0.96,,,,,,,-0.005971284583210945,0.001,0.0,0.0,-1.041094448517299e-06,0.2,0.7259433269500732,1900,0.03825947642326355,0.07946262508630753
,,,,11430,,,0,-0.2803409,45547,0.77,381,2.12,,,,,,,,,,
-0.0076832702197134495,11460,5742,0,11460,1.1,1.0,,,,,,,-0.005504324939101935,0.001,0.0,0.0,-1.3510386196458057e-07,0.2,0.18918448686599731,1905,0.09162294864654541,0.20090969800949096
,,,,11460,,,0,-0.26836946,45642,0.78,382,2.11,,,,,,,,,,
-0.11801553471013904,11490,5758,0,11490,1.74,0.88,,,,,,,-0.005362341180443764,0.001,0.0,0.0,-8.642673439140936e-08,0.2,-0.09105932712554932,1910,0.11327371001243591,0.25505519807338717
,,,,11490,,,0,-0.2655872,45768,0.8,383,1.98,,,,,,,,,,
-0.07293278164695949,11520,5772,0,11520,1.38,0.94,,,,,,,-0.005206487141549587,0.001,0.0,0.0,1.1920928955078126e-08,0.2,0.385292649269104,1915,0.09694334864616394,0.22160550355911254
,,,,11520,,,0,-0.27141849000000007,45876,0.79,384,1.99,,,,,,,,,,
-0.09348816497717052,11550,5788,0,11550,1.46,0.92,,,,,,,-0.005136033706367016,0.001,0.0,0.0,2.9404958112877468e-08,0.2,0.42780107259750366,1920,0.06389779597520828,0.14698015451431273
,,,,11550,,,0,-0.24002068,45988,0.81,385,1.94,,,,,,,,,,
-0.029789950461126865,11580,5805,0,11580,1.3,0.98,,,,,,,-0.005311455857008695,0.001,0.0,0.0,2.5431315187063318e-08,0.2,0.3252756595611572,1925,0.08222973346710205,0.1816588521003723
,,,,11580,,,0,-0.23785681,46097,0.81,386,1.95,,,,,,,,,,
-0.09797648853622377,11610,5821,0,11610,1.52,0.92,,,,,,,-0.005086033698171377,0.001,0.0,0.0,6.357828956637945e-08,0.2,0.28974390029907227,1930,0.08177905529737473,0.17464407980442048
,,,,11610,,,0,-0.22896232000000005,46216,0.83,387,1.9,,,,,,,,,,
-0.04931273438502103,11640,5833,0,11640,1.26,0.96,,,,,,,-0.005067713279277086,0.001,0.0,0.0,6.75519318704687e-08,0.2,0.2659452557563782,1935,0.08867697417736053,0.20392054319381714
,,,,11640,,,0,-0.25382278,46319,0.81,388,1.96,,,,,,,,,,
-0.10269624650478364,11670,5846,0,11670,1.48,0.92,,,,,,,-0.005061374977231026,0.001,0.0,0.0,-5.165736105539054e-09,0.2,0.3133224844932556,1940,0.06999533623456955,0.15413062274456024
,,,,11670,,,0,-0.25736589,46437,0.81,389,2.02,,,,,,,,,,
