eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,env/current_idx,env/n_steps,env/completion_counter,time/fps,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range
-0.10942083253525198,1.26,0.9,2850,1468,2850,0,,,,,,,0.0,0.0001,0.2517028242349625,-0.0012981899773393478,3.14037e-05,-0.9703034400939942,0.06206989288330078,0.1227433905005455,470,0.2
,,,2850,,,,0,10733,0.67,95,1.8,-0.28789877999999997,,,,,,,,,,
-0.028331630076281727,1.18,0.96,2880,1484,2880,0,,,,,,,0.0,0.0001,0.21268562972545624,-0.003670282253684931,8.7553264e-05,-0.9633368134498597,0.20451289415359497,0.0920557752251625,475,0.2
,,,2880,,,,0,10837,0.67,96,1.79,-0.29442445,,,,,,,,,,
-0.027847985737025738,1.1,0.96,2910,1504,2910,0,,,,,,,0.0,0.0001,0.20013734996318816,0.00035414775329023485,3.7690004e-06,-0.9499733686447144,0.15878885984420776,0.0969490259885788,480,0.2
,,,2910,,,,0,10941,0.68,97,1.79,-0.28318887,,,,,,,,,,
-0.09202160003595054,1.26,0.92,2940,1526,2940,0,,,,,,,0.0,0.0001,0.16315445601940154,-0.00136014858571194,3.7356218e-05,-0.9517135620117188,0.25234144926071167,0.07334164530038834,485,0.2
,,,2940,,,,0,11057,0.74,98,1.66,-0.22537426,,,,,,,,,,
-0.09063312588725239,1.2,0.92,2970,1545,2970,0,,,,,,,0.0,0.0001,0.1774964600801468,0.00044020055948479353,4.9134096e-06,-0.9579601883888245,0.1016228199005127,0.08718384057283401,490,0.2
,,,2970,,,,0,11165,0.75,99,1.62,-0.20235013,,,,,,,,,,
-0.06978805071674288,1.24,0.92,3000,1563,3000,0,,,,,,,0.0,0.0001,0.2384819805622101,-0.0009472270841541786,3.300508e-05,-0.953729772567749,0.12262016534805298,0.11068139970302582,495,0.2
,,,3000,,,,0,11271,0.79,100,1.56,-0.1962574,,,,,,,,,,
-0.15277818277478217,1.44,0.82,3030,1579,3030,0,,,,,,,0.0,0.0001,0.09705374389886856,-0.0005629567183010664,4.933675e-05,-0.9460875749588012,0.38443732261657715,0.0459466353058815,500,0.2
,,,3030,,,,0,11407,0.77,101,1.61,-0.20734191000000002,,,,,,,,,,
-0.07178752698004245,1.32,0.88,3060,1600,3060,0,,,,,,,0.0,0.0001,0.22117961347103118,-0.0012427182906925792,2.8842687e-05,-0.9372695922851563,0.05522805452346802,0.10435709357261658,505,0.2
,,,3060,,,,0,11519,0.8,102,1.54,-0.18378505,,,,,,,,,,
-0.17291875586379318,1.42,0.82,3090,1614,3090,0,,,,,,,0.0,0.0001,0.2354630708694458,-0.002609370566594116,0.00012514989,-0.9209113001823426,-0.1664494276046753,0.10532470792531967,510,0.2
,,,3090,,,,0,11641,0.76,103,1.63,-0.21024135000000005,,,,,,,,,,
-0.027522293562069537,1.06,0.98,3120,1631,3120,0,,,,,,,0.0,0.0001,0.23530791699886322,-0.0008213631114147191,6.124377e-05,-0.894900918006897,0.05980581045150757,0.10840773582458496,515,0.2
,,,3120,,,,0,11743,0.74,104,1.69,-0.23661081000000003,,,,,,,,,,
-0.09018081971444189,1.28,0.9,3150,1649,3150,0,,,,,,,0.0,0.0001,0.16488332748413087,-0.0012984339535854871,9.608269e-05,-0.8755854368209839,0.4626017212867737,0.07889784872531891,520,0.2
,,,3150,,,,0,11863,0.71,105,1.75,-0.26100695,,,,,,,,,,
-0.0482941688131541,1.16,0.94,3180,1668,3180,0,,,,,,,0.0,0.0001,0.1850225120782852,-0.0025882927530135546,0.00018501679,-0.8565897822380066,0.2773359417915344,0.08353997766971588,525,0.2
,,,3180,,,,0,11968,0.71,106,1.74,-0.27707030000000005,,,,,,,,,,
-0.028195070871151983,1.14,0.98,3210,1683,3210,0,,,,,,,0.0,0.0001,0.24740884006023406,-0.000751671380906771,8.1936516e-05,-0.831477689743042,0.06652718782424927,0.11546369642019272,530,0.2
,,,3210,,,,0,12080,0.69,107,1.76,-0.30163687000000006,,,,,,,,,,
-0.09191382913850248,1.22,0.92,3240,1697,3240,0,,,,,,,0.0,0.0001,0.28885641098022463,-0.003208635775372315,0.00016428829,-0.8061725497245789,-0.03685784339904785,0.13329944014549255,535,0.2
,,,3240,,,,0,12194,0.65,108,1.83,-0.33221611,,,,,,,,,,
-0.13148944850545377,1.36,0.86,3270,1712,3270,0,,,,,,,0.0,0.0001,0.258015313744545,-0.004247587171072808,0.00027705432,-0.7791341543197632,-0.07048988342285156,0.1156323254108429,540,0.2
,,,3270,,,,0,12312,0.62,109,1.88,-0.36793129999999996,,,,,,,,,,
-0.07495706801768393,1.22,0.92,3300,1733,3300,0,,,,,,,0.0,0.0001,0.18151561617851258,-0.001309489408352782,0.00019271373,-0.7517264604568481,0.3314671516418457,0.0841800719499588,545,0.2
,,,3300,,,,0,12424,0.66,110,1.77,-0.33277029999999996,,,,,,,,,,
-0.0689919498283416,1.2,0.92,3330,1753,3330,0,,,,,,,0.0,0.0001,0.21472423076629638,-0.0016105536596537462,0.00012437106,-0.7337268829345703,0.41925573348999023,0.10157254338264465,550,0.2
,,,3330,,,,0,12530,0.67,111,1.75,-0.30004439,,,,,,,,,,
-0.07186688724905252,1.16,0.94,3360,1771,3360,0,,,,,,,0.0,0.0001,0.21558449566364288,-0.0003655796313735138,0.00010767579,-0.717343544960022,-0.1688845157623291,0.0898481160402298,555,0.2
,,,3360,,,,0,12637,0.68,112,1.71,-0.28240426999999996,,,,,,,,,,
-0.04877117656636983,1.18,0.96,3390,1788,3390,0,,,,,,,0.0,0.0001,0.23722020387649537,-0.0017062993533912163,5.762577e-05,-0.7056108713150024,0.10461431741714478,0.11615384370088577,560,0.2
,,,3390,,,,0,12741,0.69,113,1.69,-0.27988040000000003,,,,,,,,,,
-0.028262951262295246,1.18,0.94,3420,1806,3420,0,,,,,,,0.0,0.0001,0.1809880942106247,-0.0029532846078897277,0.00013368527,-0.6876396179199219,0.25340765714645386,0.08201908320188522,565,0.2
,,,3420,,,,0,12846,0.71,114,1.64,-0.26846015999999995,,,,,,,,,,
-0.027419813107699156,1.14,0.96,3450,1823,3450,0,,,,,,,0.0,0.0001,0.18775635361671447,-0.0023279305516425096,0.00011417468,-0.6660778522491455,0.307661235332489,0.08378920704126358,570,0.2
,,,3450,,,,0,12955,0.74,115,1.61,-0.24047651000000006,,,,,,,,,,
-0.06911663988605142,1.2,0.94,3480,1846,3480,0,,,,,,,0.0,0.0001,0.20967772603034973,-0.0022866974367452995,0.00018737714,-0.6408595442771912,0.10265260934829712,0.09828109294176102,575,0.2
,,,3480,,,,0,13072,0.73,116,1.63,-0.25968622999999996,,,,,,,,,,
-0.15387933478690685,1.38,0.84,3510,1867,3510,0,,,,,,,0.0,0.0001,0.2168358325958252,-0.001717228488996625,8.3321334e-05,-0.6171082735061646,-0.059530019760131836,0.10068000853061676,580,0.2
,,,3510,,,,0,13225,0.76,117,1.58,-0.23361655000000006,,,,,,,,,,
-0.11043091746047139,1.34,0.84,3540,1885,3540,0,,,,,,,0.013333334028720856,0.0001,0.13157579600811004,-0.004803425343706635,0.0015007198,-0.6391975164413453,0.28800463676452637,0.050015922635793686,585,0.2
,,,3540,,,,0,13340,0.78,118,1.55,-0.21914175999999996,,,,,,,,,,
-0.06911592300515622,1.16,0.94,3570,1902,3570,0,,,,,,,0.0,0.0001,0.2274290382862091,-0.002604693998582519,0.00021264554,-0.5748195171356201,0.24191218614578247,0.10677316784858704,590,0.2
,,,3570,,,,0,13445,0.79,119,1.54,-0.21315993999999996,,,,,,,,,,
-0.08932591168209911,1.24,0.9,3600,1919,3600,0,,,,,,,0.0,0.0001,0.22373716831207274,0.0013683672536474844,5.0566592e-05,-0.5577854633331298,0.2312941551208496,0.10852555930614471,595,0.2
,,,3600,,,,0,13563,0.78,120,1.55,-0.20293714,,,,,,,,,,
-0.027834547772072255,1.1,0.96,3630,1937,3630,0,,,,,,,0.0,0.0001,0.133813214302063,-0.0007565816423932503,1.8886725e-05,-0.5492520809173584,0.2860493063926697,0.06283188611268997,600,0.2
,,,3630,,,,0,13665,0.76,121,1.63,-0.23517134999999997,,,,,,,,,,
-0.06981123594567179,1.2,0.94,3660,1958,3660,0,,,,,,,0.0,0.0001,0.19545618891716005,-0.0017487029164719558,9.7246964e-05,-0.5358723640441895,0.09987044334411621,0.09000026434659958,605,0.2
,,,3660,,,,0,13779,0.77,122,1.62,-0.23093430000000004,,,,,,,,,,
-0.08948262382764369,1.16,0.92,3690,1975,3690,0,,,,,,,0.0,0.0001,0.2750121712684631,-1.6582409273979692e-05,2.4825335e-05,-0.5199675917625427,-0.26359283924102783,0.1310674250125885,610,0.2
,,,3690,,,,0,13906,0.74,123,1.68,-0.27472494000000003,,,,,,,,,,
-0.050022166715934874,1.18,0.92,3720,1997,3720,0,,,,,,,0.0,0.0001,0.2489881545305252,-0.0018369582970628074,5.101164e-05,-0.5088995575904847,0.11985552310943604,0.1152186244726181,615,0.2
,,,3720,,,,0,14013,0.78,124,1.59,-0.23590616,,,,,,,,,,
-0.0890556409349665,1.2,0.92,3750,2019,3750,0,,,,,,,0.0,0.0001,0.15517835021018983,-0.00030294001218891255,2.227823e-05,-0.4951855540275574,0.1569802165031433,0.07381332665681839,620,0.2
,,,3750,,,,0,14136,0.82,125,1.5,-0.20832479000000004,,,,,,,,,,
-0.13396074648946524,1.32,0.88,3780,2037,3780,0,,,,,,,0.0,0.0001,0.13223313689231872,-0.0011254687995339019,5.7288013e-05,-0.482736212015152,0.3814008831977844,0.057781998068094254,625,0.2
,,,3780,,,,0,14253,0.8,126,1.5,-0.23121144000000002,,,,,,,,,,
-0.050127258645370605,1.24,0.92,3810,2059,3810,0,,,,,,,0.0,0.0001,0.24627363085746765,7.226367844879178e-05,3.826221e-05,-0.47083720564842224,0.10019570589065552,0.11874955147504807,630,0.2
,,,3810,,,,0,14362,0.8,127,1.48,-0.21744263,,,,,,,,,,
-0.04736493602860719,1.12,0.94,3840,2077,3840,0,,,,,,,0.0,0.0001,0.13056088536977767,4.215975597645638e-05,4.498164e-06,-0.4635790765285492,0.38062024116516113,0.061767302453517914,635,0.2
,,,3840,,,,0,14477,0.81,128,1.48,-0.1976110299999999,,,,,,,,,,
-0.029384317356161774,1.16,0.96,3870,2096,3870,0,,,,,,,0.0,0.0001,0.20540753304958342,-9.196539821729744e-05,3.0676524e-06,-0.4578578591346741,0.24831706285476685,0.0975349023938179,640,0.2
,,,3870,,,,0,14589,0.79,129,1.51,-0.19352493000000004,,,,,,,,,,
-0.08848009157925844,1.18,0.92,3900,2116,3900,0,,,,,,,0.0,0.0001,0.14998404085636138,5.298455661773005e-06,2.5629997e-06,-0.45413381457328794,-0.02947819232940674,0.06989355385303497,645,0.2
,,,3900,,,,0,14702,0.77,130,1.54,-0.22589410000000001,,,,,,,,,,
-0.11216213284060358,1.24,0.9,3930,2132,3930,0,,,,,,,0.0,0.0001,0.20468240678310395,-0.00018612980900805097,2.6782354e-06,-0.45238574743270876,0.3531944751739502,0.09595447033643723,650,0.2
,,,3930,,,,0,14827,0.76,131,1.58,-0.21681711999999997,,,,,,,,,,
-0.10978439852129668,1.3,0.88,3960,2149,3960,0,,,,,,,0.0,0.0001,0.2635825514793396,-4.029313678381996e-05,5.483627e-07,-0.448402339220047,-0.23249292373657227,0.12809452414512634,655,0.2
,,,3960,,,,0,14941,0.72,132,1.65,-0.26021785000000003,,,,,,,,,,
-0.1948944430472329,1.46,0.82,3990,2166,3990,0,,,,,,,0.0,0.0001,0.18372483253479005,-1.9234021802105872e-05,4.887581e-07,-0.44873266816139223,0.3016127347946167,0.08665943145751953,660,0.2
,,,3990,,,,0,15063,0.74,133,1.63,-0.24476503000000002,,,,,,,,,,
-0.07091485648415982,1.28,0.9,4020,2182,4020,0,,,,,,,0.0,0.0001,0.28652394413948057,-0.0006548438587923755,7.2300436e-06,-0.44982885122299193,-0.40653860569000244,0.13570095598697662,665,0.2
,,,4020,,,,0,15182,0.69,134,1.72,-0.27723092,,,,,,,,,,
-0.11147716253995896,1.26,0.9,4050,2201,4050,0,,,,,,,0.0,0.0001,0.3306964635848999,-0.0011830083676613867,2.5079647e-05,-0.44896066188812256,-0.5000941753387451,0.15730471909046173,670,0.2
,,,4050,,,,0,15291,0.7,135,1.71,-0.26399387,,,,,,,,,,
-0.0739483829960227,1.28,0.9,4080,2217,4080,0,,,,,,,0.0,0.0001,0.11086005121469497,-0.0005798697417290555,3.57608e-05,-0.43795939683914187,0.47474735975265503,0.05007776990532875,675,0.2
,,,4080,,,,0,15402,0.68,136,1.78,-0.27255664999999996,,,,,,,,,,
-0.027156274300068617,1.06,0.98,4110,2233,4110,0,,,,,,,0.0,0.0001,0.1402269870042801,-0.0013010557283028134,0.00011150439,-0.42731582522392275,0.3482527732849121,0.06551768630743027,680,0.2
,,,4110,,,,0,15510,0.68,137,1.76,-0.26728310999999993,,,,,,,,,,
-0.0478917335672304,1.14,0.94,4140,2250,4140,0,,,,,,,0.0,0.0001,0.16989148259162903,0.000410739190022813,2.859036e-05,-0.41556490063667295,0.21062695980072021,0.0830560028553009,685,0.2
,,,4140,,,,0,15622,0.68,138,1.78,-0.24931422000000006,,,,,,,,,,
-0.08862166973296554,1.2,0.9,4170,2267,4170,0,,,,,,,0.0,0.0001,0.2327004551887512,-0.0004922505330370086,6.8267186e-06,-0.40932110548019407,0.0574607253074646,0.10714441537857056,690,0.2
,,,4170,,,,0,15734,0.67,139,1.79,-0.26113883,,,,,,,,,,
-0.07650234422646462,1.24,0.92,4200,2287,4200,0,,,,,,,0.0,0.0001,0.20108433067798615,-0.0009143392010205531,1.4885267e-05,-0.4059213697910309,0.17815059423446655,0.09762034565210342,695,0.2
,,,4200,,,,0,15856,0.71,140,1.7,-0.25856232,,,,,,,,,,
-0.07274580554105342,1.22,0.9,4230,2302,4230,0,,,,,,,0.0,0.0001,0.20206493735313416,0.0003363003360576045,1.2358029e-05,-0.410205090045929,0.18334442377090454,0.09873978048563004,700,0.2
,,,4230,,,,0,15965,0.68,141,1.76,-0.29403827,,,,,,,,,,
-0.11442705750465393,1.28,0.9,4260,2321,4260,0,,,,,,,0.0,0.0001,0.15189534723758696,-0.000918453362537619,2.2693475e-05,-0.4122984766960144,0.3148040175437927,0.07128026336431503,705,0.2
,,,4260,,,,0,16085,0.7,142,1.71,-0.28476906,,,,,,,,,,
-0.028394315978512167,1.14,0.96,4290,2337,4290,0,,,,,,,0.0,0.0001,0.18578024506568908,3.470778154834875e-05,2.2510687e-06,-0.41649789810180665,0.26955366134643555,0.09015399217605591,710,0.2
,,,4290,,,,0,16196,0.68,143,1.74,-0.32912993000000007,,,,,,,,,,
-0.09130401808768511,1.3,0.88,4320,2358,4320,0,,,,,,,0.0,0.0001,0.1623930364847183,-0.00046075960757079314,1.2242794e-05,-0.4147022008895874,0.29784536361694336,0.07703088968992233,715,0.2
,,,4320,,,,0,16311,0.72,144,1.66,-0.28391354,,,,,,,,,,
-0.06895889658015221,1.22,0.94,4350,2379,4350,0,,,,,,,0.0,0.0001,0.17822657227516175,0.00032380104011551223,1.1146069e-05,-0.41473000049591063,0.01491093635559082,0.08517464995384216,720,0.2
,,,4350,,,,0,16429,0.75,145,1.62,-0.26212894,,,,,,,,,,
-0.050608455329202114,1.12,0.96,4380,2398,4380,0,,,,,,,0.0,0.0001,0.14750946462154388,7.737855101908053e-05,9.4572704e-07,-0.41017754673957824,0.10621267557144165,0.0684443861246109,725,0.2
,,,4380,,,,0,16543,0.78,146,1.56,-0.22211541999999998,,,,,,,,,,
-0.13183732426259667,1.28,0.88,4410,2416,4410,0,,,,,,,0.0,0.0001,0.18019200563430787,-0.0014278833048107843,2.4574994e-05,-0.40750339031219485,0.15937399864196777,0.08594296872615814,730,0.2
,,,4410,,,,0,16655,0.77,147,1.59,-0.22403547,,,,,,,,,,
-0.010854802541434765,1.18,0.94,4440,2436,4440,0,,,,,,,0.0,0.0001,0.17272045016288756,1.8755594517472217e-07,1.0728836e-06,-0.39984079003334044,0.3913479447364807,0.08272260427474976,735,0.2
,,,4440,,,,0,16768,0.82,148,1.52,-0.17026300000000003,,,,,,,,,,
-0.2346451624901965,1.46,0.78,4470,2458,4470,0,,,,,,,0.0,0.0001,0.1312572956085205,-0.0010245915296636099,2.964139e-05,-0.3940553367137909,0.13047361373901367,0.060875553637742996,740,0.2
,,,4470,,,,0,16895,0.81,149,1.51,-0.16660786000000002,,,,,,,,,,
-0.15105641114059837,1.34,0.84,4500,2478,4500,0,,,,,,,0.0,0.0001,0.12696583271026612,-0.0007861451265242181,1.1100372e-05,-0.38566121459007263,0.20431041717529297,0.0596652589738369,745,0.2
,,,4500,,,,0,17036,0.79,150,1.54,-0.1794792,,,,,,,,,,
-0.07112065593712032,1.24,0.92,4530,2499,4530,0,,,,,,,0.0,0.0001,0.10977120697498322,0.00015742212233202935,3.306071e-05,-0.37914507985115053,0.46229010820388794,0.052386574447155,750,0.2
,,,4530,,,,0,17154,0.82,151,1.47,-0.15181725999999998,,,,,,,,,,
-0.11131018791347742,1.26,0.9,4560,2516,4560,0,,,,,,,0.0,0.0001,0.14252591729164124,-0.0008004768885438551,1.2816986e-05,-0.3775297224521637,0.07786422967910767,0.06813650578260422,755,0.2
,,,4560,,,,0,17281,0.82,152,1.5,-0.1579403,,,,,,,,,,
-0.03176927781198174,1.2,0.92,4590,2534,4590,0,,,,,,,0.0,0.0001,0.13351550698280334,-8.31993418010768e-05,3.0052663e-05,-0.37208282947540283,0.4334152340888977,0.062433358281850815,760,0.2
,,,4590,,,,0,17398,0.79,153,1.55,-0.18972377,,,,,,,,,,
-0.1314859241619706,1.3,0.86,4620,2554,4620,0,,,,,,,0.0,0.0001,0.14046540558338166,0.00015632132718259583,2.9365222e-06,-0.3683863639831543,0.38188832998275757,0.06725312024354935,765,0.2
,,,4620,,,,0,17521,0.81,154,1.53,-0.19862924000000007,,,,,,,,,,
-0.08938651138916612,1.26,0.9,4650,2570,4650,0,,,,,,,0.0,0.0001,0.17770777344703675,-8.672217535297123e-05,2.7418137e-06,-0.36971447467803953,0.30899113416671753,0.08517059683799744,770,0.2
,,,4650,,,,0,17630,0.77,155,1.59,-0.25113213999999995,,,,,,,,,,
-0.027640005620196462,1.1,0.98,4680,2589,4680,0,,,,,,,0.0,0.0001,0.16853901147842407,-0.00022824565930932295,1.4980634e-06,-0.372411972284317,0.45425915718078613,0.0727439597249031,775,0.2
,,,4680,,,,0,17730,0.75,156,1.63,-0.27271547,,,,,,,,,,
-0.08947085107676685,1.22,0.92,4710,2609,4710,0,,,,,,,0.0,0.0001,0.14990776777267456,-0.00040493885540264784,9.638071e-06,-0.3729010343551636,0.35158801078796387,0.07125969231128693,780,0.2
,,,4710,,,,0,17858,0.73,157,1.66,-0.25595944000000004,,,,,,,,,,
-0.049498903872445224,1.18,0.94,4740,2632,4740,0,,,,,,,0.0,0.0001,0.3445722460746765,-0.00011346926155972881,1.5238921e-06,-0.3771627306938171,-0.3683215379714966,0.16569958627223969,785,0.2
,,,4740,,,,0,17967,0.76,158,1.56,-0.23479443,,,,,,,,,,
-0.050572403939440846,1.36,0.88,4770,2650,4770,0,,,,,,,0.0,0.0001,0.1484144926071167,-8.011837679084976e-05,1.9749007e-06,-0.37714532017707825,0.39322149753570557,0.0667584165930748,790,0.2
,,,4770,,,,0,18083,0.76,159,1.55,-0.21650472999999998,,,,,,,,,,
-0.11074402983300388,1.24,0.9,4800,2666,4800,0,,,,,,,0.0,0.0001,0.24096221029758452,-0.00022777656423080827,9.417534e-06,-0.3819728374481201,-0.12914752960205078,0.10653743147850037,795,0.2
,,,4800,,,,0,18199,0.75,160,1.59,-0.23008775999999995,,,,,,,,,,
-0.06898374800104648,1.22,0.92,4830,2688,4830,0,,,,,,,0.0,0.0001,0.28299593925476074,-0.0005638518919781176,8.499623e-06,-0.386466783285141,0.359640896320343,0.14723297953605652,800,0.2
,,,4830,,,,0,18312,0.78,161,1.53,-0.1968333,,,,,,,,,,
-0.048966548298485575,1.2,0.92,4860,2703,4860,0,,,,,,,0.020000001043081285,0.0001,0.0432145819067955,-0.0036225770724318098,0.00788913,-0.5090374529361725,0.7057554721832275,0.012304045259952545,805,0.2
,,,4860,,,,0,18421,0.76,162,1.58,-0.23061000000000004,,,,,,,,,,
-0.12904370313044639,1.28,0.86,4890,2720,4890,0,,,,,,,0.0,0.0001,0.250590118765831,-0.0006646943212640366,0.00011002819,-0.4003056526184082,0.012955188751220703,0.11424735933542252,810,0.2
,,,4890,,,,0,18531,0.73,163,1.64,-0.25390011,,,,,,,,,,
-0.09417622697539628,1.32,0.9,4920,2737,4920,0,,,,,,,0.0,0.0001,0.17212792932987214,-4.531542335861616e-06,5.265077e-07,-0.407617974281311,0.17483943700790405,0.08054088801145554,815,0.2
,,,4920,,,,0,18644,0.68,164,1.73,-0.30687434999999996,,,,,,,,,,
-0.10841858132742345,1.2,0.9,4950,2756,4950,0,,,,,,,0.0,0.0001,0.23235204219818115,-4.5915411188701684e-07,1.4901161e-07,-0.41078475713729856,0.171455979347229,0.10533678531646729,820,0.2
,,,4950,,,,0,18753,0.7,165,1.7,-0.30171462,,,,,,,,,,
-0.04980675023514777,1.22,0.94,4980,2774,4980,0,,,,,,,0.0,0.0001,0.2304706573486328,-3.4536520688277504e-05,2.2451083e-07,-0.4108299553394318,0.015923619270324707,0.11545932292938232,825,0.2
,,,4980,,,,0,18874,0.71,166,1.69,-0.29026276999999995,,,,,,,,,,
-0.11052789034321904,1.34,0.86,5010,2794,5010,0,,,,,,,0.0,0.0001,0.13042981326580047,-0.0008991022051000996,1.4746189e-05,-0.4136642336845398,0.4988682270050049,0.061077725142240524,830,0.2
,,,5010,,,,0,18993,0.73,167,1.67,-0.25775555,,,,,,,,,,
-0.068913294095546,1.18,0.94,5040,2813,5040,0,,,,,,,0.0,0.0001,0.1805131822824478,-0.0010757324941611745,2.7507544e-05,-0.4101837158203125,0.18759393692016602,0.08365846425294876,835,0.2
,,,5040,,,,0,19106,0.74,168,1.64,-0.27867080999999994,,,,,,,,,,
-0.08954450221732259,1.26,0.9,5070,2835,5070,0,,,,,,,0.0,0.0001,0.1259085550904274,0.00035780210979297067,3.947814e-06,-0.40436649322509766,0.5115196704864502,0.06147631257772446,840,0.2
,,,5070,,,,0,19220,0.8,169,1.52,-0.21553463999999997,,,,,,,,,,
-0.1111938459565863,1.36,0.86,5100,2852,5100,0,,,,,,,0.0,0.0001,0.18485004603862762,-0.00014034311005772793,5.7160855e-06,-0.40539746880531313,0.25110507011413574,0.08689210563898087,845,0.2
,,,5100,,,,0,19339,0.77,170,1.57,-0.23729853999999995,,,,,,,,,,
-0.09049703529570252,1.22,0.92,5130,2869,5130,0,,,,,,,0.0,0.0001,0.20532679855823516,-0.0002186432465286714,9.900332e-06,-0.41079320311546325,0.2010117769241333,0.09818557649850845,850,0.2
,,,5130,,,,0,19450,0.75,171,1.59,-0.26418186,,,,,,,,,,
-0.048676717863418165,1.16,0.94,5160,2883,5160,0,,,,,,,0.0,0.0001,0.1928918778896332,-0.0004819198490199739,5.527337e-06,-0.40744768977165224,0.2436124086380005,0.09218578785657883,855,0.2
,,,5160,,,,0,19553,0.73,172,1.63,-0.28626291,,,,,,,,,,
-0.08940228933934122,1.22,0.9,5190,2902,5190,0,,,,,,,0.0,0.0001,0.23887513875961303,0.0003129498101770878,1.013875e-05,-0.40757347345352174,0.051492929458618164,0.11342179030179977,860,0.2
,,,5190,,,,0,19665,0.74,173,1.62,-0.25369773999999995,,,,,,,,,,
-0.05203983009792865,1.22,0.92,5220,2925,5220,0,,,,,,,0.0,0.0001,0.31478249430656435,-9.925563848867113e-06,1.3411045e-06,-0.40530592799186704,-0.1443549394607544,0.15326884388923645,865,0.2
,,,5220,,,,0,19778,0.73,174,1.66,-0.26640484999999997,,,,,,,,,,
-0.11099850928410887,1.38,0.82,5250,2943,5250,0,,,,,,,0.0,0.0001,0.19479369521141052,-4.641215102907381e-07,2.125899e-07,-0.4031852424144745,0.03893822431564331,0.086744524538517,870,0.2
,,,5250,,,,0,19896,0.74,175,1.64,-0.25647728,,,,,,,,,,
-0.1097462058532983,1.26,0.9,5280,2958,5280,0,,,,,,,0.0,0.0001,0.222720143198967,-0.0006412390881450847,2.6480357e-05,-0.40024667978286743,0.07358640432357788,0.10799970477819443,875,0.2
,,,5280,,,,0,20007,0.72,176,1.69,-0.2632595,,,,,,,,,,
-0.04955552776344121,1.2,0.94,5310,2979,5310,0,,,,,,,0.0,0.0001,0.22121006846427918,-0.0020529279927723465,5.6636334e-05,-0.39256916046142576,0.06882309913635254,0.10401996225118637,880,0.2
,,,5310,,,,0,20120,0.79,177,1.59,-0.18884183,,,,,,,,,,
-0.051971023911610244,1.16,0.96,5340,2994,5340,0,,,,,,,0.0,0.0001,0.11246377229690552,6.783008572597282e-07,2.2848446e-06,-0.3808391034603119,0.12800544500350952,0.05222562700510025,885,0.2
,,,5340,,,,0,20229,0.78,178,1.6,-0.21006221000000003,,,,,,,,,,
-0.09060610264539719,1.36,0.86,5370,3012,5370,0,,,,,,,0.0,0.0001,0.2087259143590927,-0.0007228454066598999,1.8974146e-05,-0.37147773504257203,0.30169975757598877,0.10102631151676178,890,0.2
,,,5370,,,,0,20355,0.74,179,1.68,-0.26574915,,,,,,,,,,
-0.02942609359975904,1.2,0.92,5400,3034,5400,0,,,,,,,0.0,0.0001,0.19502588510513305,-0.0007579090197881166,1.7410517e-05,-0.3636539101600647,0.2312116026878357,0.09054484218358994,895,0.2
,,,5400,,,,0,20464,0.74,180,1.69,-0.24476467000000002,,,,,,,,,,
-0.0686992062581703,1.16,0.94,5430,3046,5430,0,,,,,,,0.0,0.0001,0.2242683380842209,0.00010963122302172223,5.674362e-06,-0.355695104598999,-0.7910140752792358,0.11141952872276306,900,0.2
,,,5430,,,,0,20576,0.73,181,1.71,-0.25548160000000003,,,,,,,,,,
-0.09016951059456915,1.22,0.9,5460,3064,5460,0,,,,,,,0.0,0.0001,0.19409759044647218,-0.001090040595348185,3.963709e-05,-0.34949353337287903,0.34529614448547363,0.09080291539430618,905,0.2
,,,5460,,,,0,20695,0.71,182,1.72,-0.25615107,,,,,,,,,,
-0.08992203301750124,1.22,0.92,5490,3083,5490,0,,,,,,,0.0,0.0001,0.19102558195590974,0.00010799248770716474,6.6359837e-07,-0.34281819462776186,0.1280999779701233,0.09284242987632751,910,0.2
,,,5490,,,,0,20813,0.74,183,1.68,-0.23956561999999998,,,,,,,,,,
-0.11105173200834542,1.42,0.82,5520,3101,5520,0,,,,,,,0.0,0.0001,0.12048611491918564,-3.4706195680556105e-05,2.3782254e-06,-0.3392679512500763,0.38581526279449463,0.056020528078079224,915,0.2
,,,5520,,,,0,20936,0.74,184,1.66,-0.21626205999999995,,,,,,,,,,
-0.0693398705497384,1.22,0.92,5550,3120,5550,0,,,,,,,0.0,0.0001,0.2660402536392212,-0.0007092177852367598,9.632111e-06,-0.3380887985229492,-0.03478407859802246,0.12667016685009003,920,0.2
,,,5550,,,,0,21049,0.73,185,1.69,-0.24419798999999998,,,,,,,,,,
-0.13144152475520968,1.42,0.82,5580,3140,5580,0,,,,,,,0.0,0.0001,0.14978586435317992,4.851808189414442e-05,2.5629997e-06,-0.33798699975013735,0.35944944620132446,0.07084963470697403,925,0.2
,,,5580,,,,0,21178,0.77,186,1.66,-0.21094292,,,,,,,,,,
