env/current_idx,eval/mean_ep_length,time/total_timesteps,env/completion_counter,env/n_steps,eval/success_rate,eval/mean_reward,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl
4603,1.6,9030,0,9030,0.92,-0.07571265244856477,,,,,,,1500,-0.001469747200608218,0.013333334028720856,0.2,0.08554976433515549,0.18858021795749663,0.2724945545196533,0.001,-0.274401393532753,0.0023480793
,,9030,,,,,301,36961,1.82,0.86,0,-0.19544335000000002,,,,,,,,,,
4615,1.14,9060,0,9060,0.98,-0.028110617604106665,,,,,,,1505,-0.00017424285761080682,0.06666666865348816,0.2,0.08668115735054016,0.19062275886535646,0.34494662284851074,0.001,-0.3551845967769623,0.004109754
,,9060,,,,,302,37063,1.89,0.84,0,-0.22147844000000003,,,,,,,,,,
4628,1.16,9090,0,9090,0.98,-0.02823504156898707,,,,,,,1510,-0.026423480287194323,0.08000000417232514,0.2,0.09260164946317673,0.25301525592803953,0.24266374111175537,0.001,-0.2621639758348465,0.043019425
,,9090,,,,,303,37162,2.06,0.79,0,-0.2819440199999999,,,,,,,,,,
4646,1.12,9120,0,9120,1.0,-0.007666352586820722,,,,,,,1515,-0.0036970633578796708,0.020000001043081285,0.2,0.09254807978868484,0.21355450451374053,0.4154447317123413,0.001,-0.12562715411186218,0.007752542
,,9120,,,,,304,37258,2.04,0.79,0,-0.27811129,,,,,,,,,,
4662,1.32,9150,0,9150,0.94,-0.05609638444148004,,,,,,,1520,5.125999287258765e-08,0.0,0.2,0.074778713285923,0.17190442383289337,0.4287266731262207,0.001,-0.07261095270514488,1.2516975e-05
,,9150,,,,,305,37375,2.09,0.78,0,-0.28835393,,,,,,,,,,
4679,1.24,9180,0,9180,1.0,-0.010817999816499651,,,,,,,1525,-3.388682992717662e-05,0.0,0.2,0.049045514315366745,0.13590242266654967,0.39390677213668823,0.001,-0.052775390446186066,1.8556913e-06
,,9180,,,,,306,37478,2.0,0.79,0,-0.27855585,,,,,,,,,,
4691,1.34,9210,0,9210,0.94,-0.07142262011300772,,,,,,,1530,1.2715657859985185e-08,0.0,0.2,0.09883622825145721,0.2173941820859909,0.3675675392150879,0.001,-0.043346425890922545,3.5762787e-07
,,9210,,,,,307,37589,2.13,0.76,0,-0.30606328999999993,,,,,,,,,,
4707,1.46,9240,0,9240,0.9,-0.11445293540600687,,,,,,,1535,4.371007289449835e-08,0.0,0.2,0.15403981506824493,0.3176984846591949,-0.16664886474609375,0.001,-0.03875448256731033,1.1920929e-07
,,9240,,,,,308,37704,2.01,0.79,0,-0.25100567,,,,,,,,,,
4722,1.16,9270,0,9270,0.98,-0.028977165836840867,,,,,,,1540,-0.011225969878335462,0.026666668057441712,0.2,0.0952286571264267,0.2645140945911407,-0.3784431219100952,0.001,-0.07133141085505486,0.016476024
,,9270,,,,,309,37801,1.98,0.81,0,-0.23500016,,,,,,,,,,
4735,1.42,9300,0,9300,0.98,-0.031306112008169296,,,,,,,1545,-2.969304765620961e-07,0.0,0.2,0.1132127121090889,0.23214761912822723,-0.007365822792053223,0.001,-0.03491628170013428,0.0
,,9300,,,,,310,37917,2.03,0.8,0,-0.23934257999999997,,,,,,,,,,
4749,1.6,9330,0,9330,0.94,-0.07621999867726117,,,,,,,1550,4.9273171498498416e-08,0.0,0.2,0.09843064099550247,0.23637524843215943,0.46775299310684204,0.001,-0.034102090448141095,0.0
,,9330,,,,,311,38049,2.02,0.81,0,-0.22646940000000002,,,,,,,,,,
4772,1.28,9360,0,9360,0.98,-0.030476181600242853,,,,,,,1555,2.1060307631159957e-08,0.0,0.2,0.07510551065206528,0.15114426910877227,0.21571487188339233,0.001,-0.033651185035705564,0.0
,,9360,,,,,312,38162,1.9,0.84,0,-0.18177452999999996,,,,,,,,,,
4788,1.5,9390,0,9390,0.92,-0.07362327635288239,,,,,,,1560,-0.0013463306551180665,0.026666668057441712,0.2,0.032501477748155594,0.0803426593542099,0.5382882356643677,0.001,-0.09208948910236359,0.017102174
,,9390,,,,,313,38285,1.9,0.83,0,-0.19232149000000004,,,,,,,,,,
4798,1.58,9420,0,9420,0.92,-0.0968967648036778,,,,,,,1565,4.569689338040916e-09,0.0,0.2,0.13188812136650085,0.26760252714157107,0.14220190048217773,0.001,-0.033165419846773146,0.0
,,9420,,,,,314,38415,1.95,0.83,0,-0.2064283,,,,,,,,,,
4813,1.36,9450,0,9450,0.96,-0.05235397733747959,,,,,,,1570,-1.9073486523524252e-08,0.0,0.2,0.074015311896801,0.16377963721752167,0.42895495891571045,0.001,-0.033048960566520694,0.0
,,9450,,,,,315,38529,1.95,0.84,0,-0.20644388,,,,,,,,,,
4830,1.18,9480,0,9480,0.96,-0.029848290984518827,,,,,,,1575,-1.5497208138981477e-08,0.0,0.2,0.09220311045646667,0.18445730209350586,0.3302363157272339,0.001,-0.032971706986427304,0.0
,,9480,,,,,316,38641,1.92,0.84,0,-0.1936386,,,,,,,,,,
4847,1.22,9510,0,9510,0.98,-0.00969471528660506,,,,,,,1580,-2.8113523242723203e-08,0.0,0.2,0.1375497579574585,0.30128940343856814,-0.8163762092590332,0.001,-0.03293363377451897,0.0
,,9510,,,,,317,38759,1.89,0.85,0,-0.17984763,,,,,,,,,,
4865,1.12,9540,0,9540,0.98,-0.030280114826746286,,,,,,,1585,-7.073084624664716e-08,0.0,0.2,0.041626013815402985,0.0904277041554451,0.5568304061889648,0.001,-0.03320025056600571,0.0
,,9540,,,,,318,38854,1.85,0.85,0,-0.18306999000000002,,,,,,,,,,
4883,1.32,9570,0,9570,0.96,-0.030593660585582258,,,,,,,1590,-1.0741551871795706e-05,0.0,0.2,0.13437987864017487,0.2697560012340546,0.13675272464752197,0.001,-0.03367433100938797,1.9868216e-09
,,9570,,,,,319,38966,1.93,0.83,0,-0.19633209999999998,,,,,,,,,,
4896,1.46,9600,0,9600,0.92,-0.09355410493444652,,,,,,,1595,2.588828369454177e-07,0.0,0.2,0.030306478962302208,0.06644323542714119,0.6860936880111694,0.001,-0.03307090178132057,0.0
,,9600,,,,,320,39102,1.88,0.84,0,-0.15976412,,,,,,,,,,
4909,1.78,9630,0,9630,0.88,-0.12158139458391816,,,,,,,1600,-1.8477440200115324e-08,0.0,0.2,0.07801980525255203,0.17472184002399443,-0.03830063343048096,0.001,-0.03296165466308594,0.0
,,9630,,,,,321,39252,1.84,0.85,0,-0.14845833,,,,,,,,,,
4924,1.4,9660,0,9660,0.94,-0.07703901358880103,,,,,,,1605,2.3444493990609773e-08,0.0,0.2,0.10304002463817596,0.21093202233314515,0.3101588487625122,0.001,-0.03296906501054764,0.0
,,9660,,,,,322,39376,1.92,0.83,0,-0.16393396,,,,,,,,,,
4939,1.24,9690,0,9690,0.96,-0.05033247651997954,,,,,,,1610,-1.6689300963435015e-08,0.0,0.2,0.08393801003694534,0.18758496046066284,0.21430683135986328,0.001,-0.03297831639647484,0.0
,,9690,,,,,323,39488,1.91,0.82,0,-0.19012174,,,,,,,,,,
4956,1.24,9720,0,9720,0.98,-0.029760490134358407,,,,,,,1615,-1.0331471989033502e-08,0.0,0.2,0.10275910794734955,0.22626994252204896,0.1234360933303833,0.001,-0.032979023456573484,0.0
,,9720,,,,,324,39611,1.9,0.83,0,-0.16802920999999998,,,,,,,,,,
4963,1.54,9750,0,9750,0.92,-0.09361845938488841,,,,,,,1620,1.00880862419217e-07,0.0,0.2,0.2127251923084259,0.4089462459087372,-0.6782897710800171,0.001,-0.032998891174793245,0.0
,,9750,,,,,325,39741,2.13,0.77,0,-0.21293688,,,,,,,,,,
4981,1.8,9780,0,9780,0.86,-0.14165965883992612,,,,,,,1625,-9.536743350579967e-09,0.0,0.2,0.1235215812921524,0.27286878824234007,-0.5483684539794922,0.001,-0.032982151955366135,0.0
,,9780,,,,,326,39889,2.16,0.77,0,-0.22123965999999995,,,,,,,,,,
4996,1.44,9810,0,9810,0.9,-0.11354209871962667,,,,,,,1630,-4.450480215467678e-08,0.0,0.2,0.16809654235839844,0.36087241768836975,0.24851107597351074,0.001,-0.033013217896223065,0.0
,,9810,,,,,327,40006,2.08,0.79,0,-0.21728622,,,,,,,,,,
5011,1.28,9840,0,9840,0.96,-0.049895624835044144,,,,,,,1635,-3.5762790062676688e-09,0.0,0.2,0.08101362735033035,0.1724247306585312,0.2632635235786438,0.001,-0.03302384838461876,0.0
,,9840,,,,,328,40113,1.96,0.83,0,-0.17024149000000002,,,,,,,,,,
5027,1.38,9870,0,9870,0.94,-0.012848583851009607,,,,,,,1640,-2.264976544097408e-08,0.0,0.2,0.03786683455109596,0.08901384770870209,-0.04727160930633545,0.001,-0.032996916025876996,0.0
,,9870,,,,,329,40232,2.01,0.82,0,-0.18229808000000003,,,,,,,,,,
5038,1.36,9900,0,9900,0.98,-0.03132151057012379,,,,,,,1645,-3.238518999637563e-08,0.0,0.2,0.1402771770954132,0.2739322245121002,0.18669456243515015,0.001,-0.033198243379592894,0.0
,,9900,,,,,330,40350,2.11,0.81,0,-0.21048755,,,,,,,,,,
5050,1.46,9930,0,9930,0.92,-0.07206121919211,,,,,,,1650,-3.496805867087005e-08,0.0,0.2,0.26645877957344055,0.6045957446098328,0.06654363870620728,0.001,-0.032994824647903445,0.0
,,9930,,,,,331,40483,2.18,0.8,0,-0.23210524000000007,,,,,,,,,,
5067,1.52,9960,0,9960,0.92,-0.09632874271366745,,,,,,,1655,-4.609425880985896e-08,0.0,0.2,0.08256776630878448,0.16631649136543275,0.09389108419418335,0.001,-0.03298893645405769,0.0
,,9960,,,,,332,40618,2.03,0.86,0,-0.18740446000000002,,,,,,,,,,
5076,1.34,9990,0,9990,0.96,-0.06184971393086016,,,,,,,1660,1.0172526145879602e-07,0.0,0.2,0.07116860896348953,0.15313203632831573,-0.6270651817321777,0.001,-0.032978569716215135,0.0
,,9990,,,,,333,40735,2.2,0.82,0,-0.24110636,,,,,,,,,,
5084,1.5,10020,0,10020,0.9,-0.11490103066433222,,,,,,,1665,-2.594788938381498e-07,0.0,0.2,0.1763843148946762,0.36028451323509214,0.05246680974960327,0.001,-0.033085919171571734,0.0
,,10020,,,,,334,40857,2.35,0.78,0,-0.2723023600000001,,,,,,,,,,
5108,1.28,10050,0,10050,0.94,-0.06926093196962028,,,,,,,1670,2.702077264160607e-08,0.0,0.2,0.08364709466695786,0.1959536701440811,0.01343691349029541,0.001,-0.032978936284780505,0.0
,,10050,,,,,335,40967,2.23,0.8,0,-0.25056641,,,,,,,,,,
5123,1.28,10080,0,10080,0.96,-0.0517361511150375,,,,,,,1675,2.1258990301475932e-08,0.0,0.2,0.1497843712568283,0.2817119389772415,-4.448172092437744,0.001,-0.03298577293753624,0.0
,,10080,,,,,336,41077,2.17,0.81,0,-0.24182623999999997,,,,,,,,,,
5138,1.54,10110,0,10110,0.9,-0.0983601781912148,,,,,,,1680,-5.6823093963487284e-08,0.0,0.2,0.09211543202400208,0.19521444439888,0.14146828651428223,0.001,-0.033056735247373584,0.0
,,10110,,,,,337,41203,2.09,0.82,0,-0.20171883000000002,,,,,,,,,,
5155,1.22,10140,0,10140,0.96,-0.055522881732322275,,,,,,,1685,-3.099441592269159e-08,0.0,0.2,0.06882387399673462,0.146104833483696,0.34707343578338623,0.001,-0.033077079057693484,0.0
,,10140,,,,,338,41303,2.0,0.83,0,-0.19185765,,,,,,,,,,
5169,1.34,10170,0,10170,0.94,-0.0741494164057076,,,,,,,1690,6.953875342219362e-09,0.0,0.2,0.0576973557472229,0.12267325818538666,0.22949475049972534,0.001,-0.032996512949466705,0.0
,,10170,,,,,339,41414,2.04,0.81,0,-0.21873653999999995,,,,,,,,,,
5183,1.3,10200,0,10200,1.0,-0.010238834666088223,,,,,,,1695,-0.008132796889792359,0.013333334028720856,0.2,0.1665690839290619,0.3809830009937286,-0.08379316329956055,0.001,-0.07758207768201827,0.003597041
,,10200,,,,,340,41526,1.83,0.87,0,-0.13179216000000002,,,,,,,,,,
5197,1.28,10230,0,10230,0.96,-0.052049177731387314,,,,,,,1700,6.318092307111556e-08,0.0,0.2,0.04600904509425163,0.0941526398062706,0.26468390226364136,0.001,-0.03274707570672035,0.0
,,10230,,,,,341,41637,1.94,0.84,0,-0.16666108,,,,,,,,,,
5214,1.52,10260,0,10260,0.92,-0.09332826010882854,,,,,,,1705,1.5954176788568474e-07,0.0,0.2,0.1378275752067566,0.3082712173461914,0.12407433986663818,0.001,-0.03270218074321747,0.0
,,10260,,,,,342,41762,1.98,0.83,0,-0.18062899999999996,,,,,,,,,,
5227,1.46,10290,0,10290,0.92,-0.05320793050341308,,,,,,,1710,4.6888987093041126e-08,0.0,0.2,0.06403431296348572,0.1319890171289444,0.4409226179122925,0.001,-0.03261253908276558,0.0
,,10290,,,,,343,41882,2.06,0.83,0,-0.18461299999999997,,,,,,,,,,
5240,1.44,10320,0,10320,0.92,-0.07229922289960086,,,,,,,1715,3.536542312332358e-08,0.0,0.2,0.0737157016992569,0.1559714138507843,0.2603697180747986,0.001,-0.03262450471520424,0.0
,,10320,,,,,344,42014,2.0,0.84,0,-0.18757788,,,,,,,,,,
5256,1.06,10350,0,10350,1.0,-0.00745685376226902,,,,,,,1720,-8.026758742119e-08,0.0,0.2,0.07958418130874634,0.16810006499290467,0.3202107548713684,0.001,-0.03274397626519203,0.0
,,10350,,,,,345,42116,2.06,0.83,0,-0.20211582,,,,,,,,,,
5274,1.24,10380,0,10380,0.96,-0.051088705332949756,,,,,,,1725,-3.139178010869159e-08,0.0,0.2,0.07079566270112991,0.15826111435890197,0.3834293484687805,0.001,-0.03266733437776566,0.0
,,10380,,,,,346,42224,1.97,0.85,0,-0.19000926999999998,,,,,,,,,,
5289,1.24,10410,0,10410,0.96,-0.053636595392599705,,,,,,,1730,-1.74709161001374e-05,0.0,0.2,0.10236433893442154,0.21761941611766816,-0.07307207584381104,0.001,-0.04709190875291824,8.980433e-07
,,10410,,,,,347,42336,1.97,0.84,0,-0.214436,,,,,,,,,,
5301,1.32,10440,0,10440,0.98,-0.03350140960887074,,,,,,,1735,4.609425943158385e-08,0.0,0.2,0.07501296699047089,0.1599122941493988,0.32610517740249634,0.001,-0.03269578367471695,0.0
,,10440,,,,,348,42471,1.98,0.85,0,-0.19208992,,,,,,,,,,
5319,1.5,10470,0,10470,0.94,-0.07965097221080214,,,,,,,1740,1.1523564991122726e-08,0.0,0.2,0.06151566654443741,0.13976692259311677,0.4623362421989441,0.001,-0.032787371426820755,0.0
,,10470,,,,,349,42598,1.95,0.86,0,-0.17815362,,,,,,,,,,
5332,1.26,10500,0,10500,0.98,-0.009902342190034687,,,,,,,1745,-6.1591467925836694e-09,0.0,0.2,0.058704525232315063,0.13590503484010696,-0.11178445816040039,0.001,-0.03281327039003372,0.0
,,10500,,,,,350,42702,2.0,0.84,0,-0.19543484999999997,,,,,,,,,,
5343,1.56,10530,0,10530,0.92,-0.0955918724834919,,,,,,,1750,-2.0464261929475926e-08,0.0,0.2,0.1388915777206421,0.2906798839569092,0.27400141954421997,0.001,-0.03280912190675735,0.0
,,10530,,,,,351,42851,2.05,0.83,0,-0.21516944999999998,,,,,,,,,,
5353,1.38,10560,0,10560,0.94,-0.0526726979482919,,,,,,,1755,3.536542223514516e-08,0.0,0.2,0.12064605206251144,0.2918897241353989,0.3317296504974365,0.001,-0.03282483145594597,0.0
,,10560,,,,,352,42971,2.16,0.81,0,-0.23748572000000004,,,,,,,,,,
5368,1.36,10590,0,10590,0.94,-0.0532407441502437,,,,,,,1760,-2.7815502168238027e-08,0.0,0.2,0.09719223529100418,0.20955224335193634,0.09336000680923462,0.001,-0.03284532353281975,0.0
,,10590,,,,,353,43082,2.17,0.79,0,-0.25653737,,,,,,,,,,
5379,1.26,10620,0,10620,0.96,-0.05349234605208039,,,,,,,1765,-6.854534118083677e-08,0.0,0.2,0.0471358522772789,0.09819023758172989,0.6167902946472168,0.001,-0.032926858961582185,0.0
,,10620,,,,,354,43188,2.32,0.76,0,-0.28370975,,,,,,,,,,
5392,1.26,10650,0,10650,0.98,-0.030704397540539503,,,,,,,1770,-0.0022084588767029346,0.006666667014360428,0.2,0.13592937588691711,0.29753482937812803,-0.09660947322845459,0.001,-0.030874793604016303,0.00084050896
,,10650,,,,,355,43291,2.28,0.77,0,-0.26864405999999996,,,,,,,,,,
5407,1.24,10680,0,10680,0.96,-0.05123678611125797,,,,,,,1775,1.6876062014503646e-06,0.0,0.2,0.0732366219162941,0.18942839801311492,0.3683033585548401,0.001,-0.03606083914637566,2.3047129e-07
,,10680,,,,,356,43392,2.27,0.77,0,-0.26604323,,,,,,,,,,
5419,1.36,10710,0,10710,0.92,-0.09386751012410968,,,,,,,1780,-1.589457365724911e-09,0.0,0.2,0.10867799073457718,0.21677760183811187,-0.03567636013031006,0.001,-0.020854772999882698,0.0
,,10710,,,,,357,43507,2.4,0.74,0,-0.29332442000000003,,,,,,,,,,
5437,1.3,10740,0,10740,0.94,-0.03147244072984904,,,,,,,1785,6.099542071424935e-08,0.0,0.2,0.10245203971862793,0.22241457998752595,-0.17460250854492188,0.001,-0.019016694650053977,0.0
,,10740,,,,,358,43618,2.22,0.77,0,-0.26042932,,,,,,,,,,
5450,1.58,10770,0,10770,0.9,-0.12097026291303337,,,,,,,1790,3.417332985478083e-08,0.0,0.2,0.11043449491262436,0.23938232362270356,0.29473644495010376,0.001,-0.01797606348991394,0.0
,,10770,,,,,359,43744,2.18,0.76,0,-0.24621328999999995,,,,,,,,,,
5471,1.26,10800,0,10800,0.96,-0.04939499880652875,,,,,,,1795,3.576278704287006e-08,0.0,0.2,0.12306567281484604,0.23227877020835877,0.10559326410293579,0.001,-0.0174195546656847,0.0
,,10800,,,,,360,43861,2.01,0.81,0,-0.17558989,,,,,,,,,,
5486,1.52,10830,0,10830,0.9,-0.11472925248555839,,,,,,,1800,5.245208818394076e-08,0.0,0.2,0.08899550139904022,0.19884228110313415,0.22605866193771362,0.001,-0.017084116861224175,0.0
,,10830,,,,,361,43982,1.94,0.82,0,-0.16856508,,,,,,,,,,
5498,1.5,10860,0,10860,0.9,-0.09496824628673493,,,,,,,1805,-0.00018744548220048785,0.0,0.2,0.05976222828030586,0.12417872697114944,0.4847814440727234,0.001,-0.018966730684041977,3.496806e-06
,,10860,,,,,362,44098,1.95,0.8,0,-0.19887330000000003,,,,,,,,,,
5512,1.18,10890,0,10890,0.98,-0.008315731910988689,,,,,,,1810,-0.000675639509572612,0.006666667014360428,0.2,0.12945576012134552,0.2722223401069641,0.0751524567604065,0.001,-0.01768835596740246,0.00080188713
,,10890,,,,,363,44200,1.93,0.81,0,-0.19878337,,,,,,,,,,
5530,1.58,10920,0,10920,0.9,-0.11654811003245413,,,,,,,1815,-5.063216015877004e-06,0.0,0.2,0.15781626105308533,0.3301198899745941,0.06927061080932617,0.001,-0.033279867470264436,1.390775e-07
,,10920,,,,,364,44325,1.94,0.81,0,-0.20068344,,,,,,,,,,
5547,1.38,10950,0,10950,0.96,-0.03205300034023821,,,,,,,1820,-9.399056707515285e-06,0.0,0.2,0.07660922408103943,0.1537260055541992,0.35060107707977295,0.001,-0.03694244772195816,2.0066896e-07
,,10950,,,,,365,44437,1.87,0.84,0,-0.18594518000000002,,,,,,,,,,
5563,1.52,10980,0,10980,0.9,-0.11565834809560328,,,,,,,1825,1.5099843597710105e-08,0.0,0.2,0.08160942792892456,0.16777273118495942,0.12103605270385742,0.001,-0.027755654975771905,0.0
,,10980,,,,,366,44556,1.9,0.85,0,-0.18524432999999996,,,,,,,,,,
5578,1.42,11010,0,11010,0.92,-0.09349252230487765,,,,,,,1830,-8.583069011081079e-08,0.0,0.2,0.05070270970463753,0.10256394892930984,0.31583118438720703,0.001,-0.029940659552812575,0.0
,,11010,,,,,367,44676,2.01,0.83,0,-0.20040131,,,,,,,,,,
5595,1.52,11040,0,11040,0.92,-0.0784239645441994,,,,,,,1835,-2.185503653606702e-08,0.0,0.2,0.06119675189256668,0.1308429017663002,0.41677403450012207,0.001,-0.030350682139396668,0.0
,,11040,,,,,368,44795,1.95,0.86,0,-0.17276920999999998,,,,,,,,,,
5612,1.44,11070,0,11070,0.94,-0.07249795340001583,,,,,,,1840,-4.112720590754293e-08,0.0,0.2,0.06517902761697769,0.13904767334461213,-0.013884544372558594,0.001,-0.030959777906537055,0.0
,,11070,,,,,369,44907,1.78,0.9,0,-0.12646422,,,,,,,,,,
5626,1.2,11100,0,11100,0.98,-0.030353714427910745,,,,,,,1845,-2.702077299687744e-08,0.0,0.2,0.04781161621212959,0.10142529159784316,0.13729757070541382,0.001,-0.03133471347391605,0.0
,,11100,,,,,370,45013,1.81,0.9,0,-0.12726619,,,,,,,,,,
5638,1.62,11130,0,11130,0.9,-0.11746781015768647,,,,,,,1850,-6.814797828269548e-08,0.0,0.2,0.09597188234329224,0.20813001692295074,0.08498984575271606,0.001,-0.031541813910007474,0.0
,,11130,,,,,371,45149,1.97,0.86,0,-0.15359404,,,,,,,,,,
5658,1.36,11160,0,11160,0.94,-0.05548135476186872,,,,,,,1855,2.5033951800423893e-08,0.0,0.2,0.0685858279466629,0.1490427166223526,0.35019004344940186,0.001,-0.031671513617038724,0.0
,,11160,,,,,372,45265,1.82,0.87,0,-0.14046468999999998,,,,,,,,,,
5675,1.44,11190,0,11190,0.96,-0.05291357848327607,,,,,,,1860,-9.536743661442416e-09,0.0,0.2,0.08659201115369797,0.16957659423351287,0.3126940131187439,0.001,-0.03175416216254234,0.0
,,11190,,,,,373,45385,1.87,0.87,0,-0.14077225999999998,,,,,,,,,,
5685,1.3,11220,0,11220,0.96,-0.05155117499642074,,,,,,,1865,4.688898833649091e-08,0.0,0.2,0.047333814203739166,0.11962369680404664,0.5300905704498291,0.001,-0.031798602640628816,0.0
,,11220,,,,,374,45497,1.99,0.85,0,-0.16206309000000002,,,,,,,,,,
5696,1.28,11250,0,11250,0.98,-0.03299913954455405,,,,,,,1870,7.947280167286408e-10,0.0,0.2,0.09882605820894241,0.20302658677101135,-0.024576663970947266,0.001,-0.03182113990187645,0.0
,,11250,,,,,375,45608,2.06,0.84,0,-0.16884719999999998,,,,,,,,,,
5717,1.32,11280,0,11280,0.96,-0.0501922755362466,,,,,,,1875,-4.470348535789981e-09,0.0,0.2,0.0715106651186943,0.15298729240894318,-0.08539116382598877,0.001,-0.031839025765657426,0.0
,,11280,,,,,376,45722,2.0,0.85,0,-0.15845398000000002,,,,,,,,,,
5732,1.28,11310,0,11310,0.96,-0.010088636605069042,,,,,,,1880,-7.112820998855796e-08,0.0,0.2,0.04010072350502014,0.0861850306391716,0.21583491563796997,0.001,-0.0318554550409317,0.0
,,11310,,,,,377,45830,2.0,0.85,0,-0.16836530999999996,,,,,,,,,,
5746,1.66,11340,0,11340,0.88,-0.10332741676829756,,,,,,,1885,-2.225240063324918e-08,0.0,0.2,0.08666619658470154,0.18736823797225952,0.2962234616279602,0.001,-0.031859807670116425,0.0
,,11340,,,,,378,45963,1.96,0.87,0,-0.14867533000000002,,,,,,,,,,
5762,1.32,11370,0,11370,0.98,-0.03512759869918227,,,,,,,1890,-5.245208818394076e-08,0.0,0.2,0.0682336762547493,0.13594809770584107,0.39420008659362793,0.001,-0.03188516795635223,0.0
,,11370,,,,,379,46087,2.01,0.86,0,-0.16197885,,,,,,,,,,
5779,1.28,11400,0,11400,0.96,-0.050236576860770585,,,,,,,1895,-1.4893213776900894e-06,0.0,0.2,0.1414443999528885,0.3006190299987793,-0.200403094291687,0.001,-0.0320183701813221,0.0
,,11400,,,,,380,46190,1.98,0.85,0,-0.18141127999999998,,,,,,,,,,
5791,1.3,11430,0,11430,0.98,-0.03129028402734548,,,,,,,1900,-0.0030480066723733933,0.006666667014360428,0.2,0.062126629054546356,0.14935876429080963,0.38767004013061523,0.001,-0.04823204129934311,0.10277042
,,11430,,,,,381,46293,1.95,0.84,0,-0.20564986999999998,,,,,,,,,,
5808,1.4,11460,0,11460,0.92,-0.09684617989230901,,,,,,,1905,4.4425328837860434e-07,0.0,0.2,0.12686143815517426,0.2587600827217102,0.15995168685913086,0.001,-0.03263170421123505,0.0
,,11460,,,,,382,46408,1.91,0.84,0,-0.19787899999999997,,,,,,,,,,
5823,1.2,11490,0,11490,0.98,-0.029215152347460388,,,,,,,1910,-0.0005093868693801795,0.0,0.2,0.08082371950149536,0.18385338187217712,0.17797571420669556,0.001,-0.0459685392677784,3.115535e-05
,,11490,,,,,383,46515,1.98,0.82,0,-0.21973872999999994,,,,,,,,,,
5835,1.56,11520,0,11520,0.9,-0.11403487468138337,,,,,,,1915,5.944569835492075e-07,0.0,0.2,0.07957513630390167,0.15990076661109925,0.41944634914398193,0.001,-0.033730102330446245,0.0
,,11520,,,,,384,46708,2.01,0.82,0,-0.22145446,,,,,,,,,,
5849,1.44,11550,0,11550,0.94,-0.08391382355242967,,,,,,,1920,-2.1787484440594083e-06,0.0,0.2,0.09228390455245972,0.21138697862625122,0.2134128212928772,0.001,-0.03413654640316963,0.0
,,11550,,,,,385,46820,2.07,0.8,0,-0.25201481000000003,,,,,,,,,,
5863,1.32,11580,0,11580,0.98,-0.03343342438340187,,,,,,,1925,-1.0681748693386339e-05,0.0,0.2,0.1260039508342743,0.2591723561286926,0.24414664506912231,0.001,-0.0361553855240345,1.5099843e-07
,,11580,,,,,386,46928,2.08,0.81,0,-0.23931540999999995,,,,,,,,,,
5880,1.24,11610,0,11610,0.96,-0.050554275349713865,,,,,,,1930,-6.8996349515959565e-06,0.0,0.2,0.08645108342170715,0.1972774237394333,0.2675008773803711,0.001,-0.035121466219425204,7.947286e-09
,,11610,,,,,387,47027,2.07,0.82,0,-0.23237442000000003,,,,,,,,,,
5897,1.38,11640,0,11640,0.94,-0.07598931152839214,,,,,,,1935,-0.003114428498471611,0.026666668057441712,0.2,0.06266184896230698,0.1432159274816513,0.3096611499786377,0.001,-0.04592934474349022,0.13365994
,,11640,,,,,388,47143,1.94,0.84,0,-0.18306479999999997,,,,,,,,,,
5912,1.34,11670,0,11670,0.94,-0.07428468983620405,,,,,,,1940,-8.097787531191614e-07,0.0,0.2,0.05827593803405762,0.12543297111988067,-0.04891371726989746,0.001,-0.033927859365940095,0.0
,,11670,,,,,389,47248,2.0,0.82,0,-0.20726989999999998,,,,,,,,,,
