env/current_idx,eval/mean_ep_length,env/completion_counter,env/n_steps,eval/success_rate,eval/mean_reward,time/total_timesteps,time/iterations,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/loss,train/n_updates,train/learning_rate
1083,1.22,0,2850,0.96,-0.04851716488599777,2850,,,,,,,-1.38837628364563,0.2693245828151703,0.06548953056335449,0.2,1.2435516e-05,0.00013979931847041271,0.0,0.1254570186138153,470,0.0001
,,,,,,2850,95,0.8,-0.28268763999999996,2.3,0,11766,,,,,,,,,,
1095,1.48,0,2880,0.92,-0.0925170021224767,2880,,,,,,,-1.385695505142212,0.1493462711572647,0.3664933443069458,0.2,1.1972586e-05,-0.00020675181568847735,0.0,0.07130175828933716,475,0.0001
,,,,,,2880,96,0.79,-0.29203039000000003,2.34,0,11897,,,,,,,,,,
1108,1.66,0,2910,0.88,-0.11559214540757239,2910,,,,,,,-1.3774963855743407,0.24528444409370423,0.03753000497817993,0.2,2.8242668e-05,-0.0004044391670568359,0.0,0.11251924186944962,480,0.0001
,,,,,,2910,97,0.8,-0.27927784,2.25,0,12052,,,,,,,,,,
1120,1.36,0,2940,0.94,-0.07102095559705049,2940,,,,,,,-1.373432421684265,0.1770550549030304,0.40711599588394165,0.2,1.1624893e-05,-0.000303855737875125,0.0,0.08037121593952179,485,0.0001
,,,,,,2940,98,0.79,-0.28126555999999997,2.28,0,12167,,,,,,,,,,
1130,1.3,0,2970,0.96,-0.010121316341683268,2970,,,,,,,-1.3779538869857788,0.2193988561630249,0.04429030418395996,0.2,1.3099114e-05,6.7530673404681e-05,0.0,0.10326685011386871,490,0.0001
,,,,,,2970,99,0.78,-0.29711522,2.33,0,12279,,,,,,,,,,
1138,1.56,0,3000,0.9,-0.11436968809459358,3000,,,,,,,-1.3711491346359252,0.2833775460720062,-0.15709304809570312,0.2,8.984804e-05,-0.00158867559007696,0.0,0.13314621150493622,495,0.0001
,,,,,,3000,100,0.75,-0.31527122,2.45,0,12427,,,,,,,,,,
1153,1.66,0,3030,0.9,-0.07845219491049647,3030,,,,,,,-1.3560823678970337,0.1351337030529976,0.31654268503189087,0.2,7.199248e-05,-6.0251158041424446e-05,0.0,0.06118731573224068,500,0.0001
,,,,,,3030,101,0.75,-0.30625094999999997,2.41,0,12553,,,,,,,,,,
1164,1.38,0,3060,0.94,-0.07249999357387424,3060,,,,,,,-1.3513083934783936,0.2929110169410706,-0.32658958435058594,0.2,2.3235878e-05,-0.0005667340675913124,0.0,0.13131773471832275,505,0.0001
,,,,,,3060,102,0.74,-0.31118984000000005,2.46,0,12701,,,,,,,,,,
1178,1.46,0,3090,0.92,-0.07435287145432085,3090,,,,,,,-1.3525739908218384,0.22754348516464235,0.3199581503868103,0.2,1.7372768e-05,-0.00014486153704638128,0.0,0.11329330503940582,510,0.0001
,,,,,,3090,103,0.73,-0.31167119000000004,2.46,0,12828,,,,,,,,,,
1189,1.56,0,3120,0.9,-0.11667939357925207,3120,,,,,,,-1.3455022811889648,0.2038765788078308,0.18459457159042358,0.2,2.1026532e-05,-0.00045556506336037473,0.0,0.09366263449192047,515,0.0001
,,,,,,3120,104,0.7,-0.3473220800000001,2.56,0,12964,,,,,,,,,,
1202,1.22,0,3150,0.98,-0.029563178205862642,3150,,,,,,,-1.3350561618804933,0.27001100182533266,0.10830903053283691,0.2,4.7179063e-05,-0.00033337989919051124,0.0,0.13210751116275787,520,0.0001
,,,,,,3150,105,0.7,-0.32122090999999997,2.55,0,13067,,,,,,,,,,
1215,1.32,0,3180,0.96,-0.055404866645112634,3180,,,,,,,-1.3217657804489136,0.19978389739990235,-0.09168708324432373,0.2,5.4611763e-05,-0.0017833268634660725,0.0,0.08986327052116394,525,0.0001
,,,,,,3180,106,0.71,-0.30930232,2.53,0,13183,,,,,,,,,,
1229,1.5,0,3210,0.9,-0.1057108368910849,3210,,,,,,,-1.304634428024292,0.27003997564315796,-0.12575137615203857,0.2,0.00011942585,-0.0023818795134623373,0.0,0.12570922076702118,530,0.0001
,,,,,,3210,107,0.74,-0.2804411600000001,2.42,0,13301,,,,,,,,,,
1239,1.62,0,3240,0.86,-0.1595785910123959,3240,,,,,,,-1.2850568771362305,0.1568174034357071,0.29794496297836304,0.2,5.0028164e-05,0.0006059294958440375,0.0,0.07605836540460587,535,0.0001
,,,,,,3240,108,0.76,-0.26155502,2.36,0,13428,,,,,,,,,,
1255,1.68,0,3270,0.86,-0.13636103691533208,3270,,,,,,,-1.2811630964279175,0.1902995526790619,0.09252661466598511,0.2,5.3521e-05,-0.001111216947901994,0.0,0.08855611085891724,540,0.0001
,,,,,,3270,109,0.76,-0.26795956,2.37,0,13563,,,,,,,,,,
1273,1.18,0,3300,0.98,-0.028895037639886142,3300,,,,,,,-1.282468032836914,0.22743962407112123,0.20321136713027954,0.2,4.769961e-05,-0.0012223477902196579,0.0,0.10537388175725937,545,0.0001
,,,,,,3300,110,0.79,-0.22578059000000003,2.23,0,13675,,,,,,,,,,
1286,1.5,0,3330,0.92,-0.0928699476365,3330,,,,,,,-1.274749255180359,0.12339164465665817,0.28296393156051636,0.2,3.888607e-05,-0.0004963668059401627,0.0,0.05595798045396805,550,0.0001
,,,,,,3330,111,0.78,-0.24041332,2.25,0,13811,,,,,,,,,,
1299,1.18,0,3360,0.98,-0.028435612879693508,3360,,,,,,,-1.2651968955993653,0.20555315911769867,0.272494912147522,0.2,3.1469266e-05,0.00011568784752551409,0.0,0.09407172352075577,555,0.0001
,,,,,,3360,112,0.8,-0.21221697000000003,2.17,0,13927,,,,,,,,,,
1314,1.46,0,3390,0.92,-0.09596152490004897,3390,,,,,,,-1.2612691164016723,0.12474040538072587,0.4063895344734192,0.2,2.4604797e-05,-0.0005946884571553568,0.0,0.05966666713356972,560,0.0001
,,,,,,3390,113,0.81,-0.20941121000000001,2.11,0,14069,,,,,,,,,,
1323,1.6,0,3420,0.86,-0.15754162533208727,3420,,,,,,,-1.2782578706741332,0.23688700199127197,0.17615514993667603,0.2,7.9425175e-05,-0.0007139072854378981,0.0,0.10694929957389832,565,0.0001
,,,,,,3420,114,0.79,-0.23961316,2.21,0,14211,,,,,,,,,,
1335,1.18,0,3450,0.96,-0.05488995852414519,3450,,,,,,,-1.284283185005188,0.2667392522096634,0.14067339897155762,0.2,1.9411245e-05,0.00037068666211190757,0.0,0.12501223385334015,570,0.0001
,,,,,,3450,115,0.78,-0.25140283,2.25,0,14313,,,,,,,,,,
1348,1.68,0,3480,0.9,-0.12005119988229125,3480,,,,,,,-1.2801385641098022,0.16587906181812287,0.3245237469673157,0.2,3.5844245e-05,-0.0010357066018817918,0.0,0.07426879554986954,575,0.0001
,,,,,,3480,116,0.8,-0.24212560000000002,2.18,0,14451,,,,,,,,,,
1362,1.38,0,3510,0.94,-0.05329366587568075,3510,,,,,,,-1.2663231372833252,0.2613673031330109,0.14911198616027832,0.2,1.27395e-05,0.0003206400045506541,0.0,0.1239379271864891,580,0.0001
,,,,,,3510,117,0.79,-0.24413987000000004,2.24,0,14580,,,,,,,,,,
1375,1.38,0,3540,0.94,-0.05123994435183704,3540,,,,,,,-1.2636693716049194,0.19748338162899018,0.25115299224853516,0.2,1.2193123e-05,-0.0006858039045859243,0.0,0.08961080014705658,585,0.0001
,,,,,,3540,118,0.76,-0.2897769,2.35,0,14708,,,,,,,,,,
1390,1.32,0,3570,0.94,-0.07049976673908531,3570,,,,,,,-1.259020209312439,0.31706379652023314,0.32217442989349365,0.2,4.0856998e-05,-0.00014263788597119743,0.0,0.15522921085357666,590,0.0001
,,,,,,3570,119,0.77,-0.27906194,2.31,0,14828,,,,,,,,,,
1403,1.32,0,3600,0.94,-0.05080709963105619,3600,,,,,,,-1.2453126668930055,0.2695232808589935,-0.1079549789428711,0.2,7.5596574e-05,-0.0027020904002711178,0.0,0.12381979823112488,595,0.0001
,,,,,,3600,120,0.78,-0.26198237,2.28,0,14943,,,,,,,,,,
1417,1.2,0,3630,0.98,-0.02949938613921404,3630,,,,,,,-1.2285345315933227,0.1520730584859848,0.19468766450881958,0.2,3.0523537e-05,0.0012180479383090415,0.0,0.07429059594869614,600,0.0001
,,,,,,3630,121,0.78,-0.25774832,2.31,0,15056,,,,,,,,,,
1431,1.38,0,3660,0.94,-0.0726629832899198,3660,,,,,,,-1.2262171745300292,0.25797718167304995,-0.32703113555908203,0.2,1.7182032e-05,-0.0010250523492383312,0.0,0.11490984261035919,605,0.0001
,,,,,,3660,122,0.8,-0.22654179,2.21,0,15179,,,,,,,,,,
1444,1.18,0,3690,0.96,-0.028637189082801343,3690,,,,,,,-1.2240053176879884,0.15699928998947144,0.27991873025894165,0.2,2.9683113e-05,-0.0004956678602805464,0.0,0.07554825395345688,610,0.0001
,,,,,,3690,123,0.82,-0.20453401000000004,2.12,0,15295,,,,,,,,,,
1460,1.4,0,3720,0.96,-0.03221343135461211,3720,,,,,,,-1.2190388441085815,0.19893585443496703,0.1592051386833191,0.2,4.7697624e-05,-0.0009812176429355723,0.0,0.09281217306852341,615,0.0001
,,,,,,3720,124,0.82,-0.20136807999999998,2.13,0,15421,,,,,,,,,,
1478,1.32,0,3750,0.94,-0.07480582133401185,3750,,,,,,,-1.2017972469329834,0.17909438014030457,-0.5000139474868774,0.2,0.00011183421,-0.0012488790368664127,0.0,0.08113875985145569,620,0.0001
,,,,,,3750,125,0.84,-0.16775745,2.05,0,15542,,,,,,,,,,
1494,1.26,0,3780,0.98,-0.03014555203728378,3780,,,,,,,-1.1787878274917603,0.20428009033203126,-0.7628494501113892,0.2,0.00014545719,-0.0026842960094411337,0.0,0.09081665426492691,625,0.0001
,,,,,,3780,126,0.85,-0.15141951999999997,1.99,0,15658,,,,,,,,,,
1510,1.2,0,3810,0.96,-0.05529450880363584,3810,,,,,,,-1.1490435123443603,0.19971304535865783,0.008599281311035156,0.2,0.00030097365,-0.004143370011200176,0.0,0.08447357267141342,630,0.0001
,,,,,,3810,127,0.86,-0.15722676,1.96,0,15766,,,,,,,,,,
1524,1.3,0,3840,0.98,-0.030211699488572778,3840,,,,,,,-1.1192814350128173,0.16692380905151366,0.1848098635673523,0.2,0.00014934143,-0.001322745659854263,0.0,0.07486747950315475,635,0.0001
,,,,,,3840,128,0.85,-0.17117103000000003,1.98,0,15885,,,,,,,,,,
1542,1.38,0,3870,0.92,-0.07890714352950454,3870,,,,,,,-1.09118754863739,0.21447354555130005,-0.02163112163543701,0.2,0.00023950735,-0.0024443362055656336,0.0,0.10104791074991226,640,0.0001
,,,,,,3870,129,0.88,-0.12198972,1.87,0,16003,,,,,,,,,,
1552,1.3,0,3900,0.94,-0.07101064862217754,3900,,,,,,,-1.0664892435073852,0.1898597627878189,-3.1771111488342285,0.2,6.876389e-05,-0.0005231392422380132,0.0,0.08332103490829468,645,0.0001
,,,,,,3900,130,0.88,-0.14888433000000004,1.9,0,16126,,,,,,,,,,
1566,1.64,0,3930,0.88,-0.1139711129758507,3930,,,,,,,-1.0471312761306764,0.3027574896812439,-0.014336109161376953,0.2,9.0845424e-05,-0.0012945113400927965,0.0,0.1458350121974945,650,0.0001
,,,,,,3930,131,0.85,-0.16852604000000004,1.99,0,16268,,,,,,,,,,
1577,1.64,0,3960,0.88,-0.10096715910360217,3960,,,,,,,-1.0237442016601563,0.16612874567508698,0.12509214878082275,0.2,0.00013966362,-0.002755442913621664,0.0,0.07456082850694656,655,0.0001
,,,,,,3960,132,0.81,-0.21717535000000002,2.16,0,16411,,,,,,,,,,
1593,1.54,0,3990,0.9,-0.11693557050079108,3990,,,,,,,-0.9985734581947326,0.1887676239013672,0.46300286054611206,0.2,0.00013081034,-0.0014615579158999026,0.0,0.08433285355567932,660,0.0001
,,,,,,3990,133,0.82,-0.19338188000000003,2.1,0,16543,,,,,,,,,,
1603,1.44,0,4020,0.94,-0.07678844934795052,4020,,,,,,,-0.974314546585083,0.17326237261295319,0.13356488943099976,0.2,8.318623e-05,-0.000710378887985641,0.0,0.08298038691282272,665,0.0001
,,,,,,4020,134,0.79,-0.21342387999999995,2.23,0,16669,,,,,,,,,,
1618,1.48,0,4050,0.94,-0.052993911653757095,4050,,,,,,,-0.9539746284484864,0.17857287228107452,0.14311927556991577,0.2,0.00012863874,-0.0016226856061257067,0.0,0.0825267806649208,670,0.0001
,,,,,,4050,135,0.8,-0.20929975999999997,2.22,0,16806,,,,,,,,,,
1628,1.32,0,4080,0.96,-0.03505549298599362,4080,,,,,,,-0.9293636202812194,0.12566435039043428,0.311609148979187,0.2,0.00019533833,-0.0018895014274548315,0.0,0.055600278079509735,675,0.0001
,,,,,,4080,136,0.78,-0.23784229999999995,2.3,0,16922,,,,,,,,,,
1638,1.48,0,4110,0.94,-0.07462418752722443,4110,,,,,,,-0.9042980432510376,0.47647894024848936,-0.5024826526641846,0.2,0.000105549894,-0.0007131072025124751,0.0,0.22626078128814697,680,0.0001
,,,,,,4110,137,0.75,-0.28746367999999994,2.46,0,17057,,,,,,,,,,
1648,1.28,0,4140,0.96,-0.049795982036739586,4140,,,,,,,-0.8870246767997741,0.19551091492176056,0.32871013879776,0.2,2.7241309e-05,-0.0001923958456607977,0.0,0.08668729662895203,685,0.0001
,,,,,,4140,138,0.73,-0.30468598,2.54,0,17191,,,,,,,,,,
1665,1.26,0,4170,0.94,-0.07377041751984507,4170,,,,,,,-0.8814551949501037,0.26392133831977843,0.08516013622283936,0.2,9.4572704e-07,9.316404660530964e-05,0.0,0.12762726843357086,690,0.0001
,,,,,,4170,139,0.76,-0.27757954000000007,2.4,0,17312,,,,,,,,,,
1677,1.22,0,4200,0.96,-0.0489013258414343,4200,,,,,,,-0.8796429753303527,0.17532694041728974,0.26583331823349,0.2,1.3623635e-05,-0.0006321702286612663,0.0,0.08150970190763474,695,0.0001
,,,,,,4200,140,0.77,-0.26164847,2.4,0,17424,,,,,,,,,,
1689,1.34,0,4230,0.92,-0.07575382416602224,4230,,,,,,,-0.8704709887504578,0.1945830762386322,0.1298154592514038,0.2,3.644029e-05,-0.0007173458549850409,0.0,0.09294502437114716,700,0.0001
,,,,,,4230,141,0.75,-0.29672197,2.48,0,17537,,,,,,,,,,
1700,1.42,0,4260,0.96,-0.032334011169150474,4260,,,,,,,-0.8553759813308716,0.2129543572664261,-0.0719689130783081,0.2,1.5340249e-05,-0.00018088937472704458,0.0,0.10175832360982895,705,0.0001
,,,,,,4260,142,0.76,-0.29276908999999995,2.49,0,17661,,,,,,,,,,
1711,1.76,0,4290,0.88,-0.11574314096476883,4290,,,,,,,-0.8463913202285767,0.22340334057807923,0.21884673833847046,0.2,3.2768647e-05,-0.0012418142752721906,0.0,0.10516473650932312,710,0.0001
,,,,,,4290,143,0.75,-0.32036911999999995,2.58,0,17800,,,,,,,,,,
1722,1.26,0,4320,0.96,-0.049771183952689174,4320,,,,,,,-0.8324644923210144,0.1589295208454132,0.2393856644630432,0.2,5.4242213e-05,-0.0014585878765984717,0.0,0.07441873848438263,715,0.0001
,,,,,,4320,144,0.75,-0.3224353,2.62,0,17925,,,,,,,,,,
1735,1.64,0,4350,0.88,-0.1394576975237578,4350,,,,,,,-0.8322072148323059,0.18378765881061554,-0.00033462047576904297,0.2,3.7425758e-05,1.589099983334563e-05,0.0,0.08523428440093994,720,0.0001
,,,,,,4350,145,0.78,-0.28080029,2.48,0,18061,,,,,,,,,,
1747,1.22,0,4380,0.96,-0.04952567561529577,4380,,,,,,,-0.8221415638923645,0.23041412234306335,0.1508590579032898,0.2,5.9155624e-05,-0.0017518957805194191,0.0,0.10990973562002182,725,0.0001
,,,,,,4380,146,0.79,-0.27107587,2.42,0,18180,,,,,,,,,,
1759,1.46,0,4410,0.94,-0.07431637687142939,4410,,,,,,,-0.8087793231010437,0.17838064730167388,0.2637523412704468,0.2,4.608234e-05,-0.0017744513220772974,0.0,0.08106730133295059,730,0.0001
,,,,,,4410,147,0.76,-0.30527593,2.54,0,18310,,,,,,,,,,
1770,1.48,0,4440,0.94,-0.0741896456386894,4440,,,,,,,-0.7951559662818909,0.17985059320926666,0.18515974283218384,0.2,9.913444e-05,-0.0012323884417615005,0.0,0.08311142772436142,735,0.0001
,,,,,,4440,148,0.76,-0.30628101999999996,2.52,0,18433,,,,,,,,,,
1787,1.54,0,4470,0.92,-0.07457397021353245,4470,,,,,,,-0.7858951091766357,0.2441122353076935,0.1583329439163208,0.2,3.1495096e-05,0.0004756277772441919,0.0,0.11819356679916382,740,0.0001
,,,,,,4470,149,0.79,-0.27624534,2.47,0,18555,,,,,,,,,,
1801,1.22,0,4500,0.96,-0.04946569888852537,4500,,,,,,,-0.7806233644485474,0.18670614063739777,0.45804208517074585,0.2,3.2146772e-06,-4.117965771115451e-05,0.0,0.08533869683742523,745,0.0001
,,,,,,4500,150,0.81,-0.24649138999999998,2.37,0,18668,,,,,,,,,,
1815,1.22,0,4530,1.0,-0.009535283031873405,4530,,,,,,,-0.7803521394729614,0.15977746546268462,0.22163653373718262,0.2,6.3975654e-07,-1.1874436938086319e-05,0.0,0.06803858280181885,750,0.0001
,,,,,,4530,151,0.81,-0.24142745,2.27,0,18784,,,,,,,,,,
1832,1.26,0,4560,0.96,-0.04991757474839687,4560,,,,,,,-0.7809036612510681,0.22924457788467406,0.1315823793411255,0.2,1.3728936e-06,-0.0001551063872465619,0.0,0.11424268782138824,755,0.0001
,,,,,,4560,152,0.83,-0.21921575000000004,2.22,0,18890,,,,,,,,,,
1846,1.4,0,4590,0.96,-0.05729243089910597,4590,,,,,,,-0.7802522540092468,0.09761270582675934,-22.32379913330078,0.2,1.9969542e-05,-0.0009100417201019617,0.0,0.04262916371226311,760,0.0001
,,,,,,4590,153,0.85,-0.18813972,2.14,0,19010,,,,,,,,,,
1863,1.32,0,4620,0.94,-0.07238824017811567,4620,,,,,,,-0.7716110110282898,0.1765584260225296,0.23984724283218384,0.2,1.0279814e-05,0.00032898296970724773,0.0,0.08481751382350922,765,0.0001
,,,,,,4620,154,0.89,-0.14557001,1.97,0,19122,,,,,,,,,,
1876,1.34,0,4650,0.98,-0.031434453297406434,4650,,,,,,,-0.7694146990776062,0.18873705565929413,-0.005717635154724121,0.2,3.0974547e-06,-0.00011906246072612703,0.0,0.08792472630739212,770,0.0001
,,,,,,4650,155,0.88,-0.15815068,1.96,0,19237,,,,,,,,,,
1893,1.26,0,4680,0.96,-0.05067364291287959,4680,,,,,,,-0.7743281245231628,0.20487892925739287,0.4492776393890381,0.2,8.326769e-06,-0.0005459371654431777,0.0,0.09048587083816528,775,0.0001
,,,,,,4680,156,0.85,-0.18126522,2.01,0,19357,,,,,,,,,,
1910,1.48,0,4710,0.94,-0.07297375099733472,4710,,,,,,,-0.7762166380882263,0.19138435125350953,0.2533347010612488,0.2,5.5690607e-06,-0.00041835525829796437,0.0,0.09439841657876968,780,0.0001
,,,,,,4710,157,0.86,-0.17454463999999997,1.95,0,19491,,,,,,,,,,
1921,1.42,0,4740,0.92,-0.07396579171065241,4740,,,,,,,-0.7749547600746155,0.1738532841205597,-0.03909599781036377,0.2,1.5983978e-05,-0.0008289309540607803,0.0,0.07874012738466263,785,0.0001
,,,,,,4740,158,0.85,-0.18341636999999994,2.0,0,19613,,,,,,,,,,
1935,1.28,0,4770,0.96,-0.057022491563111545,4770,,,,,,,-0.7679296970367432,0.1815340429544449,0.19678395986557007,0.2,7.8340374e-05,-0.0011242894160872652,0.0,0.08636894077062607,790,0.0001
,,,,,,4770,159,0.83,-0.20602895000000004,2.02,0,19731,,,,,,,,,,
1949,1.38,0,4800,0.94,-0.05078784789890051,4800,,,,,,,-0.7516048312187195,0.15641400814056397,0.33039480447769165,0.2,8.7372464e-05,-0.0014435901291044218,0.0,0.0723055973649025,795,0.0001
,,,,,,4800,160,0.83,-0.20510386,2.07,0,19858,,,,,,,,,,
1961,1.22,0,4830,0.96,-0.02906425148714334,4830,,,,,,,-0.7319292187690735,0.16714489758014678,0.15249890089035034,0.2,0.00017275214,-0.001416188872729407,0.0,0.07685192674398422,800,0.0001
,,,,,,4830,161,0.84,-0.19355534000000005,2.13,0,19973,,,,,,,,,,
1977,1.06,0,4860,1.0,-0.0076918157748878,4860,,,,,,,-0.7176622986793518,0.14892668426036834,-0.02077019214630127,0.2,9.598732e-05,-0.002246941138680114,0.0,0.06192527711391449,805,0.0001
,,,,,,4860,162,0.86,-0.16650568,2.05,0,20079,,,,,,,,,,
1993,1.2,0,4890,0.96,-0.04831817503552884,4890,,,,,,,-0.703643536567688,0.11161894500255584,0.11143618822097778,0.2,4.9227478e-05,-0.0009873171577542196,0.0,0.05303549766540527,810,0.0001
,,,,,,4890,163,0.86,-0.15621713,2.1,0,20182,,,,,,,,,,
2002,1.58,0,4920,0.9,-0.1138698600186035,4920,,,,,,,-0.6889417409896851,0.15191397666931153,-0.011449575424194336,0.2,1.8803279e-05,0.0008019995922225575,0.0,0.07420551776885986,815,0.0001
,,,,,,4920,164,0.82,-0.20403222,2.24,0,20320,,,,,,,,,,
2018,1.26,0,4950,1.0,-0.011125875022262335,4950,,,,,,,-0.6859581947326661,0.31935168504714967,0.13261258602142334,0.2,1.270175e-05,-0.00017961999120146287,0.0,0.14143116772174835,820,0.0001
,,,,,,4950,165,0.84,-0.17797684999999996,2.1,0,20429,,,,,,,,,,
2031,1.3,0,4980,0.96,-0.051755485348403456,4980,,,,,,,-0.6872856020927429,0.153397861123085,0.19428372383117676,0.2,3.5603841e-06,-0.00011578599616797191,0.0,0.0679711252450943,825,0.0001
,,,,,,4980,166,0.81,-0.20101227,2.19,0,20543,,,,,,,,,,
2049,1.26,0,5010,0.96,-0.05441590810194612,5010,,,,,,,-0.6890305638313293,0.15132457613945008,0.3553338050842285,0.2,2.6683012e-06,-6.38600179200921e-05,0.0,0.07501358538866043,830,0.0001
,,,,,,5010,167,0.82,-0.18874126000000008,2.1,0,20659,,,,,,,,,,
2062,1.64,0,5040,0.9,-0.12146540013607592,5040,,,,,,,-0.685088837146759,0.13667337000370025,0.35088497400283813,0.2,2.3971e-05,-0.0011985399488668945,0.0,0.06353248655796051,835,0.0001
,,,,,,5040,168,0.81,-0.19776037,2.09,0,20822,,,,,,,,,,
2077,1.22,0,5070,0.96,-0.04969015362206847,5070,,,,,,,-0.6711987853050232,0.12549040466547012,0.36929112672805786,0.2,8.696715e-05,-0.0015148187583934104,0.0,0.05663055181503296,840,0.0001
,,,,,,5070,169,0.8,-0.21022045000000003,2.12,0,20949,,,,,,,,,,
2089,1.24,0,5100,0.94,-0.07005536647513509,5100,,,,,,,-0.6550245881080627,0.21866986453533171,0.1097906231880188,0.2,5.9634447e-05,-0.0006774155277526006,0.0,0.10290152579545975,845,0.0001
,,,,,,5100,170,0.79,-0.23795117999999998,2.16,0,21058,,,,,,,,,,
2107,1.42,0,5130,0.92,-0.09295184510294348,5130,,,,,,,-0.6489012837409973,0.21457549929618835,0.40716373920440674,0.2,5.0902368e-06,-0.00017887907432543316,0.0,0.10030131787061691,850,0.0001
,,,,,,5130,171,0.84,-0.18052218999999997,1.98,0,21181,,,,,,,,,,
2123,1.42,0,5160,0.9,-0.11314125131350011,5160,,,,,,,-0.6480632662773133,0.12783010303974152,0.21272754669189453,0.2,3.365477e-05,-0.000869144979515113,0.0,0.060972489416599274,855,0.0001
,,,,,,5160,172,0.84,-0.18842768,1.95,0,21320,,,,,,,,,,
2141,1.54,0,5190,0.9,-0.11614758994430303,5190,,,,,,,-0.6485488176345825,0.15876835882663726,0.27391523122787476,0.2,1.7086664e-07,-7.925232221150935e-06,0.0,0.07415654510259628,860,0.0001
,,,,,,5190,173,0.85,-0.17833102,1.93,0,21458,,,,,,,,,,
2157,1.46,0,5220,0.92,-0.09356152990367264,5220,,,,,,,-0.6495882868766785,0.1589660406112671,0.06635034084320068,0.2,6.8267186e-06,-9.417971249234825e-05,0.0,0.07375733554363251,865,0.0001
,,,,,,5220,174,0.85,-0.16764993999999997,1.87,0,21591,,,,,,,,,,
2172,1.24,0,5250,0.96,-0.04981565318070352,5250,,,,,,,-0.6474908947944641,0.12819236516952515,0.2034468650817871,0.2,5.2305062e-05,-0.0013940519001334195,0.0,0.06020991876721382,870,0.0001
,,,,,,5250,175,0.85,-0.16651662999999994,1.88,0,21697,,,,,,,,,,
2188,1.32,0,5280,0.94,-0.07458889066707343,5280,,,,,,,-0.6385637402534485,0.13207028210163116,0.2354503870010376,0.2,2.1354357e-05,-0.0009766093808382336,0.0,0.0606902576982975,875,0.0001
,,,,,,5280,176,0.87,-0.14012859,1.85,0,21816,,,,,,,,,,
2203,1.28,0,5310,0.98,-0.030035256315022706,5310,,,,,,,-0.6252776265144349,0.15317538976669312,-0.2548713684082031,0.2,3.71476e-05,-0.0006562107954717344,0.0,0.07089018076658249,880,0.0001
,,,,,,5310,177,0.87,-0.13145571,1.83,0,21933,,,,,,,,,,
2215,1.24,0,5340,0.96,-0.049159117694944146,5340,,,,,,,-0.6216508150100708,0.14223367869853973,0.6354467868804932,0.2,3.169179e-05,-0.0006864265441738126,0.0,0.06706227362155914,885,0.0001
,,,,,,5340,178,0.84,-0.17249304000000001,1.95,0,22042,,,,,,,,,,
2232,1.48,0,5370,0.92,-0.09409728630445897,5370,,,,,,,-0.6152576088905335,0.2909656882286072,0.2993268370628357,0.2,2.8232732e-06,-0.00023765424586628115,0.0,0.12684673070907593,890,0.0001
,,,,,,5370,179,0.84,-0.17121516999999997,1.96,0,22174,,,,,,,,,,
2247,1.28,0,5400,0.96,-0.03113409213721752,5400,,,,,,,-0.6137219548225403,0.1455825835466385,0.2645280361175537,0.2,1.2278557e-06,1.2143852606172345e-05,0.0,0.06897135823965073,895,0.0001
,,,,,,5400,180,0.83,-0.18524670000000004,2.03,0,22292,,,,,,,,,,
2259,1.32,0,5430,0.96,-0.051137379966676236,5430,,,,,,,-0.61867595911026,0.1453220546245575,0.4302229881286621,0.2,1.3705095e-05,-0.0002940789921559883,0.0,0.06991948187351227,900,0.0001
,,,,,,5430,181,0.84,-0.18694190999999996,2.06,0,22412,,,,,,,,,,
2274,1.44,0,5460,0.92,-0.05428336941637099,5460,,,,,,,-0.6260390043258667,0.1923059493303299,0.3197450041770935,0.2,2.3225944e-06,0.0002555803442859883,0.0,0.0893344134092331,905,0.0001
,,,,,,5460,182,0.84,-0.20530002,2.05,0,22527,,,,,,,,,,
2288,1.42,0,5490,0.94,-0.0785899896454066,5490,,,,,,,-0.6247514486312866,0.1265662804245949,0.5028258562088013,0.2,2.3955106e-05,-0.0006193422801636927,0.0,0.060565557330846786,910,0.0001
,,,,,,5490,183,0.82,-0.22749326999999997,2.09,0,22660,,,,,,,,,,
2299,1.46,0,5520,0.92,-0.08093921897932888,5520,,,,,,,-0.6122482538223266,0.1780723124742508,0.38176536560058594,0.2,2.7555227e-05,-0.0008536164043471573,0.0,0.08193323016166687,915,0.0001
,,,,,,5520,184,0.79,-0.25928861000000003,2.18,0,22798,,,,,,,,,,
2314,1.42,0,5550,0.94,-0.07246064437087625,5550,,,,,,,-0.6020087003707886,0.18827411532402039,0.3199657201766968,0.2,4.296899e-05,-0.0011392394546419383,0.0,0.08010121434926987,920,0.0001
,,,,,,5550,185,0.81,-0.22878286000000003,2.12,0,22928,,,,,,,,,,
2328,1.5,0,5580,0.92,-0.09561065602116287,5580,,,,,,,-0.589495861530304,0.2376186490058899,0.12491416931152344,0.2,1.0591745e-05,0.00020189036673343708,0.0,0.1200590506196022,925,0.0001
,,,,,,5580,186,0.79,-0.24979999000000003,2.19,0,23057,,,,,,,,,,
