env/current_idx,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/success_rate,time/fps,time/total_timesteps,env/n_steps,rollout/ep_rew_mean,env/completion_counter,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
14749,50600,1.49,1364,0.87,0,40920,40920,-0.10453269999999998,1,0.2,0.0001,0.09785866960883141,0.44633370637893677,-0.15825569927692412,13630,0.003333333507180214,0.0017654459,-0.0041346087929559515,0.0336235910654068,,,
14773,50632,1.5,1365,0.87,0,40950,40950,-0.10365628,1,0.2,0.0001,0.1614114984869957,0.2716693878173828,-0.24204588681459427,13640,0.0,2.2719303e-05,0.0019354872257100197,0.07291679829359055,,,
14793,50664,1.56,1366,0.86,0,40980,40980,-0.10406349000000002,1,0.2,0.0001,0.1433638736605644,-0.23274266719818115,-0.21069279462099075,13650,0.010000000521540642,0.0013303439,-0.00863464868317081,0.053229935467243195,,,
14814,50698,1.47,1367,0.88,0,41010,41010,-0.10258181000000001,1,0.2,0.0001,0.13514964580535888,-0.214574933052063,-0.21648524850606918,13660,0.0,4.041195e-06,1.616050767552224e-05,0.05552675947546959,,,
14833,50729,1.5,1368,0.87,0,41040,41040,-0.11286862000000002,1,0.2,0.0001,0.11607336103916169,0.4232342839241028,-0.28770533502101897,13670,0.010000000521540642,0.001767095,-0.0021284128606202657,0.04977438598871231,,,
14854,50775,1.42,1369,0.91,0,41070,41070,-0.09470822,1,0.2,0.0001,0.18545904010534286,0.31779545545578003,-0.21392687261104584,13680,0.01666666753590107,0.0025549114,-0.003941696670759854,0.07488305866718292,,,
14874,50809,1.47,1370,0.89,0,41100,41100,-0.11676599999999997,1,0.2,0.0001,0.08752633854746819,0.38625502586364746,-0.24300631433725356,13690,0.013333334028720856,0.0023059824,-0.0021810610309087155,0.03763329237699509,,,
14895,50844,1.47,1371,0.88,0,41130,41130,-0.12675588,1,0.2,0.0001,0.06086460612714291,0.660378098487854,-0.3374806195497513,13700,0.010000000521540642,0.0011983017,-0.0020580667062798153,0.01627473160624504,,,
14922,50889,1.37,1372,0.91,0,41160,41160,-0.09565902000000001,1,0.2,0.0001,0.09770785644650459,0.46991342306137085,-0.1594512939453125,13710,0.0,0.0002958596,-0.0024376850935126093,0.03950617089867592,,,
14944,50923,1.32,1373,0.92,0,41190,41190,-0.08345246999999999,1,0.2,0.0001,0.06332341656088829,-74.9223861694336,-0.24062989354133607,13720,0.0,0.00070410967,-0.001059251626720581,0.02293655090034008,,,
14962,50956,1.36,1374,0.91,0,41220,41220,-0.08379027,1,0.2,0.0001,0.1256634347140789,0.4433612823486328,-0.23467759490013124,13730,0.0,1.112024e-05,-0.00025436699601399937,0.05643095821142197,,,
14985,50987,1.31,1375,0.93,0,41250,41250,-0.06338572999999999,1,0.2,0.0001,0.13430076763033866,0.1707133650779724,-0.18133932948112488,13740,0.006666667014360428,0.0015170077,-0.003636121859890551,0.05211721360683441,,,
15008,51020,1.36,1376,0.91,0,41280,41280,-0.0739582,1,0.2,0.0001,0.06955045834183693,0.49847906827926636,-0.21146066933870317,13750,0.003333333507180214,0.0006929716,-0.0012248310557334107,0.029503192752599716,,,
15031,51055,1.38,1377,0.9,0,41310,41310,-0.06415308,1,0.2,0.0001,0.06626074947416782,0.3636101484298706,-0.2967196375131607,13760,0.0,7.235011e-05,0.00014095813014751711,0.030409445986151695,,,
15059,51086,1.25,1378,0.94,0,41340,41340,-0.03167742,1,0.2,0.0001,0.035715986229479316,-39.58628463745117,-0.2958652049303055,13770,0.020000000298023225,0.005300387,-0.00547664508650394,-2.5015324354171753e-06,,,
15080,51120,1.28,1379,0.94,0,41370,41370,-0.04245989,1,0.2,0.0001,0.02039578603580594,-180.33395385742188,-0.26174791157245636,13780,0.003333333507180214,0.0009332458,-0.0017250858638241163,0.0026928705628961325,,,
15102,51152,1.26,1380,0.95,0,41400,41400,-0.031995420000000004,1,0.2,0.0001,0.11402988135814666,0.016410350799560547,-0.18531899452209472,13790,0.0,0.0002989769,-0.0006300799988336436,0.0500030592083931,,,
15123,51185,1.31,1381,0.93,0,41430,41430,-0.05248050000000001,1,0.2,0.0001,0.08560434505343437,0.3427475094795227,-0.16742252111434935,13800,0.0,5.4055454e-05,-0.00010367393576462546,0.03598140552639961,,,
15147,51218,1.33,1382,0.93,0,41460,41460,-0.06314884999999999,1,0.2,0.0001,0.0829711101949215,0.5229934453964233,-0.2305793896317482,13810,0.013333334028720856,0.0033637325,-0.010256046475842596,0.005964433774352074,,,
15168,51251,1.38,1383,0.92,0,41490,41490,-0.07486873,1,0.2,0.0001,0.06559139564633369,0.517910361289978,-0.3377600938081741,13820,0.023333334550261497,0.0052983123,-0.0025749270858554498,0.028686925768852234,,,
15193,51285,1.32,1384,0.93,0,41520,41520,-0.06408064999999999,1,0.2,0.0001,0.12668415009975434,-0.2365109920501709,-0.3373547613620758,13830,0.030000001564621924,0.003549067,-0.0012875614377358957,0.053373780101537704,,,
15218,51318,1.28,1385,0.95,0,41550,41550,-0.053259999999999995,1,0.2,0.0001,0.009769676066935063,-20.147031784057617,-0.3240924835205078,13840,0.010000000521540642,0.0019182762,-0.013338112815593916,-0.02661767415702343,,,
15235,51350,1.35,1386,0.94,0,41580,41580,-0.05471498,1,0.2,0.0001,0.045210539177060124,0.666728138923645,-0.6252798020839692,13850,0.07000000253319741,0.013876205,-0.012111428428906912,-0.0026351213455200195,,,
15258,51383,1.33,1387,0.93,0,41610,41610,-0.053046969999999985,1,0.2,0.0001,0.163560950756073,0.07512569427490234,-0.5289312720298767,13860,0.0,0.00093653204,-0.0041053625692438755,0.062162019312381744,,,
15283,51417,1.3,1388,0.94,0,41640,41640,-0.05194562999999999,1,0.2,0.0001,0.06632523611187935,0.36010730266571045,-0.6287196218967438,13870,0.010000000521540642,0.002478504,-0.0069009899553687856,0.018550699576735497,,,
15306,51451,1.34,1389,0.94,0,41670,41670,-0.05109617,1,0.2,0.0001,0.032765652798116204,0.030267834663391113,-0.5573558032512664,13880,0.0,0.0015860101,-0.0017663728238645148,0.008989587426185608,,,
15327,51484,1.31,1390,0.93,0,41700,41700,-0.05359448000000001,1,0.2,0.0001,0.01977541819214821,0.7613060474395752,-0.585064560174942,13890,0.03666666783392429,0.005715891,-0.0062249651741391075,-0.005880438257008791,,,
15349,51516,1.29,1391,0.94,0,41730,41730,-0.05413014000000001,1,0.2,0.0001,0.08697454556822777,0.40089279413223267,-0.5227211892604828,13900,0.0,0.0007686893,-0.0019630682816204727,0.03484185412526131,,,
15372,51549,1.32,1392,0.94,0,41760,41760,-0.05493632,1,0.2,0.0001,0.16315886974334717,0.22153133153915405,-0.45841453969478607,13910,0.003333333507180214,0.0013685882,-0.005941411482247716,0.057933758944272995,,,
15396,51582,1.32,1393,0.94,0,41790,41790,-0.05494689999999999,1,0.2,0.0001,0.03634220995008945,-54.48865509033203,-0.56739142537117,13920,0.0,0.00077778695,-0.00510339898367711,0.003472615033388138,,,
15421,51616,1.29,1394,0.95,0,41820,41820,-0.05115282000000001,1,0.2,0.0001,0.1037804625928402,-0.0014345645904541016,-0.40715317726135253,13930,0.030000001564621924,0.0058827857,-0.020609621691207104,0.014670871198177338,,,
15441,51648,1.31,1395,0.94,0,41850,41850,-0.06087403,1,0.2,0.0001,0.0915885552763939,0.06699049472808838,-0.39139719903469083,13940,0.0,0.0002224644,-0.0007220401373828622,0.041019193828105927,,,
15467,51681,1.25,1396,0.95,0,41880,41880,-0.04926144,1,0.2,0.0001,0.1608571633696556,0.06043994426727295,-0.26966826617717743,13950,0.0,0.00073030393,-0.0013465182109363206,0.07020803540945053,,,
15490,51718,1.24,1397,0.96,0,41910,41910,-0.03944832,1,0.2,0.0001,0.02915150448679924,-49.043704986572266,-0.5154121816158295,13960,0.013333334028720856,0.0015555184,-0.00474195398196251,0.002058282494544983,,,
15511,51760,1.3,1398,0.95,0,41940,41940,-0.04158089,1,0.2,0.0001,0.05039330907166004,-0.6681085824966431,-0.3361453503370285,13970,0.0,3.0863284e-05,-0.0004841901895997758,0.01945471577346325,,,
15533,51794,1.31,1399,0.95,0,41970,41970,-0.051906980000000005,1,0.2,0.0001,0.05399755127727986,0.08099758625030518,-0.4147522300481796,13980,0.006666667014360428,0.0015006026,-0.009115403736554128,0.0026194658130407333,,,
15550,,,,,,42000,42000,,1,0.2,0.0001,0.12426372617483139,0.4629332423210144,-0.3358598560094833,13990,0.0,0.00018361211,-0.0013371378153291147,0.053961820900440216,-0.07144086479442194,0.94,1.26
,51976,1.39,1400,0.93,0,42000,,-0.06335443,,,,,,,,,,,,,,
15570,52008,1.46,1401,0.9,0,42030,42030,-0.09416832,1,0.2,0.0001,0.13278036341071128,0.23163056373596191,-0.3710871011018753,14000,0.003333333507180214,0.0007570227,-0.0027510141918900997,0.0516376830637455,,,
15590,52042,1.52,1402,0.87,0,42060,42060,-0.10538428,1,0.2,0.0001,0.1392204001545906,0.3620113730430603,-0.42324959933757783,14010,0.010000000521540642,0.0018366853,-0.0036178333508238405,0.054044127464294434,,,
15613,52079,1.44,1403,0.88,0,42090,42090,-0.10342346000000001,1,0.2,0.0001,0.13146826773881912,-0.12519621849060059,-0.5336711764335632,14020,0.0,9.4570714e-05,-0.0005995174131141923,0.061237215995788574,,,
15630,52112,1.53,1404,0.85,0,42120,42120,-0.12432067,1,0.2,0.0001,0.0630378071218729,0.5407100915908813,-0.49369743168354036,14030,0.010000000521540642,0.0019474805,-0.003368481202827134,0.021944129839539528,,,
15652,52144,1.44,1405,0.87,0,42150,42150,-0.11244122999999999,1,0.2,0.0001,0.2326669618487358,0.005034685134887695,-0.4163486063480377,14040,0.0,0.0006132781,-0.004150004805342178,0.09770094603300095,,,
15670,52179,1.5,1406,0.87,0,42180,42180,-0.11537760999999999,1,0.2,0.0001,0.10936259105801582,0.40997594594955444,-0.4800130158662796,14050,0.040000001713633535,0.011182233,-0.020262548169121163,0.023555483669042587,,,
15696,52214,1.41,1407,0.91,0,42210,42210,-0.09440132000000002,1,0.2,0.0001,0.17112330794334413,-0.007702350616455078,-0.321168327331543,14060,0.0,0.0016683281,-0.004260840956897738,0.07138867676258087,,,
15721,52250,1.33,1408,0.94,0,42240,42240,-0.06357560999999999,1,0.2,0.0001,0.03853226639330387,-25.363872528076172,-0.3277264922857285,14070,0.006666667014360428,0.0020111322,-0.007302929079936238,0.0008477363735437393,,,
15745,52286,1.34,1409,0.94,0,42270,42270,-0.07356467,1,0.2,0.0001,0.06567668691277503,0.38356077671051025,-0.25142977088689805,14080,0.0,2.6627382e-05,2.6092406163336078e-05,0.02921558916568756,,,
15772,52317,1.17,1410,0.97,0,42300,42300,-0.02937125,1,0.2,0.0001,0.11782282665371895,-0.20343303680419922,-0.2904893785715103,14090,0.0,2.5133293e-06,-6.66585065726366e-05,0.054778050631284714,,,
15798,52349,1.18,1411,0.97,0,42330,42330,-0.02853769,1,0.2,0.0001,0.008042172575369478,-27.27969741821289,-0.29162449538707735,14100,0.0,9.4075995e-06,-0.00037142207073728175,0.0017464744159951806,,,
15820,52380,1.21,1412,0.96,0,42360,42360,-0.038960879999999996,1,0.2,0.0001,0.00456738097127527,-36.437381744384766,-0.3089828997850418,14110,0.003333333507180214,0.0019701263,-0.0048306257246500724,-0.011129696853458881,,,
15841,52413,1.23,1413,0.95,0,42390,42390,-0.05003234,1,0.2,0.0001,0.16130801141262055,0.29412537813186646,-0.23168920129537582,14120,0.0,2.8685728e-05,-0.0007507330047278771,0.07128885388374329,,,
15862,52447,1.33,1414,0.92,0,42420,42420,-0.08190677999999998,1,0.2,0.0001,0.0654193002730608,0.6222599744796753,-0.2364729255437851,14130,0.0,1.1114279e-05,-0.000247046950341101,0.024436991661787033,,,
15885,52479,1.34,1415,0.92,0,42450,42450,-0.09189320999999998,1,0.2,0.0001,0.16600476205348969,0.19166862964630127,-0.27704342305660246,14140,0.0,0.0001546363,-0.0007146875143128284,0.07010108232498169,,,
15907,52513,1.4,1416,0.9,0,42480,42480,-0.11308390000000001,1,0.2,0.0001,0.10229313224554062,0.15961849689483643,-0.2489037036895752,14150,0.0,1.8024444e-05,-0.0006308003270532936,0.046278972178697586,,,
24,52548,1.29,1417,0.94,0,42510,42510,-0.07089978999999999,2,0.2,0.0001,0.0651673760265112,0.5476135611534119,-0.2294725775718689,14160,0.003333333507180214,0.0011487782,-0.0018245230970205916,0.02514192834496498,,,
45,52579,1.25,1418,0.96,0,42540,42540,-0.05006853999999999,2,0.2,0.0001,0.028484614193439485,-143.24903869628906,-0.308868995308876,14170,0.006666667014360428,0.002037555,-0.017281384221278097,-0.02251596748828888,,,
68,52613,1.31,1419,0.94,0,42570,42570,-0.05152216000000001,2,0.2,0.0001,0.14387155771255494,-0.24231469631195068,-0.344588977098465,14180,0.0,0.00028725265,0.0001994649584714736,0.06559879332780838,,,
86,52644,1.38,1420,0.91,0,42600,42600,-0.08467021000000001,2,0.2,0.0001,0.09954884573817253,0.050604283809661865,-0.3051307380199432,14190,0.003333333507180214,0.0006999731,-0.004653481208952126,0.03476224094629288,,,
110,52676,1.35,1421,0.92,0,42630,42630,-0.0739945,2,0.2,0.0001,0.1901490405201912,0.5172221660614014,-0.3729218512773514,14200,0.0,0.00056568586,-0.002885620417073298,0.07383169233798981,,,
138,52711,1.31,1422,0.93,0,42660,42660,-0.06348179,2,0.2,0.0001,0.04274929463863373,-23.66278839111328,-0.38750136494636533,14210,0.0,0.00017100373,-0.0011997872515351559,0.01659233495593071,,,
161,52745,1.27,1423,0.95,0,42690,42690,-0.06229,2,0.2,0.0001,0.02420904505997896,-199.604736328125,-0.385853636264801,14220,0.0,1.5717746e-05,-0.0005071150189664309,0.0060760248452425,,,
185,52778,1.24,1424,0.96,0,42720,42720,-0.04960463,2,0.2,0.0001,0.08417876288294793,0.19531208276748657,-0.3685674726963043,14230,0.0,0.0008927107,-0.0013850432631443254,0.036783453077077866,,,
202,52812,1.31,1425,0.93,0,42750,42750,-0.08351038,2,0.2,0.0001,0.12039356678724289,0.42014533281326294,-0.46433753371238706,14240,0.0,0.00030744274,-0.0022945350666606855,0.04776699095964432,,,
218,52844,1.42,1426,0.89,0,42780,42780,-0.12491904,2,0.2,0.0001,0.17002395987510682,0.46295106410980225,-0.41031183004379274,14250,0.0,0.002337585,-0.012128540719277225,0.03866339474916458,,,
235,52878,1.52,1427,0.85,0,42810,42810,-0.14648261999999998,2,0.2,0.0001,0.18415351659059526,0.23545092344284058,-0.373854660987854,14260,0.030000001564621924,0.008194101,-0.012935720278570883,0.06714031100273132,,,
262,52910,1.49,1428,0.85,0,42840,42840,-0.13602327,2,0.2,0.0001,0.18043081611394882,0.2774277925491333,-0.28723473846912384,14270,0.0,2.4457773e-05,0.0005691651431456001,0.08510299026966095,,,
284,52945,1.51,1429,0.85,0,42870,42870,-0.13605288000000001,2,0.2,0.0001,0.1256982810795307,-77.22309875488281,-0.32298811078071593,14280,0.0,0.00011020104,-0.002521929030008341,0.041191719472408295,,,
308,52977,1.38,1430,0.89,0,42900,42900,-0.08149909,2,0.2,0.0001,0.0862991027534008,0.5145649909973145,-0.3201302647590637,14290,0.0,0.00022242467,-0.0005075560011027491,0.03928907960653305,,,
326,53007,1.42,1431,0.87,0,42930,42930,-0.10186548999999999,2,0.2,0.0001,0.055882076546549794,0.4788205027580261,-0.40304917097091675,14300,0.0,0.00013124346,-0.0007230132834713743,0.020981954410672188,,,
351,53037,1.31,1432,0.91,0,42960,42960,-0.09074377000000002,2,0.2,0.0001,0.17763637453317643,0.5542926788330078,-0.37086646258831024,14310,0.0,0.00025407472,-0.0027987838917034936,0.07169944047927856,,,
378,53071,1.34,1433,0.91,0,42990,42990,-0.09179407999999999,2,0.2,0.0001,0.06429789923131465,0.4434323310852051,-0.3181259721517563,14320,0.0,0.00064100226,-0.0070989056125590365,0.01181844063103199,,,
398,53104,1.33,1434,0.92,0,43020,43020,-0.07289553,2,0.2,0.0001,0.05725245326757431,-80.09127044677734,-0.2877402871847153,14330,0.006666667014360428,0.0032801172,-0.009298796119789366,0.002966761589050293,,,
419,53136,1.26,1435,0.95,0,43050,43050,-0.05158011,2,0.2,0.0001,0.08882061168551444,0.14422672986984253,-0.25499022006988525,14340,0.003333333507180214,0.00077891746,-0.0016586598294209055,0.0364273339509964,,,
440,53169,1.34,1436,0.93,0,43080,43080,-0.07366937999999999,2,0.2,0.0001,0.11492120996117591,0.42635178565979004,-0.3093246638774872,14350,0.0,0.00021298131,-0.00019476334199381996,0.05081837624311447,,,
464,53202,1.34,1437,0.93,0,43110,43110,-0.0726574,2,0.2,0.0001,0.09357585981488228,0.3923245072364807,-0.29984161257743835,14360,0.0,1.7821789e-06,-7.016062694074066e-05,0.03992179408669472,,,
491,53235,1.3,1438,0.93,0,43140,43140,-0.07118677,2,0.2,0.0001,0.0848040983080864,0.19921493530273438,-0.28803530931472776,14370,0.0,0.00048469703,-0.0051578586895873356,0.026190169155597687,,,
512,53268,1.31,1439,0.92,0,43170,43170,-0.07104945,2,0.2,0.0001,0.045946267805993556,-39.129669189453125,-0.2968061536550522,14380,0.0,0.00083574455,-0.0012596676704804467,0.010530597530305386,,,
532,53306,1.32,1440,0.92,0,43200,43200,-0.07116157000000001,2,0.2,0.0001,0.11841814890503884,0.4325191378593445,-0.2639341115951538,14390,0.0,1.2715658e-07,-1.2794335303034642e-05,0.05652299523353577,,,
553,53338,1.34,1441,0.89,0,43230,43230,-0.09090079,2,0.2,0.0001,0.17393302470445632,0.4065364599227905,-0.2737819492816925,14400,0.0,2.9802322e-08,-3.7368734485454524e-05,0.07108850032091141,,,
577,53373,1.37,1442,0.89,0,43260,43260,-0.08134796999999999,2,0.2,0.0001,0.08990653827786446,0.5143830180168152,-0.2861449658870697,14410,0.0,0.000967894,-0.004397430967850014,0.032624419778585434,,,
593,53406,1.45,1443,0.87,0,43290,43290,-0.11256736,2,0.2,0.0001,0.044433097913861276,-28.809833526611328,-0.310664102435112,14420,0.0,0.000212876,0.001405247444830593,0.01768985390663147,,,
612,53439,1.48,1444,0.87,0,43320,43320,-0.11356017999999997,2,0.2,0.0001,0.18817945271730424,0.3040955066680908,-0.3531881034374237,14430,0.0,8.582076e-05,-0.0006810959252712579,0.08601344376802444,,,
641,53472,1.34,1445,0.92,0,43350,43350,-0.07128932,2,0.2,0.0001,0.1412276178598404,0.017902255058288574,-0.3258559823036194,14440,0.0,0.0003944814,-0.003951773228667044,0.054163433611392975,,,
661,53508,1.37,1446,0.91,0,43380,43380,-0.08252482999999998,2,0.2,0.0001,0.0311559334397316,-10.417867660522461,-0.3225155919790268,14450,0.0,0.0009880543,-0.0018791367402688497,0.005426004994660616,,,
685,53540,1.39,1447,0.91,0,43410,43410,-0.09250437000000002,2,0.2,0.0001,0.1953285053372383,0.15275847911834717,-0.32023910582065584,14460,0.0,0.0007648945,-0.006315332109807059,0.07996436953544617,,,
707,53574,1.32,1448,0.93,0,43440,43440,-0.06176844,2,0.2,0.0001,0.1041390486061573,0.13774603605270386,-0.25260345041751864,14470,0.0,7.639527e-05,5.075151737399253e-05,0.04531920328736305,,,
732,53606,1.27,1449,0.94,0,43470,43470,-0.060738690000000005,2,0.2,0.0001,0.07847557216882706,0.20422840118408203,-0.26606586277484895,14480,0.0,7.076462e-05,-0.00011214608844929419,0.03542208671569824,,,
759,53638,1.28,1450,0.93,0,43500,43500,-0.07104426999999999,2,0.2,0.0001,0.023749423027038575,0.22554749250411987,-0.25176148265600207,14490,0.006666667014360428,0.0016662697,-0.004181467498807878,0.0023520784452557564,,,
