env/completion_counter,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,eval/mean_reward,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/policy_gradient_loss
0,5345,1.52,10800,0.88,10800,-0.13871888823341577,,,,,,,-0.004968164209276438,0.05228293687105179,1795,0.0,0.1096265286207199,0.001,0.0,0.2,0.07098585367202759,1.8775463495046553e-08
,,,10800,,,,360,1.91,43787,-0.15286697000000002,0,0.86,,,,,,,,,,
0,5358,1.38,10830,0.92,10830,-0.09537242428399623,,,,,,,-0.004964938294142485,0.057517871260643005,1800,0.0,0.11855083703994751,0.001,0.0,0.2,0.07332503795623779,-3.576278704287006e-08
,,,10830,,,,361,1.95,43906,-0.16053152999999998,0,0.85,,,,,,,,,,
0,5378,1.52,10860,0.88,10860,-0.12172876123804599,,,,,,,-0.004966847598552704,0.0950261577963829,1805,0.0,0.23174190521240234,0.001,0.0,0.2,0.4198209047317505,1.7086665193843942e-08
,,,10860,,,,362,1.95,44029,-0.16046987999999998,0,0.85,,,,,,,,,,
0,5395,1.1,10890,0.98,10890,-0.0073039035871624945,,,,,,,-0.014676297642290592,0.0771329402923584,1810,0.0,0.1527299165725708,0.001,1.748403e-07,0.2,-0.007673501968383789,-8.005907045998129e-05
,,,10890,,,,363,1.86,44123,-0.16461554000000003,0,0.86,,,,,,,,,,
0,5411,1.28,10920,0.98,10920,-0.030142759401351214,,,,,,,-0.00499097891151905,0.08742313086986542,1815,0.0,0.18685828447341918,0.001,0.0,0.2,0.3001025915145874,3.258387248905592e-08
,,,10920,,,,364,1.71,44233,-0.14744939,0,0.88,,,,,,,,,,
0,5429,1.36,10950,0.92,10950,-0.09265638546552508,,,,,,,-0.005004754569381475,0.08530569076538086,1820,0.0,0.17754999101161956,0.001,0.0,0.2,0.32579880952835083,-7.947290825427445e-10
,,,10950,,,,365,1.79,44344,-0.14881774,0,0.87,,,,,,,,,,
0,5445,1.36,10980,0.94,10980,-0.07371070056222379,,,,,,,-0.004994646646082401,0.04190683364868164,1825,0.0,0.1250365346670151,0.001,0.0,0.2,-32.59978485107422,-2.741813567297413e-08
,,,10980,,,,366,1.8,44455,-0.16312973,0,0.86,,,,,,,,,,
0,5465,1.44,11010,0.92,11010,-0.09460529877804219,,,,,,,-0.0050330329686403275,0.16773536801338196,1830,0.0,0.3328412532806396,0.001,0.0,0.2,0.003185272216796875,1.4901161904390393e-08
,,,11010,,,,367,1.71,44566,-0.13584325,0,0.88,,,,,,,,,,
0,5482,1.44,11040,0.98,11040,-0.032890956904739144,,,,,,,-0.005046501290053129,0.0504017248749733,1835,0.0,0.12136815637350082,0.001,0.0,0.2,0.4984395503997803,1.1324882676078118e-08
,,,11040,,,,368,1.7,44690,-0.13747008,0,0.88,,,,,,,,,,
0,5497,1.4,11070,0.94,11070,-0.07128693643957376,,,,,,,-0.005070806853473187,0.09286696463823318,1840,0.0,0.2241884559392929,0.001,0.0,0.2,0.1624358892440796,3.0199686840148844e-08
,,,11070,,,,369,1.74,44798,-0.12817696,0,0.89,,,,,,,,,,
0,5509,1.36,11100,0.96,11100,-0.050954133542254566,,,,,,,-0.005016038939356804,0.16029253602027893,1845,0.0,0.29666317701339723,0.001,0.0,0.2,0.04520237445831299,-1.2119611536576258e-08
,,,11100,,,,370,1.84,44911,-0.15468307,0,0.87,,,,,,,,,,
0,5521,1.44,11130,0.94,11130,-0.07875048517715186,,,,,,,-0.005008019972592592,0.0760982558131218,1850,0.0,0.1641000509262085,0.001,0.0,0.2,0.23332250118255615,1.748402951307071e-08
,,,11130,,,,371,1.88,45023,-0.18602880000000002,0,0.85,,,,,,,,,,
0,5536,1.26,11160,0.94,11160,-0.05072974048554897,,,,,,,-0.005035716667771339,0.07405615597963333,1855,0.0,0.15989589989185332,0.001,0.0,0.2,0.2728617787361145,-1.490116137148334e-08
,,,11160,,,,372,2.01,45125,-0.22240486999999998,0,0.82,,,,,,,,,,
0,5548,1.46,11190,0.92,11190,-0.10298813212662936,,,,,,,-0.005050328746438027,0.09035509824752808,1860,0.0,0.19279858767986296,0.001,0.0,0.2,0.31168878078460693,-1.6490619003661776e-08
,,,11190,,,,373,2.07,45253,-0.23740469,0,0.81,,,,,,,,,,
0,5568,1.1,11220,1.0,11220,-0.007246547038666904,,,,,,,-0.005007308442145586,0.10116720199584961,1865,0.0,0.20928116738796235,0.001,0.0,0.2,0.1786908507347107,-2.344449403501869e-08
,,,11220,,,,374,2.07,45352,-0.23792902,0,0.81,,,,,,,,,,
0,5580,1.3,11250,0.96,11250,-0.0525500557012856,,,,,,,-0.005191948357969522,0.05029415711760521,1870,0.0,0.10447039902210235,0.001,0.0,0.2,0.5287600755691528,-9.93410793626026e-09
,,,11250,,,,375,2.12,45464,-0.24534578999999998,0,0.8,,,,,,,,,,
0,5598,1.48,11280,0.9,11280,-0.1117862174892798,,,,,,,-0.0050090886652469635,0.06284408271312714,1875,0.0,0.1360353112220764,0.001,0.0,0.2,0.43052005767822266,-4.0133794421137735e-08
,,,11280,,,,376,2.06,45582,-0.25837785,0,0.79,,,,,,,,,,
0,5611,1.32,11310,0.96,11310,-0.05157714539207518,,,,,,,-0.005087867937982082,0.07936884462833405,1880,0.0,0.1632254660129547,0.001,0.0,0.2,0.4320921301841736,-1.509984368652795e-08
,,,11310,,,,377,2.03,45689,-0.25695428000000003,0,0.79,,,,,,,,,,
0,5631,1.44,11340,0.94,11340,-0.07347340485081076,,,,,,,-0.005027953535318375,0.1328461468219757,1885,0.0,0.2837806582450867,0.001,0.0,0.2,-0.38454461097717285,-1.4305115314527939e-08
,,,11340,,,,378,1.85,45823,-0.18979448000000002,0,0.84,,,,,,,,,,
0,5649,1.54,11370,0.9,11370,-0.09538133997935802,,,,,,,-0.005051987245678902,0.09985952079296112,1890,0.0,0.2653999447822571,0.001,0.0,0.2,-2.1297130584716797,-7.311503198437208e-08
,,,11370,,,,379,1.78,45942,-0.16006146999999998,0,0.86,,,,,,,,,,
0,5660,1.4,11400,0.94,11400,-0.05179635263048112,,,,,,,-0.005035208258777857,0.05275106057524681,1895,0.0,0.1308387503027916,0.001,0.0,0.2,0.2341444492340088,7.947285851628294e-09
,,,11400,,,,380,1.87,46056,-0.17736749999999998,0,0.86,,,,,,,,,,
0,5671,1.56,11430,0.92,11430,-0.09831244588363916,,,,,,,-0.004999383538961411,0.20753473043441772,1900,0.0,0.4002752065658569,0.001,0.0,0.2,0.2713278532028198,-1.6887982923208254e-08
,,,11430,,,,381,1.96,46176,-0.20101619999999998,0,0.84,,,,,,,,,,
0,5689,1.18,11460,0.96,11460,-0.048105648658238354,,,,,,,-0.005026416759938002,0.1464633345603943,1905,0.0,0.3447965502738953,0.001,0.0,0.2,-0.04863107204437256,-9.139379031353201e-09
,,,11460,,,,382,1.97,46284,-0.18679126000000001,0,0.85,,,,,,,,,,
0,5705,1.16,11490,0.96,11490,-0.03035350688267499,,,,,,,-0.005013741366565227,0.05718906968832016,1910,0.0,0.11452970504760743,0.001,0.0,0.2,0.4103238582611084,-6.755193338037202e-09
,,,11490,,,,383,1.95,46381,-0.17786765999999996,0,0.86,,,,,,,,,,
0,5717,1.38,11520,0.94,11520,-0.052167129800654945,,,,,,,-0.0050203738734126094,0.06178716942667961,1915,0.0,0.13924335986375808,0.001,0.0,0.2,0.47185659408569336,-1.9073486789977778e-08
,,,11520,,,,384,2.02,46486,-0.19961198,0,0.84,,,,,,,,,,
0,5729,1.36,11550,0.96,11550,-0.051153424405492844,,,,,,,-0.005018375627696514,0.09530065953731537,1920,0.0,0.1967992067337036,0.001,0.0,0.2,0.10137462615966797,3.973643636356883e-10
,,,11550,,,,385,2.14,46680,-0.22932125000000003,0,0.82,,,,,,,,,,
0,5746,1.46,11580,0.92,11580,-0.07621235337108373,,,,,,,-0.005007507000118494,0.1381169706583023,1925,0.0,0.30258522629737855,0.001,0.0,0.2,-0.15288984775543213,4.5696895156766004e-09
,,,11580,,,,386,2.13,46797,-0.23877569999999998,0,0.81,,,,,,,,,,
0,5761,1.26,11610,0.98,11610,-0.02958001700695604,,,,,,,-0.005023891944438219,0.06237594410777092,1930,0.0,0.12913858145475388,0.001,0.0,0.2,0.42403078079223633,1.8676122248706407e-08
,,,11610,,,,387,2.07,46899,-0.20186725999999997,0,0.82,,,,,,,,,,
0,5783,1.24,11640,0.98,11640,-0.035712479925714434,,,,,,,-0.005205208715051412,0.06920666247606277,1935,0.0,0.1478133261203766,0.001,0.0,0.2,-0.07169580459594727,6.953875475446125e-09
,,,11640,,,,388,1.92,47002,-0.16883411000000006,0,0.85,,,,,,,,,,
0,5797,1.32,11670,0.96,11670,-0.03487523849122226,,,,,,,-0.04768255278468132,0.02178555727005005,1940,0.026666668057441712,0.04710316881537437,0.001,0.00786378,0.2,0.5752379894256592,-0.0006488724611699581
,,,11670,,,,389,1.97,47110,-0.17877537999999993,0,0.84,,,,,,,,,,
