env/current_idx,eval/mean_reward,env/n_steps,eval/success_rate,env/completion_counter,time/total_timesteps,eval/mean_ep_length,time/fps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/loss,train/clip_range,train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/value_loss,train/approx_kl,train/policy_gradient_loss
4678,-0.08987327037844807,8280,0.9,0,8280,1.2,,,,,,,0.0645909234881401,0.2,1375,0.0001,0.5392618179321289,-0.17808663547039033,0.0,0.13699734807014466,9.159247e-07,-2.423326944622772e-06
,,,,,8280,,0,31491,0.71,1.71,276,-0.27306219000000004,,,,,,,,,,
4698,-0.07048430735245347,8310,0.94,0,8310,1.14,,,,,,,0.07016818225383759,0.2,1380,0.0001,0.3324378728866577,-0.17551954388618468,0.0,0.14372762739658357,0.0,-3.9537748719453704e-08
,,,,,8310,,0,31596,0.76,1.61,277,-0.21542089,,,,,,,,,,
4720,-0.0708494089031592,8340,0.94,0,8340,1.2,,,,,,,0.10403993725776672,0.2,1385,0.0001,0.04570615291595459,-0.17431520223617553,0.0,0.2164119839668274,0.0,-1.3450781466417538e-07
,,,,,8340,,0,31702,0.8,1.53,278,-0.20035447000000006,,,,,,,,,,
4742,-0.09684714575763792,8370,0.84,0,8370,1.34,,,,,,,0.04868905246257782,0.2,1390,0.0001,0.3934817314147949,-0.17334070801734924,0.0,0.10205526798963546,0.0,-8.940696893944278e-09
,,,,,8370,,0,31815,0.81,1.49,279,-0.17940957000000002,,,,,,,,,,
4762,-0.06861959784757346,8400,0.9,0,8400,1.22,,,,,,,0.06178116425871849,0.2,1395,0.0001,0.22207129001617432,-0.17294819355010987,0.0,0.12756791114807128,0.0,-1.788139396552424e-08
,,,,,8400,,0,31935,0.8,1.49,280,-0.16446323,,,,,,,,,,
4782,-0.13371465749572964,8430,0.86,0,8430,1.28,,,,,,,0.07398487627506256,0.2,1400,0.0001,-0.06632304191589355,-0.1720399171113968,0.0,0.1561028391122818,1.577139e-05,-0.0009753042183971549
,,,,,8430,,0,32053,0.82,1.43,281,-0.11639808,,,,,,,,,,
4802,-0.0490572920255363,8460,0.94,0,8460,1.24,,,,,,,0.04384183883666992,0.2,1405,0.0001,0.39422041177749634,-0.16858201324939728,0.0,0.09131358861923218,1.1920929e-07,-3.139177913169533e-07
,,,,,8460,,0,32168,0.81,1.44,282,-0.13864817999999998,,,,,,,,,,
4822,-0.06909224901814014,8490,0.94,0,8490,1.14,,,,,,,0.11489152163267136,0.2,1410,0.0001,-0.13155007362365723,-0.1666015237569809,0.0,0.24046542048454284,0.0,6.711483024446352e-07
,,,,,8490,,0,32283,0.79,1.48,283,-0.13791854,,,,,,,,,,
4839,-0.11480473068077117,8520,0.88,0,8520,1.26,,,,,,,0.06920019537210464,0.2,1415,0.0001,0.19361597299575806,-0.1644059181213379,0.0,0.1434646040201187,8.0068907e-07,-1.4526049677954234e-05
,,,,,8520,,0,32397,0.76,1.54,284,-0.17315145999999998,,,,,,,,,,
4855,-0.19441316297277808,8550,0.8,0,8550,1.44,,,,,,,0.0937613770365715,0.2,1420,0.0001,0.34834980964660645,-0.16326182782649995,0.0,0.200633504986763,7.4505806e-07,-2.8666853419601067e-05
,,,,,8550,,0,32521,0.72,1.62,285,-0.22913776000000002,,,,,,,,,,
4869,-0.11064279067330063,8580,0.88,0,8580,1.3,,,,,,,0.10267705470323563,0.2,1425,0.0001,0.17003053426742554,-0.1623822420835495,0.0,0.2129201591014862,5.7578086e-06,-0.00020352205213072238
,,,,,8580,,0,32655,0.68,1.71,286,-0.25346474999999996,,,,,,,,,,
4890,-0.1304894131841138,8610,0.88,0,8610,1.36,,,,,,,0.08453802019357681,0.2,1430,0.0001,0.3081265687942505,-0.16381233930587769,0.0,0.17205330431461335,3.973643e-09,9.97463868159798e-06
,,,,,8610,,0,32776,0.69,1.7,287,-0.27559114000000007,,,,,,,,,,
4910,-0.027062750374898314,8640,0.98,0,8640,1.08,,,,,,,0.08725772053003311,0.2,1435,0.0001,0.2944980263710022,-0.17206877171993257,0.0,0.1836629956960678,1.402696e-06,-0.00010621910344816854
,,,,,8640,,0,32885,0.71,1.67,288,-0.26347760000000003,,,,,,,,,,
4929,-0.11020751412026585,8670,0.9,0,8670,1.24,,,,,,,0.07802143692970276,0.2,1440,0.0001,0.22734403610229492,-0.16409248411655425,0.0,0.1630878895521164,1.1066596e-05,-0.0005734084097397841
,,,,,8670,,0,33004,0.71,1.67,289,-0.26237294,,,,,,,,,,
4953,-0.048934336849488315,8700,0.92,0,8700,1.18,,,,,,,0.0956529751420021,0.2,1445,0.0001,0.023783981800079346,-0.16036965548992158,0.0,0.19978046119213105,2.8441349e-05,-0.001113719566880178
,,,,,8700,,0,33114,0.77,1.55,290,-0.21715671000000003,,,,,,,,,,
4972,-0.06864301914814859,8730,0.94,0,8730,1.18,,,,,,,0.0699487179517746,0.2,1450,0.0001,0.1461072564125061,-0.15486687123775483,0.0,0.14571909308433534,2.3841858e-07,-4.136562374412733e-07
,,,,,8730,,0,33227,0.82,1.44,291,-0.18204931999999996,,,,,,,,,,
4987,-0.11175352069083601,8760,0.86,0,8760,1.32,,,,,,,0.08279973268508911,0.2,1455,0.0001,0.3541668653488159,-0.15099773406982422,0.0,0.173256453871727,9.32018e-06,-0.0003208136539129214
,,,,,8760,,0,33346,0.77,1.53,292,-0.23407553999999997,,,,,,,,,,
5003,-0.07110729626379907,8790,0.9,0,8790,1.32,,,,,,,0.08239030092954636,0.2,1460,0.0001,0.38203054666519165,-0.14796139895915986,0.0,0.19027672111988067,1.0281801e-05,-0.0004062700323991919
,,,,,8790,,0,33467,0.73,1.61,293,-0.27092014999999997,,,,,,,,,,
5021,-0.07002024002373218,8820,0.94,0,8820,1.14,,,,,,,0.10253951698541641,0.2,1465,0.0001,0.21901726722717285,-0.145154732465744,0.0,0.2105279117822647,0.0,-1.362959539008557e-07
,,,,,8820,,0,33584,0.76,1.59,294,-0.24973175999999994,,,,,,,,,,
5039,-0.027194386059418322,8850,0.98,0,8850,1.1,,,,,,,0.10030374675989151,0.2,1470,0.0001,0.21487736701965332,-0.14497799575328826,0.0,0.1994491159915924,0.0,-1.0414918406809194e-06
,,,,,8850,,0,33686,0.72,1.67,295,-0.26617786000000004,,,,,,,,,,
5061,-0.06907233831007034,8880,0.94,0,8880,1.18,,,,,,,0.10891754180192947,0.2,1475,0.0001,0.19031089544296265,-0.14226492941379548,0.0,0.23233470022678376,9.687742e-06,-0.0008154924916262019
,,,,,8880,,0,33794,0.71,1.67,296,-0.24679633999999998,,,,,,,,,,
5079,-0.048278221669606866,8910,0.94,0,8910,1.18,,,,,,,0.06468767672777176,0.2,1480,0.0001,0.030916690826416016,-0.14318286776542663,0.0,0.14982772171497344,7.947286e-09,1.2854734878775532e-07
,,,,,8910,,0,33898,0.74,1.62,297,-0.21875735,,,,,,,,,,
5096,-0.13021301198285073,8940,0.86,0,8940,1.32,,,,,,,0.1312626153230667,0.2,1485,0.0001,0.13713747262954712,-0.13801522850990294,0.0,0.25888028740882874,1.2000402e-06,1.1478662539232687e-05
,,,,,8940,,0,34018,0.74,1.62,298,-0.2104049,,,,,,,,,,
5115,-0.06787488739937544,8970,0.92,0,8970,1.18,,,,,,,0.08739760518074036,0.2,1490,0.0001,0.23256725072860718,-0.1409959614276886,0.0,0.18393628895282746,0.0,-1.005331682790711e-07
,,,,,8970,,0,34128,0.74,1.59,299,-0.19766448000000003,,,,,,,,,,
5133,-0.06910268861800432,9000,0.92,0,9000,1.2,,,,,,,0.0823776125907898,0.2,1495,0.0001,0.13969039916992188,-0.13674623966217042,0.0,0.17365953028202058,4.8995016e-06,-0.0001693312303782335
,,,,,9000,,0,34233,0.73,1.6,300,-0.23969937000000002,,,,,,,,,,
5152,-0.050059877643361686,9030,0.92,0,9030,1.22,,,,,,,0.09931809455156326,0.2,1500,0.0001,0.19709992408752441,-0.1342448651790619,0.0,0.2077362656593323,2.835989e-05,-0.0011710584377098599
,,,,,9030,,0,34356,0.72,1.62,301,-0.26796448999999994,,,,,,,,,,
5174,-0.028897431744262576,9060,0.94,0,9060,1.18,,,,,,,0.08730828016996384,0.2,1505,0.0001,0.26479560136795044,-0.13037132024765014,0.0,0.18195690512657164,1.1920929e-07,2.098083498935921e-07
,,,,,9060,,0,34473,0.75,1.55,302,-0.23170269000000002,,,,,,,,,,
5194,-0.06884934892412276,9090,0.94,0,9090,1.14,,,,,,,0.10632365942001343,0.2,1510,0.0001,-0.18847215175628662,-0.12768439650535585,0.0,0.2259841799736023,0.0,-5.245208676285529e-08
,,,,,9090,,0,34581,0.77,1.53,303,-0.21427112999999998,,,,,,,,,,
5212,-0.0903824117127806,9120,0.92,0,9120,1.18,,,,,,,0.07571730762720108,0.2,1515,0.0001,0.1933344602584839,-0.1267256259918213,0.0,0.15575129687786102,1.6510487e-06,-2.1735826685187476e-07
,,,,,9120,,0,34693,0.79,1.54,304,-0.22658820999999998,,,,,,,,,,
5232,-0.0489308288693428,9150,0.92,0,9150,1.22,,,,,,,0.0992666482925415,0.2,1520,0.0001,0.0769774317741394,-0.12469265908002854,0.0,0.20414785146713257,9.620189e-06,-0.0003898322599707349
,,,,,9150,,0,34805,0.81,1.51,305,-0.20278878000000003,,,,,,,,,,
5251,-0.0906594147020951,9180,0.9,0,9180,1.3,,,,,,,0.08783014118671417,0.2,1525,0.0001,0.25262451171875,-0.12340725213289261,0.0,0.18156324326992035,2.872944e-06,-0.00012493769289001477
,,,,,9180,,0,34924,0.81,1.51,306,-0.20562558999999997,,,,,,,,,,
5270,-0.06981914594303816,9210,0.92,0,9210,1.24,,,,,,,0.06718867272138596,0.2,1530,0.0001,0.47284483909606934,-0.1238455280661583,0.0,0.14207587540149688,0.0,-4.0531158873591266e-08
,,,,,9210,,0,35035,0.79,1.55,307,-0.23504811999999997,,,,,,,,,,
5286,-0.07235327488742768,9240,0.9,0,9240,1.28,,,,,,,0.09346180409193039,0.2,1535,0.0001,0.38275766372680664,-0.12456955164670944,0.0,0.1904529243707657,0.0,4.4902165896587575e-08
,,,,,9240,,0,35146,0.74,1.64,308,-0.27011549999999995,,,,,,,,,,
5305,-0.06957038379274309,9270,0.9,0,9270,1.22,,,,,,,0.13510920107364655,0.2,1540,0.0001,-0.009688377380371094,-0.12490816116333008,0.0,0.2825047969818115,8.881092e-07,-6.794691102776084e-05
,,,,,9270,,0,35249,0.76,1.6,309,-0.25052055,,,,,,,,,,
5323,-0.028205706481821836,9300,0.96,0,9300,1.14,,,,,,,0.05194666236639023,0.2,1545,0.0001,0.5770034790039062,-0.12580848932266236,0.0,0.10580379515886307,1.19249025e-05,-0.0003279995968718197
,,,,,9300,,0,35364,0.72,1.64,310,-0.26362672000000004,,,,,,,,,,
5342,-0.17319613291881977,9330,0.84,0,9330,1.34,,,,,,,0.11033573746681213,0.2,1550,0.0001,-0.009425878524780273,-0.12227221429347992,0.0,0.2277081251144409,0.0,-4.9968560844604326e-08
,,,,,9330,,0,35485,0.72,1.65,311,-0.23898619,,,,,,,,,,
5363,-0.007074111909605563,9360,1.0,0,9360,1.08,,,,,,,0.04815133661031723,0.2,1555,0.0001,0.39213716983795166,-0.1208142027258873,0.0,0.10640005767345428,0.0,-8.980433214844652e-08
,,,,,9360,,0,35588,0.75,1.59,312,-0.20326932,,,,,,,,,,
5383,-0.0484467788040638,9390,0.94,0,9390,1.16,,,,,,,0.08525389432907104,0.2,1560,0.0001,0.324158251285553,-0.12037913799285889,0.0,0.16989075243473054,0.0,3.337860210450572e-08
,,,,,9390,,0,35691,0.76,1.55,313,-0.20221135,,,,,,,,,,
5401,-0.04811851239297539,9420,0.92,0,9420,1.18,,,,,,,0.09991169720888138,0.2,1565,0.0001,0.3064223527908325,-0.11937087476253509,0.0,0.21423404812812805,1.6013781e-06,-0.0001474303993745707
,,,,,9420,,0,35798,0.75,1.59,314,-0.20351779,,,,,,,,,,
5420,-0.13052691877819597,9450,0.88,0,9450,1.32,,,,,,,0.07476938515901566,0.2,1570,0.0001,0.0540999174118042,-0.11843098998069763,0.0,0.15196166336536407,1.090765e-06,2.967278208743096e-05
,,,,,9450,,0,35909,0.78,1.55,315,-0.18117936,,,,,,,,,,
5437,-0.029084623684175314,9480,0.92,0,9480,1.2,,,,,,,0.07779612392187119,0.2,1575,0.0001,0.21007466316223145,-0.11856624484062195,0.0,0.1622544139623642,2.0424525e-06,-6.697853394150854e-05
,,,,,9480,,0,36019,0.76,1.58,316,-0.20338522,,,,,,,,,,
5455,-0.1362309256615117,9510,0.86,0,9510,1.36,,,,,,,0.09469063580036163,0.2,1580,0.0001,0.2607129216194153,-0.11934666335582733,0.0,0.20027097165584565,0.0,-1.9423663513151724e-07
,,,,,9510,,0,36138,0.74,1.63,317,-0.20318055,,,,,,,,,,
5476,-0.06998382013291121,9540,0.9,0,9540,1.26,,,,,,,0.13204830884933472,0.2,1585,0.0001,-0.32995617389678955,-0.12000468373298645,0.0,0.2640731692314148,0.0,5.2746136134373955e-06
,,,,,9540,,0,36252,0.77,1.59,318,-0.17576831999999995,,,,,,,,,,
5497,-0.08934383581392467,9570,0.92,0,9570,1.16,,,,,,,0.05014066398143768,0.2,1590,0.0001,0.3582792282104492,-0.12049038708209991,0.0,0.10823255479335785,3.2862029e-06,-0.00013463457706768266
,,,,,9570,,0,36355,0.78,1.55,319,-0.16631537999999996,,,,,,,,,,
5519,-0.08969690218567848,9600,0.9,0,9600,1.2,,,,,,,0.07490420341491699,0.2,1595,0.0001,0.10951066017150879,-0.12140603363513947,0.0,0.15200556218624114,0.0,-6.556510854238695e-08
,,,,,9600,,0,36459,0.79,1.52,320,-0.17454504,,,,,,,,,,
5537,-0.05020366929005832,9630,0.9,0,9630,1.22,,,,,,,0.06563445180654526,0.2,1600,0.0001,0.34020113945007324,-0.12231741696596146,0.0,0.13475577533245087,0.0,-1.1093914515925008e-07
,,,,,9630,,0,36562,0.8,1.49,321,-0.15830106,,,,,,,,,,
5559,-0.0694965991191566,9660,0.92,0,9660,1.16,,,,,,,0.10625434666872025,0.2,1605,0.0001,0.26077210903167725,-0.12307970523834229,0.0,0.22088643014431,3.993511e-06,-0.00012644330975799533
,,,,,9660,,0,36662,0.81,1.45,322,-0.15593779,,,,,,,,,,
5577,-0.053043074537999925,9690,0.96,0,9690,1.14,,,,,,,0.06140979379415512,0.2,1610,0.0001,0.16772764921188354,-0.12535287141799928,0.0,0.12449383586645127,0.0,1.3192494723313076e-07
,,,,,9690,,0,36759,0.79,1.48,323,-0.19307123,,,,,,,,,,
5597,-0.06797356235794723,9720,0.94,0,9720,1.16,,,,,,,0.11978913098573685,0.2,1615,0.0001,0.2387421727180481,-0.12473130822181702,0.0,0.24672707319259643,1.4146169e-06,-0.0001873691828889079
,,,,,9720,,0,36861,0.77,1.51,324,-0.20264063999999998,,,,,,,,,,
5612,-0.06958227546885609,9750,0.92,0,9750,1.18,,,,,,,0.06983538717031479,0.2,1620,0.0001,0.29363173246383667,-0.12390968799591065,0.0,0.14262925684452057,0.0,-8.026758884227547e-08
,,,,,9750,,0,36963,0.73,1.61,325,-0.22871554999999996,,,,,,,,,,
5632,-0.051151415668427944,9780,0.92,0,9780,1.22,,,,,,,0.08190125226974487,0.2,1625,0.0001,0.33388376235961914,-0.12285208553075791,0.0,0.17060157656669617,7.937352e-06,-0.00031311968351168675
,,,,,9780,,0,37079,0.75,1.56,326,-0.20047818000000003,,,,,,,,,,
5649,-0.04779258291702718,9810,0.96,0,9810,1.12,,,,,,,0.08464377373456955,0.2,1630,0.0001,0.15571272373199463,-0.12081902623176574,0.0,0.17329062819480895,0.0,-1.0728836219442428e-07
,,,,,9810,,0,37177,0.72,1.63,327,-0.21548952999999998,,,,,,,,,,
5666,-0.028276644395664335,9840,0.98,0,9840,1.18,,,,,,,0.053160447627305984,0.2,1635,0.0001,0.571457028388977,-0.11928407847881317,0.0,0.10905188471078872,0.0,-4.8081080450401714e-08
,,,,,9840,,0,37277,0.7,1.68,328,-0.25362319,,,,,,,,,,
5683,-0.09099494467489422,9870,0.84,0,9870,1.36,,,,,,,0.10032761096954346,0.2,1640,0.0001,0.13709419965744019,-0.11825705021619796,0.0,0.20824807584285737,0.0,-2.4636586637427628e-08
,,,,,9870,,0,37393,0.69,1.71,329,-0.25325489,,,,,,,,,,
5701,-0.027170216804370283,9900,0.96,0,9900,1.1,,,,,,,0.1161489337682724,0.2,1645,0.0001,0.06526744365692139,-0.12866856157779694,0.0,0.23791823387145997,2.1656355e-07,-1.53140224210091e-05
,,,,,9900,,0,37489,0.68,1.71,330,-0.28249836,,,,,,,,,,
5720,-0.11265745691023767,9930,0.9,0,9930,1.26,,,,,,,0.08077637851238251,0.2,1650,0.0001,0.48194944858551025,-0.11761718839406968,0.0,0.16646360456943513,0.0,-1.589457134798522e-08
,,,,,9930,,0,37605,0.71,1.65,331,-0.28440540999999997,,,,,,,,,,
5739,-0.0497326077055186,9960,0.92,0,9960,1.24,,,,,,,0.09053820371627808,0.2,1655,0.0001,0.2819441556930542,-0.1179432988166809,0.0,0.18669902980327607,1.0037422e-05,-0.00029408375218409333
,,,,,9960,,0,37717,0.68,1.72,332,-0.3288776300000001,,,,,,,,,,
5759,-0.05054982390720397,9990,0.94,0,9990,1.2,,,,,,,0.11145520955324173,0.2,1660,0.0001,0.14988815784454346,-0.11945771276950837,0.0,0.2282683789730072,0.0,1.438458779645657e-07
,,,,,9990,,0,37820,0.73,1.61,333,-0.26591809999999994,,,,,,,,,,
5782,-0.02912146393209696,10020,0.92,0,10020,1.2,,,,,,,0.09078755974769592,0.2,1665,0.0001,0.13345861434936523,-0.12079767137765884,0.0,0.19081311523914338,0.0,-3.258387337723434e-08
,,,,,10020,,0,37921,0.77,1.51,334,-0.2373970599999999,,,,,,,,,,
5798,-0.07005392739083618,10050,0.94,0,10050,1.22,,,,,,,0.058540310710668564,0.2,1670,0.0001,0.273806095123291,-0.12108694463968277,0.0,0.13071128726005554,6.2763693e-06,-0.00042307256963494135
,,,,,10050,,0,38027,0.78,1.51,335,-0.22260855,,,,,,,,,,
5818,-0.11070106807164848,10080,0.86,0,10080,1.32,,,,,,,0.14117485284805298,0.2,1675,0.0001,0.23113852739334106,-0.11995198726654052,0.0,0.27775800228118896,0.0,-3.1391779842238066e-08
,,,,,10080,,0,38140,0.78,1.53,336,-0.20673116999999996,,,,,,,,,,
5836,-0.07095640246756375,10110,0.92,0,10110,1.18,,,,,,,0.06018828973174095,0.2,1680,0.0001,0.26801902055740356,-0.11858603209257126,0.0,0.12520010769367218,3.107389e-06,-6.665428479504242e-05
,,,,,10110,,0,38240,0.78,1.52,337,-0.17310924999999996,,,,,,,,,,
5854,-0.0504863879783079,10140,0.92,0,10140,1.28,,,,,,,0.043651435524225235,0.2,1685,0.0001,0.3841612935066223,-0.11717611849308014,0.0,0.08970234245061874,0.0,-4.17232523197697e-08
,,,,,10140,,0,38349,0.77,1.55,338,-0.19456533999999998,,,,,,,,,,
5875,-0.029410269255749882,10170,0.92,0,10170,1.2,,,,,,,0.10477472096681595,0.2,1690,0.0001,0.3925594091415405,-0.11615255773067475,0.0,0.21627296209335328,0.0,-3.1789146426319805e-09
,,,,,10170,,0,38452,0.75,1.59,339,-0.21984895999999998,,,,,,,,,,
5894,-0.0899639316322282,10200,0.86,0,10200,1.32,,,,,,,0.09739204496145248,0.2,1695,0.0001,0.28796643018722534,-0.11574092358350754,0.0,0.2084628701210022,4.1325887e-07,-4.430691459944569e-05
,,,,,10200,,0,38566,0.75,1.59,340,-0.22438459000000002,,,,,,,,,,
5913,-0.06869151626247913,10230,0.92,0,10230,1.18,,,,,,,0.0855352133512497,0.2,1700,0.0001,0.23863059282302856,-0.11614538729190826,0.0,0.17944700717926027,2.841155e-07,4.712740301471285e-06
,,,,,10230,,0,38683,0.76,1.56,341,-0.21629509000000002,,,,,,,,,,
5930,-0.0705380059685558,10260,0.9,0,10260,1.22,,,,,,,0.061101529747247696,0.2,1705,0.0001,0.4519726634025574,-0.11498447656631469,0.0,0.12066696584224701,0.0,1.279513032415025e-07
,,,,,10260,,0,38792,0.73,1.61,342,-0.22812451,,,,,,,,,,
5948,-0.09162769142072648,10290,0.88,0,10290,1.3,,,,,,,0.11045274138450623,0.2,1710,0.0001,-0.07778012752532959,-0.11400682330131531,0.0,0.22958797812461854,0.0,3.4372012747141414e-08
,,,,,10290,,0,38911,0.74,1.6,343,-0.20079783000000004,,,,,,,,,,
5969,-0.026796036483719945,10320,0.96,0,10320,1.1,,,,,,,0.06510220468044281,0.2,1715,0.0001,0.21887606382369995,-0.11343104839324951,0.0,0.142311230301857,9.516875e-06,-0.0004397772681356216
,,,,,10320,,0,39014,0.76,1.58,344,-0.18414408,,,,,,,,,,
5987,-0.1327737554255873,10350,0.86,0,10350,1.38,,,,,,,0.06266098469495773,0.2,1720,0.0001,0.3855137825012207,-0.11188877373933792,0.0,0.12592158019542693,5.9604645e-08,0.00013990402502983557
,,,,,10350,,0,39127,0.75,1.59,345,-0.19947572000000002,,,,,,,,,,
6006,-0.09007170292548836,10380,0.88,0,10380,1.34,,,,,,,0.13103239238262177,0.2,1725,0.0001,0.40762633085250854,-0.11321614533662797,0.0,0.26859680414199827,4.927317e-07,-8.14791523833236e-05
,,,,,10380,,0,39246,0.74,1.63,346,-0.20250604999999997,,,,,,,,,,
6025,-0.0905273352889344,10410,0.9,0,10410,1.26,,,,,,,0.06604082882404327,0.2,1730,0.0001,0.41251498460769653,-0.11308106929063796,0.0,0.13647087812423705,0.0,-6.278356048383671e-08
,,,,,10410,,0,39372,0.76,1.58,347,-0.22359338999999998,,,,,,,,,,
6039,-0.09054537410382181,10440,0.9,0,10440,1.3,,,,,,,0.11887112259864807,0.2,1735,0.0001,0.21614205837249756,-0.11301014721393585,0.0,0.2483062267303467,0.0,8.821487469390377e-08
,,,,,10440,,0,39483,0.73,1.63,348,-0.28045785,,,,,,,,,,
6056,-0.06785235276445746,10470,0.94,0,10470,1.16,,,,,,,0.1330275684595108,0.2,1740,0.0001,0.0037246346473693848,-0.11303949654102326,0.0,0.28752042055130006,0.0,3.258387266669161e-08
,,,,,10470,,0,39593,0.71,1.68,349,-0.29336084,,,,,,,,,,
6072,-0.06931015843059868,10500,0.94,0,10500,1.2,,,,,,,0.10836830735206604,0.2,1745,0.0001,0.04502624273300171,-0.11310627460479736,0.0,0.21764608919620515,9.934107e-08,-4.132191314454303e-06
,,,,,10500,,0,39700,0.65,1.77,350,-0.34010851,,,,,,,,,,
6087,-0.07012143360450863,10530,0.9,0,10530,1.24,,,,,,,0.09420248866081238,0.2,1750,0.0001,0.20053791999816895,-0.11327567994594574,0.0,0.1930866241455078,0.0,-1.2119610559579997e-08
,,,,,10530,,0,39821,0.63,1.81,351,-0.35813878999999993,,,,,,,,,,
6103,-0.08961175330448895,10560,0.92,0,10560,1.28,,,,,,,0.09005555510520935,0.2,1755,0.0001,0.19194382429122925,-0.11353358030319213,0.0,0.18744104504585266,0.0,6.715456652983676e-08
,,,,,10560,,0,39936,0.62,1.82,352,-0.38184315999999996,,,,,,,,,,
6124,-0.007208248870447278,10590,1.0,0,10590,1.06,,,,,,,0.09248858690261841,0.2,1760,0.0001,0.27486759424209595,-0.11349659413099289,0.0,0.18683218955993652,1.0331472e-07,-1.7950932593713276e-06
,,,,,10590,,0,40034,0.64,1.82,353,-0.35095258,,,,,,,,,,
6143,-0.13488479830790312,10620,0.86,0,10620,1.34,,,,,,,0.12332718819379807,0.2,1765,0.0001,0.08518558740615845,-0.11355233639478683,0.0,0.26041855216026305,0.0,-4.37100702299631e-09
,,,,,10620,,0,40148,0.68,1.74,354,-0.29455455,,,,,,,,,,
6167,-0.027826654179953038,10650,0.98,0,10650,1.1,,,,,,,0.11655855178833008,0.2,1770,0.0001,0.04436522722244263,-0.11377477496862412,0.0,0.25263852775096896,0.0,-2.2053717430026153e-08
,,,,,10650,,0,40253,0.75,1.61,355,-0.24838165,,,,,,,,,,
6190,-0.051236769463866946,10680,0.92,0,10680,1.24,,,,,,,0.04711923748254776,0.2,1775,0.0001,-0.06908023357391357,-0.1139841690659523,0.0,0.11290886104106904,0.0,-1.490116217084392e-08
,,,,,10680,,0,40355,0.83,1.46,356,-0.15320261000000002,,,,,,,,,,
6208,-0.027292268434539437,10710,0.96,0,10710,1.1,,,,,,,0.034484148025512695,0.2,1780,0.0001,0.22178977727890015,-0.11396455764770508,0.0,0.08493287563323974,0.0,-1.52985254686655e-08
,,,,,10710,,0,40461,0.82,1.45,357,-0.14009968,,,,,,,,,,
6226,-0.08853910202626139,10740,0.92,0,10740,1.2,,,,,,,0.15258502960205078,0.2,1785,0.0001,0.2672349214553833,-0.11383106559515,0.0,0.28756132125854494,0.0,7.947287272713766e-10
,,,,,10740,,0,40568,0.8,1.48,358,-0.17409976000000005,,,,,,,,,,
6246,-0.0489682309050113,10770,0.92,0,10770,1.22,,,,,,,0.17402824759483337,0.2,1790,0.0001,0.2998126149177551,-0.11401092559099198,0.0,0.362593936920166,7.947286e-08,-1.2035221079997881e-05
,,,,,10770,,0,40673,0.8,1.46,359,-0.18888110000000002,,,,,,,,,,
6267,-0.0491680858284235,10800,0.96,0,10800,1.12,,,,,,,0.16050173342227936,0.2,1795,0.0001,0.06108778715133667,-0.11414025872945785,0.0,0.34822208285331724,0.0,2.781550101360608e-08
,,,,,10800,,0,40777,0.78,1.5,360,-0.21897821,,,,,,,,,,
6280,-0.09064804897177964,10830,0.92,0,10830,1.2,,,,,,,0.09736885875463486,0.2,1800,0.0001,0.22707265615463257,-0.11450018435716629,0.0,0.21682489812374114,2.9921532e-06,-0.00023694494797368292
,,,,,10830,,0,40882,0.73,1.61,361,-0.26369718999999997,,,,,,,,,,
6299,-0.13138265364803373,10860,0.84,0,10860,1.34,,,,,,,0.11773575097322464,0.2,1805,0.0001,0.0481797456741333,-0.11568314582109451,0.0,0.2458518087863922,0.0,-2.7398268915845846e-07
,,,,,10860,,0,40998,0.71,1.65,362,-0.27872208,,,,,,,,,,
6315,-0.13481296614743768,10890,0.86,0,10890,1.36,,,,,,,0.06773126125335693,0.2,1810,0.0001,0.4448147416114807,-0.1164143368601799,0.0,0.13375985622406006,0.0,-9.934106870446158e-11
,,,,,10890,,0,41109,0.72,1.63,363,-0.26593905,,,,,,,,,,
6330,-0.04829489035531878,10920,0.94,0,10920,1.18,,,,,,,0.0889839306473732,0.2,1815,0.0001,0.2394707202911377,-0.11690153926610947,0.0,0.18233631551265717,0.0,-7.58965814640078e-08
,,,,,10920,,0,41222,0.66,1.76,364,-0.31663693000000004,,,,,,,,,,
6345,-0.0479906287137419,10950,0.94,0,10950,1.14,,,,,,,0.09359337389469147,0.2,1820,0.0001,0.17775636911392212,-0.11763606816530228,0.0,0.19374539256095885,9.377797e-06,-0.0003023393927527707
,,,,,10950,,0,41325,0.65,1.79,365,-0.32300681,,,,,,,,,,
6360,-0.11218088679015636,10980,0.86,0,10980,1.3,,,,,,,0.0826462060213089,0.2,1825,0.0001,0.31621378660202026,-0.12060239315032958,0.0,0.17019779086112977,5.9604645e-08,6.218751218867169e-07
,,,,,10980,,0,41435,0.61,1.9,366,-0.35730454,,,,,,,,,,
6381,-0.12996001082006842,11010,0.88,0,11010,1.26,,,,,,,0.09699713438749313,0.2,1830,0.0001,0.15783017873764038,-0.12110967934131622,0.0,0.19779160618782043,0.0,-1.4344851404501923e-07
,,,,,11010,,0,41540,0.67,1.78,367,-0.30059115999999997,,,,,,,,,,
6401,-0.13142937555909157,11040,0.86,0,11040,1.38,,,,,,,0.08938243240118027,0.2,1835,0.0001,0.14395052194595337,-0.12216458022594452,0.0,0.1927538752555847,0.0,-1.017252605706176e-07
