rollout/success_rate,time/fps,time/total_timesteps,env/completion_counter,time/iterations,env/n_steps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,env/current_idx,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.92,0,20760,0,346,20760,-0.09374067,26472,1.36,15190,-0.024023042091478965,0.010764957,-0.47128048837184905,3450,0.2,0.001,0.12848645448684692,-0.009109282866120338,0.06078448444604874,0.02833333481103182,,,
0.9,0,20820,0,347,20820,-0.11520599,26539,1.46,15230,-0.009708591077166328,0.010469913,-0.5946510672569275,3460,0.2,0.001,0.27586960792541504,0.039937011897563934,0.21124885082244874,0.06166666783392429,,,
0.91,0,20880,0,348,20880,-0.10495048000000003,26622,1.45,15275,-0.017070031932865604,0.01987852,-0.6169470310211181,3470,0.2,0.001,0.0538981556892395,0.05425392836332321,0.18675453662872316,0.10500000268220902,,,
0.93,0,20940,0,349,20940,-0.08189342999999999,26694,1.3,15326,-0.012334742500825158,0.010133699,-0.4213990867137909,3480,0.2,0.001,0.41722530126571655,0.016376866027712822,0.09006758406758308,0.04000000096857548,,,
0.94,0,21000,0,350,21000,-0.06146858999999999,26764,1.33,15366,-0.01649823813699185,0.032255474,-0.3004173249006271,3490,0.2,0.001,-0.18059396743774414,0.02859569527208805,0.1180259145796299,0.04666666835546494,,,
0.9,0,21060,0,351,21060,-0.10409846,26835,1.46,15406,-0.00012964660832950336,0.00031346083,-0.1726457342505455,3500,0.2,0.001,0.16821396350860596,0.052077583968639374,0.11396271735429764,0.0,,,
0.86,0,21120,0,352,21120,-0.15560172000000003,26907,1.57,15441,-0.0036053598773044373,0.0119625125,-0.21293737441301347,3510,0.2,0.001,0.3995870351791382,0.02826360985636711,0.10388932451605797,0.011666667275130748,,,
0.86,0,21180,0,353,21180,-0.15469542,26980,1.53,15489,-0.009280348263370541,0.008611667,-0.2088381215929985,3520,0.2,0.001,0.2121606469154358,0.0419209860265255,0.16778162717819214,0.03333333451300859,,,
0.91,0,21240,0,354,21240,-0.10178041,27051,1.38,15532,-0.0032221978115072993,0.005994553,-0.12582191005349158,3530,0.2,0.001,0.13097983598709106,0.030687153339385986,0.08841436803340912,0.02166666779667139,,,
0.92,0,21300,0,355,21300,-0.09129057000000003,27125,1.33,15580,-0.0035697692109774694,0.00703697,-0.11153320893645287,3540,0.2,0.001,0.36428844928741455,0.04632538557052612,0.11495954245328903,0.015000000782310962,,,
0.94,0,21360,0,356,21360,-0.0698733,27208,1.25,15630,-0.006957518366786352,0.010573175,-0.1709388464689255,3550,0.2,0.001,0.5249059200286865,0.016624759882688522,0.06827083639800549,0.013333334028720856,,,
0.93,0,21420,0,357,21420,-0.07130428,27278,1.29,15673,-0.009194895634427703,0.03499879,-0.33444212675094603,3560,0.2,0.001,0.3032105565071106,0.003358609974384308,0.07010916136205196,0.04166666753590107,,,
0.91,0,21480,0,358,21480,-0.09429705000000001,27352,1.4,15715,-0.008867803862279594,0.0074529033,-0.5452200889587402,3570,0.2,0.001,0.2625899910926819,0.04390232264995575,0.14096620976924895,0.0533333346247673,,,
0.9,0,21540,0,359,21540,-0.10333103000000002,27424,1.43,15756,-0.016741578741930496,0.011978726,-0.47098190486431124,3580,0.2,0.001,0.2974987030029297,0.01619688794016838,0.12072743028402329,0.04000000096857548,,,
0.9,0,21600,0,360,21600,-0.11147518999999999,27504,1.39,15801,-0.03288508958804113,0.01619285,-0.7255375921726227,3590,0.2,0.001,0.4701128602027893,-0.010469656437635422,0.11350798085331917,0.1400000022724271,,,
0.89,0,21660,0,361,21660,-0.11313433,27577,1.42,15843,-0.038001879944155804,0.054796796,-0.6078449785709381,3600,0.2,0.001,0.5291845798492432,-0.010361015796661377,0.09616009443998337,0.33499999828636645,,,
0.89,0,21720,0,362,21720,-0.10343477000000002,27646,1.42,15880,-0.02066313897104317,0.005793654,-0.5620324403047562,3610,0.2,0.001,0.11604583263397217,0.003650020807981491,0.11574165672063827,0.12333333566784858,,,
0.88,0,21780,1,363,21780,-0.10473405000000001,27718,1.48,9,-0.021037904437010722,0.021753553,-0.5343551605939865,3620,0.2,0.001,0.309876024723053,0.029462363570928574,0.15318025648593903,0.09333333596587182,,,
0.88,0,21840,1,364,21840,-0.10582320000000003,27787,1.47,51,-0.019344109436497094,0.0063053695,-0.5295157432556152,3630,0.2,0.001,-0.3305126428604126,0.031594160944223404,0.18921014815568923,0.06500000134110451,,,
0.92,0,21900,1,365,21900,-0.09362232999999998,27861,1.36,97,-0.01765825284179314,0.011441915,-0.6382014691829682,3640,0.2,0.001,0.3196958899497986,0.0239141546189785,0.18069567531347275,0.051666668988764285,,,
0.92,0,21960,1,366,21960,-0.08339639000000001,27956,1.38,137,-0.005998966041176601,0.0052846004,-0.40950304865837095,3650,0.2,0.001,0.18298333883285522,0.035309985280036926,0.14473000541329384,0.015000000596046448,,,
0.89,0,22020,1,367,22020,-0.11378732,28028,1.42,179,-0.019871830418706084,0.0585472,-0.35324518084526063,3660,0.2,0.001,0.09885048866271973,0.031416770070791245,0.13437920808792114,0.12833333685994147,,,
0.88,0,22080,1,368,22080,-0.13473587,28101,1.41,225,-0.020496324949587374,0.04097665,-0.36404709815979003,3670,0.2,0.001,0.30951833724975586,0.010935097932815552,0.11176455169916152,0.0816666690632701,,,
0.89,0,22140,1,369,22140,-0.12337240000000001,28177,1.37,271,-0.012416528334918731,0.011939051,-0.42242486476898194,3680,0.2,0.001,0.22027313709259033,0.02379847876727581,0.13700825870037078,0.05333333406597376,,,
0.9,0,22200,1,370,22200,-0.11246648999999997,28259,1.36,315,-0.013742342321202194,0.029261883,-0.4428654819726944,3690,0.2,0.001,0.3597604036331177,0.012851454317569733,0.09673964232206345,0.11333333645015956,,,
0.9,0,22260,1,371,22260,-0.1020062,28330,1.4,358,-0.006838715112147398,0.02092629,-0.28411197364330293,3700,0.2,0.001,0.4390750527381897,0.027371207252144814,0.0906041331589222,0.06333333440124989,,,
0.91,0,22320,1,372,22320,-0.09168011,28410,1.34,405,-0.0069557740391852805,0.010219502,-0.23864386975765228,3710,0.2,0.001,0.48630088567733765,0.009436843916773796,0.05965323112905026,0.04666666798293591,,,
0.91,0,22380,1,373,22380,-0.08281442,28479,1.4,443,-0.008627474190046058,0.011184128,-0.13378195613622665,3720,0.2,0.001,0.39193636178970337,0.020857859402894974,0.08297680020332336,0.03333333432674408,,,
0.89,0,22440,1,374,22440,-0.11370489,28552,1.49,484,-5.055725595415339e-05,0.00016625524,-0.1560137912631035,3730,0.2,0.001,-0.06990170478820801,0.06215331330895424,0.14955172836780548,0.0,,,
0.92,0,22500,1,375,22500,-0.08143141,28671,1.37,533,-8.570092391968487e-05,8.68241e-07,-0.1770740956068039,3740,0.2,0.001,0.5955520272254944,0.02002473920583725,0.06057574264705181,0.0,,,
0.94,0,22560,1,376,22560,-0.07212657000000001,28748,1.25,581,-0.0008547836582875057,0.00071479776,-0.16371533274650574,3750,0.2,0.001,0.561504065990448,0.01853874698281288,0.0465057697147131,0.001666666753590107,,,
0.93,0,22620,1,377,22620,-0.08117119,28818,1.21,631,-0.005162460609183839,0.0023419012,-0.1255117364227772,3760,0.2,0.001,0.5699727535247803,0.02129998989403248,0.08057639747858047,0.048333334550261495,,,
0.88,0,22680,1,378,22680,-0.13747393,28898,1.44,666,0.00026393030105591463,0.00019260347,-0.15932041108608247,3770,0.2,0.001,0.22027194499969482,0.04022969678044319,0.11005138158798218,0.0,,,
0.89,0,22740,1,379,22740,-0.11689968,28967,1.46,710,-0.003958948656606509,0.007954074,-0.20825351923704147,3780,0.2,0.001,-0.2360546588897705,0.10636429488658905,0.2557211369276047,0.023333334550261497,,,
0.9,0,22800,1,380,22800,-0.08382539,29033,1.41,757,-0.0060690117811709856,0.006105317,-0.24417774826288224,3790,0.2,0.001,0.1491471529006958,0.03994087502360344,0.11196149289608001,0.018333333916962145,,,
0.89,0,22860,1,381,22860,-0.08273294,29105,1.38,797,-0.0013040529581484605,0.00094702345,-0.20851752907037735,3800,0.2,0.001,0.1591341495513916,0.02861693874001503,0.0670973613858223,0.011666667275130748,,,
0.91,0,22920,1,382,22920,-0.08210458000000001,29174,1.33,848,-0.00019215304278397127,0.0001932035,-0.21046755313873292,3810,0.2,0.001,-0.004752755165100098,0.08557780832052231,0.2039285644888878,0.0,,,
0.95,0,22980,1,383,22980,-0.05909233999999999,29248,1.2,897,-0.0006903962666775954,0.0031874815,-0.19548683166503905,3820,0.2,0.001,0.21805256605148315,0.025796808302402496,0.08093451149761677,0.010000000149011612,,,
0.94,0,23040,1,384,23040,-0.07185405000000002,29320,1.26,942,-0.010488424779226336,0.0577413,-0.37724565267562865,3830,0.2,0.001,0.14356058835983276,0.01066969707608223,0.09471984058618546,0.045000001415610315,,,
0.94,0,23100,1,385,23100,-0.06187758000000001,29388,1.28,989,-0.0023377404604494776,0.0006492654,-0.4909938037395477,3840,0.2,0.001,0.1570795178413391,0.012076634913682938,0.0866925798356533,0.021666667051613332,,,
0.97,0,23160,1,386,23160,-0.028267750000000005,29464,1.17,1045,-0.032058724469194645,0.08719481,-0.3878071278333664,3850,0.2,0.001,0.21493715047836304,-0.01656562276184559,0.07181688398122787,0.11666667088866234,,,
0.95,0,23220,1,387,23220,-0.05987035,29536,1.22,1087,-0.005769857332731476,0.012373471,-0.15439522862434388,3860,0.2,0.001,-114.34917449951172,-0.00683370977640152,0.006611107266508043,0.023333334550261497,,,
0.93,0,23280,1,388,23280,-0.08238659999999999,29610,1.3,1135,0.0004716625802878127,1.2133519e-05,-0.09464152902364731,3870,0.2,0.001,0.014632999897003174,0.08922584354877472,0.2147343397140503,0.0,,,
0.92,0,23340,1,389,23340,-0.09381753,29683,1.34,1179,-7.792380861531001e-05,9.059906e-07,-0.08435813561081887,3880,0.2,0.001,0.18948650360107422,0.03879239782691002,0.13463436663150788,0.0,,,
0.93,0,23400,1,390,23400,-0.08166038000000002,29754,1.27,1227,-0.003786733511369711,0.0011380404,-0.0714635744690895,3890,0.2,0.001,0.21117699146270752,0.053546275943517685,0.16272108182311057,0.006666667014360428,,,
0.94,0,23460,1,391,23460,-0.05982510000000001,29828,1.25,1274,-0.0019267145716972856,0.0015344729,-0.05452821180224419,3900,0.2,0.001,0.12027424573898315,0.05248720571398735,0.13032005056738855,0.006666667014360428,,,
0.96,0,23520,1,392,23520,-0.03905789,29897,1.22,1326,6.15732869118979e-05,0.0004008025,-0.04518589228391647,3910,0.2,0.001,0.23716717958450317,0.02455930784344673,0.06644099429249764,0.001666666753590107,,,
0.97,0,23580,1,393,23580,-0.028936650000000005,29979,1.17,1377,-7.706579836845862e-05,7.847945e-08,-0.045780354738235475,3920,0.2,0.001,0.3593403697013855,0.012963914312422276,0.03176711183041334,0.0,,,
0.94,0,23640,1,394,23640,-0.04993087,30049,1.25,1422,-2.6387672108629802e-05,1.3276935e-05,-0.04280795231461525,3930,0.2,0.001,-0.30001163482666016,0.02244105376303196,0.05796169340610504,0.0,,,
0.92,0,23700,1,395,23700,-0.0709315,30120,1.32,1470,-0.0011539219818465618,0.0014653434,-0.05166683420538902,3940,0.2,0.001,0.21951723098754883,0.04425548017024994,0.10606815218925476,0.008333333767950535,,,
0.94,0,23760,1,396,23760,-0.07004324,30195,1.27,1516,-0.0008427768035714101,0.0013618886,-0.05798017978668213,3950,0.2,0.001,0.09304845333099365,0.04864966869354248,0.11716094315052032,0.008333333767950535,,,
0.93,0,23820,1,397,23820,-0.07037428999999999,30264,1.31,1562,-0.00026934330256604965,1.6334652e-05,-0.07457818761467934,3960,0.2,0.001,0.4724602699279785,0.026417480781674385,0.06901446618139744,0.0,,,
0.94,0,23880,1,398,23880,-0.061896500000000014,30341,1.29,1609,-4.1904748462284755e-05,7.7088674e-07,-0.061412375047802926,3970,0.2,0.001,0.3565528392791748,0.018390648066997528,0.05661804415285587,0.0,,,
0.96,0,23940,1,399,23940,-0.05212437000000001,30411,1.25,1660,-0.00024527639010556434,0.00029819706,-0.06555382311344146,3980,0.2,0.001,0.24626493453979492,0.03063773363828659,0.07790413498878479,0.001666666753590107,,,
,,24000,1,,24000,,,,1703,-0.00015519335896900798,7.8698e-06,-0.07132693901658058,3990,0.2,0.001,-0.646746039390564,0.03260103613138199,0.08139126598834992,0.0,1.17,0.97,-0.03831306971842423
0.93,0,24000,,400,,-0.08375026,30627,1.32,,,,,,,,,,,,,,
0.91,0,24060,1,401,24060,-0.09283947000000001,30699,1.39,1745,-7.086763647752292e-05,4.7783055e-07,-0.08001280054450036,4000,0.2,0.001,0.41882985830307007,0.0396856926381588,0.11508071348071099,0.0,,,
0.9,0,24120,1,402,24120,-0.10157997,30771,1.37,1792,-0.00017801205139207356,1.2934208e-06,-0.07657196745276451,4010,0.2,0.001,0.18176406621932983,0.046827565878629684,0.11020502969622611,0.0,,,
0.94,0,24180,1,403,24180,-0.071315,30852,1.3,1838,-0.0010080008199050195,0.0061648013,-0.08302998393774033,4020,0.2,0.001,0.03590911626815796,0.06594578921794891,0.15217892676591874,0.011666667275130748,,,
0.94,0,24240,1,404,24240,-0.07197665000000002,30923,1.33,1882,-0.003642336380047162,0.0035602897,-0.0813983678817749,4030,0.2,0.001,0.11896920204162598,0.015806443989276886,0.05560420900583267,0.010000000521540642,,,
0.92,0,24300,1,405,24300,-0.09224698,30994,1.35,1927,-0.002188459531559239,0.009916379,-0.1144371435046196,4040,0.2,0.001,0.3700178265571594,0.043203361332416534,0.10976941660046577,0.03166666720062494,,,
0.92,0,24360,1,406,24360,-0.08107370999999997,31075,1.31,1974,-7.928003802096795e-05,2.6126702e-06,-0.13755546659231185,4050,0.2,0.001,0.20181667804718018,0.056638453155756,0.13348940387368202,0.0,,,
0.92,0,24420,1,407,24420,-0.08124777,31142,1.32,2019,-0.002319523602394291,0.00949548,-0.1584613263607025,4060,0.2,0.001,0.45116186141967773,0.024393891915678978,0.06672421395778656,0.018333334103226663,,,
0.91,0,24480,1,408,24480,-0.09287383,31212,1.4,2058,-0.004170931093006658,0.012402176,-0.2367202877998352,4070,0.2,0.001,0.11884784698486328,0.04276129975914955,0.12905488014221192,0.04500000216066837,,,
0.92,0,24540,1,409,24540,-0.08188435,31288,1.37,2106,-0.006920009789367398,0.02916355,-0.37015107572078704,4080,0.2,0.001,0.19771575927734375,0.03514297306537628,0.12307122871279716,0.060000001825392245,,,
0.97,0,24600,1,410,24600,-0.02921093,31373,1.14,2161,-0.008267766966988943,0.0026192695,-0.5004163831472397,4090,0.2,0.001,0.10496526956558228,0.014143045991659164,0.08414996713399887,0.006666667014360428,,,
0.98,0,24660,1,411,24660,-0.029332880000000002,31450,1.16,2210,-0.014133614292368257,0.02090822,-0.3813826829195023,4100,0.2,0.001,0.280601441860199,-0.001643807627260685,0.04100200738757849,0.05833333507180214,,,
0.97,0,24720,1,412,24720,-0.03848654,31524,1.19,2261,-0.0011147418704180012,0.0005348027,-0.3048379600048065,4110,0.2,0.001,0.18930500745773315,0.010414840653538704,0.03826343342661857,0.001666666753590107,,,
0.92,0,24780,1,413,24780,-0.08010613,31592,1.29,2302,-0.01087458497378968,0.0115015125,-0.2750414937734604,4120,0.2,0.001,0.05243605375289917,0.021064870059490204,0.0881416916847229,0.03333333507180214,,,
0.89,0,24840,1,414,24840,-0.10233767,31667,1.35,2347,-0.0031880708411335945,0.0020804335,-0.3117080956697464,4130,0.2,0.001,0.3417438864707947,0.0343039333820343,0.12262759134173393,0.005000000260770321,,,
0.9,0,24900,1,415,24900,-0.08370789000000001,31742,1.38,2391,-0.0037010873147907295,0.0055373022,-0.2821633443236351,4140,0.2,0.001,0.22810447216033936,0.029259633272886276,0.10818469375371934,0.020000000298023225,,,
0.96,0,24960,1,416,24960,-0.040447260000000006,31811,1.21,2446,0.0012281686030716221,5.0563613e-05,-0.1983394980430603,4150,0.2,0.001,0.20510625839233398,0.029247639700770378,0.08446381390094757,0.0,,,
0.96,0,25020,1,417,25020,-0.041152240000000014,31880,1.17,2494,-0.0018702928403703466,0.0037468006,-0.27176770120859145,4160,0.2,0.001,-0.12500381469726562,0.010601691901683807,0.04767469968646765,0.008333333767950535,,,
0.93,0,25080,1,418,25080,-0.0731251,31952,1.28,2541,-0.0029421152302528952,0.0066400496,-0.2904428541660309,4170,0.2,0.001,-0.0680469274520874,0.051502566784620285,0.12112011760473251,0.03333333488553762,,,
0.94,0,25140,1,419,25140,-0.07202144,32030,1.27,2588,-0.007832034449869064,0.034589328,-0.43900747299194337,4180,0.2,0.001,0.15874361991882324,0.029182136058807373,0.107878427952528,0.046666668727993965,,,
0.94,0,25200,1,420,25200,-0.07360921,32100,1.3,2633,-0.01670521850969351,0.003115218,-0.5456104397773742,4190,0.2,0.001,0.07107943296432495,0.02681674435734749,0.12608844190835952,0.07666666842997075,,,
0.95,0,25260,1,421,25260,-0.06135849,32174,1.26,2682,-0.02553100147595,0.027376357,-0.5069534868001938,4200,0.2,0.001,0.17070472240447998,0.0034394115209579468,0.11028112918138504,0.10000000316649675,,,
0.93,0,25320,1,422,25320,-0.08184550000000002,32245,1.3,2724,-0.0028952706638666116,0.0017972658,-0.5038327366113663,4210,0.2,0.001,-0.13893365859985352,0.03153949975967407,0.09811305850744248,0.011666667088866234,,,
0.92,0,25380,1,423,25380,-0.09301979999999999,32316,1.37,2771,-0.01382172309327867,0.00831924,-0.4806468039751053,4220,0.2,0.001,0.18253707885742188,0.05359311401844025,0.16872067451477052,0.071666669100523,,,
0.93,0,25440,1,424,25440,-0.07101747,32388,1.3,2817,-0.012105042086137986,0.015150235,-0.3913070946931839,4230,0.2,0.001,-0.19485294818878174,0.01314084418118,0.08813081607222557,0.035000001825392243,,,
0.93,0,25500,1,425,25500,-0.060445830000000006,32459,1.26,2866,-0.01291133459036553,0.01637755,-0.2513221979141235,4240,0.2,0.001,0.34262579679489136,0.03600697964429855,0.12725912109017373,0.07166666761040688,,,
0.94,0,25560,1,426,25560,-0.049480220000000005,32538,1.24,2913,-0.0003474847133839276,8.068879e-05,-0.20769045352935792,4250,0.2,0.001,0.17670267820358276,0.02288462594151497,0.07276465483009815,0.0,,,
0.91,0,25620,1,427,25620,-0.09294881,32606,1.36,2953,-0.001238695528882161,0.0013476422,-0.22635788321495057,4260,0.2,0.001,0.42796874046325684,0.031650397926568985,0.08931793794035911,0.008333333767950535,,,
0.92,0,25680,1,428,25680,-0.07370185,32679,1.36,3000,-0.0027868920364804593,0.0072268653,-0.28060196042060853,4270,0.2,0.001,-0.08904659748077393,0.07733285427093506,0.19011333584785461,0.023333334550261497,,,
0.94,0,25740,1,429,25740,-0.05096683,32750,1.24,3049,-0.009350446283351622,0.009409929,-0.3247573018074036,4280,0.2,0.001,0.10042810440063477,0.010906114242970943,0.06135599017143249,0.03166666738688946,,,
0.91,0,25800,1,430,25800,-0.07377649000000001,32830,1.34,3090,-0.0021078294432179236,0.0048884857,-0.3716409921646118,4290,0.2,0.001,0.23840546607971191,0.05011148750782013,0.12938486486673356,0.020000000670552253,,,
0.9,0,25860,1,431,25860,-0.09437301000000002,32897,1.41,3131,-0.00306231053174999,0.0021205167,-0.41049117147922515,4300,0.2,0.001,0.23618590831756592,0.04556414112448692,0.12280492559075355,0.011666667275130748,,,
0.91,0,25920,1,432,25920,-0.10349245000000001,32970,1.41,3174,-0.008760841659580621,0.010893649,-0.4223179966211319,4310,0.2,0.001,0.19201773405075073,0.05397278070449829,0.15077996253967285,0.05333333406597376,,,
0.89,0,25980,1,433,25980,-0.12307658999999997,33038,1.41,3220,-0.010821012966334819,0.0037845434,-0.41612756848335264,4320,0.2,0.001,0.4052961468696594,0.035269513726234436,0.12667577043175698,0.013333334028720856,,,
0.94,0,26040,1,434,26040,-0.07199364999999999,33110,1.3,3269,-0.011967022928098814,0.017479395,-0.48290516138076783,4330,0.2,0.001,0.49945157766342163,0.015682125464081764,0.08413544073700904,0.06166666802018881,,,
0.96,0,26100,1,435,26100,-0.042063520000000014,33180,1.27,3313,-0.009355899272098433,0.00990307,-0.46396862268447875,4340,0.2,0.001,0.17239421606063843,-0.0008334778249263763,0.043961238116025925,0.05500000081956387,,,
0.93,0,26160,1,436,26160,-0.06194704000000001,33253,1.3,3360,-0.005437605240537558,0.014726996,-0.42915195524692534,4350,0.2,0.001,0.08443832397460938,0.019024081528186798,0.08379900753498078,0.040000001713633535,,,
