eval/mean_ep_length,env/n_steps,eval/success_rate,time/total_timesteps,env/current_idx,env/completion_counter,eval/mean_reward,time/fps,time/iterations,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/explained_variance,train/approx_kl,train/loss,train/clip_range
1.2,2850,0.98,2850,1246,0,-0.02887365053407848,,,,,,,-0.5306567668914794,0.2348769187927246,-0.0032376016889852366,0.0,0.0001,940,0.13576972484588623,0.0011513074,0.09371467679738998,0.2
,,,2850,,,,0,95,0.84,-0.19872153,1.95,11685,,,,,,,,,,
1.24,2880,0.98,2880,1258,0,-0.03143136305734515,,,,,,,-0.5031557381153107,0.2676812380552292,-0.0021878890266330943,0.0,0.0001,950,-0.05305612087249756,0.00019913315,0.11300446838140488,0.2
,,,2880,,,,0,96,0.83,-0.21341337999999996,2.03,11801,,,,,,,,,,
1.42,2910,0.9,2910,1275,0,-0.1166183821298182,,,,,,,-0.4814132750034332,0.2014378696680069,0.0007533929701943442,0.0,0.0001,960,0.27614355087280273,0.00014023979,0.08183074742555618,0.2
,,,2910,,,,0,97,0.81,-0.24065791,2.11,11916,,,,,,,,,,
1.58,2940,0.86,2940,1288,0,-0.15752399249468,,,,,,,-0.4804439902305603,0.2047899231314659,-0.0038837752667795654,0.0,0.0001,970,0.12384968996047974,0.00024320881,0.08034265786409378,0.2
,,,2940,,,,0,98,0.82,-0.23833946000000006,2.08,12041,,,,,,,,,,
1.66,2970,0.88,2970,1299,0,-0.13675636687316,,,,,,,-0.4839053064584732,0.20423078089952468,-0.0012570410010372512,0.0,0.0001,980,0.35468965768814087,0.00021354159,0.0846048891544342,0.2
,,,2970,,,,0,99,0.8,-0.2623937,2.18,12171,,,,,,,,,,
1.56,3000,0.88,3000,1313,0,-0.11870841778814793,,,,,,,-0.49965389966964724,0.19926437735557556,0.00026726345558318875,0.0,0.0001,990,0.23873037099838257,1.0345379e-05,0.07992194592952728,0.2
,,,3000,,,,0,100,0.79,-0.24588587999999997,2.2,12296,,,,,,,,,,
1.22,3030,0.98,3030,1325,0,-0.029566403585486112,,,,,,,-0.4947973728179932,0.31217060685157777,-0.0008837087152883782,0.0,0.0001,1000,-0.1777050495147705,0.000107715525,0.12341189384460449,0.2
,,,3030,,,,0,101,0.76,-0.28847214,2.3,12414,,,,,,,,,,
1.4,3060,0.94,3060,1339,0,-0.05151477543637156,,,,,,,-0.48966291844844817,0.19362542480230333,-0.0014884231506584911,0.0,0.0001,1010,0.38989001512527466,0.00016877652,0.07818635553121567,0.2
,,,3060,,,,0,102,0.77,-0.28110692,2.23,12531,,,,,,,,,,
1.24,3090,0.98,3090,1356,0,-0.029502146528102458,,,,,,,-0.52093505859375,0.15930855125188828,-0.002239382659511868,0.0,0.0001,1020,0.21500247716903687,0.0005708297,0.05956233665347099,0.2
,,,3090,,,,0,103,0.8,-0.24486670000000005,2.13,12645,,,,,,,,,,
1.5,3120,0.94,3120,1374,0,-0.0741550671402365,,,,,,,-0.5354225099086761,0.23606227934360505,0.0010509338833312397,0.0,0.0001,1030,-8.916854858398438e-05,3.6577383e-06,0.09719633311033249,0.2
,,,3120,,,,0,104,0.81,-0.23098649999999996,2.1,12769,,,,,,,,,,
1.32,3150,0.96,3150,1393,0,-0.05317286870442331,,,,,,,-0.5164830446243286,0.18243852257728577,0.00013018985560240282,0.0,0.0001,1040,-0.04717814922332764,1.2224913e-05,0.052679236978292465,0.2
,,,3150,,,,0,105,0.83,-0.20365977999999998,2.01,12885,,,,,,,,,,
1.42,3180,0.94,3180,1410,0,-0.07252723457757383,,,,,,,-0.5228379011154175,0.1528315484523773,-0.0005741915065057945,0.0,0.0001,1050,0.23719042539596558,3.151099e-05,0.061362721025943756,0.2
,,,3180,,,,0,106,0.88,-0.17164848999999996,1.84,13005,,,,,,,,,,
1.48,3210,0.9,3210,1427,0,-0.11712656056974083,,,,,,,-0.5050200313329697,0.13724126666784286,-0.0007226680712967947,0.0,0.0001,1060,0.4148605465888977,3.7966172e-05,0.045602668076753616,0.2
,,,3210,,,,0,107,0.89,-0.15306815,1.76,13134,,,,,,,,,,
1.38,3240,0.92,3240,1443,0,-0.07733813441358507,,,,,,,-0.48824442327022555,0.22942755073308946,-0.002413569062094556,0.0,0.0001,1070,0.11685693264007568,0.00013879935,0.0942956954240799,0.2
,,,3240,,,,0,108,0.91,-0.12231938000000002,1.68,13247,,,,,,,,,,
1.42,3270,0.94,3270,1455,0,-0.07127590796444565,,,,,,,-0.498089411854744,0.19978958666324614,-0.0026396862902522853,0.0,0.0001,1080,0.30715715885162354,0.00022581816,0.07110283523797989,0.2
,,,3270,,,,0,109,0.87,-0.13755269,1.83,13393,,,,,,,,,,
1.5,3300,0.94,3300,1476,0,-0.05468743110541254,,,,,,,-0.5071858614683151,0.2304394707083702,-0.0010615285144982777,0.0,0.0001,1090,-0.3435102701187134,8.721948e-05,0.08857382833957672,0.2
,,,3300,,,,0,110,0.87,-0.13605976999999997,1.77,13534,,,,,,,,,,
1.32,3330,0.94,3330,1492,0,-0.07171732997056096,,,,,,,-0.5256587445735932,0.08596047759056091,-0.0001538574192482045,0.0,0.0001,1100,0.4196287989616394,3.5703182e-05,0.0366864949464798,0.2
,,,3330,,,,0,111,0.86,-0.15328055999999998,1.78,13654,,,,,,,,,,
1.32,3360,0.96,3360,1513,0,-0.055132750067859886,,,,,,,-0.5767686069011688,0.2702847242355347,-0.002214617900123628,0.01666666753590107,0.0001,1110,0.282600462436676,0.002523488,0.103850357234478,0.2
,,,3360,,,,0,112,0.87,-0.14384587999999998,1.76,13770,,,,,,,,,,
1.4,3390,0.94,3390,1531,0,-0.034319571093656125,,,,,,,-0.5407862961292267,0.15262428373098375,-9.965300608527627e-05,0.0,0.0001,1120,-0.7672783136367798,8.940697e-07,0.06648881733417511,0.2
,,,3390,,,,0,113,0.89,-0.12096755,1.74,13906,,,,,,,,,,
1.44,3420,0.96,3420,1551,0,-0.05311205151490867,,,,,,,-0.5394343912601471,0.19291134774684907,-0.0029670843213292384,0.0,0.0001,1130,-0.506699800491333,0.00015177528,0.06571929156780243,0.2
,,,3420,,,,0,114,0.92,-0.10559374000000002,1.61,14060,,,,,,,,,,
1.36,3450,0.94,3450,1572,0,-0.07800343254115433,,,,,,,-0.5260152816772461,0.15122066736221312,-0.0006594804241711217,0.0,0.0001,1140,0.0856371521949768,0.00013932586,0.06359931081533432,0.2
,,,3450,,,,0,115,0.93,-0.10026842,1.56,14187,,,,,,,,,,
1.66,3480,0.9,3480,1585,0,-0.0990577784134075,,,,,,,-0.5214693129062653,0.07866384238004684,-0.006084830556840925,0.0,0.0001,1150,0.40370553731918335,0.0003724138,0.022081008180975914,0.2
,,,3480,,,,0,116,0.91,-0.12769469,1.66,14322,,,,,,,,,,
1.5,3510,0.92,3510,1600,0,-0.09396587674040348,,,,,,,-0.5016839414834976,0.27318916022777556,-3.844422812697701e-05,0.0,0.0001,1160,-0.12314748764038086,1.2632211e-05,0.11767567694187164,0.2
,,,3510,,,,0,117,0.9,-0.12765138,1.71,14455,,,,,,,,,,
1.34,3540,0.96,3540,1617,0,-0.031106351474300027,,,,,,,-0.49257807731628417,0.22973722517490386,8.066696900677073e-06,0.0,0.0001,1170,0.02469158172607422,1.1132161e-05,0.0916997492313385,0.2
,,,3540,,,,0,118,0.89,-0.13509874,1.72,14576,,,,,,,,,,
1.34,3570,0.92,3570,1633,0,-0.09345877461135388,,,,,,,-0.4898695915937424,0.27107622027397155,0.0003070834298463332,0.0,0.0001,1180,0.18013423681259155,3.9732455e-05,0.12392716854810715,0.2
,,,3570,,,,0,119,0.87,-0.15919587999999998,1.78,14692,,,,,,,,,,
1.4,3600,0.92,3600,1651,0,-0.10460819649044424,,,,,,,-0.49155313372612,0.2549331545829773,-0.00010732839416354168,0.0,0.0001,1190,-0.07600522041320801,6.540616e-06,0.11276672780513763,0.2
,,,3600,,,,0,120,0.88,-0.15872029,1.77,14818,,,,,,,,,,
1.32,3630,0.94,3630,1669,0,-0.03114761210978031,,,,,,,-0.49651377499103544,0.10120906010270118,-0.0015420947374272132,0.0,0.0001,1200,0.3829694390296936,0.00040102203,0.041510868817567825,0.2
,,,3630,,,,0,121,0.87,-0.17410120000000007,1.82,14935,,,,,,,,,,
1.6,3660,0.88,3660,1681,0,-0.12284480050206184,,,,,,,-0.4840434491634369,0.15290880501270293,-0.0014417473490659916,0.0,0.0001,1210,0.056352317333221436,0.00015656551,0.06199004128575325,0.2
,,,3660,,,,0,122,0.86,-0.18663644000000001,1.85,15104,,,,,,,,,,
1.42,3690,0.92,3690,1691,0,-0.07673578288406134,,,,,,,-0.46198530197143556,0.1798965349793434,-0.005164888471093576,0.0,0.0001,1220,0.40133339166641235,0.0007398208,0.07183369994163513,0.2
,,,3690,,,,0,123,0.87,-0.16817349,1.87,15224,,,,,,,,,,
1.08,3720,0.98,3720,1704,0,-0.007500882078893482,,,,,,,-0.42324852049350736,0.19438496679067613,-0.004060200694948435,0.0,0.0001,1230,0.13452857732772827,0.0012543896,0.07483108341693878,0.2
,,,3720,,,,0,124,0.84,-0.2123387,1.96,15329,,,,,,,,,,
1.42,3750,0.92,3750,1721,0,-0.053249455485492946,,,,,,,-0.3880553275346756,0.37730756402015686,-0.0012530686419146343,0.0,0.0001,1240,0.08718240261077881,0.00014974872,0.16652990877628326,0.2
,,,3750,,,,0,125,0.82,-0.23515338999999996,2.01,15460,,,,,,,,,,
1.46,3780,0.92,3780,1737,0,-0.09215073759667575,,,,,,,-0.367072257399559,0.19900551736354827,-0.002350120039191239,0.0,0.0001,1250,0.19113373756408691,0.00020513932,0.089591845870018,0.2
,,,3780,,,,0,126,0.82,-0.23508036000000004,2.03,15583,,,,,,,,,,
1.28,3810,0.96,3810,1753,0,-0.05098325732164085,,,,,,,-0.34603361785411835,0.15614891648292542,-0.0017882086187212209,0.0,0.0001,1260,0.3015006184577942,0.00021432241,0.06726585328578949,0.2
,,,3810,,,,0,127,0.82,-0.23169306000000003,2.06,15697,,,,,,,,,,
1.3,3840,0.94,3840,1771,0,-0.07020829782355577,,,,,,,-0.31922045052051545,0.11909194961190224,-0.0047281483161107475,0.0,0.0001,1270,0.5035785436630249,0.00061200064,0.044428735971450806,0.2
,,,3840,,,,0,128,0.82,-0.22579193999999994,2.01,15815,,,,,,,,,,
1.44,3870,0.92,3870,1788,0,-0.09485678275115789,,,,,,,-0.2890282988548279,0.1360142186284065,-0.002308224446606033,0.0,0.0001,1280,0.02718561887741089,0.00042805474,0.054529961198568344,0.2
,,,3870,,,,0,129,0.84,-0.18393660000000003,1.87,15929,,,,,,,,,,
1.12,3900,0.98,3900,1804,0,-0.027906371196731925,,,,,,,-0.269003289937973,0.1079356350004673,0.0006792601958537148,0.0,0.0001,1290,0.00043636560440063477,6.3117346e-05,0.04660220816731453,0.2
,,,3900,,,,0,130,0.87,-0.14299349000000003,1.81,16031,,,,,,,,,,
1.22,3930,0.96,3930,1817,0,-0.05020411546807736,,,,,,,-0.26862420737743375,0.17398652732372283,-0.00203626929787184,0.0,0.0001,1300,-0.08663201332092285,0.00018293262,0.07258561998605728,0.2
,,,3930,,,,0,131,0.85,-0.16921401999999997,1.88,16143,,,,,,,,,,
1.62,3960,0.9,3960,1830,0,-0.09476559040136635,,,,,,,-0.2599976122379303,0.3487380415201187,-0.0002455343832025392,0.0,0.0001,1310,-0.01179194450378418,8.0426535e-06,0.14161145687103271,0.2
,,,3960,,,,0,132,0.83,-0.19408997,1.94,16284,,,,,,,,,,
1.28,3990,0.96,3990,1848,0,-0.05023559256456792,,,,,,,-0.25432415306568146,0.20033154636621475,-0.001644937208087427,0.0,0.0001,1320,0.3576429486274719,8.282661e-05,0.07221738994121552,0.2
,,,3990,,,,0,133,0.84,-0.18047639999999998,1.89,16417,,,,,,,,,,
1.3,4020,0.96,4020,1868,0,-0.052249337560497225,,,,,,,-0.2618892163038254,0.2736991584300995,-1.2992819238277775e-06,0.0,0.0001,1330,-0.0030165910720825195,9.755294e-07,0.12840218842029572,0.2
,,,4020,,,,0,134,0.84,-0.19327046000000003,1.87,16539,,,,,,,,,,
1.32,4050,0.94,4050,1884,0,-0.07279858784750104,,,,,,,-0.26455683410167696,0.20339020043611528,-0.00026628246077660124,0.0,0.0001,1340,0.49389326572418213,1.5356143e-05,0.08445370942354202,0.2
,,,4050,,,,0,135,0.83,-0.22265010999999993,1.91,16653,,,,,,,,,,
1.42,4080,0.94,4080,1898,0,-0.0723713629739359,,,,,,,-0.2579550713300705,0.14999153912067414,-0.001946597899659519,0.0,0.0001,1350,0.3889513611793518,0.0002245605,0.06433102488517761,0.2
,,,4080,,,,0,136,0.83,-0.21830008,1.88,16786,,,,,,,,,,
1.6,4110,0.9,4110,1914,0,-0.11592037668451667,,,,,,,-0.24684055894613266,0.24416125267744065,-0.0017113382876656536,0.0,0.0001,1360,0.2577962875366211,0.00013157129,0.10547538846731186,0.2
,,,4110,,,,0,137,0.83,-0.21098292000000002,1.82,16930,,,,,,,,,,
1.4,4140,0.92,4140,1930,0,-0.09353526059538125,,,,,,,-0.24306263774633408,0.1460931494832039,-0.00034315536539599736,0.0,0.0001,1370,0.3482959270477295,4.5003493e-05,0.06425965577363968,0.2
,,,4140,,,,0,138,0.85,-0.18516042999999996,1.78,17061,,,,,,,,,,
1.26,4170,0.96,4170,1943,0,-0.01005447288043797,,,,,,,-0.2363630160689354,0.19834106266498566,-0.00043494781217301437,0.0,0.0001,1380,0.013606548309326172,0.00011741718,0.08459888398647308,0.2
,,,4170,,,,0,139,0.82,-0.21545857000000002,1.9,17182,,,,,,,,,,
1.28,4200,0.94,4200,1963,0,-0.07251549852080644,,,,,,,-0.23069700002670288,0.13770128935575485,-4.357000224697316e-06,0.0,0.0001,1390,0.5254720449447632,3.3775964e-07,0.05397692695260048,0.2
,,,4200,,,,0,140,0.83,-0.18482126,1.86,17308,,,,,,,,,,
1.48,4230,0.92,4230,1980,0,-0.0939328721910715,,,,,,,-0.23074087053537368,0.11521733850240708,-0.0008595649313914322,0.0,0.0001,1400,-0.005727887153625488,8.335511e-05,0.0435572974383831,0.2
,,,4230,,,,0,141,0.84,-0.17559391,1.89,17441,,,,,,,,,,
1.22,4260,0.98,4260,1998,0,-0.030337461861781777,,,,,,,-0.24167592227458953,0.04615403451025486,-0.0022597567226814164,0.0,0.0001,1410,-2.197483777999878,0.0004272759,0.012012233026325703,0.2
,,,4260,,,,0,142,0.86,-0.14480398,1.82,17554,,,,,,,,,,
1.4,4290,0.92,4290,2015,0,-0.10007360531482845,,,,,,,-0.2582333624362946,0.1441945880651474,-0.00022029876677471806,0.0,0.0001,1420,0.020573139190673828,5.2346786e-05,0.059296105057001114,0.2
,,,4290,,,,0,143,0.88,-0.12504047,1.76,17693,,,,,,,,,,
1.34,4320,0.96,4320,2034,0,-0.052385751781985165,,,,,,,-0.26847214698791505,0.1728329613804817,-1.243551559326761e-06,0.0,0.0001,1430,0.15984779596328735,8.960565e-07,0.06709011644124985,0.2
,,,4320,,,,0,144,0.89,-0.11503269,1.71,17840,,,,,,,,,,
1.3,4350,0.96,4350,2052,0,-0.05017406932078302,,,,,,,-0.2729258954524994,0.16724131405353546,-0.00011463031452869643,0.0,0.0001,1440,0.07471567392349243,1.249512e-05,0.07155071198940277,0.2
,,,4350,,,,0,145,0.9,-0.11326143999999998,1.67,17952,,,,,,,,,,
1.22,4380,0.96,4380,2068,0,-0.05252541240304708,,,,,,,-0.27363563776016236,0.21695553809404372,-0.0019254124097157544,0.0,0.0001,1450,0.28875958919525146,0.00015502771,0.09488647431135178,0.2
,,,4380,,,,0,146,0.88,-0.13807944,1.7,18068,,,,,,,,,,
1.42,4410,0.92,4410,2083,0,-0.09319007237441838,,,,,,,-0.2612879782915115,0.23211105763912201,-2.351999312377728e-06,0.0,0.0001,1460,0.24382615089416504,1.6530355e-06,0.09222465753555298,0.2
,,,4410,,,,0,147,0.87,-0.1570171,1.73,18189,,,,,,,,,,
1.44,4440,0.94,4440,2100,0,-0.07691688014660031,,,,,,,-0.25530619621276857,0.19773337095975876,-8.476773785126568e-07,0.0,0.0001,1470,0.3437713384628296,2.3841858e-07,0.09089913964271545,0.2
,,,4440,,,,0,148,0.89,-0.15590882999999997,1.74,18313,,,,,,,,,,
1.64,4470,0.88,4470,2111,0,-0.1402476362651214,,,,,,,-0.25500428378582,0.17414204999804497,-0.0010049364899654023,0.0,0.0001,1480,0.6435704231262207,3.33786e-05,0.056604038923978806,0.2
,,,4470,,,,0,149,0.86,-0.19281689999999993,1.88,18455,,,,,,,,,,
1.5,4500,0.92,4500,2124,0,-0.09473786053713411,,,,,,,-0.26049657762050626,0.21173639893531798,1.2199083943009725e-06,0.0,0.0001,1490,0.2988172769546509,5.980333e-07,0.09786948561668396,0.2
,,,4500,,,,0,150,0.87,-0.19200566000000005,1.86,18584,,,,,,,,,,
1.32,4530,0.96,4530,2139,0,-0.05053472827654332,,,,,,,-0.2649383217096329,0.1877105191349983,-0.0007210991780448595,0.0,0.0001,1500,0.35255128145217896,6.5211454e-05,0.07708793878555298,0.2
,,,4530,,,,0,151,0.83,-0.24189622000000002,2.02,18694,,,,,,,,,,
1.42,4560,0.94,4560,2155,0,-0.07355629081837833,,,,,,,-0.2709455043077469,0.1809554010629654,-0.0006131058924559341,0.0,0.0001,1510,0.4413515329360962,3.6333004e-05,0.07439795136451721,0.2
,,,4560,,,,0,152,0.83,-0.23598712999999996,2.03,18820,,,,,,,,,,
1.52,4590,0.94,4590,2170,0,-0.07704292071983218,,,,,,,-0.27738490998744963,0.13752348050475122,-2.3424625104073726e-07,0.0,0.0001,1520,0.4509199261665344,8.602937e-07,0.0579872652888298,0.2
,,,4590,,,,0,153,0.82,-0.24799155999999997,2.08,18945,,,,,,,,,,
1.32,4620,0.94,4620,2184,0,-0.06969042693730444,,,,,,,-0.2819358378648758,0.1391376607120037,-9.294946792159919e-06,0.0,0.0001,1530,0.3670867085456848,1.291434e-07,0.054052941501140594,0.2
,,,4620,,,,0,154,0.81,-0.25716241999999995,2.08,19058,,,,,,,,,,
1.24,4650,0.96,4650,2201,0,-0.05661694433540106,,,,,,,-0.2857280433177948,0.16942223012447358,-0.0033669247321086006,0.0,0.0001,1540,0.2935996651649475,0.0002090454,0.06342871487140656,0.2
,,,4650,,,,0,155,0.8,-0.26217509,2.07,19177,,,,,,,,,,
1.36,4680,0.92,4680,2214,0,-0.09374192973133176,,,,,,,-0.2811265647411346,0.11631847769021988,-0.002805819542263599,0.0,0.0001,1550,0.49360668659210205,0.00035087467,0.04374365136027336,0.2
,,,4680,,,,0,156,0.81,-0.25322071,2.06,19293,,,,,,,,,,
1.66,4710,0.88,4710,2228,0,-0.10187380029819906,,,,,,,-0.2597261190414429,0.18413887023925782,-0.001210772738171073,0.0,0.0001,1560,0.07354027032852173,0.00033916434,0.07130931317806244,0.2
,,,4710,,,,0,157,0.84,-0.21580430999999997,1.98,19434,,,,,,,,,,
1.44,4740,0.92,4740,2244,0,-0.07474367341026664,,,,,,,-0.2422541081905365,0.20370732098817826,-1.853791379335945e-06,0.0,0.0001,1570,-0.1523733139038086,2.5749207e-06,0.08069919049739838,0.2
,,,4740,,,,0,158,0.84,-0.21030369000000002,1.96,19556,,,,,,,,,,
1.42,4770,0.96,4770,2258,0,-0.03102037070784718,,,,,,,-0.24349902719259262,0.19989426881074907,-0.0004892195817351563,0.0,0.0001,1580,0.2792741656303406,1.9303958e-05,0.08471876382827759,0.2
,,,4770,,,,0,159,0.82,-0.23212077,2.06,19680,,,,,,,,,,
1.6,4800,0.88,4800,2270,0,-0.13515613000374288,,,,,,,-0.2300719603896141,0.28415204435586927,-0.002368426562073367,0.0,0.0001,1590,-0.3949141502380371,0.00027918816,0.11772425472736359,0.2
,,,4800,,,,0,160,0.81,-0.23731846,2.1,19807,,,,,,,,,,
1.48,4830,0.92,4830,2279,0,-0.07892782421782613,,,,,,,-0.21492251008749008,0.18092090785503387,-1.034339260685968e-06,0.0,0.0001,1600,0.2295817732810974,2.4239223e-06,0.0781545639038086,0.2
,,,4830,,,,0,161,0.79,-0.25115547,2.21,19927,,,,,,,,,,
1.44,4860,0.94,4860,2290,0,-0.03351081835106015,,,,,,,-0.2041102409362793,0.23262776881456376,-0.002849354948654481,0.0,0.0001,1610,-0.18880844116210938,0.00035500925,0.0930069088935852,0.2
,,,4860,,,,0,162,0.76,-0.28695726,2.3,20066,,,,,,,,,,
1.4,4890,0.92,4890,2304,0,-0.09206856898963452,,,,,,,-0.1888105407357216,0.3109120920300484,-3.440082088390639e-06,0.0,0.0001,1620,0.265907347202301,2.0901361e-06,0.11379218101501465,0.2
,,,4890,,,,0,163,0.76,-0.28251424999999997,2.27,20191,,,,,,,,,,
1.36,4920,0.94,4920,2315,0,-0.07449836142826825,,,,,,,-0.18227776288986205,0.11413168981671333,-1.705288898534718e-06,0.0,0.0001,1630,0.4764249920845032,2.3841858e-07,0.05060252919793129,0.2
,,,4920,,,,0,164,0.73,-0.29042949999999995,2.32,20311,,,,,,,,,,
1.46,4950,0.92,4950,2333,0,-0.07401053548790515,,,,,,,-0.1785122886300087,0.25162800401449203,-0.0007860811631932752,0.0,0.0001,1640,-0.024419188499450684,4.634857e-05,0.10378455370664597,0.2
,,,4950,,,,0,165,0.72,-0.29857060999999996,2.3,20436,,,,,,,,,,
1.28,4980,0.96,4980,2353,0,-0.050116004683077336,,,,,,,-0.1724952206015587,0.2298194259405136,-7.353226292750036e-07,0.0,0.0001,1650,0.024761438369750977,4.7683716e-07,0.09166377782821655,0.2
,,,4980,,,,0,166,0.74,-0.27517969000000003,2.23,20545,,,,,,,,,,
1.3,5010,0.96,5010,2375,0,-0.05171074215788394,,,,,,,-0.16955409049987794,0.19143523424863815,-3.5033622903579697e-06,0.0,0.0001,1660,-0.007053494453430176,3.973643e-09,0.07712620496749878,0.2
,,,5010,,,,0,167,0.8,-0.21007096,1.96,20656,,,,,,,,,,
1.46,5040,0.98,5040,2389,0,-0.034128075893968345,,,,,,,-0.1698269009590149,0.09653128832578659,-0.00040181358689244106,0.0,0.0001,1670,0.27808713912963867,6.745656e-05,0.0384930782020092,0.2
,,,5040,,,,0,168,0.84,-0.16868392,1.84,20783,,,,,,,,,,
1.46,5070,0.92,5070,2403,0,-0.09453926275018602,,,,,,,-0.1732310175895691,0.1744474872946739,2.735629706940301e-06,0.0,0.0001,1680,-0.07722091674804688,1.947085e-07,0.07202960550785065,0.2
,,,5070,,,,0,169,0.84,-0.16921909999999996,1.83,20905,,,,,,,,,,
1.2,5100,0.98,5100,2416,0,-0.028515384383499622,,,,,,,-0.1753654509782791,0.22270895540714264,6.059805648384043e-08,0.0,0.0001,1690,0.29790860414505005,0.0,0.09135914593935013,0.2
,,,5100,,,,0,170,0.87,-0.16164238,1.78,21010,,,,,,,,,,
1.52,5130,0.92,5130,2437,0,-0.09350802118424326,,,,,,,-0.22770648896694184,0.18491875231266022,-0.003583832098326312,0.026666668057441712,0.0001,1700,0.14960867166519165,0.020760411,0.07562614977359772,0.2
,,,5130,,,,0,171,0.87,-0.16757401000000002,1.76,21137,,,,,,,,,,
1.42,5160,0.92,5160,2453,0,-0.09226483780425042,,,,,,,-0.16479717195034027,0.17230067104101182,-0.001010154779263317,0.0,0.0001,1710,0.3969994783401489,0.00010508696,0.07477276027202606,0.2
,,,5160,,,,0,172,0.86,-0.17297437999999998,1.79,21260,,,,,,,,,,
1.5,5190,0.94,5190,2470,0,-0.08036141451913864,,,,,,,-0.15290869772434235,0.18255581706762314,-0.004893220713129231,0.0,0.0001,1720,0.2766415476799011,0.00038934549,0.07229061424732208,0.2
,,,5190,,,,0,173,0.86,-0.17496187999999996,1.87,21390,,,,,,,,,,
1.32,5220,0.94,5220,2486,0,-0.030739214457571506,,,,,,,-0.1402892678976059,0.19254086464643477,-0.0006750753504457307,0.0,0.0001,1730,-0.2664741277694702,0.0004478554,0.07630658894777298,0.2
,,,5220,,,,0,174,0.85,-0.17456406000000002,1.83,21585,,,,,,,,,,
1.52,5250,0.9,5250,2496,0,-0.10154642138630152,,,,,,,-0.13456749618053437,0.138083466142416,-4.113316564779979e-06,0.0,0.0001,1740,0.3389253616333008,2.1060308e-07,0.06040962040424347,0.2
,,,5250,,,,0,175,0.82,-0.2051032,1.92,21714,,,,,,,,,,
1.32,5280,0.94,5280,2507,0,-0.07283810252323747,,,,,,,-0.13155350387096404,0.2846214160323143,1.8323461006275466e-07,0.0,0.0001,1750,0.1576700210571289,0.0,0.10076127201318741,0.2
,,,5280,,,,0,176,0.81,-0.21889145,1.97,21834,,,,,,,,,,
1.5,5310,0.94,5310,2522,0,-0.07445033283904195,,,,,,,-0.13044018894433976,0.13060758933424949,-6.295343335001035e-05,0.0,0.0001,1760,0.3727944493293762,8.581082e-06,0.05658736079931259,0.2
,,,5310,,,,0,177,0.79,-0.23548829999999998,2.04,21962,,,,,,,,,,
1.52,5340,0.88,5340,2537,0,-0.11671433139592409,,,,,,,-0.12893154174089433,0.3940663903951645,6.794929383602266e-08,0.0,0.0001,1770,-0.12785696983337402,0.0,0.1756080985069275,0.2
,,,5340,,,,0,178,0.79,-0.24429820000000002,2.1,22084,,,,,,,,,,
1.26,5370,0.98,5370,2553,0,-0.030791945131495593,,,,,,,-0.1281278297305107,0.2052707403898239,-7.1525572131747595e-09,0.0,0.0001,1780,0.34407103061676025,0.0,0.08368067443370819,0.2
,,,5370,,,,0,179,0.79,-0.24359706999999997,2.11,22208,,,,,,,,,,
1.86,5400,0.82,5400,2570,0,-0.1783555280510336,,,,,,,-0.12819947600364684,0.19211230278015137,-1.1796752591219927e-06,0.0,0.0001,1790,0.16348642110824585,0.0,0.08320146799087524,0.2
,,,5400,,,,0,180,0.79,-0.25174213,2.07,22358,,,,,,,,,,
1.34,5430,0.98,5430,2586,0,-0.030294702285900713,,,,,,,-0.12661025747656823,0.13030222356319426,-0.0005189494286848451,0.0,0.0001,1800,0.3268306851387024,6.7516165e-05,0.04969104751944542,0.2
,,,5430,,,,0,181,0.79,-0.26776055,2.11,22473,,,,,,,,,,
1.48,5460,0.92,5460,2597,0,-0.09388872601091862,,,,,,,-0.12192045301198959,0.22085798233747483,-5.846222165928339e-07,0.0,0.0001,1810,-0.040228962898254395,1.3113022e-07,0.09375721961259842,0.2
,,,5460,,,,0,182,0.82,-0.22622982,2.06,22618,,,,,,,,,,
1.34,5490,0.94,5490,2611,0,-0.07492923030629754,,,,,,,-0.11961749792099,0.20418801456689833,1.669923455516198e-07,0.0,0.0001,1820,-0.04970347881317139,0.0,0.08977879583835602,0.2
,,,5490,,,,0,183,0.84,-0.20375391999999998,2.01,22734,,,,,,,,,,
1.26,5520,0.96,5520,2630,0,-0.05353974968660623,,,,,,,-0.11677805408835411,0.12095756232738494,-0.002701710088003928,0.0,0.0001,1830,0.3785281181335449,0.0002795756,0.050596144050359726,0.2
,,,5520,,,,0,184,0.85,-0.18093623,1.93,22847,,,,,,,,,,
1.18,5550,0.98,5550,2645,0,-0.027870431230403482,,,,,,,-0.10882939621806145,0.1429464302957058,-0.0011687293703047884,0.0,0.0001,1840,-0.4784538745880127,0.0002141873,0.05598476901650429,0.2
,,,5550,,,,0,185,0.83,-0.19986611000000004,2.01,22962,,,,,,,,,,
1.38,5580,0.94,5580,2659,0,-0.0739166693110019,,,,,,,-0.10214322283864022,0.3096017599105835,9.544690235507858e-07,0.0,0.0001,1850,0.12174946069717407,2.3841858e-07,0.13703198730945587,0.2
,,,5580,,,,0,186,0.85,-0.18182099999999998,1.97,23079,,,,,,,,,,
