eval/mean_ep_length,env/n_steps,env/current_idx,time/total_timesteps,eval/mean_reward,env/completion_counter,eval/success_rate,time/iterations,rollout/success_rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/loss
1.32,10740,5417,10740,-0.05259035780094564,0,0.96,,,,,,,3570,-0.0012134185526520014,-9.685755086863423e-09,0.2,0.001,0.2137242078781128,0.1671288013458252,0.0,0.0,0.08023300021886826
,,,10740,,,,358,0.83,0,-0.21080112999999998,1.99,43080,,,,,,,,,,
1.5,10770,5433,10770,-0.11449390762019902,0,0.9,,,,,,,3580,-0.0012148201931267977,2.9802322387695314e-09,0.2,0.001,0.16066300719976426,-0.09922194480895996,0.0,0.0,0.06358841061592102
,,,10770,,,,359,0.85,0,-0.16765134,1.93,43203,,,,,,,,,,
1.74,10800,5448,10800,-0.14065858652815222,0,0.86,,,,,,,3590,-0.0012131998781114816,-1.6689300830208254e-08,0.2,0.001,0.13691942915320396,-0.365217924118042,0.0,0.0,0.05497443675994873
,,,10800,,,,360,0.89,0,-0.1327118,1.87,43350,,,,,,,,,,
1.26,10830,5468,10830,-0.0506557693798095,0,0.96,,,,,,,3600,-0.001218267495278269,-1.0579824094580914e-08,0.2,0.001,0.014290132001042366,-3.619993209838867,0.0,0.0,0.00539634982123971
,,,10830,,,,361,0.91,0,-0.11234575000000004,1.78,43461,,,,,,,,,,
1.48,10860,5484,10860,-0.09523115285672247,0,0.9,,,,,,,3610,-0.0012304972275160252,5.662441582288125e-09,0.2,0.001,0.09994783625006676,-0.3040945529937744,0.0,0.0,0.04286826029419899
,,,10860,,,,362,0.95,0,-0.06687855,1.64,43584,,,,,,,,,,
1.32,10890,5498,10890,-0.07216244932264089,0,0.94,,,,,,,3620,-0.0012125265318900346,1.3311704316620876e-08,0.2,0.001,0.12526665031909942,0.047367215156555176,0.0,0.0,0.06013670191168785
,,,10890,,,,363,0.91,0,-0.11569125000000001,1.73,43697,,,,,,,,,,
1.44,10920,5513,10920,-0.12064786236267537,0,0.9,,,,,,,3630,-0.0012128897593356668,3.596146989082172e-08,0.2,0.001,0.3218775063753128,0.001241445541381836,0.0,0.0,0.11926890164613724
,,,10920,,,,364,0.9,0,-0.12688235,1.81,43814,,,,,,,,,,
1.36,10950,5527,10950,-0.05108968930784613,0,0.92,,,,,,,3640,-0.001261920074466616,8.742014667717513e-09,0.2,0.001,0.2687929168343544,0.0062403082847595215,0.0,0.0,0.11740043014287949
,,,10950,,,,365,0.88,0,-0.16158168,1.89,43928,,,,,,,,,,
1.36,10980,5541,10980,-0.03128284472040832,0,0.94,,,,,,,3650,-0.001211408816743642,-6.308158484458204e-09,0.2,0.001,0.167959126830101,0.1541563868522644,0.0,0.0,0.08086808025836945
,,,10980,,,,366,0.85,0,-0.19481576000000003,1.95,44050,,,,,,,,,,
1.34,11010,5551,11010,-0.05767640235368163,0,0.94,,,,,,,3660,-0.0012111535645090044,-1.0927518645509337e-08,0.2,0.001,0.16623198837041855,0.28515946865081787,0.0,0.0,0.07419740408658981
,,,11010,,,,367,0.82,0,-0.23233656000000003,2.01,44159,,,,,,,,,,
1.42,11040,5563,11040,-0.05334063573274762,0,0.94,,,,,,,3670,-0.0012137103592976927,-8.742014756535354e-09,0.2,0.001,0.1268688201904297,0.26313990354537964,0.0,0.0,0.052526768296957016
,,,11040,,,,368,0.78,0,-0.28796343999999996,2.16,44273,,,,,,,,,,
1.44,11070,5581,11070,-0.0726704569067806,0,0.92,,,,,,,3680,-0.001213241834193468,-1.2715657993211949e-08,0.2,0.001,0.22845414876937867,0.15997439622879028,0.0,0.0,0.08522366732358932
,,,11070,,,,369,0.77,0,-0.2957171,2.18,44384,,,,,,,,,,
1.5,11100,5600,11100,-0.11804010990075767,0,0.9,,,,,,,3690,-0.0012142802239395677,-3.2534202265566134e-08,0.2,0.001,0.24240857660770415,-0.07058203220367432,0.0,0.0,0.08905672281980515
,,,11100,,,,370,0.82,0,-0.23768703,2.07,44509,,,,,,,,,,
1.22,11130,5617,11130,-0.049940255507826804,0,0.96,,,,,,,3700,-0.0012150399386882782,2.2997459536711063e-08,0.2,0.001,0.09339727759361267,-5.046968460083008,0.0,0.0,0.025648484006524086
,,,11130,,,,371,0.83,0,-0.22994566999999996,1.99,44611,,,,,,,,,,
1.2,11160,5632,11160,-0.05114192637614906,0,0.96,,,,,,,3710,-0.001213688007555902,3.804763242243325e-08,0.2,0.001,0.2914419054985046,0.25924617052078247,0.0,0.0,0.09325171262025833
,,,11160,,,,372,0.85,0,-0.20751776,2.0,44712,,,,,,,,,,
1.9,11190,5648,11190,-0.1646570042707026,0,0.82,,,,,,,3720,-0.0012127567315474153,1.2914340175029793e-08,0.2,0.001,0.17992717921733856,-0.06613850593566895,0.0,0.0,0.06985218077898026
,,,11190,,,,373,0.86,0,-0.19413496000000002,1.99,44844,,,,,,,,,,
1.4,11220,5665,11220,-0.11429607577621936,0,0.9,,,,,,,3730,-0.0012124814325943588,-1.3609727256280735e-08,0.2,0.001,0.15803468078374863,0.1931256651878357,0.0,0.0,0.06529679149389267
,,,11220,,,,374,0.92,0,-0.11131773,1.75,44957,,,,,,,,,,
1.38,11250,5680,11250,-0.0521615380095318,0,0.92,,,,,,,3740,-0.0012812669039703906,-2.9901664078124665e-08,0.2,0.001,0.1325329378247261,0.0198361873626709,0.0,0.0,0.05994419753551483
,,,11250,,,,375,0.92,0,-0.102163,1.81,45066,,,,,,,,,,
1.3,11280,5689,11280,-0.029831076487898827,0,0.98,,,,,,,3750,-0.0012144957087002694,3.417333100941278e-08,0.2,0.001,0.08606215715408325,0.0982322096824646,0.0,0.0,0.02881048433482647
,,,11280,,,,376,0.89,0,-0.13977008,1.94,45174,,,,,,,,,,
1.34,11310,5701,11310,-0.03294536354020238,0,0.98,,,,,,,3760,-0.0012113899807445704,1.1920932685427487e-09,0.2,0.001,0.1727214314043522,0.30230969190597534,0.0,0.0,0.06979408115148544
,,,11310,,,,377,0.85,0,-0.17452843,2.05,45289,,,,,,,,,,
1.38,11340,5721,11340,-0.09533792540896684,0,0.92,,,,,,,3770,-0.0012136249919421972,3.238519097337189e-08,0.2,0.001,0.25576461255550387,-0.056872010231018066,0.0,0.0,0.09322156012058258
,,,11340,,,,378,0.85,0,-0.17124388999999998,2.02,45405,,,,,,,,,,
1.56,11370,5738,11370,-0.09934312091674656,0,0.92,,,,,,,3780,-0.0012289575301110745,1.7484029246617182e-08,0.2,0.001,0.14507841989398002,-0.04890143871307373,0.0,0.0,0.058490872383117676
,,,11370,,,,379,0.84,0,-0.17076906,2.02,45527,,,,,,,,,,
1.26,11400,5758,11400,-0.029241199158132076,0,0.96,,,,,,,3790,-0.0012127083144150674,2.175569600026961e-08,0.2,0.001,0.11997009441256523,-0.08958888053894043,0.0,0.0,0.04691112041473389
,,,11400,,,,380,0.86,0,-0.14057195000000003,1.9,45635,,,,,,,,,,
1.36,11430,5777,11430,-0.07594915504101664,0,0.92,,,,,,,3800,-0.001211366499774158,-3.7550926546003896e-08,0.2,0.001,0.018786235246807337,-6.855013847351074,0.0,0.0,0.007411237806081772
,,,11430,,,,381,0.85,0,-0.14825578,1.87,45744,,,,,,,,,,
1.38,11460,5793,11460,-0.05746093486901373,0,0.96,,,,,,,3810,-0.001222728460561484,8.344650637148732e-09,0.2,0.001,0.1749509572982788,0.25771766901016235,0.0,0.0,0.07504207640886307
,,,11460,,,,382,0.89,0,-0.12149149,1.69,45861,,,,,,,,,,
1.08,11490,5811,11490,-0.007552166800014675,0,0.98,,,,,,,3820,-0.0012142604449763895,-1.529852591275471e-08,0.2,0.001,0.22095110565423964,-0.076499342918396,0.0,0.0,0.09825868904590607
,,,11490,,,,383,0.9,0,-0.10591182999999998,1.62,45956,,,,,,,,,,
1.22,11520,5835,11520,-0.04991017501801252,0,0.96,,,,,,,3830,-0.0012121472274884582,-6.556511511490726e-09,0.2,0.001,0.18046398758888244,0.1265309453010559,0.0,0.0,0.07742138206958771
,,,11520,,,,384,0.91,0,-0.0950202,1.6,46059,,,,,,,,,,
1.2,11550,5847,11550,-0.049128651120699945,0,0.96,,,,,,,3840,-0.001216275047045201,-4.251797918186639e-08,0.2,0.001,0.08422262789681553,-27.884857177734375,0.0,0.0,0.007289194501936436
,,,11550,,,,385,0.89,0,-0.15391072,1.65,46157,,,,,,,,,,
1.18,11580,5861,11580,-0.028366705914959312,0,0.98,,,,,,,3850,-0.0012127659865655005,-6.238619452147986e-08,0.2,0.001,0.7792097747325897,0.15331685543060303,0.0,0.0,0.3072762191295624
,,,11580,,,,386,0.86,0,-0.19198392000000003,1.76,46254,,,,,,,,,,
1.48,11610,5875,11610,-0.09988541271537542,0,0.9,,,,,,,3860,-0.001211382425390184,-1.4305115048074412e-08,0.2,0.001,0.27263944149017333,0.19664466381072998,0.0,0.0,0.10372955352067947
,,,11610,,,,387,0.84,0,-0.21218293000000002,1.82,46366,,,,,,,,,,
1.6,11640,5889,11640,-0.11913130142260343,0,0.88,,,,,,,3870,-0.0012141651241108775,7.947284386133902e-10,0.2,0.001,0.20941151529550553,0.2796119451522827,0.0,0.0,0.08584006875753403
,,,11640,,,,388,0.84,0,-0.21317996,1.87,46498,,,,,,,,,,
1.14,11670,5904,11670,-0.008126175375655293,0,1.0,,,,,,,3880,-0.0012129549402743578,1.1920929487985177e-08,0.2,0.001,0.19040526896715165,0.17258834838867188,0.0,0.0,0.08280164003372192
,,,11670,,,,389,0.83,0,-0.22938293,1.9,46660,,,,,,,,,,
