env/n_steps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,env/completion_counter,time/iterations,env/current_idx,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
21180,-0.08214244000000001,1.38,21180,27720,0.91,0,353,15332,0,0.2506666703522205,17600,-0.12130974337458611,0.46152955293655396,-0.0568385828646521,0.001,0.04682467199862003,0.71893364,-0.06504476815462112,0.2,,,
21240,-0.10425087000000001,1.41,21240,27793,0.91,0,354,15375,0,0.30633333645761013,17650,-0.19671844840049743,0.3659343123435974,-0.07994397406466305,0.001,0.027480188026092946,0.16901125,-0.09251482784748077,0.2,,,
21300,-0.09440906,1.42,21300,27863,0.92,0,355,15414,0,0.3143333347141743,17700,-0.1914764654636383,-0.5270618200302124,-0.05958464284986263,0.001,0.125361073166132,0.49710533,-0.020433414727449417,0.2,,,
21360,-0.08111433000000001,1.35,21360,27938,0.93,0,356,15462,0,0.2983333335071802,17750,-0.08950786896049977,0.0553743839263916,-0.07927392079432806,0.001,0.10546641349792481,1.7105955,-0.07956390827894211,0.2,,,
21420,-0.10219037,1.41,21420,28005,0.9,0,357,15497,0,0.3216666688024998,17800,-0.1454202066361904,-0.04717147350311279,-0.07118223680059117,0.001,0.11123567089438438,0.71360415,-0.03304875269532204,0.2,,,
21480,-0.14474451,1.53,21480,28087,0.86,0,358,15537,0,0.21266667515039445,17850,-0.08170938961207867,0.18901032209396362,-0.04758236263195677,0.001,0.12347170054912567,0.55386674,-0.006193935871124268,0.2,,,
21540,-0.12363331999999999,1.49,21540,28158,0.87,0,359,15581,0,0.3839999971538782,17900,-0.16236696392297745,0.1474570631980896,-0.08172558823724586,0.001,0.14559436827898026,0.9205612,-0.042672403156757355,0.2,,,
21600,-0.06004751,1.27,21600,28232,0.94,0,360,15630,0,0.2873333367705345,17950,-0.11352610543370246,0.2015816569328308,-0.06026219579825799,0.001,0.07743800275027751,0.61846983,-0.04440693557262421,0.2,,,
21660,-0.07084174999999998,1.31,21660,28301,0.93,0,361,15675,0,0.2883333333209157,18000,-0.19958204329013823,-0.027371525764465332,-0.044325118472178814,0.001,0.06234644811600447,0.16703945,-0.0328482985496521,0.2,,,
21720,-0.09127841999999997,1.35,21720,28384,0.91,0,362,15721,0,0.31733333475887776,18050,-0.18901550084352492,0.29749834537506104,-0.05374841093023619,0.001,0.03205735981173348,0.6068871,-0.059514861553907394,0.2,,,
21780,-0.07262751,1.3,21780,28452,0.94,0,363,15768,0,0.3193333352357149,18100,-0.13208985552191735,0.002327442169189453,-0.08470689210047323,0.001,0.1167206548154354,1.3747104,-0.05666334554553032,0.2,,,
21840,-0.04263555,1.3,21840,28523,0.94,0,364,15811,0,0.21700000245124101,18150,-0.15875767141580582,-1.129570484161377,-0.029450724540899243,0.001,0.08070104822516441,0.12125754,-0.0014925450086593628,0.2,,,
21900,-0.061661860000000006,1.39,21900,28593,0.91,0,365,15853,0,0.2060000018030405,18200,-0.11588667750358582,-0.0009560585021972656,-0.06513030498226485,0.001,0.09895619079470634,0.55787235,-0.03201093152165413,0.2,,,
21960,-0.10440231000000001,1.54,21960,28708,0.87,0,366,15891,0,0.15333333790302275,18250,-0.05788017693907022,-0.038962721824645996,-0.052787482344855835,0.001,0.11261545583605766,0.5881268,-0.02182035893201828,0.2,,,
22020,-0.14735141000000002,1.59,22020,28777,0.84,1,367,15,0,0.21966667287051678,18300,-0.126820660084486,0.16583675146102905,-0.07073302726199217,0.001,0.13871745139360428,0.17262666,-0.019248947501182556,0.2,,,
22080,-0.15716797,1.54,22080,28853,0.84,1,368,57,0,0.13933333858847619,18350,-0.052445631697773935,0.04232513904571533,-0.03142250056068107,0.001,0.20267626404762268,1.5149047,0.04783140867948532,0.2,,,
22140,-0.11520673000000002,1.45,22140,28925,0.89,1,369,103,0,0.21466666780412197,18400,-0.12130730926990509,0.03600788116455078,-0.04953638298250738,0.001,0.14991593927145005,0.15111364,0.0028893612325191498,0.2,,,
22200,-0.062101619999999996,1.31,22200,28997,0.94,1,370,149,0,0.20600000329315662,18450,-0.11588019236922265,0.2623351216316223,-0.048886437724034,0.001,0.05023013800382614,0.27878606,-0.04850968345999718,0.2,,,
22260,-0.07537487000000002,1.34,22260,29071,0.93,1,371,192,0,0.23600000344216823,18500,-0.1539293472468853,-0.2933952808380127,-0.037052565179765226,0.001,0.08111781008541584,0.37288126,-0.026908468455076218,0.2,,,
22320,-0.07432816,1.31,22320,29139,0.93,1,372,239,0,0.12233333855867386,18550,-0.035746545270085334,-0.0014115571975708008,-0.03199971785396343,0.001,0.11562329947948456,0.17127588,0.009466104209423065,0.2,,,
22380,-0.07288768000000001,1.31,22380,29207,0.93,1,373,280,0,0.09600000083446503,18600,-0.06125872738659382,-0.10284864902496338,-0.03669263186305763,0.001,0.1087256371974945,0.2412933,-0.0032320022583007812,0.2,,,
22440,-0.09464746,1.41,22440,29280,0.92,1,374,321,0,0.2596666744351387,18650,-0.09158086165785789,0.053431570529937744,-0.06479676084717116,0.001,0.08312777563929558,1.9287232,-0.04062843322753906,0.2,,,
22500,-0.10532310999999998,1.45,22500,29358,0.91,1,375,366,0,0.1843333364278078,18700,-0.0681473232805729,-0.10421907901763916,-0.023132406596094376,0.001,0.10677301779389381,0.22199549,0.010248225182294846,0.2,,,
22560,-0.09268309000000002,1.4,22560,29432,0.91,1,376,407,0,0.11900000553578138,18750,-0.03186683464795351,0.028925836086273193,-0.03501971890156467,0.001,0.1270291444659233,0.48781827,0.021855656057596207,0.2,,,
22620,-0.12369698,1.46,22620,29504,0.88,1,377,444,0,0.1913333360850811,18800,-0.07357982486486435,0.1357988715171814,-0.03436362972358865,0.001,0.10011613085865974,0.40149352,-0.005529627203941345,0.2,,,
22680,-0.14112414,1.53,22680,29578,0.87,1,378,484,0,0.21733333453536033,18850,-0.03711447786539793,-0.012457966804504395,-0.046526901230215995,0.001,0.13050346687436104,1.0926156,-0.01847057044506073,0.2,,,
22740,-0.10942662,1.39,22740,29647,0.91,1,379,532,0,0.20933334045112134,18900,-0.09328075103461743,-0.04350543022155762,-0.049119635057946025,0.001,0.1265191276371479,0.7031151,-0.026298046112060547,0.2,,,
22800,-0.07228193000000001,1.33,22800,29718,0.93,1,380,575,0,0.30599999960511926,18950,-0.12698472499847413,0.3432658910751343,-0.048790007950738075,0.001,0.05292035233229399,1.170248,-0.05511550232768059,0.2,,,
22860,-0.08204214,1.36,22860,29786,0.91,1,381,616,0,0.22733333475887776,19000,-0.12502306059002877,-0.02434837818145752,-0.06189318406209352,0.001,0.1036720559000969,0.42065445,-0.052116040140390396,0.2,,,
22920,-0.09417355,1.44,22920,29859,0.88,1,382,656,0,0.2106666685640812,19050,-0.06849866442382335,-0.3610978126525879,-0.05777558673669894,0.001,0.13474784553050995,0.4302315,-0.03310908004641533,0.2,,,
22980,-0.09482897,1.47,22980,29935,0.89,1,383,698,0,0.21333333641290664,19100,-0.11530405476689339,0.10400670766830444,-0.018678207447131463,0.001,0.08623439565300942,0.47142908,0.0033730827271938324,0.2,,,
23040,-0.10450688999999996,1.44,23040,30004,0.9,1,384,739,0,0.24766667306423187,19150,-0.08664986878633499,0.3794766068458557,-0.07837287019689879,0.001,0.04982652191072703,1.1333387,-0.08463228493928909,0.2,,,
23100,-0.12596746,1.49,23100,30070,0.89,1,385,777,0,0.12400000605732203,19200,-0.06938764832913875,0.3745410442352295,-0.026805077665951096,0.001,0.08183078333735466,0.118316345,0.0007503442466259003,0.2,,,
23160,-0.09376990000000002,1.43,23160,30143,0.9,1,386,824,0,0.2030000038444996,19250,-0.08393318101763725,0.401623010635376,-0.03723892021924257,0.001,0.035805051922798155,0.56581485,-0.05283602327108383,0.2,,,
23220,-0.06314635,1.33,23220,30211,0.92,1,387,870,0,0.094666668176651,19300,-0.024153593201190232,-0.33280038833618164,-0.028189168090621594,0.001,0.09912925317883492,0.30909556,0.017050467431545258,0.2,,,
23280,-0.09418083000000001,1.33,23280,30278,0.91,1,388,909,0,0.15566667035222054,19350,-0.05770501919090748,0.25672322511672974,-0.05456006496399638,0.001,0.06345513842999935,0.45261726,-0.04197577014565468,0.2,,,
23340,-0.11435503999999998,1.47,23340,30350,0.89,1,389,948,0,0.23999999985098838,19400,-0.0687299869954586,0.25514650344848633,-0.053289305046200754,0.001,0.13250737234950066,0.6647765,-0.013382777571678162,0.2,,,
23400,-0.10321008,1.44,23400,30419,0.9,1,390,995,0,0.2263333412259817,19450,-0.04663351409137249,0.34315305948257446,-0.06602926214908557,0.001,0.04594963885843754,1.3011888,-0.06464878469705582,0.2,,,
23460,-0.10252817000000002,1.41,23460,30488,0.9,1,391,1033,0,0.11800000362098217,19500,-0.04406904324889183,0.05919694900512695,-0.023298361647874122,0.001,0.10808549344539642,0.33365786,0.020923776552081108,0.2,,,
23520,-0.09207430999999999,1.37,23520,30564,0.91,1,392,1081,0,0.16366666875779629,19550,-0.048616135641932484,-0.081687331199646,-0.03368530451754723,0.001,0.09973330441862345,0.5168163,-0.046575043350458145,0.2,,,
23580,-0.09343012000000002,1.39,23580,30641,0.9,1,393,1120,0,0.1146666705980897,19600,-0.042254183366894724,-0.49592137336730957,-0.016170607109864576,0.001,0.058802227918058635,0.3667246,-0.01759689301252365,0.2,,,
23640,-0.06406341,1.43,23640,30720,0.91,1,394,1161,0,0.11233333580195903,19650,-0.028382139950990676,0.2571300268173218,-0.028562264697626228,0.001,0.049487555623054506,0.61187214,-0.029209591448307037,0.2,,,
23700,-0.07300533000000001,1.37,23700,30791,0.92,1,395,1208,0,0.048333334997296334,19700,-0.034431378915905954,-1.1497292518615723,-0.0010364802064917278,0.001,0.058824588730931285,0.03753353,0.02453581802546978,0.2,,,
23760,-0.0721925,1.31,23760,30868,0.92,1,396,1251,0,0.10500000331550836,19750,-0.03189090091735124,0.018356502056121826,-0.033863683929045985,0.001,0.09880723167210817,0.64836556,-0.046482086181640625,0.2,,,
23820,-0.05226946999999999,1.33,23820,30942,0.92,1,397,1298,0,0.17500000312924385,19800,-0.023262191077228635,-0.24408173561096191,-0.025802356344337266,0.001,0.08923941224813461,1.3801847,0.0063096750527620316,0.2,,,
23880,-0.04031646999999999,1.26,23880,31014,0.94,1,398,1348,0,0.04166666779667139,19850,-0.014935396090149879,-0.6166480779647827,-0.016131834398955113,0.001,0.06382451996207238,0.113531284,0.010518375784158707,0.2,,,
23940,-0.04892640000000001,1.19,23940,31091,0.96,1,399,1399,0,0.10033333763480186,19900,-0.023725435081869365,0.40936654806137085,-0.026991515675404417,0.001,0.029222862096503377,0.7613916,-0.046642862260341644,0.2,,,
24000,,,24000,,,1,,1444,,0.07300000220537185,19950,-0.02624434422701597,-0.3338392972946167,-0.010406049221754046,0.001,0.10478201001882553,0.008234107,0.03882991150021553,0.2,-0.06196636133128777,1.34,0.92
,-0.04992500999999999,1.27,24000,31331,0.95,,400,,0,,,,,,,,,,,,,
24060,-0.06013919,1.3,24060,31402,0.94,1,401,1492,0,0.0660000029951334,20000,-0.01999827763065696,0.028847038745880127,-0.007154240569565449,0.001,0.03733336122706533,0.14707007,-0.0219084694981575,0.2,,,
24120,-0.08179655999999999,1.41,24120,31476,0.9,1,402,1531,0,0.13833333805203438,20050,-0.017890429170802236,0.2626875042915344,-0.051811297607297746,0.001,0.10228487491607666,1.0764476,-0.015218120068311691,0.2,,,
24180,-0.08277885000000001,1.41,24180,31542,0.91,1,403,1572,0,0.12233333885669709,20100,-0.05214625529944897,0.12960100173950195,-0.03831333279733858,0.001,0.07987124904990196,0.3413613,-0.031750187277793884,0.2,,,
24240,-0.08176523,1.36,24240,31615,0.92,1,404,1623,0,0.23500000063329934,20150,-0.08026959918439389,0.72207111120224,-0.0222233040034771,0.001,0.008965443233028053,0.7112868,-0.02377932332456112,0.2,,,
24300,-0.08051185,1.34,24300,31691,0.92,1,405,1663,0,0.12766667019575834,20200,-0.03967264706268907,0.03496265411376953,-0.03205815676599741,0.001,0.0942285032570362,0.43644273,-0.0022649280726909637,0.2,,,
24360,-0.10254287,1.42,24360,31766,0.9,1,406,1703,0,0.26033333882689474,20250,-0.0637584475427866,0.24210453033447266,-0.05549503103643658,0.001,0.10160961151123046,1.1415273,-0.02332111820578575,0.2,,,
24420,-0.09526954,1.45,24420,31844,0.9,1,407,1748,0,0.21700000170618294,20300,-0.06624766603112221,0.2572646141052246,-0.04923153785864514,0.001,0.11866187483072281,0.61604345,-0.0234544537961483,0.2,,,
24480,-0.06302806,1.33,24480,31916,0.93,1,408,1796,0,0.12433333665132523,20350,-0.07465598464012146,-0.5830165147781372,-0.01710400909061235,0.001,0.07331567786633969,0.20294379,0.002485796809196472,0.2,,,
24540,-0.049927870000000006,1.21,24540,31983,0.96,1,409,1847,0,0.16500000402331352,20400,-0.060033690705895426,0.2907676100730896,-0.04251819292704264,0.001,0.032940162946470085,0.110820994,-0.05006991699337959,0.2,,,
24600,-0.06109597,1.23,24600,32056,0.94,1,410,1892,0,0.10200000107288361,20450,-0.027531130146235226,-0.15659093856811523,-0.0201852681152522,0.001,0.09929346546530723,0.31995213,0.023354263976216316,0.2,,,
24660,-0.08061041999999999,1.3,24660,32123,0.92,1,411,1936,0,0.08933333501219749,20500,-0.024275474287569522,0.2910977602005005,-0.012223523859555519,0.001,0.10287947341799736,0.27165776,0.03694579750299454,0.2,,,
24720,-0.09213270000000003,1.35,24720,32193,0.92,1,412,1981,0,0.12033333893865347,20550,-0.013266079532913864,0.05544626712799072,-0.03999100004384915,0.001,0.12517261147499084,1.3729603,-0.007266562432050705,0.2,,,
24780,-0.08300142,1.36,24780,32267,0.93,1,413,2024,0,0.2273333402723074,20600,-0.0544118719547987,0.42519938945770264,-0.041348568532615954,0.001,0.02968471745029092,1.0006394,-0.0463327020406723,0.2,,,
24840,-0.12570378999999998,1.49,24840,32338,0.89,1,414,2065,0,0.1620000047981739,20650,-0.03164203565567732,-0.47005903720855713,-0.045999380330244685,0.001,0.1253008632361889,0.68463504,-0.009095590561628342,0.2,,,
24900,-0.12490247,1.42,24900,32407,0.89,1,415,2109,0,0.19966666840016842,20700,-0.09696704253554345,0.4080391526222229,-0.02798341770780585,0.001,0.07296902187168598,0.46566916,-0.004185821861028671,0.2,,,
24960,-0.10429416999999999,1.4,24960,32484,0.9,1,416,2149,0,0.13733333930373193,20750,-0.04224130667746067,0.5007844567298889,-0.028989824220538127,0.001,0.07303909078240395,0.4236266,0.00018784590065479279,0.2,,,
25020,-0.14797285000000002,1.57,25020,32552,0.85,1,417,2187,0,0.1643333376944065,20800,-0.048656366989016535,0.12225115299224854,-0.04623115044087171,0.001,0.1043975903838873,1.4267275,-0.025176534429192543,0.2,,,
25080,-0.08295865999999999,1.4,25080,32624,0.91,1,418,2235,0,0.23200000151991845,20850,-0.0674714656919241,-0.031368255615234375,-0.05162447771181661,0.001,0.07861135136336088,1.1725502,-0.04896818846464157,0.2,,,
25140,-0.0304304,1.27,25140,32693,0.95,1,419,2283,0,0.0946666681393981,20900,-0.022853800505399705,0.2845327854156494,-0.011261142308358103,0.001,0.028759042052552104,0.47055447,-0.008968041278421879,0.2,,,
25200,-0.041914059999999996,1.29,25200,32761,0.95,1,420,2326,0,0.22100000128149985,20950,-0.02869895674288273,-57.246124267578125,-0.019972446323682932,0.001,0.004635009484481998,1.1704892,-0.020626554265618324,0.2,,,
25260,-0.07514345,1.44,25260,32838,0.9,1,421,2360,0,0.10666667092591524,21000,-0.008548086020164191,0.1675705909729004,-0.03835064108607669,0.001,0.060868469253182414,1.3420262,-0.03354012966156006,0.2,,,
25320,-0.06327846000000001,1.39,25320,32906,0.9,1,422,2412,0,0.14666667129844427,21050,-0.033121786192059514,0.06713628768920898,-0.033739540421714384,0.001,0.0839732152223587,1.1059787,-0.004250701516866684,0.2,,,
25380,-0.10422221000000001,1.48,25380,32972,0.87,1,423,2447,0,0.10800000127404928,21100,-0.017206506989896297,-0.18101108074188232,-0.03397697970084846,0.001,0.03228182155173272,0.7680978,-0.03760547563433647,0.2,,,
25440,-0.12402183999999998,1.47,25440,33039,0.86,1,424,2488,0,0.11800000309944153,21150,-0.03169324688613415,0.09979504346847534,-0.026595609645048767,0.001,0.12392274498939514,0.51154304,0.0198141448199749,0.2,,,
25500,-0.08294238000000002,1.42,25500,33118,0.89,1,425,2535,0,0.1820000024884939,21200,-0.021663315445184708,0.2885481119155884,-0.026035717394202962,0.001,0.0843517094105482,1.2385831,-0.008951669558882713,0.2,,,
25560,-0.09351286000000002,1.46,25560,33186,0.88,1,426,2574,0,0.13833333782851695,21250,-0.0704739335924387,-0.5113611221313477,-0.02234157963345453,0.001,0.06753653638064862,0.28202215,0.0037476811558008194,0.2,,,
25620,-0.07250127,1.36,25620,33254,0.9,1,427,2624,0,0.0783333357051015,21300,-0.01586585897952318,0.16975075006484985,-0.021679099173595517,0.001,0.12160553961992264,0.58845484,0.03408382087945938,0.2,,,
25680,-0.04908206000000001,1.21,25680,33329,0.95,1,428,2672,0,0.09300000179558993,21350,-0.050600710287690163,0.11992210149765015,-0.02458761351245144,0.001,0.038195606842637064,0.084219314,-0.019163835793733597,0.2,,,
25740,-0.06164566,1.25,25740,33399,0.94,1,429,2719,0,0.19066667079925537,21400,-0.0657113703340292,0.538861095905304,-0.029525399313618764,0.001,0.02778508238494396,0.33780047,-0.022375456988811493,0.2,,,
25800,-0.09293757000000001,1.33,25800,33470,0.91,1,430,2763,0,0.20033333629369734,21450,-0.06324572265148162,0.020038723945617676,-0.02277101908934613,0.001,0.08697053924202919,2.1812713,-0.02116384357213974,0.2,,,
25860,-0.09448555999999998,1.38,25860,33545,0.89,1,431,2804,0,0.1630000039935112,21500,-0.046623653024435045,0.55768883228302,-0.03678542388603091,0.001,0.05019899986684322,0.7941958,-0.03532341867685318,0.2,,,
25920,-0.14758704,1.55,25920,33614,0.84,1,432,2841,0,0.1880000028014183,21550,-0.05701377920806408,0.1344435214996338,-0.03263737941005616,0.001,0.0790107749402523,0.45900887,-0.0033623501658439636,0.2,,,
25980,-0.0916728,1.32,25980,33689,0.91,1,433,2894,0,0.28466667093336584,21600,-0.0474399546906352,0.05575275421142578,-0.054709821046640454,0.001,0.12467311769723892,2.412242,-0.03400754556059837,0.2,,,
26040,-0.049544139999999987,1.24,26040,33759,0.94,1,434,2939,0,0.19033333517611026,21650,-0.054822704792022704,-2.188906192779541,-0.040702873098353576,0.001,0.056814929284155366,1.0001031,-0.04066939651966095,0.2,,,
26100,-0.11389162999999998,1.43,26100,33842,0.89,1,435,2973,0,0.1833333359658718,21700,-0.04841020628809929,0.2967446446418762,-0.06035789496203264,0.001,0.0521654149889946,0.6935498,-0.06306815892457962,0.2,,,
26160,-0.09284241,1.37,26160,33911,0.91,1,436,3024,0,0.21333333946764468,21750,-0.055149213895201686,0.2227623462677002,-0.05351296839118007,0.001,0.12260047033429146,1.1683791,-0.02968393638730049,0.2,,,
26220,-0.10402176999999996,1.41,26220,33990,0.9,1,437,3064,0,0.14500000409781932,21800,-0.04088617119938135,-0.45284950733184814,-0.02466917715221655,0.001,0.03803099874407053,0.7359285,-0.020282432436943054,0.2,,,
26280,-0.11469505000000002,1.38,26280,34078,0.9,1,438,3108,0,0.08700000204145908,21850,-0.009416271494701504,0.032391905784606934,-0.02698299967000885,0.001,0.08447122517973185,0.9971733,-0.0222012959420681,0.2,,,
26340,-0.13982260999999999,1.45,26340,34149,0.88,1,439,3149,0,0.10700000505894422,21900,-0.0666554056480527,0.10053890943527222,-0.02846237914947171,0.001,0.10755356520414353,0.61694217,0.0016444101929664612,0.2,,,
26400,-0.09519589,1.37,26400,34224,0.91,1,440,3195,0,0.0853333356976509,21950,-0.035884311087429524,0.43972212076187134,-0.014306430025647092,0.001,0.07918319404125214,0.6382666,0.012457819655537605,0.2,,,
26460,-0.09354314000000001,1.4,26460,34294,0.89,1,441,3235,0,0.06500000324100257,22000,-0.007218061133753509,0.1523510217666626,-0.006378459182878302,0.001,0.021455118879675866,0.04323973,-0.026079000905156136,0.2,,,
26520,-0.08344528999999998,1.4,26520,34362,0.9,1,442,3281,0,0.11866666905581952,22050,-0.051679006442427636,0.02454686164855957,-0.029381260034317763,0.001,0.08083204798400402,0.29989827,-0.012760568410158157,0.2,,,
