env/current_idx,time/total_timesteps,eval/success_rate,env/completion_counter,env/n_steps,eval/mean_ep_length,eval/mean_reward,time/fps,rollout/success_rate,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss
1550,2850,0.84,0,2850,1.38,-0.1335187409678474,,,,,,,1.1920929e-07,0.0,-0.30944426357746124,0.2,0.16112979352474213,940,0.0001,0.07174873352050781,0.2914685010910034,6.973743410298994e-07
,2850,,,,,,0,0.72,-0.2621095600000001,95,11174,1.66,,,,,,,,,,
1568,2880,0.84,0,2880,1.4,-0.11868611339479684,,,,,,,5.9729813e-05,0.0,-0.3086369752883911,0.2,0.2756221517920494,950,0.0001,0.12113091349601746,-0.23358643054962158,-0.0007947607912987209
,2880,,,,,,0,0.69,-0.27425058,96,11311,1.75,,,,,,,,,,
1586,2910,0.94,0,2910,1.26,-0.05040826755110175,,,,,,,9.6011165e-05,0.0,-0.29793324768543245,0.2,0.18319826126098632,960,0.0001,0.0733022689819336,0.0021136999130249023,-0.001499479657698899
,2910,,,,,,0,0.67,-0.26887734,97,11430,1.77,,,,,,,,,,
1605,2940,0.96,0,2940,1.12,-0.02758426930755377,,,,,,,0.00066810846,0.0,-0.2820122480392456,0.2,0.15886254757642745,970,0.0001,0.055664025247097015,0.05602383613586426,-0.009422567198053145
,2940,,,,,,0,0.69,-0.24338571,98,11548,1.73,,,,,,,,,,
1625,2970,0.92,0,2970,1.18,-0.05088520126417279,,,,,,,5.2611035e-06,0.0,-0.26005567610263824,0.2,0.20750585198402405,980,0.0001,0.08352219313383102,0.08337301015853882,-6.118615531924831e-06
,2970,,,,,,0,0.67,-0.24512361000000005,99,11661,1.76,,,,,,,,,,
1641,3000,0.9,0,3000,1.22,-0.09230541366152466,,,,,,,6.9737433e-07,0.0,-0.2510156750679016,0.2,0.18367547243833543,990,0.0001,0.08191999793052673,0.013389527797698975,0.00024575501525170296
,3000,,,,,,0,0.71,-0.21672044999999998,100,11774,1.7,,,,,,,,,,
1656,3030,0.88,0,3030,1.28,-0.09049221931025386,,,,,,,1.5228987e-05,0.0,-0.2503083825111389,0.2,0.14334132969379426,1000,0.0001,0.05893934518098831,0.3150179386138916,-0.00023268917957466328
,3030,,,,,,0,0.7,-0.21354636,101,11884,1.72,,,,,,,,,,
1675,3060,0.96,0,3060,1.14,-0.02996251767501235,,,,,,,4.9259266e-05,0.0,-0.24329792708158493,0.2,0.15989175587892532,1010,0.0001,0.07112342119216919,0.21324467658996582,-0.0002687104561240439
,3060,,,,,,0,0.71,-0.19338922000000003,102,12001,1.69,,,,,,,,,,
1693,3090,0.98,0,3090,1.08,-0.027569351852871477,,,,,,,0.00010543863,0.0,-0.23433174043893815,0.2,0.11625246852636337,1020,0.0001,0.0501352921128273,0.2726343870162964,-0.00048352261675370655
,3090,,,,,,0,0.71,-0.21298796000000003,103,12097,1.7,,,,,,,,,,
1708,3120,0.92,0,3120,1.22,-0.008789049973711372,,,,,,,5.233288e-06,0.0,-0.22637992352247238,0.2,0.19036399126052855,1030,0.0001,0.07190626859664917,0.2971358895301819,0.00012427965955179586
,3120,,,,,,0,0.69,-0.21228270999999999,104,12214,1.74,,,,,,,,,,
1726,3150,0.96,0,3150,1.14,-0.0477838425245136,,,,,,,0.0,0.0,-0.22375190556049346,0.2,0.25900624990463256,1040,0.0001,0.11105047166347504,-0.20136213302612305,-4.145502975561044e-07
,3150,,,,,,0,0.67,-0.25590615,105,12318,1.79,,,,,,,,,,
1745,3180,0.9,0,3180,1.26,-0.07083673396147788,,,,,,,6.6177054e-05,0.0,-0.22124442011117934,0.2,0.25050796270370485,1050,0.0001,0.11118202656507492,0.1178620457649231,-0.0010828218718234694
,3180,,,,,,0,0.69,-0.26692981,106,12437,1.72,,,,,,,,,,
1764,3210,0.92,0,3210,1.2,-0.06987305867485702,,,,,,,0.0001801471,0.0,-0.21216987818479538,0.2,0.17006100416183473,1060,0.0001,0.07703865319490433,0.3099340796470642,-0.0006170068169012666
,3210,,,,,,0,0.74,-0.24354251,107,12547,1.64,,,,,,,,,,
1781,3240,0.94,0,3240,1.18,-0.051670954460278154,,,,,,,7.1525574e-07,0.0,-0.20304242223501207,0.2,0.19060506969690322,1070,0.0001,0.0809476375579834,0.11628216505050659,7.766485130566991e-07
,3240,,,,,,0,0.73,-0.25931628999999995,108,12650,1.67,,,,,,,,,,
1801,3270,0.94,0,3270,1.18,-0.06952333877328783,,,,,,,0.00013167858,0.0,-0.19706775695085527,0.2,0.22349586188793183,1080,0.0001,0.0982959121465683,0.05058634281158447,-0.0017418514527768104
,3270,,,,,,0,0.75,-0.25292937000000004,109,12773,1.64,,,,,,,,,,
1816,3300,0.94,0,3300,1.22,-0.05032247176859528,,,,,,,5.9604645e-07,0.0,-0.1887691155076027,0.2,0.17966289073228836,1090,0.0001,0.07978243380784988,0.24713152647018433,6.723403853214905e-07
,3300,,,,,,0,0.72,-0.28117622000000003,110,12887,1.7,,,,,,,,,,
1836,3330,0.96,0,3330,1.08,-0.02693061057012528,,,,,,,8.5594256e-05,0.0,-0.18336081355810166,0.2,0.25657841116189956,1100,0.0001,0.1106780469417572,0.04057389497756958,-0.0010496578589664018
,3330,,,,,,0,0.76,-0.22391459000000002,111,13001,1.63,,,,,,,,,,
1857,3360,0.88,0,3360,1.36,-0.13542114616371692,,,,,,,5.9604645e-07,0.0,-0.17608483433723449,0.2,0.23277017176151277,1110,0.0001,0.10106104612350464,-0.08656883239746094,9.67780761929049e-07
,3360,,,,,,0,0.77,-0.22519301000000003,112,13128,1.61,,,,,,,,,,
1877,3390,0.92,0,3390,1.18,-0.050570090860128404,,,,,,,1.1920929e-07,0.0,-0.17226263433694838,0.2,0.11490502804517747,1120,0.0001,0.051698170602321625,0.4579015374183655,-2.556045846535682e-07
,3390,,,,,,0,0.77,-0.18951314999999996,113,13235,1.59,,,,,,,,,,
1897,3420,0.88,0,3420,1.28,-0.09083852315321565,,,,,,,0.0,0.0,-0.1713193267583847,0.2,0.20939250737428666,1130,0.0001,0.09080483764410019,-0.5665879249572754,-3.584226000441504e-07
,3420,,,,,,0,0.78,-0.17030894,114,13350,1.55,,,,,,,,,,
1914,3450,0.88,0,3450,1.32,-0.07424807206727564,,,,,,,1.8113851e-05,0.0,-0.17112980037927628,0.2,0.08963844627141952,1140,0.0001,0.040754880756139755,0.026184678077697754,-0.00012714842797922898
,3450,,,,,,0,0.79,-0.15295315999999998,115,13464,1.53,,,,,,,,,,
1930,3480,0.94,0,3480,1.24,-0.06981286578346044,,,,,,,0.00015114546,0.0,-0.1748429521918297,0.2,0.29373700767755506,1150,0.0001,0.1138271689414978,-0.24212849140167236,-0.002209112064835317
,3480,,,,,,0,0.75,-0.18975109000000004,116,13588,1.58,,,,,,,,,,
1947,3510,0.94,0,3510,1.16,-0.04811882451176643,,,,,,,4.1921932e-05,0.0,-0.1781661868095398,0.2,0.23533260077238083,1160,0.0001,0.09165625274181366,0.2597852945327759,-0.0008524445805718983
,3510,,,,,,0,0.7,-0.22319368999999997,117,13694,1.66,,,,,,,,,,
1966,3540,0.94,0,3540,1.18,-0.02862426297273487,,,,,,,1.1920929e-07,0.0,-0.18164786994457244,0.2,0.261735787987709,1170,0.0001,0.12533338367938995,0.07107424736022949,5.573034362882368e-08
,3540,,,,,,0,0.7,-0.22381350000000005,118,13801,1.68,,,,,,,,,,
1987,3570,0.84,0,3570,1.32,-0.150824268409051,,,,,,,2.432267e-05,0.0,-0.18227785974740982,0.2,0.2278356894850731,1180,0.0001,0.0924128070473671,0.09478801488876343,-0.0005697437139193795
,3570,,,,,,0,0.71,-0.23059268,119,13924,1.64,,,,,,,,,,
2006,3600,0.88,0,3600,1.32,-0.07114218025933951,,,,,,,0.00013541181,0.0,-0.1809331640601158,0.2,0.14893305003643037,1190,0.0001,0.06686132401227951,0.23404788970947266,-0.0012694780747308343
,3600,,,,,,0,0.72,-0.23948260000000002,120,14043,1.61,,,,,,,,,,
2026,3630,0.9,0,3630,1.24,-0.09209433777723461,,,,,,,8.716782e-05,0.0,-0.1846794754266739,0.2,0.1548083409667015,1200,0.0001,0.06637130677700043,0.16517817974090576,-0.000768615009231688
,3630,,,,,,0,0.74,-0.21462965999999997,121,14161,1.57,,,,,,,,,,
2048,3660,0.98,0,3660,1.12,-0.008900330187752842,,,,,,,3.5762787e-07,0.0,-0.18009951263666152,0.2,0.22806221693754197,1210,0.0001,0.10082872956991196,0.08751386404037476,-2.390146310649044e-07
,3660,,,,,,0,0.78,-0.19049118999999995,122,14269,1.49,,,,,,,,,,
2067,3690,0.8,0,3690,1.46,-0.17266181528568267,,,,,,,1.2246767e-05,0.0,-0.17862570881843567,0.2,0.19250888675451278,1220,0.0001,0.08656510710716248,0.16129297018051147,-0.0002201090261646499
,3690,,,,,,0,0.78,-0.21309968999999998,123,14389,1.47,,,,,,,,,,
2084,3720,0.96,0,3720,1.22,-0.028559298790059983,,,,,,,3.200968e-05,0.0,-0.17851813435554503,0.2,0.23805159479379653,1230,0.0001,0.10914427042007446,0.14251452684402466,-0.0005170323548979062
,3720,,,,,,0,0.75,-0.23841762,124,14500,1.53,,,,,,,,,,
2098,3750,0.94,0,3750,1.22,-0.029701220509596168,,,,,,,0.00048579177,0.0,-0.17148347347974777,0.2,0.22994873821735382,1240,0.0001,0.10118483752012253,0.07902854681015015,-0.002322595124132931
,3750,,,,,,0,0.68,-0.26318536000000003,125,14613,1.66,,,,,,,,,,
2120,3780,0.92,0,3780,1.22,-0.0707637979183346,,,,,,,1.3113022e-06,0.0,-0.15927025228738784,0.2,0.25333634167909624,1250,0.0001,0.11033293604850769,-0.010820865631103516,6.770094176822283e-07
,3780,,,,,,0,0.7,-0.24345039999999993,126,14731,1.62,,,,,,,,,,
2137,3810,0.9,0,3810,1.24,-0.09433366682380438,,,,,,,1.1920929e-07,0.0,-0.15346081256866456,0.2,0.16101308166980743,1260,0.0001,0.06914928555488586,0.013424396514892578,-2.3891527867192508e-08
,3810,,,,,,0,0.7,-0.23283735999999997,127,14839,1.65,,,,,,,,,,
2156,3840,0.94,0,3840,1.2,-0.04897654755041003,,,,,,,2.79665e-05,0.0,-0.1508300080895424,0.2,0.23916751742362977,1270,0.0001,0.10327253490686417,0.08673453330993652,-0.00042910596076879416
,3840,,,,,,0,0.69,-0.24295265,128,14968,1.7,,,,,,,,,,
2176,3870,0.92,0,3870,1.18,-0.06889676556456834,,,,,,,0.00015037258,0.0,-0.14841432124376297,0.2,0.14614001512527466,1280,0.0001,0.06285148859024048,0.25045228004455566,-0.002553831668871709
,3870,,,,,,0,0.74,-0.19866502,129,15082,1.61,,,,,,,,,,
2196,3900,0.88,0,3900,1.26,-0.06959954309742898,,,,,,,0.0,0.0,-0.14807492941617967,0.2,0.23005374073982238,1290,0.0001,0.10577400773763657,-0.1415696144104004,-3.6795933722189034e-07
,3900,,,,,,0,0.78,-0.1784708,130,15194,1.56,,,,,,,,,,
2215,3930,0.92,0,3930,1.24,-0.04882112741004676,,,,,,,0.0,0.0,-0.14853589236736298,0.2,0.15495114028453827,1300,0.0001,0.07111766934394836,0.26818162202835083,-2.922614401157375e-07
,3930,,,,,,0,0.78,-0.20650198,131,15305,1.56,,,,,,,,,,
2234,3960,0.92,0,3960,1.2,-0.09138713146559894,,,,,,,0.0,0.0,-0.14863599091768265,0.2,0.1542094334959984,1310,0.0001,0.06694170832633972,0.26936668157577515,-1.474221544839338e-07
,3960,,,,,,0,0.78,-0.19513114,132,15417,1.56,,,,,,,,,,
2253,3990,0.92,0,3990,1.18,-0.08849596235435456,,,,,,,3.973643e-09,0.0,-0.14862046688795089,0.2,0.20540713518857956,1320,0.0001,0.09038249403238297,-0.07524144649505615,1.1008977953252952e-06
,3990,,,,,,0,0.78,-0.18378427000000003,133,15534,1.56,,,,,,,,,,
2273,4020,0.84,0,4020,1.36,-0.13440528430510312,,,,,,,0.0,0.0,-0.14840488731861115,0.2,0.1679400995373726,1330,0.0001,0.07368454337120056,0.1624438762664795,-1.7896294794983448e-07
,4020,,,,,,0,0.77,-0.19810973,134,15652,1.56,,,,,,,,,,
2289,4050,0.92,0,4050,1.18,-0.088299960475415,,,,,,,0.0,0.0,-0.14836985468864441,0.2,0.2445900931954384,1340,0.0001,0.11008055508136749,-0.03941667079925537,-9.059906167507847e-08
,4050,,,,,,0,0.74,-0.23110495999999997,135,15768,1.62,,,,,,,,,,
2305,4080,0.92,0,4080,1.2,-0.05120854309760034,,,,,,,1.7853577e-05,0.0,-0.14782605171203614,0.2,0.20313400626182557,1350,0.0001,0.09374601393938065,0.15028983354568481,-0.00011882026926581801
,4080,,,,,,0,0.72,-0.25382255,136,15881,1.66,,,,,,,,,,
2321,4110,0.92,0,4110,1.2,-0.0898036848846823,,,,,,,0.0,0.0,-0.1454350918531418,0.2,0.19988758713006974,1360,0.0001,0.0916648730635643,0.1704847812652588,-7.023414161366759e-08
,4110,,,,,,0,0.7,-0.28752634,137,15996,1.71,,,,,,,,,,
2336,4140,0.92,0,4140,1.22,-0.08896971710026264,,,,,,,7.14461e-05,0.0,-0.1427225723862648,0.2,0.17487561255693435,1370,0.0001,0.07847631722688675,0.1810985803604126,-0.0007591272394350312
,4140,,,,,,0,0.67,-0.33300549,138,16111,1.76,,,,,,,,,,
2355,4170,0.92,0,4170,1.18,-0.06902192532084882,,,,,,,0.00018008749,0.0,-0.13570244908332824,0.2,0.20922003239393233,1380,0.0001,0.09369930624961853,0.2217617630958557,-0.0018218968104338096
,4170,,,,,,0,0.67,-0.34809695000000007,139,16232,1.76,,,,,,,,,,
2370,4200,0.94,0,4200,1.16,-0.04806044149212539,,,,,,,3.5762787e-07,0.0,-0.12817022502422332,0.2,0.17064906060695648,1390,0.0001,0.07755477726459503,0.3746364712715149,-7.331371176810819e-07
,4200,,,,,,0,0.63,-0.37878815999999993,140,16351,1.87,,,,,,,,,,
2388,4230,0.9,0,4230,1.26,-0.09209317055065185,,,,,,,0.00014115969,0.0,-0.12639642804861068,0.2,0.2103787660598755,1400,0.0001,0.09325204789638519,0.10957890748977661,-0.0009490266401552816
,4230,,,,,,0,0.66,-0.3530323800000001,141,16484,1.81,,,,,,,,,,
2404,4260,0.96,0,4260,1.12,-0.0484356693085283,,,,,,,2.9802322e-07,0.0,-0.13152757436037063,0.2,0.25710306614637374,1410,0.0001,0.11728395521640778,0.06770449876785278,-2.2937854282645276e-07
,4260,,,,,,0,0.66,-0.36527189,142,16601,1.82,,,,,,,,,,
2424,4290,0.94,0,4290,1.2,-0.06902621041983366,,,,,,,8.672873e-05,0.0,-0.13559170812368393,0.2,0.1834722563624382,1420,0.0001,0.08043554425239563,0.31310510635375977,-0.0012760421678346568
,4290,,,,,,0,0.7,-0.31960451,143,16729,1.74,,,,,,,,,,
2442,4320,0.94,0,4320,1.2,-0.06907487717457116,,,,,,,2.3841858e-07,0.0,-0.1413072094321251,0.2,0.1326160229742527,1430,0.0001,0.059591151773929596,0.4069212079048157,-2.026557913481497e-07
,4320,,,,,,0,0.71,-0.29885786,144,16846,1.7,,,,,,,,,,
2462,4350,0.9,0,4350,1.22,-0.11456810608971864,,,,,,,7.7100594e-05,0.0,-0.1451616883277893,0.2,0.17878783792257308,1440,0.0001,0.08046125620603561,0.3615853190422058,-0.0007813035511450295
,4350,,,,,,0,0.74,-0.25835386,145,16965,1.61,,,,,,,,,,
2482,4380,0.94,0,4380,1.18,-0.048858990469016136,,,,,,,7.173022e-05,0.0,-0.15042355358600618,0.2,0.23875334709882737,1450,0.0001,0.10914810001850128,0.06874161958694458,-0.0009968191352406563
,4380,,,,,,0,0.74,-0.26806632999999996,146,17083,1.57,,,,,,,,,,
2498,4410,0.92,0,4410,1.22,-0.08945520533714443,,,,,,,0.000116157535,0.0,-0.14493665993213653,0.2,0.1686559185385704,1460,0.0001,0.07437669485807419,0.24981838464736938,-0.0009906829440540221
,4410,,,,,,0,0.73,-0.25384153000000004,147,17211,1.6,,,,,,,,,,
2520,4440,0.92,0,4440,1.22,-0.07117533459328115,,,,,,,4.7683716e-07,0.0,-0.1375444769859314,0.2,0.2148655265569687,1470,0.0001,0.09594471752643585,0.07332497835159302,1.655419668722402e-06
,4440,,,,,,0,0.77,-0.20145818,148,17346,1.54,,,,,,,,,,
2536,4470,0.86,0,4470,1.3,-0.15375909065827728,,,,,,,0.0002771914,0.0,-0.13179820477962495,0.2,0.12330187782645226,1480,0.0001,0.037625715136528015,-0.1025705337524414,-0.004819006934994796
,4470,,,,,,0,0.75,-0.23090994,149,17470,1.6,,,,,,,,,,
2556,4500,0.92,0,4500,1.24,-0.02920892140362412,,,,,,,5.9604645e-07,0.0,-0.12314238548278808,0.2,0.3215281844139099,1490,0.0001,0.14651411771774292,0.18298357725143433,1.9917885261122592e-07
,4500,,,,,,0,0.75,-0.24955272000000003,150,17584,1.61,,,,,,,,,,
2573,4530,0.94,0,4530,1.14,-0.06828946638386696,,,,,,,1.1920929e-07,0.0,-0.11892089769244193,0.2,0.22091395258903504,1500,0.0001,0.09435108304023743,0.2666340470314026,1.0490417565733878e-07
,4530,,,,,,0,0.76,-0.23492038999999995,151,17694,1.6,,,,,,,,,,
2593,4560,0.98,0,4560,1.1,-0.02983941787853837,,,,,,,0.0,0.0,-0.11739325821399689,0.2,0.19709037393331527,1510,0.0001,0.0929199606180191,0.14937210083007812,-3.258387337723434e-08
,4560,,,,,,0,0.76,-0.25573262999999996,152,17808,1.6,,,,,,,,,,
2614,4590,0.98,0,4590,1.1,-0.027757583735510707,,,,,,,0.0,0.0,-0.11702856048941612,0.2,0.15201703011989592,1520,0.0001,0.06988011300563812,0.3958643674850464,-1.0063250965863801e-07
,4590,,,,,,0,0.75,-0.27757344000000006,153,17915,1.58,,,,,,,,,,
2638,4620,0.92,0,4620,1.26,-0.08927576611749828,,,,,,,0.0,0.0,-0.11681746244430542,0.2,0.17086714804172515,1530,0.0001,0.0780993178486824,0.2808058261871338,-1.0927518179215667e-07
,4620,,,,,,0,0.8,-0.21986582,154,18036,1.46,,,,,,,,,,
2657,4650,0.98,0,4650,1.1,-0.0073795115808025,,,,,,,1.7146269e-06,0.0,-0.11649836674332618,0.2,0.12609601020812988,1540,0.0001,0.042257532477378845,-2.7501111030578613,-3.8602749499006e-05
,4650,,,,,,0,0.8,-0.19599373,155,18145,1.48,,,,,,,,,,
2677,4680,0.9,0,4680,1.26,-0.09230837184470148,,,,,,,0.0,0.0,-0.11588541939854621,0.2,0.1773237854242325,1550,0.0001,0.0782279446721077,0.16313982009887695,-1.673897086718057e-07
,4680,,,,,,0,0.82,-0.16532507000000002,156,18271,1.43,,,,,,,,,,
2697,4710,0.9,0,4710,1.24,-0.11536596423480659,,,,,,,0.0,0.0,-0.11531309708952904,0.2,0.17221081405878066,1560,0.0001,0.072698675096035,0.20066571235656738,-8.900960324353946e-08
,4710,,,,,,0,0.82,-0.16697330000000002,157,18392,1.44,,,,,,,,,,
2713,4740,0.98,0,4740,1.08,-0.027440053522586823,,,,,,,0.00012277563,0.0,-0.11374939605593681,0.2,0.1654117912054062,1570,0.0001,0.07238601893186569,0.344515860080719,-0.0012843080343251322
,4740,,,,,,0,0.8,-0.16646594,158,18499,1.5,,,,,,,,,,
2731,4770,0.9,0,4770,1.28,-0.09086553455330432,,,,,,,6.1273575e-05,0.0,-0.1076402060687542,0.2,0.240959794819355,1580,0.0001,0.10249077528715134,0.058462679386138916,-0.0006086412982160283
,4770,,,,,,0,0.75,-0.21505107,159,18619,1.59,,,,,,,,,,
2746,4800,0.9,0,4800,1.24,-0.08945050198119134,,,,,,,0.00023118258,0.0,-0.10563381686806679,0.2,0.1645720511674881,1590,0.0001,0.06905506551265717,0.3538169264793396,-0.0020651861065593023
,4800,,,,,,0,0.72,-0.26318705000000003,160,18739,1.65,,,,,,,,,,
2768,4830,0.98,0,4830,1.12,-0.02805342448875308,,,,,,,3.5762787e-07,0.0,-0.1115008533000946,0.2,0.2458346515893936,1600,0.0001,0.10903479158878326,0.22688370943069458,3.9557615387764146e-07
,4830,,,,,,0,0.72,-0.25672283,161,18845,1.63,,,,,,,,,,
2781,4860,0.86,0,4860,1.38,-0.15212970168329776,,,,,,,5.9604645e-08,0.0,-0.11497337818145752,0.2,0.20367016941308974,1610,0.0001,0.0924326628446579,0.09247332811355591,-4.691382203603212e-07
,4860,,,,,,0,0.67,-0.30822288999999997,162,18967,1.72,,,,,,,,,,
2801,4890,0.88,0,4890,1.32,-0.11258186088874936,,,,,,,0.0,0.0,-0.11609961688518525,0.2,0.1740744411945343,1620,0.0001,0.0777611956000328,0.1612415313720703,-8.486211422464862e-08
,4890,,,,,,0,0.67,-0.31945025,163,19083,1.71,,,,,,,,,,
2818,4920,0.96,0,4920,1.14,-0.04886806275695563,,,,,,,0.0,0.0,-0.11669734939932823,0.2,0.1842404767870903,1630,0.0001,0.08327456563711166,0.3053070902824402,-9.536743030835738e-08
,4920,,,,,,0,0.65,-0.33307684000000004,164,19188,1.74,,,,,,,,,,
2836,4950,0.92,0,4950,1.2,-0.06939384894911199,,,,,,,2.0005305e-05,0.0,-0.11735216826200486,0.2,0.2782275155186653,1640,0.0001,0.11626119166612625,0.06594860553741455,-0.0003372456647290356
,4950,,,,,,0,0.66,-0.3304885,165,19298,1.71,,,,,,,,,,
2858,4980,0.86,0,4980,1.32,-0.11351119308266788,,,,,,,5.9604645e-08,0.0,-0.1201850302517414,0.2,0.28085712194442747,1650,0.0001,0.1333366334438324,0.07284992933273315,1.1463959896929054e-07
,4980,,,,,,0,0.69,-0.30383298,166,19424,1.66,,,,,,,,,,
2875,5010,0.84,0,5010,1.36,-0.11487645745743066,,,,,,,0.0,0.0,-0.12162119522690773,0.2,0.1304028831422329,1660,0.0001,0.05563711002469063,0.3880540132522583,-1.1482586286248875e-07
,5010,,,,,,0,0.7,-0.29482993,167,19550,1.65,,,,,,,,,,
2892,5040,0.96,0,5040,1.16,-0.028799054203554986,,,,,,,0.0,0.0,-0.12224695757031441,0.2,0.10071399509906769,1670,0.0001,0.04483228176832199,0.5285741090774536,-1.1543433120486668e-07
,5040,,,,,,0,0.69,-0.29492291000000004,168,19661,1.68,,,,,,,,,,
2913,5070,0.86,0,5070,1.4,-0.11421340164728462,,,,,,,2.1801392e-05,0.0,-0.1223516434431076,0.2,0.24624264389276504,1680,0.0001,0.1090465858578682,0.0031520724296569824,-0.0003097713020785875
,5070,,,,,,0,0.77,-0.2277903,169,19788,1.55,,,,,,,,,,
2934,5100,0.94,0,5100,1.14,-0.028544822875410318,,,,,,,0.0,0.0,-0.12257065102458001,0.2,0.24633975923061371,1690,0.0001,0.10168449580669403,-0.11647665500640869,-4.063049980906897e-08
,5100,,,,,,0,0.78,-0.21384257000000007,170,19900,1.53,,,,,,,,,,
2955,5130,0.96,0,5130,1.14,-0.047995359650813044,,,,,,,2.6651223e-05,0.0,-0.12156115025281906,0.2,0.14470238834619523,1700,0.0001,0.06557416170835495,0.37816137075424194,-0.00019886076503246032
,5130,,,,,,0,0.78,-0.20565942,171,20005,1.54,,,,,,,,,,
2974,5160,0.86,0,5160,1.32,-0.07296520154457539,,,,,,,1.1920929e-07,0.0,-0.11886993944644927,0.2,0.16757867634296417,1710,0.0001,0.07595289498567581,0.23085802793502808,-1.0758638500973915e-06
,5160,,,,,,0,0.79,-0.19596304000000003,172,20129,1.52,,,,,,,,,,
2993,5190,0.98,0,5190,1.06,-0.028285973612219094,,,,,,,0.0,0.0,-0.11682243868708611,0.2,0.1048204779624939,1720,0.0001,0.046030327677726746,0.4857451915740967,-9.457270278012686e-08
,5190,,,,,,0,0.82,-0.16763104999999995,173,20231,1.48,,,,,,,,,,
3010,5220,0.98,0,5220,1.1,-0.027706194501370192,,,,,,,0.0,0.0,-0.11639291495084762,0.2,0.21323531717061997,1730,0.0001,0.09466125071048737,-0.12719929218292236,-1.110633225387403e-07
,5220,,,,,,0,0.77,-0.20796105999999998,174,20398,1.53,,,,,,,,,,
3030,5250,0.96,0,5250,1.08,-0.047359180664643646,,,,,,,0.0,0.0,-0.11624744683504104,0.2,0.17979805767536164,1740,0.0001,0.07828135043382645,0.2283945083618164,-6.52174160009622e-08
,5250,,,,,,0,0.75,-0.2327287,175,20499,1.56,,,,,,,,,,
3049,5280,0.92,0,5280,1.26,-0.08961774543393403,,,,,,,0.0,0.0,-0.11621220335364342,0.2,0.20213585197925568,1750,0.0001,0.09445683658123016,0.22454029321670532,-8.52346423663164e-08
,5280,,,,,,0,0.75,-0.24628860000000002,176,20620,1.57,,,,,,,,,,
3068,5310,0.9,0,5310,1.28,-0.08928948844317347,,,,,,,0.00021380385,0.0,-0.11768892854452133,0.2,0.22032373398542404,1760,0.0001,0.096287801861763,0.247833251953125,-0.0018220653101643336
,5310,,,,,,0,0.75,-0.25756759,177,20738,1.57,,,,,,,,,,
3085,5340,0.92,0,5340,1.2,-0.049379848395474255,,,,,,,4.172325e-07,0.0,-0.12422885298728943,0.2,0.17991676330566406,1770,0.0001,0.08238311856985092,0.23699331283569336,-8.424123043582199e-08
,5340,,,,,,0,0.72,-0.26166233,178,20850,1.62,,,,,,,,,,
3105,5370,0.94,0,5370,1.12,-0.05423203628975898,,,,,,,3.9597353e-06,0.0,-0.12800452709197999,0.2,0.17781137228012084,1780,0.0001,0.08348195254802704,-0.05045962333679199,-6.384452163743503e-06
,5370,,,,,,0,0.73,-0.28274410000000005,179,20964,1.61,,,,,,,,,,
3123,5400,0.96,0,5400,1.12,-0.04708468418568373,,,,,,,1.532038e-05,0.0,-0.129887855052948,0.2,0.16476859301328659,1790,0.0001,0.06822650879621506,0.393507719039917,-0.00019063621678174769
,5400,,,,,,0,0.74,-0.24997116000000005,180,21067,1.59,,,,,,,,,,
3142,5430,0.88,0,5430,1.32,-0.07321839638985693,,,,,,,0.0004042844,0.0,-0.12927171885967254,0.2,0.2148464262485504,1800,0.0001,0.09195974469184875,0.13244658708572388,-0.004344276825043636
,5430,,,,,,0,0.73,-0.25892057999999996,181,21184,1.62,,,,,,,,,,
3158,5460,0.94,0,5460,1.2,-0.049710372323170306,,,,,,,4.194975e-05,0.0,-0.1205933816730976,0.2,0.1317600779235363,1810,0.0001,0.05935940891504288,0.4876111149787903,-4.064728823642838e-05
,5460,,,,,,0,0.7,-0.26223290000000005,182,21296,1.66,,,,,,,,,,
3178,5490,0.9,0,5490,1.22,-0.07131816796492785,,,,,,,0.0006703814,0.0,-0.11353522315621375,0.2,0.16510282158851625,1820,0.0001,0.07010414451360703,0.24922627210617065,-0.0029764026481036154
,5490,,,,,,0,0.7,-0.2727972000000001,183,21403,1.63,,,,,,,,,,
3194,5520,0.88,0,5520,1.26,-0.07631663717329502,,,,,,,6.039937e-07,0.0,-0.10479655116796494,0.2,0.16609819680452348,1830,0.0001,0.074661485850811,0.374534010887146,5.567073781520549e-07
,5520,,,,,,0,0.7,-0.27060922000000004,184,21522,1.63,,,,,,,,,,
3211,5550,0.88,0,5550,1.28,-0.10983577251434326,,,,,,,4.0753683e-05,0.0,-0.09967261031270028,0.2,0.24833145141601562,1840,0.0001,0.11166191101074219,0.03269392251968384,-0.00031846677763187615
,5550,,,,,,0,0.68,-0.30241294,185,21639,1.68,,,,,,,,,,
3230,5580,0.86,0,5580,1.36,-0.13188224878162147,,,,,,,0.0001221776,0.0,-0.09549226760864257,0.2,0.17990820556879045,1850,0.0001,0.08018187433481216,0.16254305839538574,-0.00043912664002458967
,5580,,,,,,0,0.7,-0.30011544000000007,186,21767,1.65,,,,,,,,,,
