env/current_idx,time/total_timesteps,eval/mean_ep_length,env/completion_counter,eval/mean_reward,env/n_steps,eval/success_rate,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/time_elapsed,train/explained_variance,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction
,2850,,,,,,1.76,95,0,-0.31159359999999997,0.68,10865,,,,,,,,,,
1583,2880,1.24,0,-0.0904168489901349,2880,0.92,,,,,,,0.28929221630096436,2.6043255e-05,0.166755311191082,0.0001,0.2,-0.5298949420452118,0.07258901745080948,950,-0.00012327989281999408,0.0
,2880,,,,,,1.75,96,0,-0.32362666999999995,0.68,10979,,,,,,,,,,
1603,2910,1.2,0,-0.04996776110958308,2910,0.94,,,,,,,0.4528036117553711,0.00039635896,0.1584718033671379,0.0001,0.2,-0.535159969329834,0.06371957063674927,960,-0.0027301642153176433,0.0
,2910,,,,,,1.74,97,0,-0.30362028999999996,0.68,11088,,,,,,,,,,
1621,2940,1.3,0,-0.07292102528270333,2940,0.9,,,,,,,0.2502807378768921,5.103151e-05,0.17959273010492324,0.0001,0.2,-0.5301854908466339,0.06738830357789993,970,-0.0010288369294721988,0.0
,2940,,,,,,1.71,98,0,-0.25998794999999997,0.72,11200,,,,,,,,,,
1643,2970,1.24,0,-0.07199311661999673,2970,0.9,,,,,,,0.06387144327163696,0.0002394716,0.18374272882938386,0.0001,0.2,-0.5268949747085572,0.08171273022890091,980,-0.0015112378446307418,0.0
,2970,,,,,,1.57,99,0,-0.20659727,0.79,11316,,,,,,,,,,
1657,3000,1.26,0,-0.0915466504683718,3000,0.9,,,,,,,0.4139910340309143,0.00040133396,0.12162799388170242,0.0001,0.2,-0.5047969371080399,0.04277920722961426,990,-0.0034501948531637794,0.0
,3000,,,,,,1.63,100,0,-0.22607039,0.76,11441,,,,,,,,,,
1676,3030,1.2,0,-0.06914814340416342,3030,0.92,,,,,,,-0.04465830326080322,0.00035932858,0.22145971208810805,0.0001,0.2,-0.49963776469230653,0.08971445262432098,1000,-0.005549114874253647,0.0
,3030,,,,,,1.62,101,0,-0.212548,0.78,11552,,,,,,,,,,
1695,3060,1.32,0,-0.13031492568086833,3060,0.86,,,,,,,0.27744412422180176,0.0008564254,0.15397546887397767,0.0001,0.2,-0.5293781459331512,0.06289282441139221,1010,-0.003571111906979496,0.0
,3060,,,,,,1.62,102,0,-0.19716676000000002,0.78,11664,,,,,,,,,,
1716,3090,1.22,0,-0.04907093334477395,3090,0.94,,,,,,,0.04617351293563843,0.00110298,0.1909181296825409,0.0001,0.2,-0.5864482402801514,0.07136812806129456,1020,-0.006953722185765798,0.0
,3090,,,,,,1.59,103,0,-0.21953570999999994,0.78,11806,,,,,,,,,,
1735,3120,1.32,0,-0.118328069280833,3120,0.9,,,,,,,0.48443812131881714,4.414519e-05,0.10857540443539619,0.0001,0.2,-0.6180253744125366,0.05243254825472832,1030,0.0026081216637976468,0.0
,3120,,,,,,1.63,104,0,-0.22423539000000006,0.77,11927,,,,,,,,,,
1752,3150,1.3,0,-0.07354504378512501,3150,0.9,,,,,,,-0.028868556022644043,0.0027614674,0.19285447746515275,0.0001,0.2,-0.6253905773162842,0.055243995040655136,1040,-0.00821451567811895,0.006666667014360428
,3150,,,,,,1.59,105,0,-0.21237030999999995,0.8,12043,,,,,,,,,,
1767,3180,1.22,0,-0.10971758622676134,3180,0.9,,,,,,,0.5103633403778076,0.00030207832,0.11528786271810532,0.0001,0.2,-0.5877812087535859,0.046069540083408356,1050,-0.0032287877448837323,0.0
,3180,,,,,,1.61,106,0,-0.20205741,0.8,12151,,,,,,,,,,
1787,3210,1.3,0,-0.13393941082060337,3210,0.86,,,,,,,-0.12467718124389648,0.00049996574,0.250790011882782,0.0001,0.2,-0.6017808735370636,0.11136071383953094,1060,-0.001632410385779437,0.0
,3210,,,,,,1.62,107,0,-0.20795587,0.79,12265,,,,,,,,,,
1805,3240,1.22,0,-0.07210822209715843,3240,0.92,,,,,,,0.525947093963623,0.0007322987,0.09524258598685265,0.0001,0.2,-0.6477162837982178,0.035595040768384933,1070,-0.0027270355475289775,0.0
,3240,,,,,,1.67,108,0,-0.24595323,0.76,12374,,,,,,,,,,
1823,3270,1.2,0,-0.09086405756417662,3270,0.92,,,,,,,0.14819538593292236,0.000878189,0.21749597191810607,0.0001,0.2,-0.7033588588237762,0.088553287088871,1080,-0.0031917228801952467,0.0
,3270,,,,,,1.67,109,0,-0.23479420999999998,0.76,12489,,,,,,,,,,
1841,3300,1.26,0,-0.09348514072597026,3300,0.88,,,,,,,0.051348209381103516,1.677076e-05,0.22916270345449447,0.0001,0.2,-0.7492476522922515,0.10112351179122925,1090,0.0003037767600714503,0.0
,3300,,,,,,1.71,110,0,-0.28143967000000003,0.72,12601,,,,,,,,,,
1858,3330,1.22,0,-0.06976578002329915,3330,0.9,,,,,,,0.33579134941101074,0.0006087462,0.16475166827440263,0.0001,0.2,-0.7755365192890167,0.06683497875928879,1100,-0.0026492464348363276,0.0
,3330,,,,,,1.69,111,0,-0.27022525,0.73,12720,,,,,,,,,,
1875,3360,1.18,0,-0.028727047466672956,3360,0.92,,,,,,,0.06948500871658325,0.005184887,0.1989800363779068,0.0001,0.2,-0.7999606728553772,0.06585436314344406,1110,-0.011726274104439582,0.020000001043081285
,3360,,,,,,1.67,112,0,-0.28429978,0.73,12836,,,,,,,,,,
1897,3390,1.26,0,-0.12899144451599567,3390,0.88,,,,,,,0.2664368152618408,0.0015289744,0.17736516296863555,0.0001,0.2,-0.721498703956604,0.06641775369644165,1120,-0.007323467805981565,0.0
,3390,,,,,,1.61,113,0,-0.25102382,0.76,12951,,,,,,,,,,
1918,3420,1.18,0,-0.029011899419128895,3420,0.94,,,,,,,0.17766427993774414,0.0021053473,0.16066237390041352,0.0001,0.2,-0.6667083203792572,0.05100971460342407,1130,-0.010330091058276559,0.006666667014360428
,3420,,,,,,1.59,114,0,-0.24603638999999997,0.76,13067,,,,,,,,,,
1933,3450,1.28,0,-0.10962211062666029,3450,0.88,,,,,,,0.21389567852020264,0.00023025871,0.1546693578362465,0.0001,0.2,-0.621191555261612,0.06576544791460037,1140,0.0007762831480553345,0.0
,3450,,,,,,1.66,115,0,-0.28949112,0.72,13186,,,,,,,,,,
1950,3480,1.18,0,-0.009440304087474942,3480,0.98,,,,,,,0.21963918209075928,2.6748578e-05,0.25360352993011476,0.0001,0.2,-0.5913954913616181,0.09014956653118134,1150,-0.00044948696432882683,0.0
,3480,,,,,,1.64,116,0,-0.27206708,0.72,13305,,,,,,,,,,
1970,3510,1.24,0,-0.06938843903597444,3510,0.94,,,,,,,0.5791960954666138,5.4454802e-05,0.09831836521625519,0.0001,0.2,-0.5853363633155823,0.04229080304503441,1160,-0.0008217537486294724,0.0
,3510,,,,,,1.63,117,0,-0.27200652999999997,0.72,13420,,,,,,,,,,
1986,3540,1.3,0,-0.10929851367138327,3540,0.9,,,,,,,0.2568317651748657,1.4324983e-06,0.19206645637750625,0.0001,0.2,-0.5902352094650268,0.0778646245598793,1170,1.2988151987158858e-05,0.0
,3540,,,,,,1.65,118,0,-0.25708527999999997,0.72,13548,,,,,,,,,,
2002,3570,1.34,0,-0.11117423933930695,3570,0.86,,,,,,,0.07025414705276489,0.000118962926,0.22010483741760253,0.0001,0.2,-0.5878718852996826,0.10091163963079453,1180,-0.001349737237954507,0.0
,3570,,,,,,1.72,119,0,-0.278506,0.7,13665,,,,,,,,,,
2021,3600,1.36,0,-0.0909695596806705,3600,0.9,,,,,,,0.2998228073120117,0.0010370811,0.17247022688388824,0.0001,0.2,-0.6172324538230896,0.05635198950767517,1190,-0.007646885954309113,0.0
,3600,,,,,,1.77,120,0,-0.26794273,0.67,13787,,,,,,,,,,
2040,3630,1.28,0,-0.07000595742370934,3630,0.88,,,,,,,0.18285143375396729,9.198785e-05,0.08967804685235023,0.0001,0.2,-0.6516542673110962,0.03703702241182327,1200,0.0017875440985275048,0.0
,3630,,,,,,1.73,121,0,-0.23806404999999997,0.71,13926,,,,,,,,,,
2059,3660,1.26,0,-0.11063804737757892,3660,0.9,,,,,,,-0.20725023746490479,0.00039548875,0.24847663789987565,0.0001,0.2,-0.6426766872406006,0.10045799612998962,1210,-0.005626303356451245,0.0
,3660,,,,,,1.66,122,0,-0.23204682,0.74,14043,,,,,,,,,,
2077,3690,1.38,0,-0.11150040707085282,3690,0.88,,,,,,,0.339902400970459,0.00041692654,0.18400649428367616,0.0001,0.2,-0.6086004614830017,0.06961540132761002,1220,-0.0019806522012610905,0.0
,3690,,,,,,1.67,123,0,-0.23732191,0.73,14165,,,,,,,,,,
2098,3720,1.16,0,-0.06989615020342171,3720,0.94,,,,,,,0.5522435903549194,0.00031611722,0.10914653465151787,0.0001,0.2,-0.5942338168621063,0.046451717615127563,1230,-0.0015125825327412911,0.0
,3720,,,,,,1.58,124,0,-0.19514633,0.77,14277,,,,,,,,,,
2114,3750,1.24,0,-0.06919959716498852,3750,0.9,,,,,,,0.3374924659729004,0.00064432423,0.13965861424803733,0.0001,0.2,-0.5687221169471741,0.04946858808398247,1240,-0.0033385172816148057,0.0
,3750,,,,,,1.62,125,0,-0.2230063,0.76,14386,,,,,,,,,,
2136,3780,1.26,0,-0.08891702821012587,3780,0.92,,,,,,,-0.10846054553985596,0.00017910798,0.3344774842262268,0.0001,0.2,-0.5419939160346985,0.14435333013534546,1250,0.0005813443648126082,0.0
,3780,,,,,,1.54,126,0,-0.20900316,0.8,14543,,,,,,,,,,
2154,3810,1.24,0,-0.10913344922009856,3810,0.9,,,,,,,0.33994126319885254,1.654625e-05,0.09053813442587852,0.0001,0.2,-0.5323676288127899,0.037149231880903244,1260,-9.908077684190885e-05,0.0
,3810,,,,,,1.58,127,0,-0.19914248999999998,0.78,14651,,,,,,,,,,
2172,3840,1.24,0,-0.06913908185902982,3840,0.9,,,,,,,0.3650946617126465,0.00027673444,0.10842513889074326,0.0001,0.2,-0.5312022626399994,0.044310472905635834,1270,-0.0014855005226854345,0.0
,3840,,,,,,1.57,128,0,-0.19068388,0.78,14766,,,,,,,,,,
2191,3870,1.28,0,-0.06941353011876344,3870,0.88,,,,,,,0.2891502380371094,4.0169558e-05,0.19506839364767076,0.0001,0.2,-0.5386756479740142,0.07972930371761322,1280,-0.0007288843414791302,0.0
,3870,,,,,,1.59,129,0,-0.21089096000000002,0.77,14876,,,,,,,,,,
2207,3900,1.32,0,-0.13021696351934225,3900,0.84,,,,,,,0.07523643970489502,4.112522e-05,0.21395793408155442,0.0001,0.2,-0.5342936217784882,0.0956968292593956,1290,-0.0005031970045820344,0.0
,3900,,,,,,1.6,130,0,-0.18360298999999997,0.77,14998,,,,,,,,,,
2225,3930,1.18,0,-0.06919430052861571,3930,0.92,,,,,,,-0.024612784385681152,0.00045698285,0.1971160113811493,0.0001,0.2,-0.5556124746799469,0.08374036103487015,1300,-0.002143736529493978,0.0
,3930,,,,,,1.64,131,0,-0.22028565999999997,0.74,15110,,,,,,,,,,
2242,3960,1.3,0,-0.1325972387753427,3960,0.86,,,,,,,0.45240509510040283,0.0002705296,0.13149739876389505,0.0001,0.2,-0.5651396751403809,0.05134938284754753,1310,-0.0024886176042492993,0.0
,3960,,,,,,1.7,132,0,-0.25962833,0.72,15231,,,,,,,,,,
2259,3990,1.14,0,-0.06779872189741581,3990,0.94,,,,,,,0.10979026556015015,0.00032087366,0.2340017005801201,0.0001,0.2,-0.5841306984424591,0.10500595718622208,1320,-0.00205125829292232,0.0
,3990,,,,,,1.73,133,0,-0.27848247,0.71,15346,,,,,,,,,,
2276,4020,1.24,0,-0.08994921465869993,4020,0.9,,,,,,,0.2874593734741211,0.00080721575,0.1621548905968666,0.0001,0.2,-0.6308157265186309,0.05949541553854942,1330,-0.0057612489187159,0.0
,4020,,,,,,1.68,134,0,-0.24680071,0.74,15462,,,,,,,,,,
2298,4050,1.22,0,-0.06916012236382812,4050,0.92,,,,,,,0.2918531894683838,0.00060623686,0.14915386885404586,0.0001,0.2,-0.6857731759548187,0.061543144285678864,1340,-0.0020225932229854136,0.0
,4050,,,,,,1.7,135,0,-0.27886924,0.71,15568,,,,,,,,,,
2314,4080,1.16,0,-0.0690546855982393,4080,0.94,,,,,,,0.4820331931114197,0.00033598344,0.11149591356515884,0.0001,0.2,-0.7360103607177735,0.04127228632569313,1350,-0.001438400346232882,0.0
,4080,,,,,,1.68,136,0,-0.2600991200000001,0.74,15671,,,,,,,,,,
2332,4110,1.34,0,-0.09104254764504731,4110,0.86,,,,,,,0.17107969522476196,0.00059611996,0.16666396856307983,0.0001,0.2,-0.7550786852836608,0.07075656205415726,1360,-0.0018499940537753724,0.0
,4110,,,,,,1.65,137,0,-0.21683173,0.78,15783,,,,,,,,,,
2350,4140,1.32,0,-0.05273705559782684,4140,0.88,,,,,,,0.32534635066986084,0.0017280758,0.12984355837106704,0.0001,0.2,-0.8027440428733825,0.048283252865076065,1370,-0.005461687247734659,0.0
,4140,,,,,,1.66,138,0,-0.21752692000000004,0.77,15900,,,,,,,,,,
2368,4170,1.32,0,-0.11181824522558599,4170,0.84,,,,,,,-0.2905008792877197,7.211566e-05,0.24941992610692978,0.0001,0.2,-0.8459290504455567,0.10259278863668442,1380,-0.00045807122944090394,0.0
,4170,,,,,,1.63,139,0,-0.18971119000000003,0.81,16011,,,,,,,,,,
2383,4200,1.18,0,-0.0700199664849788,4200,0.92,,,,,,,0.08327329158782959,0.0013046225,0.14881678372621537,0.0001,0.2,-0.8810899317264557,0.05615902692079544,1390,-0.003110684336837011,0.003333333507180214
,4200,,,,,,1.68,140,0,-0.20603803000000004,0.78,16120,,,,,,,,,,
2402,4230,1.08,0,-0.026989531624130904,4230,0.98,,,,,,,0.10675191879272461,0.000711145,0.22737679928541182,0.0001,0.2,-0.8349460482597351,0.09354820847511292,1400,-0.006136292860998482,0.0
,4230,,,,,,1.72,141,0,-0.21590863,0.76,16227,,,,,,,,,,
2418,4260,1.24,0,-0.06933610613457858,4260,0.92,,,,,,,0.2634856104850769,0.00079135696,0.12947890534996986,0.0001,0.2,-0.8023633778095245,0.05049875006079674,1410,-0.003942717350194691,0.0
,4260,,,,,,1.7,142,0,-0.20633629000000003,0.77,16343,,,,,,,,,,
2434,4290,1.24,0,-0.1308817781833932,4290,0.88,,,,,,,0.059298038482666016,0.0001702567,0.20981617867946625,0.0001,0.2,-0.7802512407302856,0.08781701326370239,1420,-0.002657255441978812,0.0
,4290,,,,,,1.77,143,0,-0.25927147,0.72,16468,,,,,,,,,,
2450,4320,1.32,0,-0.09146740390919149,4320,0.86,,,,,,,0.31935936212539673,0.00019875169,0.14289263263344765,0.0001,0.2,-0.7794974029064179,0.05838959291577339,1430,-0.0015656151397463347,0.0
,4320,,,,,,1.81,144,0,-0.25844391999999994,0.7,16589,,,,,,,,,,
2469,4350,1.18,0,-0.06997071316000074,4350,0.92,,,,,,,-0.11279404163360596,0.00025884112,0.2626581937074661,0.0001,0.2,-0.7943209528923034,0.1090579479932785,1440,-0.0005244128576547879,0.0
,4350,,,,,,1.79,145,0,-0.28170343999999997,0.67,16718,,,,,,,,,,
2489,4380,1.28,0,-0.08957921237684786,4380,0.92,,,,,,,0.47789466381073,0.00023385485,0.16208499073982238,0.0001,0.2,-0.8254625201225281,0.06888679414987564,1450,-0.0024146078257278438,0.0
,4380,,,,,,1.74,146,0,-0.25769895000000004,0.7,16836,,,,,,,,,,
2505,4410,1.18,0,-0.04851162984967232,4410,0.94,,,,,,,0.32780981063842773,0.00032594602,0.13455379009246826,0.0001,0.2,-0.8535592317581177,0.05216270685195923,1460,-0.00288046438935754,0.0
,4410,,,,,,1.75,147,0,-0.30161519999999997,0.68,16957,,,,,,,,,,
2523,4440,1.2,0,-0.07014721595682204,4440,0.92,,,,,,,0.2300291657447815,0.000100326535,0.20847106575965882,0.0001,0.2,-0.8550648868083954,0.082094706594944,1470,-0.0018840877030743997,0.0
,4440,,,,,,1.71,148,0,-0.28742476,0.69,17063,,,,,,,,,,
2539,4470,1.16,0,-0.06832527130376548,4470,0.92,,,,,,,0.31324994564056396,0.00017944178,0.1647809699177742,0.0001,0.2,-0.8500726878643036,0.07305468618869781,1480,-0.0015601881960841447,0.0
,4470,,,,,,1.72,149,0,-0.28791624000000005,0.68,17174,,,,,,,,,,
2558,4500,1.26,0,-0.11059045442380011,4500,0.9,,,,,,,-0.11397743225097656,0.0021544953,0.25913397669792176,0.0001,0.2,-0.8025166869163514,0.09872885048389435,1490,-0.010642401569057292,0.0
,4500,,,,,,1.64,150,0,-0.27277422000000007,0.72,17290,,,,,,,,,,
2577,4530,1.42,0,-0.17413647991139442,4530,0.84,,,,,,,0.38329893350601196,0.0010436813,0.16270586848258972,0.0001,0.2,-0.7519833505153656,0.062430497258901596,1500,-0.004872934641122484,0.0
,4530,,,,,,1.64,151,0,-0.28090486,0.71,17410,,,,,,,,,,
2594,4560,1.32,0,-0.13136343920603394,4560,0.88,,,,,,,0.42540013790130615,0.0010175545,0.13536785244941713,0.0001,0.2,-0.7069125652313233,0.046619296073913574,1510,-0.00792643503363557,0.0
,4560,,,,,,1.69,152,0,-0.29331505,0.71,17528,,,,,,,,,,
2608,4590,1.08,0,-0.027090587401762605,4590,0.96,,,,,,,0.006148874759674072,0.00012957653,0.21190546005964278,0.0001,0.2,-0.6631930708885193,0.09607330709695816,1520,0.0004463918964029645,0.0
,4590,,,,,,1.77,153,0,-0.3110438,0.67,17627,,,,,,,,,,
2625,4620,1.28,0,-0.11105280937626957,4620,0.88,,,,,,,0.19008809328079224,0.000930055,0.18238366395235062,0.0001,0.2,-0.6828296303749084,0.0708126351237297,1530,-0.004108998339312731,0.0
,4620,,,,,,1.75,154,0,-0.28170520999999993,0.67,17743,,,,,,,,,,
2641,4650,1.22,0,-0.06912444815970957,4650,0.92,,,,,,,0.2234746813774109,0.0007749955,0.2000945433974266,0.0001,0.2,-0.7237560510635376,0.07993955910205841,1540,-0.002642089512664825,0.0
,4650,,,,,,1.77,155,0,-0.32111765000000003,0.66,17856,,,,,,,,,,
2659,4680,1.14,0,-0.047906477823853495,4680,0.96,,,,,,,0.3405541777610779,0.00036315323,0.18871481120586395,0.0001,0.2,-0.7577855110168457,0.08172794431447983,1550,-0.0010407725085677555,0.0
,4680,,,,,,1.79,156,0,-0.30322748,0.68,17960,,,,,,,,,,
2672,4710,1.28,0,-0.11545118229929358,4710,0.9,,,,,,,0.06777822971343994,0.00033193032,0.20657259970903397,0.0001,0.2,-0.7668286919593811,0.0865645483136177,1560,-0.00175508073175763,0.0
,4710,,,,,,1.88,157,0,-0.3158977,0.63,18074,,,,,,,,,,
2694,4740,1.14,0,-0.04762942396104336,4740,0.94,,,,,,,0.03406202793121338,0.0005721311,0.22601965367794036,0.0001,0.2,-0.7404886305332183,0.08982837200164795,1570,-0.0056563537397110505,0.0
,4740,,,,,,1.79,158,0,-0.28355623,0.66,18188,,,,,,,,,,
2712,4770,1.08,0,-0.02718262074049562,4770,0.98,,,,,,,0.3344264626502991,0.00041412315,0.1565517246723175,0.0001,0.2,-0.7058226943016053,0.05901696905493736,1580,-0.00640636160271244,0.0
,4770,,,,,,1.74,159,0,-0.27002099000000007,0.69,18288,,,,,,,,,,
2730,4800,1.2,0,-0.06918059250805526,4800,0.94,,,,,,,0.2678542137145996,0.0014494677,0.2184380829334259,0.0001,0.2,-0.6614761829376221,0.08596924692392349,1590,-0.0059002375447498425,0.0
,4800,,,,,,1.7,160,0,-0.26540747000000003,0.72,18398,,,,,,,,,,
2748,4830,1.48,0,-0.17864984570071102,4830,0.8,,,,,,,0.21021544933319092,0.001279229,0.19643736481666565,0.0001,0.2,-0.6125452756881714,0.07416357100009918,1600,-0.009683735130044368,0.0
,4830,,,,,,1.71,161,0,-0.27309870999999997,0.71,18527,,,,,,,,,,
2767,4860,1.12,0,-0.04803721365053207,4860,0.96,,,,,,,0.4019676446914673,0.00087807176,0.1655821219086647,0.0001,0.2,-0.5634425759315491,0.0640437975525856,1610,-0.0032499273808207717,0.0
,4860,,,,,,1.61,162,0,-0.23611554999999998,0.75,18627,,,,,,,,,,
2784,4890,1.24,0,-0.09059949858114123,4890,0.92,,,,,,,-0.2580883502960205,0.0003540774,0.1796756073832512,0.0001,0.2,-0.5782468795776368,0.0735003724694252,1620,-0.0005921873353266882,0.0
,4890,,,,,,1.63,163,0,-0.25475524,0.74,18736,,,,,,,,,,
2807,4920,1.26,0,-0.07109787855762989,4920,0.88,,,,,,,0.38489603996276855,6.7313515e-05,0.19254045337438583,0.0001,0.2,-0.522530609369278,0.08326167613267899,1630,-0.0013766961235280207,0.0
,4920,,,,,,1.57,164,0,-0.22038637000000003,0.77,18850,,,,,,,,,,
2823,4950,1.2,0,-0.0486656501935795,4950,0.96,,,,,,,0.016352474689483643,7.3617695e-05,0.16306453049182892,0.0001,0.2,-0.52623051404953,0.07103481888771057,1640,-0.0011506758052551192,0.0
,4950,,,,,,1.67,165,0,-0.26583666000000006,0.73,18961,,,,,,,,,,
2836,4980,1.14,0,-0.04788377910386771,4980,0.96,,,,,,,0.4130372405052185,3.7439666e-05,0.19553867131471633,0.0001,0.2,-0.5367859125137329,0.08365614712238312,1650,-0.0007645388284678312,0.0
,4980,,,,,,1.73,166,0,-0.26729655999999996,0.71,19069,,,,,,,,,,
2854,5010,1.2,0,-0.06884729275479913,5010,0.92,,,,,,,0.12144076824188232,1.0422866e-05,0.20661802887916564,0.0001,0.2,-0.5304152727127075,0.09207780659198761,1660,-0.0001111620660291024,0.0
,5010,,,,,,1.67,167,0,-0.25581702000000006,0.74,19183,,,,,,,,,,
2873,5040,1.22,0,-0.06932505130767823,5040,0.92,,,,,,,0.08085590600967407,7.776816e-05,0.23228632807731628,0.0001,0.2,-0.5342066764831543,0.10511443763971329,1670,-0.0004742182393965955,0.0
,5040,,,,,,1.68,168,0,-0.27835786999999995,0.72,19297,,,,,,,,,,
2892,5070,1.44,0,-0.09271736934315414,5070,0.84,,,,,,,0.4493880867958069,2.537171e-06,0.1252262644469738,0.0001,0.2,-0.5457295417785645,0.05585426464676857,1680,-0.00012030422936728513,0.0
,5070,,,,,,1.71,169,0,-0.28092738999999994,0.71,19421,,,,,,,,,,
2909,5100,1.24,0,-0.09237475242000073,5100,0.88,,,,,,,0.3774176239967346,7.2717665e-07,0.1376015953719616,0.0001,0.2,-0.5443571150302887,0.059417176991701126,1690,-5.39028650596407e-05,0.0
,5100,,,,,,1.76,170,0,-0.30147008000000003,0.69,19533,,,,,,,,,,
2925,5130,1.28,0,-0.13430787979159503,5130,0.88,,,,,,,0.005635380744934082,0.00012453596,0.3635259300470352,0.0001,0.2,-0.5428770303726196,0.16493262350559235,1700,-0.0018178981207896071,0.0
,5130,,,,,,1.77,171,0,-0.31476874,0.67,19653,,,,,,,,,,
2946,5160,1.16,0,-0.06800687658600509,5160,0.94,,,,,,,0.13236600160598755,4.3533244e-05,0.27031210660934446,0.0001,0.2,-0.5311801016330719,0.11176420748233795,1710,-0.0009105022437140064,0.0
,5160,,,,,,1.64,172,0,-0.25147042999999997,0.75,19763,,,,,,,,,,
2962,5190,1.36,0,-0.11642150537576526,5190,0.86,,,,,,,0.08114767074584961,4.039804e-05,0.20476401150226592,0.0001,0.2,-0.5354286015033722,0.09480708837509155,1720,-0.000926102182311439,0.0
,5190,,,,,,1.68,173,0,-0.25566445000000004,0.72,19879,,,,,,,,,,
2979,5220,1.16,0,-0.06877326629124582,5220,0.94,,,,,,,0.214802086353302,0.0002594749,0.1987573027610779,0.0001,0.2,-0.5239936888217926,0.08419610559940338,1730,-0.002657690632622689,0.0
,5220,,,,,,1.65,174,0,-0.26396682000000005,0.73,19992,,,,,,,,,,
2998,5250,1.2,0,-0.06919054147787392,5250,0.92,,,,,,,0.38449519872665405,0.00010551015,0.16166361719369887,0.0001,0.2,-0.4958191990852356,0.06874875724315643,1740,0.00013396799549809658,0.0
,5250,,,,,,1.69,175,0,-0.28770309,0.71,20101,,,,,,,,,,
3018,5280,1.26,0,-0.04981921403668821,5280,0.9,,,,,,,0.21027624607086182,0.000128601,0.17804827243089677,0.0001,0.2,-0.48759240806102755,0.08035369962453842,1750,-0.0012921588816970698,0.0
,5280,,,,,,1.62,176,0,-0.25525136,0.74,20216,,,,,,,,,,
3040,5310,1.18,0,-0.04818535043857992,5310,0.96,,,,,,,0.041871726512908936,1.14560125e-05,0.21389469504356384,0.0001,0.2,-0.5114519774913788,0.0907086506485939,1760,-0.00016027738462680573,0.0
,5310,,,,,,1.54,177,0,-0.22354315000000002,0.75,20318,,,,,,,,,,
3063,5340,1.18,0,-0.06808745382819324,5340,0.92,,,,,,,0.31458616256713867,0.00017118851,0.10754644125699997,0.0001,0.2,-0.5259540915489197,0.04612202197313309,1770,-0.0009702121293715393,0.0
,5340,,,,,,1.49,178,0,-0.1991399,0.79,20424,,,,,,,,,,
3080,5370,1.34,0,-0.13096024660393596,5370,0.86,,,,,,,-0.5829495191574097,0.00022286971,0.2600469172000885,0.0001,0.2,-0.5504119396209717,0.11666010320186615,1780,-0.0022656572672227425,0.0
,5370,,,,,,1.48,179,0,-0.17708621000000002,0.8,20549,,,,,,,,,,
3096,5400,1.16,0,-0.08869564363732935,5400,0.92,,,,,,,0.0009253621101379395,0.00026874343,0.2610073834657669,0.0001,0.2,-0.5096011519432068,0.1128215566277504,1790,-0.0013472431886476955,0.0
,5400,,,,,,1.52,180,0,-0.19868262999999994,0.78,20666,,,,,,,,,,
3111,5430,1.32,0,-0.11053741401527077,5430,0.86,,,,,,,0.2190014123916626,0.00014916857,0.17478345781564714,0.0001,0.2,-0.48444396555423735,0.08034975826740265,1800,-0.0006535526172957162,0.0
,5430,,,,,,1.6,181,0,-0.2411970499999999,0.75,20776,,,,,,,,,,
3130,5460,1.28,0,-0.11392377133481205,5460,0.88,,,,,,,0.4537053108215332,2.2955735e-05,0.1307481199502945,0.0001,0.2,-0.4659146130084991,0.055283065885305405,1810,-0.00022758246154506168,0.0
,5460,,,,,,1.62,182,0,-0.24455606,0.75,20902,,,,,,,,,,
3148,5490,1.26,0,-0.13398005759343504,5490,0.88,,,,,,,0.15287411212921143,4.839897e-06,0.24940884560346605,0.0001,0.2,-0.4703980594873428,0.11362839490175247,1820,-5.3571065885194e-05,0.0
,5490,,,,,,1.71,183,0,-0.256725,0.71,21009,,,,,,,,,,
3169,5520,1.28,0,-0.09026486331596971,5520,0.88,,,,,,,-0.8107049465179443,4.3908756e-07,0.23181978464126587,0.0001,0.2,-0.4694706678390503,0.08377905189990997,1830,0.0001581985741117009,0.0
,5520,,,,,,1.7,184,0,-0.24501699000000005,0.72,21126,,,,,,,,,,
3187,5550,1.22,0,-0.07067508206702769,5550,0.9,,,,,,,0.04477459192276001,0.00023750465,0.21077792793512345,0.0001,0.2,-0.47751299738883973,0.09255503118038177,1840,-0.0010722110353526659,0.0
,5550,,,,,,1.64,185,0,-0.24753976000000003,0.73,21236,,,,,,,,,,
3209,5580,1.2,0,-0.11201422980055213,5580,0.9,,,,,,,0.4032896161079407,4.600485e-05,0.18815513253211974,0.0001,0.2,-0.49626563787460326,0.07484792172908783,1850,0.0005276751567482307,0.0
,5580,,,,,,1.54,186,0,-0.18273423,0.78,21347,,,,,,,,,,
3228,5610,1.24,0,-0.08895040088333189,5610,0.9,,,,,,,-0.030560851097106934,4.6801568e-05,0.1824676901102066,0.0001,0.2,-0.5014887809753418,0.08150040358304977,1860,-0.0010866094567852258,0.0
,5610,,,,,,1.53,187,0,-0.18122311,0.79,21470,,,,,,,,,,
